股票代码,股票名称,股价合理性,利润成长,营收增长,现金能力,供应链地位
600789,鲁抗医药,4.01122560001,4.048915332405985,1.5383769048872464,4.000082798022332,4.00422613571
600790,轻纺城,4.00007481791,0.08988045519861387,0.41184864998480997,4.014780072357753,6.86308690126
600808,马钢股份,4.05688012015,2.2898414087740866,0.22410756940483,4.003629635004448,4.00559265722
600814,杭州解百,4.00128533434,1.7557174383026644,0.32999992861565985,4.006784652547806,4.12527351372
600819,耀皮玻璃,4.00399647009,4.02441518032149,0.642620949205285,4.0005876192897984,4.00346593464
600820,隧道股份,4.00570111697,0.391449184910142,0.43852157006448506,4.002139784053812,4.00734219941
600846,同济科技,4.03215472444,4.005349466845851,1.5337921138624129,4.007120533149398,4.08515553688
600859,王府井,4.03294560678,4.003904395105154,1.4463323461393625,4.002552881957322,4.02934959235
600897,厦门空港,4.00069130463,0.39313163641624,0.37090308250311127,4.001580038067284,4.00254058462
600939,重庆建工,4.00141483133,1.8297015444584384,0.0341691722918851,4.003878114330386,4.00789561091
600970,中材国际,4.00555761043,0.7236170877270638,0.6114879878198147,4.010826368814451,4.01270240446
601003,柳钢股份,4.13778227149,4.031629492144558,1.0197204711522554,4.004155039848916,4.00346132551
601028,玉龙股份,4.01136788485,4.019950377407989,1.2521855006944875,4.026433821121457,4.00689807229
601111,中国国航,4.01756852615,3.169127114020731,0.36422018557642133,4.003672671035045,4.02504221227
601117,中国化学,4.00040817159,1.1589771579247516,1.6754023060481549,4.0060468607395885,4.00504305447
601188,龙江交通,4.00310517835,0.39124318246218964,1.0298145517988413,4.00136543997277,4.07598560504
601238,广汽集团,4.0025649,0.05377884085748619,0.5476728769527206,4.042939184445509,4.0192225242
601566,九牧王,4.00150780983,0.8549247560038218,0.4989160584170751,4.002646323074374,4.00705026991
601699,潞安环能,4.01578632144,1.6023896569168317,0.5691443247369028,4.000254583630956,4.00148980215
601801,皖新传媒,4.00076703212,0.21363280417640418,0.6643654825969366,4.0077381609474685,4.00133150139
603393,新天然气,4.00143986066,1.315366587588974,0.7871558122494626,4.009666464702511,4.00521753307
603528,多伦科技,4.00116757345,3.5791833822348025,0.7766489051534107,4.0055229301424,4.00612751976
603823,百合花,4.00015516525,1.5557075457265288,0.31939658682431293,4.007037099001459,4.00243635159
603877,太平鸟,4.01077244916,4.002692602104732,0.5869330298772857,4.0002732320134236,4.0058146531
000063,中兴通讯,4.01146626413,1.5603502616580158,0.48713400691375774,4.001946779956259,4.00338050358
000338,潍柴动力,4.03471065364,2.507599306356358,0.48287642518187385,4.003449157150231,4.00055050137
000419,通程控股,4.0015081043,1.3258775087933652,0.02291904289403135,4.0062762804482235,4.12445785218
000421,南京公用,4.00117196952,0.993457992615574,0.08950706909391748,4.00749094204774,4.09353610575
000429,粤高速A,4.00880981919,0.7656168646490417,0.1928846799705335,4.003685236849762,4.02003552363
000525,红太阳,4.00615586306,1.2203560314274675,0.5856495999946896,4.000651690156257,4.00583597415
000548,湖南投资,4.0020913386,0.9303172735825581,1.0322766721592833,4.021807948943747,4.05497394967
000582,北部湾港,4.00356563992,1.6601473874505484,1.2536995224603453,4.005773568370302,4.0018810372
000603,盛达矿业,4.03183680748,4.0372758254038175,4.03839283674029,4.0066809075929335,4.00221608521
000631,顺发恒业,4.09547912725,4.0388927196694855,0.5689622250750199,4.090443257683401,4.23450848669
000651,格力电器,4.01074145994,1.5614135251755419,1.3314793459552465,4.004171193297885,4.00564371553
000672,上峰水泥,4.04628724722,3.573182084440974,0.3807836716277304,4.015817226082378,4.00242812535
000718,苏宁环球,4.10611618336,4.044427854209924,1.7076603571334905,4.011135133877697,4.03909885779
000785,武汉中商,4.17766150164,4.013758540244679,0.17266518759818705,4.015683695154259,4.04085491251
000786,北新建材,4.06105959423,4.01277105122409,1.6142362902926122,4.0018613370744704,4.00664151481
000825,太钢不锈,4.13270189002,4.025399450072718,0.30359675449179946,4.002056321891781,4.01580462667
000860,顺鑫农业,4.00061314251,3.784521859672095,0.13466172422627132,4.0011442521751315,4.05026731316
000880,潍柴重机,4.00182965754,4.0264998285506985,1.648712579353454,4.0021951378637,4.03045529564
000910,大亚圣象,4.00812248114,1.6527493293371123,0.44283172755649586,4.015668811393372,4.00590468889
000921,海信科龙,4.01368637278,0.49526092494754165,0.6565111645267905,4.0203875664245095,4.00534586953
000965,天保基建,4.009614549,1.3175268998362721,4.000127044526248,4.002307220095238,4.68170772124
000981,银亿股份,4.0548536151,4.063970231027346,4.003680810500751,4.004008179775723,4.013604977
000983,西山煤电,4.00053606687,0.41695282225735125,0.22386128788066717,4.001429928981253,4.00502710016
300599,雄塑科技,4.01134463388,3.755435310844466,1.2634258102182248,4.001541612543926,4.00338607063
