行业类别,股票代码,股票名称,安全边际,利润成长,营收增长,营运现金,供应链地位
化学纤维制造业,002206,海利得,2.80680505469,0.0,0.7026776267491366,3.2579158132782027,4.00213944762
化学纤维制造业,600063,皖维高新,1.18382512025,0.8069031009194179,1.205706456592332,2.246745936860505,2.27059518584
化学纤维制造业,600810,神马股份,2.38042493474,4.0019816419695635,0,4.00371275362519,4.0023421742
化学纤维制造业,000782,美达股份,3.45933849081,4.004272088545807,0.45122161322141885,4.007554198979996,4.00115836912
化学纤维制造业,002064,华峰氨纶,3.61956234167,0.48780653964828874,0.09244210601141489,3.11839764547074,1.81811673954
化学纤维制造业,600527,江南高纤,1.11232177648,0.12304635958463628,1.2508848674384456,4.001332767299695,1.10686463042
化学纤维制造业,002172,澳洋科技,0.827383928432,0,0,2.46238275557549,4.01224750405
化学纤维制造业,000936,华西股份,1.42847328753,0,0,0.9109842562918413,1.67694069727
化学纤维制造业,000687,华讯方舟,2.33144956563,1.8461998620875715,1.3379644762759852,0,1.0041905365
化学纤维制造业,000949,新乡化纤,0.0200468210931,0,0.5952486293896921,2.306367022616465,3.46441586025
化学纤维制造业,600889,南京化纤,4.00665129828,0,0,4.035853347247859,4.01894178238
化学纤维制造业,002427,尤夫股份,2.55830191301,0,0,0.5742457439442069,3.61243891949
化学原料和化学制品制造业,002010,传化智联,1.17813129229,1.2663526671020051,4.002105783771485,0,2.77000375548
化学原料和化学制品制造业,002409,雅克科技,0.154985442101,0,0.2299225983415134,2.8264083129084145,3.53060213858
化学原料和化学制品制造业,002632,道明光学,4.00283940982,3.6,3.1982886946816858,1.6514392761834455,1.4044860742
化学原料和化学制品制造业,600769,祥龙电业,0.0873684692088,0,0,0,4.0341022926
化学原料和化学制品制造业,002442,龙星化工,0.765896286777,0.88,0.6504201040804318,3.5673124230413746,3.14715575065
化学原料和化学制品制造业,000990,诚志股份,2.06632528401,0,0,0.7634898045392147,1.29964577694
化学原料和化学制品制造业,002386,天原集团,4.00944095809,4.022690075110031,1.4066223152224424,3.5088953363618476,4.0005995739
化学原料和化学制品制造业,600299,安迪苏,1.85208798453,0,0.6632992030711513,3.3694485602644124,2.53541007549
化学原料和化学制品制造业,000930,中粮生化,0.951088421972,0,0.957611769425526,4.015925848570526,4.00102114792
化学原料和化学制品制造业,300107,建新股份,4.01092591402,4.213325164997647,4.007605689783148,2.6733184745975804,1.51880553661
化学原料和化学制品制造业,000818,方大化工,4.02447482748,4.0195120177286805,0.8923653220869115,2.788150373894138,2.57917712923
化学原料和化学制品制造业,600309,万华化学,4.01186226226,1.718889329317551,0.9208462143313021,4.000741782935917,2.29532576132
化学原料和化学制品制造业,300236,上海新阳,0,0,0.34012733841810944,2.9874651545651663,1.43367896246
化学原料和化学制品制造业,000683,远兴能源,4.02919056405,4.000468048004012,0,2.4912202645521333,4.02110468152
化学原料和化学制品制造业,600273,嘉化能源,4.0063978542,1.0686202136394485,0.23835419423443227,4.000376784783585,2.7526085783
化学原料和化学制品制造业,002250,联化科技,1.16009636946,0,0.7249864209983032,2.522787239465119,3.14194567603
化学原料和化学制品制造业,300343,联创互联,4.00262766106,0.9181030526275853,1.7935774821892663,0.91918795599424,1.93232118839
化学原料和化学制品制造业,000545,金浦钛业,1.42998357498,0,0.2964600118859009,1.6051874822476913,4.00020028927
化学原料和化学制品制造业,600490,鹏欣资源,0.902172675591,0.09150423756432602,4.010705125936155,1.577493008548067,4.01888281266
化学原料和化学制品制造业,002002,鸿达兴业,4.00143705092,0,0,2.0764708336793825,2.7053505097
化学原料和化学制品制造业,002466,天齐锂业,4.0111700617,2.5081450154935956,2.2766591500953774,2.7395502533473812,1.71272142984
化学原料和化学制品制造业,002113,天润数娱,0.258317939581,4.0269144888820945,4.016301905313748,0.26978677942472573,2.16991913541
化学原料和化学制品制造业,002053,云南能投,1.6586504149,0,0,3.3110075237724215,3.90434031945
化学原料和化学制品制造业,002256,兆新股份,1.67925879007,1.1250567547095427,1.2202762060315004,0.9752811522934463,2.93121931082
化学原料和化学制品制造业,000950,ST建峰,0,0,4.072145281166084,0,2.57092734237
化学原料和化学制品制造业,002470,金正大,2.7402084529,1.1056683482555787,0.8125928179917628,2.393017880872617,4.00076368406
化学原料和化学制品制造业,600328,兰太实业,4.00435854026,1.3658682307495935,1.0224447778109687,2.9570602569231053,4.00088701383
化学原料和化学制品制造业,002584,西陇科学,2.42558528282,1.629485805464312,0.25213328195599605,0.7270645502100472,2.26781317877
化学原料和化学制品制造业,300174,元力股份,4.0005283776,4.020435919026173,4.005497025279959,1.5517929150970782,3.89509772441
化学原料和化学制品制造业,002226,江南化工,1.023356257,1.0865922808292288,3.354472597551296,4.005288488718858,1.61913859731
化学原料和化学制品制造业,600796,钱江生化,0,0,0,4.012480747258045,3.72471927994
化学原料和化学制品制造业,000523,广州浪奇,1.04022495336,1.0095007556034563,1.7414906853496728,0,2.69619836701
化学原料和化学制品制造业,603077,和邦生物,1.92029586695,0.27875032886742446,1.7505379962646794,1.616195163977746,2.15362189875
化学原料和化学制品制造业,600227,赤天化,0,0,4.0017528191793446,1.3033676219374082,1.90324068815
化学原料和化学制品制造业,000662,天夏智慧,4.00139457023,0.11438648281903596,1.8599345385666615,0.674899103209137,1.53401413055
化学原料和化学制品制造业,002669,康达新材,0.24951716163,0,0.4416863962240587,0.36863621158217397,0.559714425369
化学原料和化学制品制造业,002211,宏达新材,0.268762181882,0,0.8606454919359807,1.7578189452098945,4.01749996094
化学原料和化学制品制造业,002165,红宝丽,0.126261997051,0,0.5574543809978287,1.9663787634104497,3.41908650679
化学原料和化学制品制造业,600599,熊猫金控,0.952820141805,1.430818680031904,0,0,4.00237902024
化学原料和化学制品制造业,603968,醋化股份,2.3700928831,0.08905580457354034,0.8640065166746416,4.0041362198044155,2.45079496485
化学原料和化学制品制造业,600985,雷鸣科化,1.83170576736,0,0,3.9225698900126336,2.11316332086
化学原料和化学制品制造业,002749,国光股份,2.88963318256,1.0366645396915173,0.7890015382144585,4.02467198538617,4.00213657687
化学原料和化学制品制造业,300132,青松股份,4.01427061394,4.032973595127199,2.587155027452976,2.7242296099353625,2.42179463523
化学原料和化学制品制造业,002497,雅化集团,4.00271260779,2.886082610258954,2.1137508518495096,2.9363390495913255,1.48447057024
化学原料和化学制品制造业,002341,新纶科技,3.88359516865,4.0045,2.650268497557615,0.32434038136191573,1.9349517154
化学原料和化学制品制造业,002643,万润股份,1.75426169882,0,0.2972154856017015,2.7555370299184445,2.01401513858
化学原料和化学制品制造业,600277,亿利洁能,4.00594144712,3.1424471449854448,1.9012983178882994,2.2909393029470175,4.01023060001
化学原料和化学制品制造业,002361,神剑股份,1.3737300364,0,0.15141881847105942,2.5551406504109746,1.94382629335
化学原料和化学制品制造业,002319,乐通股份,0.194378202937,0.17663784336845367,0.7870991602133293,2.19190821199527,2.52307563059
化学原料和化学制品制造业,300285,国瓷材料,3.65540357212,2.7879608753571588,2.1488264704959006,1.1204637066935559,1.47479397643
化学原料和化学制品制造业,600623,华谊集团,4.005577642,3.2424757461753746,0,4.016517242025062,3.335672984
化学原料和化学制品制造业,300429,强力新材,1.33728431009,0.9557673469585168,0.9781218048946139,2.5411707227228137,2.33262123484
化学原料和化学制品制造业,600315,上海家化,1.69279279811,1.5663093997034396,1.552439339048659,4.0330625998635545,3.15311869851
化学原料和化学制品制造业,002753,永东股份,4.02929220946,4.000574789367387,2.203250588260829,1.0696711743079832,1.00501769001
化学原料和化学制品制造业,002588,史丹利,2.29416311253,0,0,3.0508993897263483,4.01390887487
化学原料和化学制品制造业,600803,新奥股份,4.0099084076,3.536020749745857,2.637359724798575,2.0209075051921754,4.00777676344
化学原料和化学制品制造业,002591,恒大高新,0,0,4.008071488499147,0.1727476643056674,0.55696467814
化学原料和化学制品制造业,002037,久联发展,1.47365345083,0.0,0.45464301587370753,1.5848767009980371,1.91561432529
化学原料和化学制品制造业,600746,江苏索普,0,0,0,4.006037484844834,4.02685649709
化学原料和化学制品制造业,002068,黑猫股份,4.00461326708,0.84,1.0794110464898408,2.1627997189888934,2.05732955881
化学原料和化学制品制造业,002274,华昌化工,4.0060160214,4.0339,0.4997495676475809,2.5495553632062866,4.02277581061
化学原料和化学制品制造业,603599,广信股份,4.01432942926,2.2624696217295286,2.124215247364747,3.1706811508954913,4.01272835034
化学原料和化学制品制造业,600301,ST南化,0,1.424198249587131,4.0099138432976815,0.7330451787210612,1.15676602402
化学原料和化学制品制造业,300121,阳谷华泰,4.02161081702,4.007232683875909,1.756110281049823,2.4096554640712937,1.2506356605
化学原料和化学制品制造业,600538,国发股份,0,0,0,0,2.05799309813
化学原料和化学制品制造业,002326,永太科技,0.720164064918,0,0.668327492135135,0.7898127111304843,2.78968303327
化学原料和化学制品制造业,002407,多氟多,1.78638431125,0.40530536248018206,1.0659229507138974,0.3579514138675169,2.14929326749
化学原料和化学制品制造业,000565,渝三峡A,1.18112994751,0,0,1.644600566160416,0.600709278783
化学原料和化学制品制造业,600618,氯碱化工,4.07271752981,4.009023939084904,0.19471007819159247,4.017079593488658,3.05963972284
化学原料和化学制品制造业,002391,长青股份,4.00650477115,1.9513591875377987,1.8308884469910713,2.2384368841696873,2.31844513636
化学原料和化学制品制造业,300019,硅宝科技,0.697619011442,0,0.704064149083722,3.7104474177766504,2.81720189892
化学原料和化学制品制造业,603002,宏昌电子,4.00574778147,3.96275492035051,2.47360690588397,3.5509430160267574,3.23327008034
化学原料和化学制品制造业,601678,滨化股份,4.00888029232,1.0951077100237985,0.3951814966571554,4.000082281156455,4.00475764569
化学原料和化学制品制造业,000737,南风化工,0,0.49250589232748254,0.15750979662841935,3.7905616178925126,4.0111042802
化学原料和化学制品制造业,000525,红太阳,4.0074609621,1.2203560314274675,0.5856495999946896,4.000651690156257,4.00583597415
化学原料和化学制品制造业,600426,华鲁恒升,4.02914756254,4.010797896444015,1.9366671263567241,3.939112811376095,4.003231109
化学原料和化学制品制造业,002455,百川股份,2.76621097383,0.9463193409968369,1.398548250128166,2.8093797298004715,4.0029350524
化学原料和化学制品制造业,300214,日科化学,4.03465508853,4.016761582759289,0,2.311142818311589,0.504898303105
化学原料和化学制品制造业,002145,中核钛白,2.07405080895,0,0,0.3191510458152969,4.00404107068
化学原料和化学制品制造业,600389,江山股份,4.01854034732,4.001723774366885,0.48579330409500715,4.00583271346265,4.00359462707
化学原料和化学制品制造业,600500,中化国际,4.00062614399,1.4419911244690349,0.2850494943056434,2.491040933556601,4.00204671373
化学原料和化学制品制造业,002709,天赐材料,4.02695530758,4.044342631076773,0.5981246115653853,1.068547967058289,2.22135257145
化学原料和化学制品制造业,000792,盐湖股份,0,0.13389381556667956,1.1083836217844931,1.5474003810910375,4.02706473562
化学原料和化学制品制造业,000822,山东海化,4.0063968913,0.23304507799074337,0.6045128477952755,4.01222443859673,1.54843090275
化学原料和化学制品制造业,600091,ST明科,0,0,0.14723519599135226,0,1.66761695864
化学原料和化学制品制造业,600691,阳煤化工,4.0020752447,3.4381122597008646,0.2632377451286274,1.7094063258778345,4.0225605917
化学原料和化学制品制造业,000731,四川美丰,4.00243023502,1.839743554762217,0,4.00157558416037,3.35992684509
化学原料和化学制品制造业,002597,金禾实业,4.01550023831,1.8072127482920342,0.11033767073521528,4.000065666638111,3.31897700567
化学原料和化学制品制造业,000830,鲁西化工,4.07107894374,4.014025582529901,1.2790303254252082,2.336262115738252,4.03752392163
化学原料和化学制品制造业,600160,巨化股份,4.02109033544,4.003212414241162,1.4646479514122068,3.9532386886047757,2.54836545537
化学原料和化学制品制造业,000635,英力特,1.79305814335,0.8318206876685608,0,4.001262696914033,2.5603274439
化学原料和化学制品制造业,600481,双良节能,3.71408341854,3.4933915115327414,0.3536121126763669,4.005341013815403,3.20074447066
化学原料和化学制品制造业,600486,扬农化工,4.0149917753,4.00110162493717,2.135945999967465,4.00329939406856,4.00365650869
化学原料和化学制品制造业,600078,澄星股份,0.292797809724,0,0,4.005029577819571,4.01372093753
化学原料和化学制品制造业,600096,云天化,4.01673699002,4.011571792655457,0,1.7606687216251273,4.00850471021
化学原料和化学制品制造业,600589,广东榕泰,2.73899646635,0.49125833205782676,0.576619840754625,4.001158003488792,1.64386918542
化学原料和化学制品制造业,002246,北化股份,0,0,0.610065090735616,1.5704461553850195,3.86817339535
化学原料和化学制品制造业,000407,胜利股份,1.39392970796,1.4440445273526175,1.4459179353066887,2.2726922007776005,4.01270970128
化学原料和化学制品制造业,603026,石大胜华,4.00860571004,2.0895185375915055,0.4229139127467035,4.002657102773938,2.79910146267
化学原料和化学制品制造业,300243,瑞丰高材,4.0045857816,4.017733082067166,0.6773659093136769,2.2837617979689964,1.23792646844
化学原料和化学制品制造业,600229,城市传媒,4.00271332191,0.9018079763488869,0.2849327931821506,4.000746878131622,4.00879648392
化学原料和化学制品制造业,601216,君正集团,4.01138611434,1.8449469065347497,0.7351142335810666,1.8879336504467361,4.00618622268
化学原料和化学制品制造业,002637,赞宇科技,4.01989739378,4.00153440488207,0.38669284310186924,0.8015196843482922,4.00625759893
化学原料和化学制品制造业,002217,合力泰,4.00284109832,1.622313298938363,2.0979094397492126,0.9271220445139509,3.06526656723
化学原料和化学制品制造业,002215,诺普信,4.00216641475,1.6142964330495628,0.8127996928646484,2.2899926538374853,3.61613038226
化学原料和化学制品制造业,002748,世龙实业,0.722255343343,0,0,4.000466409878987,1.16432068669
化学原料和化学制品制造业,600470,六国化工,1.78692447715,0.17457056962112905,0,2.17028936076267,4.03615771679
化学原料和化学制品制造业,300067,安诺其,1.57518955002,0.8703388354094114,0,0.5117406617382729,1.13555990715
化学原料和化学制品制造业,000953,ST河化,0,0,0,0,4.01110922517
化学原料和化学制品制造业,002018,华信国际,0,0,0,0,0.834047595233
化学原料和化学制品制造业,002453,天马精化,0,0,0.3328654888659956,1.2631241927518257,3.122579007
化学原料和化学制品制造业,600075,新疆天业,4.00058283161,0.0140813280030061,0.6889212543273331,4.004366202734236,4.00207653615
化学原料和化学制品制造业,002136,安纳达,3.49039728433,0,0.8044150790927622,1.725859237819999,4.00128922844
化学原料和化学制品制造业,002057,中钢天源,4.04545714529,4.018876723620628,4.008034885772046,0.765945181066152,1.07418149662
化学原料和化学制品制造业,300135,宝利国际,0.233918782528,0,0,1.007399165957256,3.98772566362
化学原料和化学制品制造业,000985,大庆华科,0,0,1.433671304883842,4.0048700610914585,4.51308627019
化学原料和化学制品制造业,300398,飞凯材料,4.00053662544,4.029828450966491,4.012663742706471,1.7434052019454587,1.72795582833
化学原料和化学制品制造业,002258,利尔化学,4.00016249902,1.6,1.9779758821415996,2.277442614910188,4.00170913643
化学原料和化学制品制造业,002092,中泰化学,3.73430000616,0,2.1096107346587045,1.4770671498004928,3.03198003316
化学原料和化学制品制造业,002004,华邦健康,1.65358622781,0,1.3292365318417136,1.4523014152142502,2.67514427945
化学原料和化学制品制造业,002125,湘潭电化,1.83376612001,1.96,1.101960052957172,0.9364494596410681,4.00449804093
化学原料和化学制品制造业,300192,科斯伍德,0.212511768807,1.3588837681117416,4.0034244224152085,1.4019053089662221,3.60809742226
化学原料和化学制品制造业,002054,德美化工,0.435592804626,0,0,4.006465802246766,0.582737462646
化学原料和化学制品制造业,002360,同德化工,3.67953285579,1.2,2.7061414523701277,4.002331070453256,3.96645787258
化学原料和化学制品制造业,600352,浙江龙盛,4.03911993625,4.000333445817961,0.2965829301905787,0,4.00006014558
化学原料和化学制品制造业,603010,万盛股份,4.00051217896,2.4,0,3.0486389360835915,4.00338947622
化学原料和化学制品制造业,300200,高盟新材,4.01126857989,4.026922895068818,3.009289709517665,1.8716512473961229,0.988057568294
化学原料和化学制品制造业,300054,鼎龙股份,1.41581567472,0,0,2.681904388083891,1.46414526532
化学原料和化学制品制造业,601208,东材科技,0.297305852323,0,0,2.735135561536344,0.855434227925
化学原料和化学制品制造业,000902,新洋丰,4.00273474868,1.0115690286498102,0.3399699773364881,4.0015040257662635,4.00158337331
化学原料和化学制品制造业,300437,清水源,4.02654552931,4.035369763871189,4.006506931205593,0.44685889628507025,1.9726959346
化学原料和化学制品制造业,600135,乐凯胶片,0.749531650999,0,0.13449160483158096,1.1136148778075867,1.51982370322
化学原料和化学制品制造业,600731,湖南海利,1.37735283487,0.3496469102460029,0,3.8531848853865007,4.00503842219
化学原料和化学制品制造业,000791,甘肃电投,0,0,0.7261385170645456,4.018131142904546,0.769065546711
化学原料和化学制品制造业,300261,雅本化学,4.00097865459,4.001320850998246,4.000272875713718,1.2267462883208629,4.00005523301
化学原料和化学制品制造业,002440,闰土股份,4.0301832621,3.6651301374351486,0.3910407401771998,4.001662105026789,1.22031737628
化学原料和化学制品制造业,002539,云图控股,3.71507092026,2.4,0,2.0621709542408344,4.00525050527
化学原料和化学制品制造业,000553,沙隆达A,4.06239586579,4.326073358690502,4.079102882743396,4.008649503007847,2.90618764519
化学原料和化学制品制造业,600367,红星发展,4.00665675226,2.729478173321782,0.5177539760537542,4.000575972832694,2.14359187184
化学原料和化学制品制造业,603227,雪峰科技,0.255122645867,0,4.001577668743268,2.1005784736908524,1.99213303544
化学原料和化学制品制造业,002167,东方锆业,0,4.019342700016946,0.056752330700557074,1.0064571807684404,0.713722500202
化学原料和化学制品制造业,600727,鲁北化工,4.02222546014,4.027702761255736,0,4.011767393569629,4.00977163401
化学原料和化学制品制造业,000707,双环科技,4.19399273487,0,0,2.8921035817726035,4.04980282063
化学原料和化学制品制造业,300063,天龙集团,0,0,1.6129721681816607,0.32307280459753435,1.91252571324
化学原料和化学制品制造业,600249,两面针,0,0,0,0,4.00420123806
化学原料和化学制品制造业,300041,回天新材,2.6806992976,1.4066977855362905,1.667408463196197,1.4373662792971005,2.09069743552
化学原料和化学制品制造业,300446,乐凯新材,2.70795503901,0.006120100831361164,0.010784311260153778,4.001462594725011,0.803340271288
化学原料和化学制品制造业,600409,三友化工,4.00235167184,0,0,2.129416020165011,4.00444943329
化学原料和化学制品制造业,002666,德联集团,1.81124960907,0,2.1709068647721894,1.2332157952319573,1.47395492704
化学原料和化学制品制造业,002170,芭田股份,4.01189688209,0,0,2.2608570537120607,4.00781583084
化学原料和化学制品制造业,300037,新宙邦,1.59808247551,0,1.0040116481468457,2.418061314160219,1.72534357775
化学原料和化学制品制造业,300082,奥克股份,4.00079980196,0.787614561835464,0.7615839228076693,0,2.47115450922
化学原料和化学制品制造业,603188,亚邦股份,2.51277671017,0,0.09794873146874838,4.004356755559844,4.00153240884
化学原料和化学制品制造业,000422,湖北宜化,5.51486214206,0,0,3.0093201882698146,4.03382511077
化学原料和化学制品制造业,002496,辉丰股份,4.00173238336,0,0,0.4354731555864759,2.47638069095
化学原料和化学制品制造业,002476,宝莫股份,0.0606989097386,0,0,2.9057763052909826,4.00056815852
化学原料和化学制品制造业,600596,新安股份,4.03786562885,4.021550277379741,1.7489707247056856,3.661275874447792,4.00205023436
化学原料和化学制品制造业,002648,卫星石化,4.00000618992,0,0.32016841549357894,1.8131901111544932,2.37681372457
化学原料和化学制品制造业,300109,新开源,1.13985744211,0.0369386001820482,1.2594055058261873,1.164963506494702,1.23401868924
化学原料和化学制品制造业,002734,利民股份,3.03774680833,0.6294170001293784,0.19346631784677282,2.483281849380879,2.2802207702
化学原料和化学制品制造业,600722,金牛化工,0.43278939117,0,0.2172886552691331,0,1.44434139236
化学原料和化学制品制造业,002192,融捷股份,0,0,0,0,1.42232039899
化学原料和化学制品制造业,002568,百润股份,2.12612515485,1.003996694017359,0,2.419658986422988,4.00386728152
化学原料和化学制品制造业,600141,兴发集团,4.00531521407,2.7366234414232036,0.7525685357317061,2.4320257354992276,4.00926288357
化学原料和化学制品制造业,000510,金路集团,0.992100140402,0,0.42177815118084266,4.019136389158396,4.00021486435
化学原料和化学制品制造业,600378,天科股份,1.45799789076,0.7871358984984269,0.5559747336990295,4.010334143611826,2.8632590572
化学原料和化学制品制造业,002741,光华科技,4.00635377028,4.010584266123275,1.5012926560066964,0.5114078342818906,1.12379045291
化学原料和化学制品制造业,002562,兄弟科技,4.00404906161,0.4190692266534191,1.856404587643305,2.1563441936486805,4.00572123263
化学原料和化学制品制造业,300072,三聚环保,4.0045458095,1.437484691953549,0,0,1.61174334778
化学原料和化学制品制造业,002581,未名医药,3.85513342282,0.2652787004138837,0,4.0786368880613315,0.0853530727876
化学原料和化学制品制造业,002538,司尔特,3.02360647604,0.0,0.8141733720343547,1.8932281566213944,2.03788636341
化学原料和化学制品制造业,600532,宏达矿业,0,2.318903006867596,1.7130208872308126,0.6031977423734234,2.48621117833
化学原料和化学制品制造业,300387,富邦股份,2.45622007592,0.6303048444588422,0.8478857284281515,2.1021458241575317,2.55644499522
化学原料和化学制品制造业,600146,商赢环球,2.1019619192,1.6386099763254374,1.8588541575078308,0,2.32810279917
化学原料和化学制品制造业,002411,必康股份,1.82643692778,1.1993066466472921,4.001960578998659,1.335156068247525,3.84778478331
化学原料和化学制品制造业,002094,青岛金王,4.02577505479,3.6660807927309076,2.259143302517643,0.43292605497890263,1.9879690717
化学原料和化学制品制造业,002408,齐翔腾达,3.27071785378,1.0617807676027171,1.8571782348757848,1.069695472334539,1.53900590151
化学原料和化学制品制造业,002096,南岭民爆,0.959673125354,1.0578850267257982,0,2.768593468061577,1.9288837582
化学原料和化学制品制造业,300225,金力泰,0.770589683947,0,0,3.2614000943431334,1.61886035588
化学原料和化学制品制造业,600319,亚星化学,4.01815743564,4.526620267031485,0.3098761091689193,4.000252558195106,4.01956814588
家具制造业,002572,索菲亚,3.43145937401,1.3392240765139025,1.2129793685007808,3.5573531984874363,4.01076071631
家具制造业,600337,美克家居,3.90683920431,1.4203538498252612,1.619906577633052,3.1452918286346905,4.0038119343
家具制造业,603600,永艺股份,2.44498450004,0.2313213148673654,1.4968523525841642,4.000795534463237,4.00172547053
家具制造业,002489,浙江永强,0.0686464506725,0,0,2.9314574057687146,4.00020600725
家具制造业,002174,游族网络,2.63727721342,0.31360878940081705,0,2.319567008758724,1.31161782041
家具制造业,603008,喜临门,3.57973530741,0.9450607014302408,3.342666677629122,1.6136122436401614,4.00029660073
家具制造业,600978,宜华生活,4.00467130145,0.6056312842240583,0.44894877942078715,3.009070397750064,2.3248038781
家具制造业,603898,好莱客,4.00256296725,1.5365483872420038,1.2354290470204035,2.7821880075815777,4.05497472742
家具制造业,002751,易尚展示,4.00100095091,4.014811865246571,0.5330513049840029,0.6851624069761164,2.375086143
家具制造业,603818,曲美家居,3.60115248101,0.4985945823876836,0.6008776443354895,4.006945159104439,4.00504319992
计算机、通信和其他电子设备制造业,300139,晓程科技,4.02870274506,0,0,0.6628041471145981,1.42369383109
计算机、通信和其他电子设备制造业,300077,国民技术,0,0,0.10327696820240995,0.15625432108865078,1.44584215117
计算机、通信和其他电子设备制造业,600355,精伦电子,0,0,0.6664241043779926,0,3.14849082916
计算机、通信和其他电子设备制造业,000810,创维数字,3.2761019248,4.00190124041055,0.4494402119991143,3.274388747452783,2.80186088293
计算机、通信和其他电子设备制造业,300456,耐威科技,0.230551697506,0,0.9241165015781547,0.5537532177604183,0.967678728719
计算机、通信和其他电子设备制造业,300327,中颖电子,2.21876000668,1.2107553900251764,0.9655886644761208,4.002243195665219,2.88030344721
计算机、通信和其他电子设备制造业,300127,银河磁体,3.62402490014,0.7681060044361283,0.7918744635703289,4.001422897246387,0.580567297803
计算机、通信和其他电子设备制造业,002049,紫光国芯,0.476713129251,0,1.1312843845165776,4.000952613151902,1.68816931938
计算机、通信和其他电子设备制造业,300053,欧比特,0.903978088228,0.17266115732787757,1.1849763746317885,1.6874141281312924,2.14388691541
计算机、通信和其他电子设备制造业,002185,华天科技,1.59263667805,0,1.190465833992028,2.209228826531275,4.00540896173
计算机、通信和其他电子设备制造业,300373,扬杰科技,1.40460773791,0.668014727807626,1.2420694770475897,1.7721010261657741,2.87860004483
计算机、通信和其他电子设备制造业,600171,上海贝岭,1.83771168949,1.040528665016721,1.811878495534433,4.002186649479527,2.32397493182
计算机、通信和其他电子设备制造业,002745,木林森,2.64111977632,0.9975724785468261,1.2680030507652917,1.8855065239266133,4.00907744996
计算机、通信和其他电子设备制造业,002449,国星光电,4.01302180387,2.212810027067767,1.03140881514972,2.8928425281346146,4.00217822977
计算机、通信和其他电子设备制造业,300155,安居宝,0.0867214553868,0,0,1.6387664931349013,2.97120498562
计算机、通信和其他电子设备制造业,002528,英飞拓,0.0475312437279,0,1.56527440184035,0.14647682985736238,1.54012741931
计算机、通信和其他电子设备制造业,002079,苏州固锝,0.634016394338,0,1.582807392742824,3.270487803383367,1.85165418608
计算机、通信和其他电子设备制造业,600990,四创电子,0,0,0,0,4.00284630885
计算机、通信和其他电子设备制造业,600703,三安光电,4.00076127866,1.6055155422587708,0,2.778405424562409,1.11929247534
计算机、通信和其他电子设备制造业,300076,GQY视讯,4.00031749978,0,4.04287683556113,0.8309834367678984,1.62190918842
计算机、通信和其他电子设备制造业,002371,北方华创,2.53436550099,4.075758449722326,1.2341899874423152,0,4.00809844048
计算机、通信和其他电子设备制造业,600870,厦华电子,4.00105719177,0,4.006086656619305,0,0.841479418528
计算机、通信和其他电子设备制造业,002288,超华科技,0.495968198264,0.0,0.5401028750982766,0.4234949381930347,2.71608153922
计算机、通信和其他电子设备制造业,002456,欧菲科技,1.91987519076,1.2,0.8294329338052462,0.5465609011547536,4.00322362496
计算机、通信和其他电子设备制造业,600460,士兰微,0.714843048317,0.5158193738886245,0.42801306099965414,1.9660157104925713,2.99206614668
计算机、通信和其他电子设备制造业,300389,艾比森,3.33142716231,2.894854814889297,2.7747754431209195,4.001165523486602,4.00316884031
计算机、通信和其他电子设备制造业,000748,长城信息,0.817767340024,1.5551617658712624,0,3.0929844479124693,3.40599219927
计算机、通信和其他电子设备制造业,600800,天津磁卡,0,0,0.9929293719842124,4.0194563951124636,3.03149859113
计算机、通信和其他电子设备制造业,000035,中国天楹,2.1546030894,0.054567362185631296,0.8891988772904647,0,4.01254584115
计算机、通信和其他电子设备制造业,300111,向日葵,1.3296601216,2.0001053684077217,0,2.6920636854671973,1.94950632974
计算机、通信和其他电子设备制造业,300269,联建光电,0.285672739542,0,0.594928607724329,1.2402976785398203,2.59810453342
计算机、通信和其他电子设备制造业,300131,英唐智控,1.73470601919,0.7390952361046965,2.182430608909794,0,1.98455238343
计算机、通信和其他电子设备制造业,002089,新海宜,0,1.5890096731518373,0,1.2669335964736212,1.53361112656
计算机、通信和其他电子设备制造业,600563,法拉电子,2.66680437588,0.5415123626530116,0.17283069702353782,4.0097302958831476,1.10438926399
计算机、通信和其他电子设备制造业,002436,兴森科技,1.6366578388,0.4,0.07476684120848098,2.539660182811911,2.4340790729
计算机、通信和其他电子设备制造业,300219,鸿利智汇,3.73180275599,0.6426557020268975,1.049683091927463,2.1184833951933686,3.55647665732
计算机、通信和其他电子设备制造业,300134,大富科技,4.00107255131,0,0,1.3744430931495233,3.49407253452
计算机、通信和其他电子设备制造业,600485,信威集团,0,3.1082541373619095,0,0,0.693504363376
计算机、通信和其他电子设备制造业,002369,卓翼科技,0,0,1.1417450907168742,1.6326463147821655,4.00589784322
计算机、通信和其他电子设备制造业,300118,东方日升,4.00341367526,0.1542970242856896,1.0347342545927232,0,4.00033437534
计算机、通信和其他电子设备制造业,000988,华工科技,1.43256618546,0.42455158747134725,1.4562166907360128,1.2054608569207688,2.60411907311
计算机、通信和其他电子设备制造业,002130,沃尔核材,4.01182393005,4.001405139047436,0.6906249684288701,0.7025958670689679,2.03276304213
计算机、通信和其他电子设备制造业,300065,海兰信,1.6290922306,0.9400428585366365,0,4.007897095298657,2.34346052744
计算机、通信和其他电子设备制造业,600206,有研新材,0.0782264129499,0,0.2989973812283413,0,0.628409700981
计算机、通信和其他电子设备制造业,600083,博信股份,0,0,4.301142970755919,0.9465163816605374,0.653261037248
