code,name,type,report_date,pre_eps,range
601208,东材科技,预增,2017-10-28,0.07,120%~170%
002699,美盛文化,预增,2017-10-28,0.41,80%~130%
002288,超华科技,预盈,2017-10-28,-0.0665,0
002187,广百股份,预升,2017-10-28,0.46,0%~20%
600027,华电国际,0,2017-10-28,0.33899999999999997,-50%
300184,力源信息,预增,2017-10-28,0.1221,0
600433,冠豪高新,预警,2017-10-28,0.09,0
002047,宝鹰股份,预升,2017-10-28,0.27,0%~30%
002715,登云股份,预升,2017-10-28,0.09,0%~33.33%
002837,英维克,预升,2017-10-28,1.2,0%~30%
002621,三垒股份,预增,2017-10-28,0.04,100%~150%
002607,亚夏汽车,预升,2017-10-28,0.16,10%~40%
002616,长青集团,预降,2017-10-28,0.4508,-50%~0%
002325,洪涛股份,预升,2017-10-28,0.11,-30%~20%
603799,华友钴业,预增,2017-10-28,0.13,0
601226,华电重工,预警,2017-10-28,-0.0796,0
002622,融钰集团,预增,2017-10-28,0.02,180.79%~230.76%
002313,日海通讯,预增,2017-10-28,0.22,33.4%~63.05%
002242,九阳股份,预升,2017-10-28,0.91,-20%~20%
603986,兆易创新,预增,2017-10-28,2.1171,0
002134,*ST普林,预盈,2017-10-28,-0.4,0
603869,北部湾旅,预增,2017-10-28,0.68,40%~80%
002054,德美化工,预减,2017-10-28,0.35,-96.63%~-79.78%
002030,达安基因,预升,2017-10-28,0.15,-20%~10%
600730,中国高科,预降,2017-10-27,0.96,0
002046,轴研科技,预减,2017-10-27,0.04,-100%~-50%
002576,通达动力,预升,2017-10-27,0.03,-46.33%~3.21%
002163,中航三鑫,预亏,2017-10-27,0.01,0
600701,工大高新,预增,2017-10-27,0.121,0
600155,宝硕股份,预盈,2017-10-27,-0.22,0
300132,青松股份,预增,2017-10-27,0.0848,0
002334,英威腾,预增,2017-10-27,0.0933,215%~245%
000042,中洲控股,预增,2017-10-27,0.3959,100%~150%
002686,亿利达,预升,2017-10-27,0.29100000000000004,0%~30%
002656,摩登大道,预盈,2017-10-27,-0.8,0
600698,湖南天雁,预亏,2017-10-27,0.0103,0
002235,安妮股份,预增,2017-10-27,0.0366,757.67%~800.55%
300105,龙源技术,预盈,2017-10-27,-0.3205,0
002266,浙富控股,预增,2017-10-27,0.03,30%~70%
002677,浙江美大,预升,2017-10-27,0.32,35%~50%
002076,雪莱特,预升,2017-10-27,0.1103,0%~50%
002891,中宠股份,预升,2017-10-27,0.9,0%~30%
600641,万业企业,预增,2017-10-27,0.8912,115%~135%
300551,古鳌科技,预警,2017-10-27,0.6548,0
300569,天能重工,预减,2017-10-27,2.6674,-60%~-45%
603330,上海天洋,预减,2017-10-27,1.19,0
300306,远方信息,预盈,2017-10-27,0.36,0
002897,意华股份,预升,2017-10-27,1.24,-9.18%~11%
002207,*ST准油,预盈,2017-10-27,-0.38,0
300458,全志科技,预减,2017-10-27,0.92,0
600714,金瑞矿业,预减,2017-10-27,0.2,0
600618,氯碱化工,预盈,2017-10-27,-0.2837,0
002069,獐子岛,预升,2017-10-27,0.1119,13.07%~38.2%
300397,天和防务,预盈,2017-10-27,-0.29,0
600380,健康元,预增,2017-10-27,0.289,337.19%~370.25%
002181,粤传媒,预降,2017-10-27,0.1632,-70.98%~-21.91%
002179,中航光电,预升,2017-10-27,1.22,0%~15%
002057,中钢天源,预增,2017-10-27,0.1724,50%~100%
600444,国机通用,预警,2017-10-27,0.105,0
600361,华联综超,预盈,2017-10-27,-0.39,0
002712,思美传媒,预增,2017-10-27,0.51,40%~90%
002868,绿康生化,预升,2017-10-27,1.03,-7%~5%
002781,奇信股份,预增,2017-10-27,0.48,15%~55%
002639,雪人股份,预减,2017-10-27,0.05,-66.72%~-54.62%
300309,吉艾科技,预警,2017-10-27,-0.99,0
600528,中铁工业,预增,2017-10-27,0.115,0
002599,盛通股份,预增,2017-10-27,0.27,105.49%~132.88%
002466,天齐锂业,预升,2017-10-27,1.54,36.24%~49.47%
002465,海格通信,预降,2017-10-27,0.25,-50%~0%
603727,博迈科,预降,2017-10-27,1.29,0
600784,鲁银投资,预警,2017-10-27,0.073,0
002789,建艺集团,预升,2017-10-27,1.08,10%~40%
002779,中坚科技,预升,2017-10-27,0.27,-30%~10%
002641,永高股份,预降,2017-10-27,0.25,-35%~-10%
002426,胜利精密,预升,2017-10-27,0.1122,4.79%~28.08%
002575,群兴玩具,预亏,2017-10-27,0.0217,0
002356,赫美集团,预增,2017-10-27,0.4485,32.86%~61.59%
002329,皇氏集团,预升,2017-10-27,0.3469,-20%~20%
002528,英飞拓,预盈,2017-10-27,-0.436,0
002142,宁波银行,预升,2017-10-27,1.95,10%~20%
002280,联络互动,预减,2017-10-27,0.17,-85.86%~-66.07%
002090,金智科技,预升,2017-10-27,0.46799999999999997,30%~50%
300359,全通教育,预减,2017-10-27,0.16,0
300080,易成新能,预亏,2017-10-27,0.0409,-5159.05%~-5134.73%
600738,兰州民百,预增,2017-10-27,0.16899999999999998,0
002146,荣盛发展,预升,2017-10-27,0.95,20%~40%
002701,奥瑞金,预降,2017-10-27,0.49,-50%~-10%
002901,大博医疗,预升,2017-10-27,0.61,20%~40%
002126,银轮股份,预升,2017-10-27,0.36,20%~35%
002867,周大生,预升,2017-10-27,1.06,20%~35%
002327,富安娜,预升,2017-10-27,0.52,-10%~10%
300430,诚益通,预增,2017-10-27,0.55,0
002228,合兴包装,预升,2017-10-27,0.1,20%~50%
300343,联创互联,预增,2017-10-27,0.36,58%~88%
002061,浙江交科,预增,2017-10-27,0.12,541.22%~654.38%
300516,久之洋,预降,2017-10-27,1.31,-60%~-40%
002856,美芝股份,预升,2017-10-27,0.69,-25%~5%
002865,钧达股份,预升,2017-10-27,0.62,0%~20%
002692,睿康股份,预升,2017-10-27,0.1268,-20%~30%
002870,香山股份,预降,2017-10-27,1.25,-23.17%~-13.57%
002352,顺丰控股,预升,2017-10-27,1.06,12.26%~19.43%
002628,成都路桥,预减,2017-10-27,0.0596,-80%~-50%
002153,石基信息,预升,2017-10-27,0.36,-15%~15%
002493,荣盛石化,预升,2017-10-27,0.76,0%~15%
002277,友阿股份,预升,2017-10-27,0.4695,0%~30%
600310,桂东电力,预警,2017-10-27,0.253,0
002264,新华都,预减,2017-10-27,0.08,0
000710,贝瑞基因,预盈,2017-10-27,-0.0277,5594.6%~6311.29%
002125,湘潭电化,预增,2017-10-27,0.06,124.81%~169.78%
002118,紫鑫药业,预增,2017-10-27,0.13,83.86%~108.38%
002012,凯恩股份,预增,2017-10-27,0.02,210.73%~256.77%
002204,大连重工,预降,2017-10-27,0.01,-30%~0%
002745,木林森,预升,2017-10-27,0.96,32.64%~43.2%
600096,云天化,预盈,2017-10-27,-2.5668,0
000721,西安饮食,预亏,2017-10-27,0.0247,-205.25%~-175.3%
300380,安硕信息,预盈,2017-10-27,-0.14,0
600103,青山纸业,预增,2017-10-27,0.0363,0
600808,马钢股份,预增,2017-10-27,0.1596,0
603660,苏州科达,0,2017-10-27,0.8555,30%
002122,天马股份,预盈,2017-10-27,-0.21,0
601798,蓝科高新,预盈,2017-10-27,-0.387,0
603029,天鹅股份,预减,2017-10-27,0.33,0
002177,御银股份,预降,2017-10-27,0.03,-80%~-30%
002098,浔兴股份,预升,2017-10-27,0.33,0%~30%
002202,金风科技,预升,2017-10-27,1.0841,0%~50%
601808,中海油服,预警,2017-10-27,-2.4,0
000980,众泰汽车,预增,2017-10-27,0.16,1350.72%~1469.41%
002074,国轩高科,预升,2017-10-27,1.19,-2.81%~8.25%
600691,阳煤化工,预盈,2017-10-27,-0.517,0
000750,国海证券,预警,2017-10-27,0.24,0
603260,合盛硅业,预增,2017-10-27,1.09,111.65%~122.79%
000819,岳阳兴长,预降,2017-10-27,0.11699999999999999,-57.15%~-47.26%
002633,申科股份,预盈,2017-10-27,-0.17,0
002106,莱宝高科,预降,2017-10-27,0.3,-48.06%~-19.73%
002623,亚玛顿,预升,2017-10-27,0.11,2.62%~29%
002103,广博股份,预升,2017-10-27,0.26,-25%~25%
002033,丽江旅游,预升,2017-10-27,0.5295,-30%~10%
600647,同达创业,预减,2017-10-27,0.5793,0
002761,多喜爱,预升,2017-10-27,0.18,-20%~10%
002463,沪电股份,预增,2017-10-27,0.078,45.59%~76.24%
600392,盛和资源,预盈,2017-10-27,-0.0349,0
002394,联发股份,预降,2017-10-27,1.22,-15%~0%
600235,民丰特纸,预增,2017-10-27,0.04,0
002065,东华软件,预升,2017-10-27,0.5731,25%~45%
002348,高乐股份,预升,2017-10-27,0.0449,10%~50%
002705,新宝股份,预升,2017-10-27,0.7501,-10%~20%
600230,沧州大化,预增,2017-10-27,1.2613,0
002553,南方轴承,预升,2017-10-27,0.2077,5%~35%
002265,西仪股份,预增,2017-10-27,0.02,178.07%~227.98%
002544,杰赛科技,预升,2017-10-27,0.21,-20%~20%
002626,金达威,预增,2017-10-27,0.51,35%~80%
002006,精功科技,预降,2017-10-27,0.14,-44.32%~-28.41%
002067,景兴纸业,预增,2017-10-27,0.29,91.33%~119.55%
002635,安洁科技,预增,2017-10-27,1.0,30%~60%
300180,华峰超纤,预增,2017-10-27,0.22,0
002896,中大力德,预升,2017-10-27,0.78,15%~45%
002037,久联发展,预升,2017-10-27,0.19,13.02%~45.31%
002502,骅威文化,预升,2017-10-27,0.35,0%~30%
002422,科伦药业,预升,2017-10-27,0.41,-25%~25%
000519,中兵红箭,预降,2017-10-27,0.11,-45.3%~-34.36%
002759,天际股份,预增,2017-10-27,0.3,170%~220%
002372,伟星新材,预升,2017-10-27,0.88,0%~30%
002732,燕塘乳业,预升,2017-10-27,0.67,5%~45%
002412,汉森制药,预升,2017-10-27,0.287,-10%~20%
002213,特尔佳,预升,2017-10-27,0.04,0%~50%
300316,晶盛机电,预增,2017-10-27,0.23,80%~110%
300491,通合科技,预减,2017-10-27,0.51,0
002182,云海金属,预升,2017-10-27,0.5385,-11.4%~18.13%
002657,中科金财,预升,2017-10-27,0.53,-20%~20%
002198,嘉应制药,预降,2017-10-27,0.1087,-38.37%~-31.12%
002889,东方嘉盛,预升,2017-10-27,0.87,10%~40%
300220,金运激光,预警,2017-10-27,0.0534,0
603113,金能科技,预升,2017-10-27,0.7,0
600569,安阳钢铁,预增,2017-10-27,0.051,0
002817,黄山胶囊,预升,2017-10-27,0.76,-20%~5%
002003,伟星股份,预升,2017-10-27,0.7,0%~30%
002698,博实股份,预升,2017-10-27,0.16,10%~40%
600275,*ST昌鱼,预亏,2017-10-27,-0.0809,0
000063,中兴通讯,预盈,2017-10-27,-0.57,282.44%~303.65%
002846,英联股份,预升,2017-10-27,0.62,-25%~5%
601101,昊华能源,减亏,2017-10-27,-0.01,0
002428,云南锗业,预盈,2017-10-27,-0.16,0
600971,恒源煤电,预增,2017-10-27,0.04,0
002358,森源电气,预增,2017-10-27,0.39,30%~60%
002151,北斗星通,预增,2017-10-27,0.11,93%~142%
600396,金山股份,预亏,2017-10-27,0.0146,0
002379,宏创控股,预增,2017-10-27,0.0153,203.87%~253.34%
002378,章源钨业,预降,2017-10-27,0.05,-80%~-30%
002300,太阳电缆,预降,2017-10-27,0.2862,-50%~-10%
002248,*ST东数,预亏,2017-10-27,-0.7577,0
002631,德尔未来,预升,2017-10-27,0.29,-25%~25%
002297,博云新材,预亏,2017-10-27,0.01,0
002038,双鹭药业,预升,2017-10-27,0.6601,0%~15%
002648,卫星石化,预增,2017-10-27,0.39,192.07%~220.96%
002533,金杯电工,预升,2017-10-27,0.309,-25%~25%
002484,江海股份,预升,2017-10-27,0.2643,20%~50%
002290,中科新材,预增,2017-10-27,0.13,90%~140%
002269,美邦服饰,预亏,2017-10-27,0.01,0
002455,百川股份,预增,2017-10-27,0.17,30%~80%
002287,奇正藏药,预升,2017-10-27,0.7139,0%~30%
600805,悦达投资,预减,2017-10-27,0.13,0
300338,开元股份,预增,2017-10-27,0.0234,0
002878,元隆雅图,预升,2017-10-27,0.89,15%~30%
002839,张家港行,预升,2017-10-27,0.42,5%~15%
002801,微光股份,预升,2017-10-27,1.94,5%~20%
002112,三变科技,预亏,2017-10-27,0.03,0
601968,宝钢包装,预亏,2017-10-27,0.01,0
002171,楚江新材,预增,2017-10-27,0.42100000000000004,70%~95%
002133,广宇集团,预升,2017-10-27,0.2,5.68%~38.7%
300233,金城医药,预增,2017-10-27,0.63,0
300200,高盟新材,预升,2017-10-27,0.27,-12.1%~12.6%
300074,华平股份,预降,2017-10-27,0.1337,0
002770,科迪乳业,预增,2017-10-27,0.16,40%~60%
002660,茂硕电源,预盈,2017-10-27,-0.01,0
002848,高斯贝尔,预降,2017-10-27,0.4797,-60%~-30%
002852,道道全,预升,2017-10-27,2.74,-20%~20%
002722,金轮股份,预升,2017-10-27,0.73,-20%~15%
002717,岭南园林,预增,2017-10-27,0.67,80%~100%
002614,奥佳华,预升,2017-10-27,0.46,31%~40%
002654,万润科技,预升,2017-10-27,0.18,0%~50%
002113,天润数娱,预升,2017-10-26,0.07400000000000001,-0.21%~20.12%
002330,得利斯,预降,2017-10-26,0.018000000000000002,-50%~0%
002728,特一药业,预升,2017-10-26,0.47,5%~25%
002386,天原集团,预增,2017-10-26,0.0821,81.36%~99.5%
601020,华钰矿业,预增,2017-10-26,0.36,0
002077,大港股份,预升,2017-10-26,0.08,-30%~10%
002119,康强电子,预增,2017-10-26,0.21,42.14%~60.48%
002062,宏润建设,预升,2017-10-26,0.21,0%~30%
002716,金贵银业,预增,2017-10-26,0.29,60%~110%
002286,保龄宝,预升,2017-10-26,0.13,0%~50%
002039,黔源电力,预增,2017-10-26,0.4244,100%~150%
002382,蓝帆医疗,预升,2017-10-26,0.37,-10%~10%
002560,通达股份,预减,2017-10-26,0.2,-90%~-60%
002034,美欣达,预升,2017-10-26,0.2,29.56%~46.46%
002337,赛象科技,预增,2017-10-26,0.02,11.45%~67.18%
002766,索菱股份,预增,2017-10-26,0.42,90%~130%
002275,桂林三金,预升,2017-10-26,0.67,0%~30%
002900,哈三联,预升,2017-10-26,1.11,0%~10%
600505,西昌电力,预警,2017-10-26,0.1537,0
002023,海特高新,预升,2017-10-26,0.05,-20%~10%
002538,司尔特,预降,2017-10-26,0.34,-40%~-10%
002549,凯美特气,预增,2017-10-26,0.03,100%~150%
002390,信邦制药,预升,2017-10-26,0.15,20%~30%
600589,广东榕泰,预升,2017-10-26,0.14,20%~50%
002753,永东股份,预增,2017-10-26,0.535,127.25%~171.43%
002282,博深工具,预增,2017-10-26,0.04,290%~320%
002097,山河智能,预增,2017-10-26,0.0886,150%~200%
002263,大东南,预盈,2017-10-26,-0.1,0
002546,新联电子,预升,2017-10-26,0.11,0%~30%
002206,海利得,预升,2017-10-26,0.54,20%~40%
002737,葵花药业,预升,2017-10-26,1.04,0%~30%
600724,宁波富达,预亏,2017-10-26,0.0881,0
002515,金字火腿,预增,2017-10-26,0.03,925.32%~1055.99%
600403,*ST大有,预盈,2017-10-26,-0.82,0
002258,利尔化学,预增,2017-10-26,0.4,40%~70%
002726,龙大肉食,预降,2017-10-26,0.53,-20%~-10%
002612,朗姿股份,预升,2017-10-26,0.41,10%~40%
002461,珠江啤酒,预增,2017-10-26,0.17,20%~70%
002690,美亚光电,预升,2017-10-26,0.4576,15%~40%
002314,南山控股,预升,2017-10-26,0.28,-1.33%~32.83%
002680,长生生物,预升,2017-10-26,0.4383,18%~37%
300321,同大股份,预降,2017-10-26,0.3732,-40%~-20%
002687,乔治白,预升,2017-10-26,0.18,0%~30%
002231,奥维通信,预升,2017-10-26,0.0203,-31.03%~37.95%
002250,联化科技,预降,2017-10-26,0.32,-30%~0%
601006,大秦铁路,预增,2017-10-26,0.48,105
002232,启明信息,预升,2017-10-26,0.1119,-12.51%~31.24%
002041,登海种业,预降,2017-10-26,0.5025,-50%~0%
002191,劲嘉股份,预升,2017-10-26,0.4371,0%~30%
600160,巨化股份,预增,2017-10-26,0.08,0
300277,海联讯,预亏,2017-10-26,0.078,0
002689,远大智能,预升,2017-10-26,0.0756,0%~10%
002178,延华智能,预降,2017-10-26,0.06,-59.52%~-39.28%
300139,晓程科技,预警,2017-10-26,0.1,0
002643,万润股份,预升,2017-10-26,0.92,20%~50%
002571,*ST德力,预盈,2017-10-26,-0.1564,0
300127,银河磁体,预增,2017-10-26,0.37,0
002813,路畅科技,预降,2017-10-26,0.43,-46%~-26%
002630,华西能源,预降,2017-10-26,0.2779,-40%~0%
002161,远望谷,预升,2017-10-26,0.05,0%~30%
002128,露天煤业,预增,2017-10-26,0.5,65%~115%
002740,爱迪尔,预升,2017-10-26,0.19,0%~50%
002512,达华智能,预升,2017-10-26,0.1453,-25%~25%
002298,中电鑫龙,预升,2017-10-26,0.2394,0%~30%
300275,梅安森,预盈,2017-10-26,-0.42,0
002227,奥特迅,预增,2017-10-26,0.0413,20.67%~70.04%
000926,福星股份,预增,2017-10-26,0.61,55%~100%
600652,游久游戏,预降,2017-10-26,0.14,0
002332,仙琚制药,预升,2017-10-26,0.24,30%~50%
002735,王子新材,预升,2017-10-26,0.46,0%~30%
002709,天赐材料,预升,2017-10-26,1.23,-25%~5%
002559,亚威股份,预升,2017-10-26,0.3154,-20%~10%
002536,西泵股份,预增,2017-10-26,0.32,95%~135%
002383,合众思壮,预增,2017-10-26,0.4613,159.2%~200.67%
002309,中利集团,预增,2017-10-26,0.12,263.63%~344.43%
002364,中恒电气,预降,2017-10-26,0.29,-40%~-20%
002239,奥特佳,预升,2017-10-26,0.41,-19.3%~7.61%
002664,长鹰信质,预升,2017-10-26,0.58,0%~30%
002769,普路通,预升,2017-10-26,0.51,-25%~25%
600815,*ST厦工,预盈,2017-10-26,-2.8,0
002572,索菲亚,预升,2017-10-26,1.48,30%~50%
002742,三圣股份,预增,2017-10-26,0.55,28%~53%
601608,中信重工,预盈,2017-10-26,-0.37,0
002567,唐人神,预增,2017-10-26,0.408,40%~70%
300410,正业科技,预增,2017-10-26,0.45,0
002610,爱康科技,预升,2017-10-26,0.04,6.5%~49.09%
002752,昇兴股份,预降,2017-10-26,0.29,-50%~0%
603085,天成自控,预增,2017-10-26,0.34,85%~105%
002556,辉隆股份,预升,2017-10-26,0.14300000000000002,10%~40%
002225,濮耐股份,预盈,2017-10-26,-0.21,0
600998,九州通,预增,2017-10-26,0.54,0
002099,海翔药业,预增,2017-10-26,0.15,42.21%~86.65%
002707,众信旅游,预升,2017-10-26,0.26,-10%~20%
300615,欣天科技,预降,2017-10-26,0.96,-47.75%~-35.55%
600630,龙头股份,预增,2017-10-26,0.05,0
002172,澳洋科技,预升,2017-10-26,0.38,-22.85%~8.01%
300331,苏大维格,预增,2017-10-26,0.17,0
002582,好想你,预增,2017-10-26,0.21,158%~208%
002284,亚太股份,预升,2017-10-26,0.2,-40%~10%
002547,春兴精工,预亏,2017-10-26,0.16,0
002216,三全食品,预增,2017-10-26,0.05,80%~110%
000513,丽珠集团,预增,2017-10-26,1.98,451.04%~470.56%
002088,鲁阳节能,预增,2017-10-26,0.45,70%~110%
002040,南京港,预增,2017-10-26,0.3364,10%~60%
600725,ST云维,预警,2017-10-26,2.48,0
002893,华通热力,预升,2017-10-26,0.55,5%~30%
002497,雅化集团,预增,2017-10-26,0.14,60%~100%
603167,渤海轮渡,预增,2017-10-26,0.4621,50%~80%
002399,海普瑞,预减,2017-10-26,0.3165,-82.36%~-62.21%
002340,格林美,预增,2017-10-26,0.09,80%~130%
002238,天威视讯,预降,2017-10-26,0.49,-30%~0%
002312,*ST三泰,预盈,2017-10-26,-0.95,0
002141,贤丰控股,预降,2017-10-26,0.0103,-90.51%~-40.72%
300181,佐力药业,预降,2017-10-26,0.12,-40%~-20%
002127,南极电商,预增,2017-10-26,0.2,43.78%~74.67%
002452,长高集团,预升,2017-10-26,0.22899999999999998,-40%~10%
000636,风华高科,预增,2017-10-26,0.16,43.98%~79.98%
002828,贝肯能源,预升,2017-10-26,0.71,10%~40%
002629,仁智股份,预升,2017-10-26,0.06,-26.6%~1.94%
300432,富临精工,预增,2017-10-26,0.6356,0
002543,万和电气,预升,2017-10-26,0.9799,-15%~10%
002477,雏鹰农牧,预升,2017-10-26,0.28,3.55%~28.87%
603027,千禾味业,预增,2017-10-26,0.6673,0
300603,立昂技术,预增,2017-10-26,0.46,0
002001,新和成,预升,2017-10-26,1.1,20%~50%
002429,兆驰股份,预增,2017-10-26,0.23,30%~60%
002404,嘉欣丝绸,预增,2017-10-26,0.19,30%~80%
002121,科陆电子,预增,2017-10-26,0.2293,60%~105%
002002,鸿达兴业,预升,2017-10-26,0.3382,34.51%~46.73%
002464,众应互联,预升,2017-10-26,1.27,-16.02%~2.94%
002679,福建金森,预升,2017-10-26,0.18,-21.77%~25.17%
002509,天广中茂,预升,2017-10-26,0.27,20%~50%
002354,天神娱乐,预增,2017-10-26,1.87,64.61%~105.77%
002120,韵达股份,预升,2017-10-26,1.32,20%~48%
002376,新北洋,预升,2017-10-26,0.37,10%~50%
002008,大族激光,预增,2017-10-26,0.71,115%~135%
002339,积成电子,预升,2017-10-26,0.21,-20%~10%
002362,汉王科技,预增,2017-10-26,0.0996,64.17%~111.08%
002193,如意集团,预增,2017-10-26,0.13,22.07%~67.85%
002611,东方精工,预增,2017-10-26,0.15,190%~240%
002017,东信和平,预降,2017-10-26,0.24,-60%~-10%
002591,恒大高新,预降,2017-10-26,0.0542,-43.35%~-15.02%
002366,台海核电,预增,2017-10-26,0.9,154.88%~167.63%
002882,金龙羽,预增,2017-10-26,0.342,24.79%~69.8%
300332,天壕环境,预增,2017-10-26,0.08,0
300138,晨光生物,预增,2017-10-26,0.3558,47.07%~68.7%
002565,顺灏股份,预升,2017-10-26,0.14,0%~30%
002200,云投生态,预亏,2017-10-26,0.1816,0
600110,诺德股份,预增,2017-10-26,0.023,0
300055,万邦达,预增,2017-10-26,0.3191,0
000960,锡业股份,预增,2017-10-26,0.0925,0
000029,深深房A,预降,2017-10-26,0.308,-48.64%~-30.02%
000631,顺发恒业,预增,2017-10-26,0.16,80.64%~101.81%
002730,电光科技,预增,2017-10-26,0.12,20%~60%
002079,苏州固锝,预升,2017-10-26,0.156,-25%~15%
002508,老板电器,预升,2017-10-26,1.67,20%~40%
002368,太极股份,预升,2017-10-25,0.7327,-10%~40%
002467,二六三,预盈,2017-10-25,-0.48,0
002454,松芝股份,预升,2017-10-25,0.58,0%~50%
002487,大金重工,预降,2017-10-25,0.13,-50%~0%
002561,徐家汇,预升,2017-10-25,0.581,-15%~15%
002293,罗莱生活,预升,2017-10-25,0.4521,15%~35%
002229,鸿博股份,预升,2017-10-25,0.0409,-25%~25%
002771,真视通,预升,2017-10-25,0.86,-10%~20%
002433,太安堂,预升,2017-10-25,0.32,20%~40%
603958,哈森股份,预减,2017-10-25,0.423,-60
002292,奥飞娱乐,预降,2017-10-25,0.39,-30%~0%
002597,金禾实业,预增,2017-10-25,0.97,63.13%~70.39%
002747,埃斯顿,预增,2017-10-25,0.27,10%~60%
002189,利达光电,预升,2017-10-25,0.09,-1.86%~27.01%
002308,威创股份,预升,2017-10-25,0.22,0%~30%
002068,黑猫股份,预增,2017-10-25,0.16,409.91%~452.4%
002396,星网锐捷,预增,2017-10-25,0.5926,30%~60%
002566,益盛药业,预增,2017-10-25,0.0399,350%~400%
002043,兔宝宝,预增,2017-10-25,0.32,35%~65%
002283,天润曲轴,预增,2017-10-25,0.17,50%~100%
002365,永安药业,预增,2017-10-25,0.3331,160%~210%
002746,仙坛股份,预减,2017-10-25,1.49,-71.45%~-59.22%
002530,金财互联,预增,2017-10-25,0.16,383.93%~426.88%
002430,杭氧股份,预盈,2017-10-25,-0.34,0
002245,澳洋顺昌,预增,2017-10-25,0.21100000000000002,70%~100%
002380,科远股份,预升,2017-10-25,0.36,10%~40%
002405,四维图新,预增,2017-10-25,0.1502,40%~70%
002521,齐峰新材,预升,2017-10-25,0.29,10%~50%
002110,三钢闽光,预增,2017-10-25,0.98,236%~286%
002632,道明光学,预增,2017-10-25,0.08,130%~180%
002221,东华能源,预增,2017-10-25,0.325,100%~150%
002351,漫步者,预增,2017-10-25,0.15,30%~60%
002066,瑞泰科技,预减,2017-10-25,0.1093,-72.26%~-52.45%
002029,七匹狼,预升,2017-10-25,0.35,0%~25%
300313,天山生物,预盈,2017-10-25,-0.72,103%~104%
002651,利君股份,预升,2017-10-25,0.1,5%~40%
002520,日发精机,预升,2017-10-25,0.07,10%~50%
601002,晋亿实业,预升,2017-10-25,0.09,0
002095,生意宝,预增,2017-10-25,0.05,50%~100%
002681,奋达科技,预升,2017-10-25,0.31,20%~50%
600636,*ST爱富,预盈,2017-10-25,-0.6888,0
002588,史丹利,预降,2017-10-25,0.44,-50%~-30%
002474,榕基软件,预升,2017-10-25,0.0399,0%~50%
002442,龙星化工,预增,2017-10-25,0.0642,176%~208%
000830,鲁西化工,预增,2017-10-25,0.09,494%~541%
002847,盐津铺子,预降,2017-10-25,0.92,-24.16%~-12.44%
002045,国光电器,预增,2017-10-25,0.14,110%~140%
002042,华孚时尚,预升,2017-10-25,0.58,30%~50%
002892,科力尔,预升,2017-10-25,1.02,-10%~10%
002887,绿茵生态,预升,2017-10-25,2.87,0%~20.08%
002450,康得新,预升,2017-10-25,0.6,30%~40%
002409,雅克科技,预升,2017-10-25,0.2034,-20%~30%
002243,通产丽星,预增,2017-10-25,0.07200000000000001,59.83%~90.27%
002025,航天电器,预升,2017-10-25,0.61,5%~20%
002810,山东赫达,预升,2017-10-25,0.61,-10%~20%
002606,大连电瓷,预降,2017-10-25,0.47,-46.9%~-4.43%
002562,兄弟科技,预增,2017-10-25,0.32,165%~195%
002400,省广股份,预减,2017-10-25,0.5,-90%~-70%
002384,东山精密,预增,2017-10-25,0.17,336%~386%
002270,华明装备,预升,2017-10-25,0.47,-2.97%~39.13%
002763,汇洁股份,预升,2017-10-25,0.85,10%~45%
002305,南国置业,预升,2017-10-25,0.0271,0%~50%
002665,首航节能,预升,2017-10-25,0.08,-10%~10%
002246,北化股份,预降,2017-10-25,0.2,-50%~0%
002240,威华股份,预升,2017-10-25,0.05,-14.55%~28.17%
002583,海能达,预增,2017-10-25,0.25,24.43%~74.2%
002166,莱茵生物,预增,2017-10-25,0.16,30%~80%
002094,青岛金王,预增,2017-10-25,0.53,160%~190%
002646,青青稞酒,预降,2017-10-25,0.4803,-50%~-30%
002472,双环传动,预增,2017-10-25,0.28,30%~60%
002440,闰土股份,预升,2017-10-25,0.86,28.77%~43.92%
002683,宏大爆破,预增,2017-10-25,0.09,131.51%~179.41%
002453,天马精化,预盈,2017-10-25,-0.54,0
002424,贵州百灵,预升,2017-10-25,0.34,10%~40%
000998,隆平高科,预增,2017-10-25,0.41,40%~70%
002199,东晶电子,预减,2017-10-25,0.07,0
300323,华灿光电,预增,2017-10-25,0.35,0
002435,长江润发,预增,2017-10-25,0.48,92.32%~137.28%
002048,宁波华翔,预升,2017-10-25,1.35,10%~40%
002792,通宇通讯,预降,2017-10-25,0.96,-29.2%~-21.08%
002676,顺威股份,预减,2017-10-25,0.08,-95%~-65%
002617,露笑科技,预增,2017-10-25,0.09,409.55%~455.87%
002838,道恩股份,预升,2017-10-25,1.26,0%~20%
002696,百洋股份,预增,2017-10-25,0.3367,80%~110%
002434,万里扬,预增,2017-10-25,0.3,125%~175%
002369,卓翼科技,预增,2017-10-25,0.04,48.63%~137.81%
002540,亚太科技,预升,2017-10-25,0.2854,-5%~20%
002439,启明星辰,预增,2017-10-25,0.31,68.95%~76.49%
002195,二三四五,预增,2017-10-25,0.33,50%~80%
002527,新时达,预升,2017-10-25,0.28,-20%~20%
002495,佳隆股份,预降,2017-10-25,0.0345,-45%~-15%
002425,凯撒文化,预增,2017-10-25,0.32,80%~120%
002361,神剑股份,预降,2017-10-25,0.2,-30%~0%
002774,快意电梯,预降,2017-10-25,0.3914,-32.84%~-13.51%
