股票代码,股票简称,现金成长系数,营投比,误差,股价安全水平
000166,申万宏源,-3.02325466507,0.00538378496185,9535.59624172,2.27902249182
000301,东方市场,2.41405097271,1.08135211356,10807.7130275,4.02496227324
000333,美的集团,5.48704674465,1.07411035877,122.142310741,3.92610483599
000338,潍柴动力,2.14454544874,1.34491571502,1957.423475,4.02098293457
000400,许继电气,2.33182495905,3.06179161596,2281.65043647,1.8033198125
000401,冀东水泥,2.24255812784,0.652171207594,705.824957526,0.357444020259
000402,金融街,-1.65145300005,2.49349882108,9396.29619371,4.00536353711
000403,ST生化,2.43446508264,1.65847747093,1204.06195274,0.461026976497
000404,华意压缩,2.18914933682,0.868469004926,4577.72636661,0.319774612256
None,ST鑫光,-8.31395028064,43.3712965271,5879.8049344,None
000407,胜利股份,1.7553659328,0.568173050194,9206.68247658,1.17874330365
None,ST金源,0.961349003223,1.09960289555,38154.842804,None
000409,山东地矿,-1.61830830299,0.272458872473,21511.460694,0
None,沈阳机床,-2.30417643464,3.26560543397,3635.40612772,None
000411,英特集团,-0.0368653199555,1.98521217226,69031.8287434,0.96385645224
000413,东旭光电,-0.323736790296,0.0589337067828,42549.9303738,2.37813593249
000415,渤海金控,1.72859816599,0.281034614883,10211.7754634,4.0042015741
000416,民生控股,-0.798190267451,2.03064938161,43884.5020537,0.245070185319
000417,合肥百货,2.20760304134,1.72111556501,809.038004523,2.12325157774
000418,小天鹅A,2.09614266557,1.17497496334,8527.22643079,2.97693670055
000419,通程控股,2.26195450128,1.62762804482,1424.44983036,3.91152024381
000420,吉林化纤,-0.146785130999,0.0189571473707,31774.90557,0.228463701183
000421,南京公用,1.46493028611,1.74909420477,5136.85009189,4.00006751626
000422,湖北宜化,2.42930674641,0.752330047067,3738.41024133,0
000423,东阿阿胶,2.07421870931,2.0004565735,1164.34979642,3.16146789478
000425,徐工机械,-0.213059829623,0.335712069034,72014.4900641,1.83474730227
000426,兴业矿业,1.15994062032,0.829361833987,10317.981896,2.96249922417
000428,华天酒店,2.40473505339,0.524883713868,3671.47008344,1.57865840383
000429,粤高速A,1.98254172672,1.36852368498,2392.51332422,4.0065396686
000430,张家界,2.42089369515,0.617223536479,3116.62966044,0
000488,晨鸣纸业,-0.322743778093,0.0875508736435,64103.0706534,4.01211086221
000498,山东路桥,1.41357644969,0.468486971676,88355.1384739,4.00726407318
000501,鄂武商A,2.50581761764,0.886811730565,675.690447496,4.00472922226
000502,绿景控股,1.08205500448,1.46041851652,11041.7810618,0
000503,海虹控股,1.49512737879,0.0115462408321,47035.0226744,0.0242452962747
None,ST生物,-2.43978037869,1.82337054354,19130.4484959,None
None,ST珠江,-0.471088288059,0.447304640558,21816.0935627,None
000506,中润资源,-1.58111701817,0.92461013704,36392.1674804,0
000507,珠海港,1.74866145778,0.709135302037,3324.75141896,1.74657065914
000509,华塑控股,-2.43708309401,1.75241335692,25054.8600303,0.244291765031
000510,金路集团,2.29203673451,2.91363891584,2004.18974347,0.706608441149
000511,ST烯碳,-2.21888411311,1.91178052426,42585.4474802,0.66433588146
000513,丽珠集团,2.15236502169,22.2595408137,1304.19406034,4.01429223547
000514,渝开发,-2.38311507444,1.11434180252,32395.5181733,0.767317000305
000515,攀渝钛业,1.32066884342,0.320591050259,9367.10936629,0
000516,国际医学,2.33188146575,1.07354462585,194.75296627,1.08885769363
000517,荣安地产,1.0520767859,0.812247724901,46943.2243436,2.44975924069
000518,四环生物,1.29096578524,1.45480498364,35980.039701,0.0212547973853
000519,中兵红箭,-1.38637135381,0.427705069239,34969.4053616,4.00005269474
000520,长航凤凰,-0.00223405002051,0.0915323032468,19665.4895574,4.00294687791
000521,美菱电器,1.9333463549,0.777875676979,11248.3494655,0.349335849591
000522,白云山A,4.35559463453,11.7449016264,1260.06013078,2.99299219098
000523,广州浪奇,-1.18798136723,0.915051457545,37215.8672389,0.795311230165
000524,岭南控股,1.68746753944,0.484691527986,3862.99378426,1.81643562841
000525,红太阳,2.49641500455,1.06516901563,8653.1653427,4.01742745939
None,紫光学大,0.977059806878,0.459212574538,20246.9643295,None
000527,美的电器,3.56316114956,1.48353780124,1094.26154899,4.0049287061
000528,柳工,1.94887306646,0.812207399113,14450.1149749,4.01102453707
000529,广弘控股,2.11928621753,9.7925208989,3706.57188898,2.79747109747
000530,大冷股份,1.71375001385,0.286201912044,29556.8009183,2.027511091
000531,穗恒运A,2.69454853758,1.41217501276,2158.89144681,0.0
None,力合股份,1.88483436299,0.317277422065,4593.46043509,None
000533,万家乐,1.90991492412,1.13939185062,6356.30863471,3.06871148688
000534,万泽股份,2.65321263309,1.19042314888,11220.4361945,0
000536,华映科技,2.63015302513,0.476246661307,5619.15823372,1.07582333812
000537,广宇发展,-0.892719980747,8.19030908807,42792.0200183,4.00246092371
000538,云南白药,2.19581878177,1.2981857988,7080.14410828,1.97443477699
000539,粤电力A,2.51796597242,1.43247044239,3414.16149952,1.67452424307
None,中天城投,-2.07674982353,0.371063938415,9896.20499712,None
000541,佛山照明,2.41344381551,4.15590261312,554.859370416,2.78789420761
000543,皖能电力,2.58358590364,0.921117208806,5581.57170899,0.840290274994
000544,中原环保,1.98469727328,0.659826257407,5936.54941376,1.8267850393
000545,金浦钛业,1.75132466896,0.401296870562,8795.43163523,1.38933804701
000546,金圆股份,1.98013240978,0.395326800655,9395.13326568,1.77066214599
000547,航天发展,1.15102745823,0.389590233889,5011.30519358,1.5839468857
000548,湖南投资,3.50971363835,3.18079489437,34845.763024,3.6422245885
000550,江铃汽车,2.41787124117,2.57805086578,841.930747227,2.09089658669
000551,创元科技,2.19723292589,1.21115649873,580.899447456,1.49787237878
000552,靖远煤电,1.65357140816,0.738249059573,7224.10812732,4.02232390934
000553,沙隆达A,1.57429059236,1.86495030078,5081.51227469,2.14743529652
000554,泰山石油,1.94785243259,1.34360746776,622.158111784,0.0863670081237
000555,神州信息,1.2109602648,0.735190297653,14406.8656661,2.45788649804
None,PT南洋,2.26924016071,7.74409377131,14163.6010049,None
000557,西部创业,0.53206011233,1.83059847344,31816.3629897,0.764336540365
000558,莱茵体育,0.97223930138,0.428200864064,40520.7010889,0.35412512198
000559,万向钱潮,2.32495234142,1.92419472081,1992.0447229,2.25167350247
000560,昆百大A,1.11973528459,0.014484328033,32496.702595,0.400992166299
000561,烽火电子,1.45593573717,0.664068056882,19937.9315422,0.843436402413
000562,宏源证券,-1.48456240234,2.92431934323,17420.2150826,0.644875897034
000563,陕国投A,-0.383150703437,0.203888390867,57403.8358736,1.60422316436
000564,供销大集,1.7222130009,1.43749857785,9894.70802965,4.00259799304
000565,渝三峡A,-1.00167481429,0.41115014154,24170.2548141,1.05249203243
000566,海南海药,1.54567882036,0.137607078716,6606.23144066,0.315421757237
000567,海德股份,-0.987928227703,19.1020787445,16137.8384616,0.578032120337
000568,泸州老窖,2.33985630429,7.96533872994,1625.31408796,3.39685629576
000569,长城股份,-11.6594999353,13.6170430124,1747.67806365,5.7331111431
000570,苏常柴A,1.82096438529,1.27402017325,5875.46845875,0.28957194431
000571,新大洲A,0.799524901674,0.248896278356,28515.6669752,0.274335927452
000572,海马汽车,1.37983108461,0.281573221482,30929.3737537,0
000573,粤宏远A,2.27080614449,4.88909803612,5478.85803712,0.66993410972
000576,广东甘化,-2.4412812703,0.503654898806,58135.6353266,0
000578,盐湖集团,7.08429677812,0.75655838145,841.190706437,1.10778711515
000581,威孚高科,2.3616219243,1.58148193458,831.608386707,4.01193310994
000582,北部湾港,2.1692563561,1.57735683703,7875.14265761,4.00080385879
None,SST托普,0.109549170795,inf,23352.1947111,None
None,友利控股,2.30317882853,2.07868479623,5975.28871239,None
000585,东北电气,0.887293264108,4.56578955222,15485.1556096,0
000586,汇源通信,1.50604019085,36.8294354396,7388.36158801,0.0208081653623
000587,金洲慈航,1.20846378125,0.130360567591,19968.9600487,3.40499478244
None,PT粤金曼,-8.33085584418,0.162457851428,5826.54348569,None
000589,黔轮胎A,2.13224850998,0.726825661951,8868.76547535,0
000590,启迪古汉,0.413249166134,0.069851947865,40156.3350443,0.170147460173
000591,太阳能,1.56892455194,0.389467543529,11305.5055963,4.01506869061
000592,平潭发展,-2.83982726158,0.115585839913,51976.7675896,0.0398984626479
000593,大通燃气,2.15004409145,0.329476393713,3478.44655874,0
None,国恒退,-2.40715697902,2.17059471832,9315.84731425,None
None,宝塔实业,-2.08786078282,0.122580739872,38687.8688167,None
000596,古井贡酒,2.39329624031,1.26276928253,1695.37614979,3.49491418991
000597,东北制药,1.26814823167,0.416311392712,15109.6756482,4.01488602217
000598,兴蓉环境,2.2801076983,0.723194194044,2693.64316364,4.0008946862
000599,青岛双星,2.28074189999,0.323238703974,7516.96335835,1.38158635921
000600,建投能源,2.37812890916,1.10616244114,4539.08749159,0.691492727374
000601,韶能股份,2.31763398642,1.51005540557,505.484063629,2.7433249648
000602,金马集团,3.64150963809,2.66659729566,6645.8057403,1.14010562184
000603,盛达矿业,2.53694884848,1.66809075929,4232.46673773,4.03028659598
000605,渤海股份,1.8315982665,0.166168928605,13177.2950245,1.97414235766
None,ST易桥,-0.14413015016,0.0133075749121,42336.3483726,None
000607,华媒控股,1.85979340161,4.76255309992,3534.97610246,1.82998651847
000608,阳光股份,-2.20274438305,3.70652257346,42460.7961664,1.2739553294
000609,绵石投资,1.45963362119,0.0198742828095,21921.2276384,2.68048001927
000610,西安旅游,0.329996743287,0.101734589445,40848.1416918,0
None,ST天首,0.690582425729,0.226499212917,11686.1225965,None
000612,焦作万方,2.28173391443,0.92425940725,1727.02647465,1.27892934726
None,大东海A,1.98550565214,1.49291256412,2784.52631744,None
000615,京汉股份,1.781151303,3.75367608892,20213.3412303,2.37707288704
000616,海航投资,-2.41123167045,8.07657669491,30179.7306165,0
000617,中油资本,-0.631679331651,0.557956666587,11971.6549197,0
000619,海螺型材,2.43927434732,1.60431006064,3078.49056086,0
000620,新华联,-2.67881727366,1.57405773086,8405.52398451,2.36093179916
None,ST比特,0.061919937251,inf,4992.94384146,None
None,ST恒立,-1.39524741519,1.68751130052,13542.0955855,None
000623,吉林敖东,2.10808848134,26.7322610904,743.610385742,3.25941525877
000625,长安汽车,2.26325317974,3.64317614544,3730.27009639,4.00110706788
000626,远大控股,-1.8371617426,0.656869906044,10097.2985675,0
000628,高新发展,1.87668102803,8.2714747368,3099.23177191,0.452571008308
000629,ST钒钛,2.60597566381,0.503246510344,7124.07463661,4.00731671906
000630,铜陵有色,1.92045854127,0.519153104904,16903.0738136,2.09025497876
000631,顺发恒业,1.59419823966,10.0443257683,34177.5465737,4.07325105019
000632,三木集团,1.10337159805,3.64561434889,19560.2806189,3.7066137113
None,ST合金,-1.11939531506,1.94336280356,6703.12308375,None
000635,英力特,2.09993924806,1.1325682895,1910.74063249,0.999915256085
000636,风华高科,1.95597417817,1.15304715452,1729.96353308,4.00880643868
000637,茂化实华,2.09413436957,2.10549673437,6002.15982625,0.553253818371
000638,万方发展,-1.16419232142,6.80689610285,19672.2585054,0
000639,西王食品,1.71504065886,0.463716473845,5207.16513588,3.76988646411
000650,仁和药业,2.20535786658,1.27794994184,2695.84504813,4.00277159057
000651,格力电器,2.23979737258,1.41711932979,4208.3077331,4.01055610687
000652,泰达股份,-1.84017530765,4.03890609396,8570.83727973,2.60769991619
000655,金岭矿业,2.33644455858,1.35515935917,3811.05520446,0
000656,金科股份,-2.29729410028,1.15412905061,4895.67260712,4.00143380397
000657,中钨高新,2.2728132113,2.2093775894,15353.2408115,0.965320023156
None,ST海洋,-0.388321923832,0.559559122192,58554.4857218,None
None,珠海中富,2.34579437969,1.87733545,868.903320432,None
None,ST南华,0.198720446305,1.84144856489,19477.8280044,None
000661,长春高新,2.31423900706,1.32077929069,711.321752708,2.08359995866
000662,天夏智慧,0.525365970204,0.168724775802,18753.4411221,3.19240104801
000663,永安林业,1.87253009909,1.08022961239,3830.32561001,1.10645186865
000665,湖北广电,2.24354491571,0.986684262948,7175.74490361,2.85582096063
000666,经纬纺机,2.52436443391,1.06793497761,4278.7657613,2.34430361757
000667,美好置业,-0.820812402385,0.294401690194,40202.0635518,4.00283290947
000668,荣丰控股,-2.1597504208,4.366077488,14408.8127732,1.53663495635
None,金鸿能源,2.01504259051,0.43735787897,9428.73916022,None
None,ST盈方,0.99488278016,0.996533806544,12369.3355628,None
000671,阳光城,-2.21214979313,0.144785057546,11869.3645323,4.00017796322
000672,上峰水泥,1.97608997872,2.58172260824,9433.84370993,4.03277303427
000673,当代东方,-1.61087123556,0.748305075878,24857.8884862,3.41206840956
None,ST银山,-3.0011246215,0.874326259967,3409.17567594,None
000676,智度股份,1.55699004291,0.142929356557,7405.45058164,3.87603919335
000677,恒天海龙,-1.74587872394,0.00511843661817,44490.6128441,0
000678,襄阳轴承,-2.0787199414,0.309994615837,7160.50530685,0.0379571028718
000679,大连友谊,0.709118677405,1.3072435504,16033.1101571,0.187612883208
000680,山推股份,1.39442041684,0.936470733908,38368.6908119,0.655520887667
000681,视觉中国,1.59486137303,0.456489272772,19150.6552007,1.57264583838
000682,东方电子,1.65115734246,1.0760246096,10702.8489198,0.703964598737
000683,远兴能源,2.03024607143,0.549381622174,4846.13102733,4.02076018438
000685,中山公用,2.15181604996,1.80077951567,1632.04579001,3.21902231054
000686,东北证券,-2.91198340782,11.988631127,21614.9818378,1.29936112029
000687,华讯方舟,-1.8402130016,0.666462537718,6297.08902964,1.62765314063
000688,建新矿业,1.90074728073,1.53454354528,12361.8127844,3.05857923076
None,ST宏业,2.57716108883,inf,7930.93454649,None
000690,宝新能源,2.5788966914,0.688352869392,2978.66648599,1.92297328952
None,ST亚太,-0.225192809288,0.774088057749,20697.0308958,None
000692,惠天热电,1.39695694211,0.371455868844,13445.0133145,2.22736415521
000693,ST华泽,0.271029036267,0.676457440417,26924.9093269,0
000695,滨海能源,2.31821809839,1.43584153214,2196.79738068,0.226796519579
None,炼石有色,2.7555097658,0.105363861315,46985.6878988,None
000698,沈阳化工,2.18808168958,0.829255228869,1769.86041151,1.08352217594
000700,模塑科技,2.31116140701,0.975967784892,417.723666605,0.226170502428
000701,厦门信达,-1.75684224952,1.41949194307,38002.9724498,0.794419886901
000702,正虹科技,1.972438538,5.84014783071,3812.81778663,0.482042341818
000703,恒逸石化,2.20998963702,0.665520613442,3860.53879456,4.00196052368
000705,浙江震元,2.09709714241,0.722805779076,2343.80852811,2.18946616616
000707,双环科技,2.34427546086,0.723025895443,2589.39435667,0
000708,大冶特钢,2.09220678766,2.96195065386,1072.41192993,4.01206554312
000709,河钢股份,2.43145232273,0.8362723931,2478.82336576,1.57013366506
None,ST天仪,1.36961281307,2.91592257119,16453.6610325,None
000711,京蓝科技,-0.95711408082,0.274066830066,41326.1503108,0
000713,丰乐种业,1.34638618129,0.809179245576,11293.9761678,0.28350764831
000715,中兴商业,2.35508249691,1.9860155204,2741.18342643,2.14370283502
000716,黑芝麻,1.59364377946,0.391911485273,6448.48622203,0.955510248272
None,ST韶钢,2.37824589216,1.04322963967,1640.71456506,None
000718,苏宁环球,2.03689103677,2.11351338777,47261.9959516,4.09629541163
None,大地传媒,2.16784662023,1.56147288257,11346.3213432,None
000720,新能泰山,2.19844812092,1.68768609271,1759.46739604,0
000721,西安饮食,1.9836206062,9.36502783954,4333.91052567,0
000722,湖南发展,2.71370463786,2.06614179941,1703.72248174,0.832113322365
000723,美锦能源,1.41553090714,1.08370353866,14972.8830698,2.50318726113
000725,京东方A,1.73810816827,0.400605830584,8147.52166037,2.16201543556
000726,鲁泰A,2.37613504017,1.69379774211,367.364070497,4.00159484495
000727,华东科技,1.42682133009,0.120643517767,10169.8504886,0.0598865851153
000728,国元证券,-2.01714603871,1.50756694667,42435.9202239,1.41352611943
000729,燕京啤酒,2.40353646512,1.20598183107,725.034204111,0.422994277585
000731,四川美丰,1.78956301586,1.15755841604,889.602884162,3.2450339871
000732,泰禾集团,-2.28258219823,1.16549728278,9693.83681054,3.69900905788
000733,振华科技,1.38774376147,0.0885493567681,10245.0396553,1.53963223351
000735,罗牛山,1.84411811643,0.468445590322,4400.88840326,4.00479825118
None,中房地产,-1.81719089079,8.90470851713,8529.61920894,None
000737,南风化工,1.40373172437,0.947640404473,5942.05924762,0
None,中航动控,1.90001829728,1.09403567212,3818.74205125,None
000739,普洛药业,2.36511907885,1.00576851831,2140.13780935,3.18734939438
000748,长城信息,1.28149934547,0.773246111978,14523.8870935,0.817767340024
000750,国海证券,-2.84655247566,18.9947463704,16794.9351679,0.722917053088
000751,锌业股份,-2.11525654727,1.7972640491,20723.8052275,1.73645604911
000752,西藏发展,2.31908280294,3.31569123682,982.983446864,0.129451729818
000753,漳州发展,-1.76810813674,0.294180930199,28651.3949875,4.00950081869
None,山西三维,0.107678825807,0.217153019634,16820.1953213,None
000756,新华制药,2.05623418829,0.995624512643,2377.40208183,2.9439253881
000757,浩物股份,2.36746200589,0.725141640722,3216.58942929,0.838480333664
000758,中色股份,-0.00407356844461,0.946171602662,24829.7615409,1.00065663143
000759,中百集团,2.32409848769,1.3394268074,1125.51884813,0.0999784241398
000760,斯太尔,-2.11071884144,0.344254525154,20760.2030682,0
000761,本钢板材,1.74605334057,0.813743247743,1706.30256202,4.00762256577
000762,西藏矿业,1.23200047492,0.70965258697,21180.2070526,0.276522980908
None,ST华信,-0.17306740839,0.257007404624,14923.5811004,None
000766,通化金马,1.2723203337,0.0848089549213,27576.3508602,1.00782531125
000767,漳泽电力,2.43741448688,0.53853189215,7163.11876478,0
000768,中航飞机,1.57164471566,0.612814265147,38807.0831529,0.487591893876
000776,广发证券,0.569179627913,0.362233367979,53879.009438,2.67165677864
000777,中核科技,1.93485637661,0.558057582641,11381.5815696,0.375167438474
000778,新兴铸管,1.96860857399,0.585438746177,1528.45950322,4.01601810306
000779,三毛派神,0.0946609216607,0.516609135715,18558.4133751,1.65377847303
None,平庄能源,1.95218299089,2.9439918171,3825.57999863,None
000782,美达股份,2.12280701435,1.5255287919,3792.08309768,0.302682172035
000783,长江证券,-0.944274770467,9.28762243508,32151.7909641,1.58421259143
000785,武汉中商,2.25729639576,2.56836951543,356.577526454,4.1369060892
000786,北新建材,2.27753197005,1.18613370745,2203.02178939,4.0449791829
None,ST创智,0.700423710001,0.266862935396,9577.21275422,None
000788,北大医药,2.1929001911,1.34339170343,1638.63994762,2.0184243431
000789,万年青,2.25491514078,1.66977633471,741.842174719,4.08463156048
000790,泰合健康,1.68155604394,0.386524619721,29331.3346343,3.81794022428
000791,甘肃电投,2.28009902759,2.64115861955,6689.25393526,2.18115178405
000792,盐湖股份,1.82130294178,0.386850095273,1465.74074058,0
000793,华闻传媒,2.21622039468,0.808090594884,684.725597369,0.727523941615
000795,英洛华,-2.56575563844,0.570849960826,41731.5490263,1.15633771583
000796,凯撒旅游,1.49292087773,1.09842662427,4867.76316013,1.6101574442
000797,中国武夷,1.08442614972,0.103710366522,27632.0594515,0.899247171769
000798,中水渔业,1.67826364261,0.643569480561,2908.62165723,1.15731642729
000799,酒鬼酒,1.76569643667,1.22436922289,11954.8988175,4.00062050599
000800,一汽轿车,2.02129641943,1.17254037866,2040.83929628,1.0095840001
000801,四川九洲,0.935799526028,0.0303793113221,54433.6827429,0.36638115303
000802,北京文化,-0.892645140748,0.235075617574,41113.07025,4.0184757857
None,金宇车城,-2.37396260014,60.3803810921,11108.7017169,None
None,ST炎黄,-3.90185640527,0.836064575648,4981.64580249,None
000806,银河生物,2.43260186636,6.20832478405,16406.0858016,0.0782189635134
000807,云铝股份,2.18225964145,0.631170216834,4151.11413705,1.82935642167
None,铁岭新城,-2.2320903052,3.10249461251,34713.7371331,None
000810,创维数字,1.8370691827,0.818597186863,4549.4822861,2.05486749694
None,烟台冰轮,2.37197125866,2.40740004418,1895.00276442,None
000812,陕西金叶,2.07000726602,1.44880283261,1385.2182755,0.977427038243
000813,德展健康,1.94505030488,2.81784541185,11832.8878938,2.14449303011
000815,美利云,-0.164088963611,0.0714925419475,24354.6898886,0.172835201925
000816,智慧农业,2.11097610665,0.421260547538,7114.917669,0
000818,方大化工,1.70925939963,0.699918419603,18424.4770805,4.01643524859
000819,岳阳兴长,2.57562025374,0.869008925612,430.689503062,0
000820,神雾节能,-2.05762844871,3.5099933245,16545.5559185,1.92123492482
000821,京山轻机,1.8847097874,0.694268054326,2913.44660896,4.01327329124
000822,山东海化,2.36793141991,2.28097420213,1407.33268087,2.63169910288
000823,超声电子,2.21946330902,1.43487522289,288.480202875,0.0214298525429
000825,太钢不锈,2.18116366519,1.20563218918,509.580576164,4.13151058974
000826,启迪桑德,-0.511061709787,0.0390942014964,50408.6949483,4.00122228856
000828,东莞控股,1.32732742418,1.52024278326,22350.6722442,4.00216444799
000829,天音控股,0.749523605121,0.666021624564,64683.7874143,0.866226775443
000830,鲁西化工,1.96820724527,0.584065528935,1737.01005893,4.06258795637
None,ST五稀,-1.02119021284,0.168275669784,42957.8752978,None
None,ST龙涤,1.51100035827,0.0541031821737,10644.7434053,None
000833,贵糖股份,1.86074805017,1.74335373305,3807.06206973,3.75535762004
000835,长城动漫,1.28778174122,1.88920698141,6183.17990829,3.01626036443
000836,鑫茂科技,1.88850800343,0.951213783492,28644.0336331,4.00609201852
000837,秦川机床,-2.47546337624,0.179872076174,58886.5099203,0.1985534412
000838,财信发展,-1.22824637884,4.12701494613,8798.38655418,4.00791104017
000839,中信国安,1.33532126897,0.286765952959,21367.0498942,0.434446775129
000848,承德露露,2.29159811526,7.93312976861,1626.99796689,2.77013882145
000850,华茂股份,2.51938669994,1.40459705562,4535.60901411,4.02121760986
000851,高鸿股份,-0.956381090097,0.309283640575,31403.1822116,4.00811519906
000852,石化机械,2.15250881786,0.361582459153,4745.42412332,0.101322632136
None,ST冀装,-1.85779682779,2.31402964155,8367.53279874,None
000858,五粮液,2.205587541,8.11579431574,1059.72922642,3.42914835533
000859,国风塑业,1.85175536185,2.83254285248,7456.89212436,0.248890205932
000860,顺鑫农业,1.58088597671,1.11442521751,7309.81421662,3.31711646731
000861,海印股份,2.25179832654,0.453959195787,1001.7446264,1.96913585392
000862,银星能源,2.42522995632,0.744737160112,3403.35707231,0
000863,三湘印象,-1.98255283027,14.569963126,16989.4952799,2.16260241289
000868,安凯客车,0.351022126095,0.677753304549,65319.4218727,0
000869,张裕A,2.26631685658,1.74166525213,280.825723172,1.84799271737
000875,吉电股份,2.33235700647,0.410265631265,3998.72812443,0
000876,新希望,2.42592615883,1.23968101812,3758.47964298,3.77696761783
