报表日期,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,4716.41,4740.12,4763.84,4787.56,4811.27,4836.55,4861.82,4887.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99209.56,99246.22,99282.88,99319.53,99357.48,99395.43,99433.37,314817.99,317756.11,320260.16,322614.88,326156.74,329123.69,331766.51,99515.92,99558.41,99600.86,0.0
租赁负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,8.09,11.04,16.8,18.91,13.88,9.67,8.54,5.34,1.56,4.37,3.63,2.4,0.42,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64537.74,71612.9,88056.69,141878.82,130649.26,156520.32,168415.76,157636.47,152822.67,137410.75,95372.12
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.38,16223.25,25278.46,42695.36,41030.39,39332.24,37593.75,28183.6,26108.98,24285.29,26253.69,25274.94,23876.33,25056.7,23504.57,30471.91,36463.49,33776.08,48418.12,47242.38,44612.92,54167.03,51005.4,36646.26,33926.37,40664.69,79998.77,64537.74,71612.9,88056.69,141878.82,130649.26,0.0,168415.76,0.0,152822.67,0.0,95372.12
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9179.58,9179.58,9179.58,9949.6,2423.07,3378.32,5539.59,6120.06,8274.26,9548.19,11729.54,14296.83,18187.62,20290.64,24595.2,27310.34,31850.09,34435.52,38497.79,41895.33,51651.08,55348.77,65845.98
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0,0.05,0.05,6.03,0.05,185.51,185.51,0.0,0.0,0.0,0.0,831.56,1513.89,4798.89,4798.89,18086.85,26037.03,32380.41,37320.13,44570.21
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5427.19,5703.99,5639.63,7730.31,7894.92,8011.07,8201.42,8561.33,15909.88,15852.96,16596.97,18574.89,24320.56,24077.42,22924.21,32255.94,36254.18,37565.06,41042.19,45103.19,51659.51,55758.84,57048.05
其他非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.0,1573.21,1616.77,1595.84,2924.1,2896.54,2868.98,3086.25,3292.41,3278.64,3311.14,3972.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,22500.0,42500.0,42500.0,42500.0,20000.0,20000.0,0.0,146.38,0.0,0.0,0.0,0.0,0.0
非流动负债合计,0.0,0.0,21600.0,27000.0,39600.0,39600.0,37316.41,43840.51,45987.09,55266.02,62991.64,60640.14,54010.84,52276.68,39307.7,37205.52,34594.26,36779.94,49467.35,47154.97,47867.84,46083.05,63678.67,69047.06,52295.28,83899.8,77368.51,200290.83,206077.08,224123.24,262742.49,356387.35,372123.32,421087.36,629943.63,593128.43,678067.61,841101.74,795600.07,848063.0,858197.13,621379.18,638931.51,632468.09,487667.0
负债合计,4935.31,44247.3,70558.9,78496.2,83814.35,88067.2,94443.35,110353.66,145458.35,150359.25,167580.93,197564.54,195178.91,178215.79,180855.93,186296.12,152579.94,157266.39,169524.95,171761.66,212024.42,208836.84,318678.02,263893.59,290612.43,390275.27,455498.71,571063.15,617043.18,642413.93,907879.48,1132293.77,1552429.9,1726934.69,1863955.57,1995747.27,2258481.5,2293990.63,2283448.39,2560528.97,2918480.17,2777337.96,3100915.64,3286894.9,3617588.89
实收资本(或股本),2500.0,20000.0,21060.0,21060.0,21060.0,22418.0,22418.0,22418.0,22418.0,22418.0,22418.0,29918.0,53852.4,53852.4,53852.4,53852.4,53852.4,53852.4,53852.4,53852.4,53852.4,53852.4,54779.63,54779.63,177149.35,177149.35,177433.95,177433.95,177433.95,198419.86,199663.6,199589.08,199589.08,199589.08,199398.96,199398.96,279167.99,279168.0,279078.84,279078.84,362441.22,377251.47,377201.68,377201.68,377201.68
资本公积,4578.14,6227.39,11460.66,11460.66,11460.66,25714.47,25705.47,25705.47,26075.47,26075.47,26075.47,169885.97,145951.57,145944.69,145954.84,145954.84,145954.84,145954.84,145954.84,145954.84,145954.84,145954.84,154300.95,154737.24,252235.44,252652.0,254628.73,254933.16,254893.21,527597.72,538381.99,539248.31,540457.16,541435.15,543336.3,543859.83,463270.42,463769.22,463479.41,463762.54,765027.37,1046359.55,1046201.57,1046330.92,1046423.6
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9179.58,9179.58,9179.58,9179.58,9021.1,9021.1,9021.1,9021.1,15085.57,15085.57,15085.57,15085.57,9842.89,9842.89,9842.89,9842.89,4547.6,4547.6,4547.6,4438.02,2252.63,2252.63,2252.63
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-312.55,-1186.17,-1438.75,-270.9,-533.06,-252.45,36.0,739.23,1867.07,-1089.96,-1204.12,-947.8,-1108.26,-189.24,59.47,273.03,741.83,440.92,-1174.4,3348.86,4106.06,3283.07,5151.26,5436.9
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,469.26,69.9,69.9,69.9,69.9,69.9,1908.75,1908.75,2238.48,1908.75,2042.99,2042.99,2042.99,2042.99,2042.99,2042.99,2042.99,2042.99,2201.57,2201.57,2201.57,2201.57,9234.03,9234.03,9234.03,9234.03,13788.14,13788.14,13788.14,13788.14,19038.49,19038.49,19038.49,19038.49,34210.98,34210.98,34210.98,34210.98,46356.88,46356.88,46356.88,46356.88,68319.53,68319.53,68319.53
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,10181.81,15660.89,25872.92,30696.17,36027.9,50472.13,68033.24,81274.46,90116.55,92585.28,96310.03,97555.48,94916.98,93256.69,87315.31,85723.47,89410.4,91447.33,94249.9,99101.8,102703.07,110423.75,113880.21,121280.26,91094.24,103949.76,126848.01,153482.26,204946.28,228721.85,268346.47,312300.38,372000.06,472479.36,589691.09,644009.16,684496.69,722915.27,797469.5,858598.0,962189.93,1109658.61,1270126.2,1456518.76,1606326.77
归属于母公司股东权益合计,17729.21,41958.17,58463.48,63286.72,68618.45,98674.5,118065.46,131306.68,140848.51,142987.5,146846.49,299402.44,296763.94,295096.77,289165.53,287573.7,291260.63,293297.56,296258.71,301110.61,304711.88,312120.01,321829.08,329412.83,520262.58,533272.49,563425.28,590652.42,642779.71,961373.54,1009255.02,1053886.57,1115051.42,1216348.25,1419535.8,1474626.11,1514457.69,1553843.82,1645158.68,1704954.97,2197609.77,2579294.55,2762879.41,2951269.51,3101455.84
少数股东权益,734.66,765.61,3617.12,6546.77,9036.89,2105.68,2327.66,2420.18,2530.62,2633.1,2616.37,2627.24,2760.61,2742.54,2787.56,2845.93,2898.89,2987.16,2988.57,2977.67,3388.63,3163.08,4426.68,5942.43,5851.01,3526.88,1946.96,2457.28,2740.57,86.75,105.95,211.87,442.04,5267.35,4878.65,10068.25,16524.94,35616.53,37317.35,50992.5,45492.05,53472.37,66602.26,76893.56,79115.82
所有者权益(或股东权益)合计,18463.87,42723.79,62080.6,69833.49,77655.34,100780.19,120393.13,133726.87,143379.13,145620.6,149462.86,302029.68,299524.55,297839.31,291953.1,290419.63,294159.52,296284.71,299247.29,304088.29,308100.52,315283.1,326255.76,335355.26,526113.59,536799.37,565372.25,593109.69,645520.27,961460.29,1009360.97,1054098.45,1115493.46,1221615.6,1424414.45,1484694.36,1530982.63,1589460.35,1682476.02,1755947.48,2243101.81,2632766.92,2829481.67,3028163.07,3180571.66
负债和所有者权益(或股东权益)总计,23399.18,86971.09,132639.5,148329.69,161469.69,188847.39,214836.47,244080.52,288837.48,295979.85,317043.79,499594.22,494703.46,476055.1,472809.03,476715.74,446739.46,453551.1,468772.24,475849.95,520124.93,524119.94,644933.78,599248.85,816726.02,927074.64,1020870.96,1164172.84,1262563.45,1603874.21,1917240.45,2186392.22,2667923.36,2948550.29,3288370.03,3480441.63,3789464.12,3883450.98,3965924.41,4316476.44,5161581.98,5410104.88,5930397.31,6315057.97,6798160.55
