报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
投资收益,175323.76,350237.88,488784.53,657752.82,188564.79,312483.92,373767.76,448936.9,108082.59,287338.6,534702.64,834441.49,220448.55,421229.08,589884.3,872184.18,273113.4,561105.62,845893.7,1345196.59,367690.69,759597.77,1182441.85,1542934.12,701413.09,1362265.85,2051408.2,2545641.68,705294.52,1485066.01,2205862.16,2783466.87,778138.24,1508279.71,2154194.14,2966313.44,699367.69,1441798.49,2212770.07,3057226.33,759275.45,1500719.97,2261449.78,3081160.89,860803.48,1708696.55,2425253.78,3312586.26,668142.09
其中:对联营企业和合营企业的投资收益,109821.47,223048.95,324295.53,455372.76,133287.43,253963.7,314087.09,380723.93,101499.0,279172.08,521772.5,810087.56,207901.91,388366.03,530318.5,756108.03,245475.57,487579.2,776960.88,1193053.05,352886.81,706658.79,1109548.83,1471805.03,657773.9,1260980.1,1845548.14,2226992.72,672366.66,1393757.5,2061771.48,2530063.59,708026.09,1356731.56,1947224.34,2663128.18,638808.0,1320094.74,1993637.6,2775149.95,713894.3,1368850.01,2042748.68,2830355.19,700262.89,1464072.96,2064978.5,2592086.31,611120.92
汇兑收益,0.0,0.0,-170.92,-304.96,0.0,0.0,-288.04,-788.33,0.0,259.42,622.82,1046.45,499.15,888.81,1268.18,1533.52,406.01,778.07,1055.97,1399.48,359.2,640.48,880.2,1113.23,146.68,183.77,339.01,437.07,213.16,58.45,144.62,203.18,339.39,713.91,1186.24,1575.81,443.94,1018.54,1335.81,1827.11,396.06,831.23,1114.42,1569.61,258.07,1256.75,2266.64,2869.4,371.62
三、营业利润,157204.07,344290.35,481753.08,557466.36,153962.37,235722.35,261868.86,-96977.13,99689.65,240553.82,550367.37,843119.22,548203.1,1273271.4,2012968.06,2700565.1,945649.21,1804919.62,2659042.33,4169748.96,1145240.42,2129490.91,3037405.15,3933958.98,1086216.5,1928119.99,2926848.56,4017911.49,1202927.93,2205667.76,3220354.06,4033376.85,1201482.57,2226419.23,3308702.87,4358803.04,1230530.08,2289468.65,3522175.83,4843300.3,1273549.91,2423263.03,3659818.29,5410998.71,1563035.73,3003254.88,4302829.25,5367381.78,1241709.01
加:营业外收入,6641.64,11191.87,17013.05,35363.71,3250.53,7978.13,28035.54,51446.43,1918.47,7162.05,8754.89,30280.19,4711.74,8198.83,12736.99,41109.41,10140.22,17361.39,24252.44,68540.28,10544.71,30225.53,74669.17,109726.59,25740.41,51648.58,78862.19,205794.99,12042.68,55178.42,114781.33,332908.23,28388.88,91628.57,135571.38,366666.32,86895.03,170695.65,205109.75,331376.52,17504.5,56093.2,111453.47,86856.98,50846.78,60586.62,81574.23,112511.13,28200.14
减：营业外支出,10088.89,13670.7,13708.22,7782.07,3755.86,2328.04,2868.86,2504.35,955.88,1511.63,3890.05,13680.96,2159.05,24616.61,27815.23,73235.43,1218.62,18620.75,10804.36,35472.97,2015.92,5576.18,2646.48,28049.07,2733.87,5086.69,9887.21,74406.71,3715.15,16173.52,19700.12,97405.56,15098.29,32039.76,44774.34,144501.71,3621.4,11101.09,28191.56,125431.07,6586.65,14054.62,25521.0,71754.43,6417.9,14089.46,20807.82,45507.93,7807.46
其中：非流动资产处置损失,93.33,286.32,322.43,1891.42,219.28,-198.04,356.79,1365.99,-64.1,-250.71,-7.92,3730.66,330.26,3686.35,4291.76,2870.66,-1047.7,14125.76,15205.9,19261.47,1122.23,1411.63,1839.91,6133.12,352.01,962.6,2913.31,8726.75,851.06,3777.13,4849.09,10567.68,878.19,13770.35,16194.44,38578.97,1513.14,1907.32,13286.45,21627.08,3066.25,4860.73,10571.66,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,153756.83,341811.52,485057.91,585048.0,153457.05,241372.44,287035.55,-48035.04,100652.24,246204.25,555232.2,859718.44,550755.79,1256853.62,1997889.82,2668439.08,954570.81,1803660.27,2672490.41,4202816.28,1153769.22,2154140.26,3109427.83,4015636.5,1109223.05,1974681.88,2995823.55,4149299.77,1211255.46,2244672.66,3315435.26,4268879.52,1214773.15,2286008.04,3399499.91,4580967.65,1313803.7,2449063.21,3699094.02,5049245.75,1284467.76,2465301.62,3745750.76,5426101.26,1607464.61,3049752.04,4363595.66,5434384.98,1262101.69
减：所得税费用,13931.52,26907.04,37517.84,44224.32,12348.85,22108.01,31127.49,36971.03,10118.22,26856.29,44541.92,48915.9,77580.34,198880.14,311498.23,385161.71,172542.71,355131.82,476843.08,703853.18,192105.45,346727.4,506197.02,662811.12,197148.65,302610.35,426489.69,590905.62,196827.42,318235.63,464397.94,443802.22,165489.18,295524.46,469156.49,573570.73,176477.18,317646.47,470943.0,653049.58,131691.46,271929.58,399113.64,714491.51,203261.63,374495.93,546954.32,593918.64,165148.69
五、净利润,139825.31,314904.47,447540.06,540823.68,141108.2,219264.43,255908.06,-85006.07,90534.02,219347.96,510690.28,810802.55,473175.45,1057973.47,1686391.59,2283277.37,782028.1,1448528.45,2195647.34,3498963.1,961663.76,1807412.86,2603230.81,3352825.37,912074.4,1672071.54,2569333.85,3558394.15,1014428.04,1926437.03,2851037.32,3825077.3,1049283.97,1990483.58,2930343.42,4007396.92,1137326.52,2131416.73,3228151.02,4396196.17,1152776.3,2193372.03,3346637.12,4711609.75,1404202.98,2675256.11,3816641.34,4840466.34,1096953.0
归属于母公司所有者的净利润,115977.68,271589.95,388312.76,463468.05,124057.65,196516.41,222601.07,65616.8,62693.52,144584.16,397392.02,659193.3,287738.6,587058.42,958373.89,1372852.35,450194.64,857635.84,1329209.18,2022186.65,560752.22,1078397.15,1613068.64,2075176.33,619841.95,1146619.65,1799748.86,2480362.63,698023.86,1357307.06,2040932.37,2797344.13,746778.37,1416546.42,2126200.08,2979379.07,793571.87,1505956.32,2309155.04,3200861.07,826103.51,1595821.22,2463863.72,3441033.95,970667.97,1898186.34,2767237.11,3600921.06,825083.66
少数股东损益,23847.63,43314.52,59227.3,77355.64,17050.54,22748.02,33306.99,-150622.87,27840.5,74763.8,113298.26,151609.25,185436.85,470915.06,728017.7,910425.02,331833.46,590892.61,866438.16,1476776.46,400911.55,729015.71,990162.17,1277649.04,292232.45,525451.89,769584.99,1078031.52,316404.18,569129.97,810104.95,1027733.17,302505.6,573937.16,804143.33,1028017.85,343754.64,625460.41,918995.98,1195335.1,326672.79,597550.81,882773.41,1270575.8,433535.01,777069.77,1049404.23,1239545.28,271869.34
基本每股收益(元/股),0.177,0.415,0.593,0.708,0.18899999999999997,0.3,0.34,0.1,0.096,0.221,0.607,0.774,0.33799999999999997,0.6890000000000001,1.125,1.611,0.48700000000000004,0.9279999999999999,1.4380000000000002,1.834,0.509,0.978,1.463,1.882,0.562,1.04,1.632,2.25,0.633,1.2309999999999999,1.851,2.537,0.677,1.285,1.9280000000000002,2.702,0.72,1.3659999999999999,2.094,2.903,0.721,1.379,2.122,2.9589999999999996,0.831,1.625,2.369,3.082,0.706
稀释每股收益(元/股),0.177,0.415,0.593,0.7040000000000001,0.18899999999999997,0.3,0.34,0.1,0.096,0.221,0.607,0.774,0.33799999999999997,0.6890000000000001,1.125,1.611,0.48700000000000004,0.9279999999999999,1.4380000000000002,1.834,0.509,0.978,1.463,1.882,0.562,0.0,1.632,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-296683.04,2802.17,11240.23,11240.23,260685.36,-20980.3,-25713.89,-7752.05,47611.71,5258.46,-55302.27,-71770.31,-262276.94,18405.55,-28884.14,-50650.41,264597.14,-62559.71,-94659.14,-83805.42,-98958.54,-56864.79,-13185.68,9262.39,606520.55,-20320.61,187312.94,33476.83,104137.25,-150580.62,-133427.83,-106341.01,-100478.0,25670.18,205409.69,310435.5,375335.17,-84053.83,-270996.88,-96491.88,-610628.57,349657.44
八、综合收益总额,0.0,314904.47,0.0,0.0,0.0,0.0,0.0,-381689.11,93336.19,230588.19,521930.51,1071487.9,452195.15,1032259.59,1678639.54,2330889.08,787286.57,1393226.17,2123877.03,3236686.16,980069.32,1778528.71,2552580.4,3617422.51,849514.69,1577412.4,2485528.44,3459435.61,957563.25,1913251.34,2860299.71,4431597.85,1028963.37,2177796.53,2963820.25,4111534.18,986745.9,1997988.91,3121810.01,4295718.17,1178446.47,2398781.72,3657072.62,5086944.92,1320149.15,2404259.23,3720149.46,4229837.77,1446610.44
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135949.65,64569.35,154872.15,407680.01,801160.81,266410.67,559268.45,950483.7,1419338.67,455350.0,802551.31,1258115.79,1771418.55,575443.55,1045861.14,1563524.11,2319461.93,548001.72,1056845.91,1712237.02,2389172.62,642943.4,1346993.19,2044216.82,3325431.08,750597.51,1614366.98,2204296.62,3100708.85,652227.17,1382365.87,2208462.22,3105829.02,857722.87,1813694.98,2787154.83,3829701.75,907261.66,1656299.85,2690575.21,3017010.54,1154197.2
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245739.46,28766.85,75716.03,114250.5,270327.09,185784.48,472991.14,728155.85,911550.41,331936.57,590674.87,865761.24,1465267.62,404625.77,732667.57,989056.29,1297960.58,301512.97,520566.49,773291.42,1070262.99,314619.86,566258.15,816082.89,1106166.77,278365.86,563429.55,759523.63,1010825.32,334518.73,615623.03,913347.79,1189889.15,320723.61,585086.74,869917.8,1257243.16,412887.5,747959.38,1029574.25,1212827.23,292413.24
