报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,0.0,43022.63,49084.61,45513.02,48352.61,43674.39,42015.23,42089.19,35726.09,42438.73,43597.49,67328.22,62809.18,97840.32,82980.1,108602.19,99238.8,110391.54,109819.29,113447.61,103286.65,98243.25,97723.37,102672.28,93912.92,97063.47,92938.79,117531.38,103936.3,293955.07,277709.79,311502.4,270076.94,286900.66,278718.04,312953.64,316954.43,309990.97,317795.87,416879.21,412161.14,441636.68,432700.07,481030.54,446987.51,488183.39,503267.83,518466.66,453979.35,503946.68,507465.34,558899.61,475658.1,521259.26,520866.31,549072.14,534753.72,589133.27,611740.71
应交税费,0.0,44680.24,50943.48,38320.92,85896.93,48977.77,60485.98,17183.32,58442.1,58659.72,96335.56,92243.54,134272.02,145555.51,160483.96,227279.14,207375.91,201277.93,195715.54,200461.15,89594.28,14267.16,19304.03,23938.07,52872.07,28296.33,50185.2,55202.41,88275.92,141476.33,115867.29,124995.69,102495.98,120588.0,158642.78,123556.67,160783.52,140733.94,173782.09,206578.45,261009.48,254137.61,326536.97,270025.87,338575.35,239377.47,256143.36,250679.46,298126.96,249093.58,237859.77,206458.48,298663.69,302522.12,314021.21,218073.98,326868.34,285621.73,191911.92
应付利息,0.0,0.0,0.0,0.0,269.78,1483.78,2697.78,6317.17,3523.28,4698.7,1076.93,2301.81,3931.85,5420.68,551.89,2273.03,3753.75,5370.14,2052.52,5750.58,9050.62,12641.1,1871.59,6168.06,12877.9,16412.7,12467.82,13208.98,19461.0,31092.95,23722.34,19631.13,23702.09,21019.7,24842.63,20873.85,22577.7,14768.58,13958.13,382.24,10437.91,10472.55,19302.78,9539.45,10996.96,0.0,0.0,10129.33,10565.12,7766.07,6680.45,8640.26,10490.92,7905.5,9470.25,7107.54,12925.34,7989.49,5987.59
应付股利,0.0,10689.84,3886.68,3176.48,3176.48,26085.24,3176.48,7977.61,7701.04,17039.98,4534.59,4262.17,8627.19,42246.55,2260.36,7296.35,4921.07,74252.01,4328.18,5913.52,3659.24,20320.15,20495.61,3310.32,3186.85,46601.53,617.41,4310.12,640.63,30161.13,20712.51,3477.23,3477.23,29175.84,40455.34,512.93,512.93,40205.12,41011.47,10205.91,382.24,100200.72,120170.3,20746.07,1289.23,0.0,0.0,29500.68,2982.29,228086.48,119978.7,30526.53,11779.67,114075.22,116139.24,38417.31,29873.64,211581.26,176539.18
其他应付款,0.0,152818.98,152553.86,123084.29,196980.98,162845.24,233440.99,128734.01,177783.87,185859.37,207710.49,184926.16,320429.21,375826.34,399952.53,316963.62,390428.04,404651.8,375872.18,299066.92,367666.23,405639.28,354562.53,253576.44,315524.91,327999.59,382814.04,339845.88,456123.3,466843.29,465907.08,423581.97,377516.01,376371.14,415528.38,378690.52,400451.31,447451.01,417260.4,499895.66,633158.48,745019.68,867652.48,772324.58,999806.96,765388.06,709799.73,610587.3,0.0,0.0,0.0,611933.47,0.0,756619.67,0.0,795305.73,0.0,1070891.77,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,46353.95,44645.68,52390.36,25133.42,18948.08,14133.94,6222.8,7622.14,2408.0,0.0,47408.0,55472.01,5000.0,5000.0,3199.0,0.0,32790.0,51700.0,70000.0,80000.0,62400.0,52000.0,35260.49,31136.88,26107.34,86.09,35237.58,30734.11,336896.38,314906.77,563412.5,476249.72,547786.26,564474.94,524633.85,494828.98,457035.98,345298.62,462488.81,475213.77,510085.17,502027.99,559625.11,548478.78,568103.96,617646.62,689869.94,818280.01,839464.32,892234.85,1299836.09,1298882.32,1384529.54,1624226.22,1127464.73,1293806.48,1240672.98,1244815.9
其他流动负债,0.0,90515.35,91804.86,91163.26,81063.92,80961.6,172034.42,170778.24,91587.89,93433.52,2593.06,4201.15,5490.53,5796.69,4633.73,105383.23,3210.64,121171.96,104169.91,99820.19,99164.34,126219.51,91441.65,85286.02,88757.95,96505.58,93965.55,102830.58,99106.9,252550.59,240833.12,248236.49,230747.94,202464.34,202968.49,201832.67,211576.78,217666.31,236737.29,279189.64,317234.49,374315.84,406090.34,485169.65,518974.07,535187.76,566444.25,632161.52,671042.85,641426.27,613308.43,671785.36,908179.83,912832.92,722613.02,660176.7,709446.85,687883.29,814111.72
流动负债合计,528398.67,1331605.09,1333435.92,1264434.22,1625856.17,1649225.35,1757137.61,1671992.49,1775190.21,1980932.76,1956681.23,1767243.64,2340441.63,2575330.25,2280988.57,2666850.33,3087532.01,3018788.74,2585304.36,2941333.73,2945608.12,2706600.09,2422151.42,2392377.53,2777819.44,3058129.27,2973546.93,2929832.44,3428290.73,4824510.36,4659775.44,4806001.7,4423369.32,4335764.99,4391733.18,3986980.69,4275754.36,4731002.99,4459079.01,5898038.17,6747098.21,7405717.99,8109901.29,7847352.76,8332055.64,8472306.56,8270068.32,8861696.48,9644380.86,10752291.06,9588018.06,10587677.27,10296478.76,12392612.86,12284891.8,12371258.2,13430178.99,14214985.72,13084751.05
长期借款,0.0,31671.96,31683.54,24123.05,28717.77,90936.23,91497.72,77220.0,97593.92,127220.0,149628.0,94220.0,101628.0,97128.0,97128.0,95472.73,98671.73,65472.73,56362.73,35225.45,34800.0,22000.0,2000.0,634425.0,627970.18,861856.34,913391.64,914603.96,940269.02,1359459.5,1281377.47,727188.06,657405.85,671714.92,738633.11,728374.33,1125688.77,1149431.26,1132815.16,3021611.57,3110436.72,2037751.78,1928102.96,1567859.47,1574364.14,1382415.17,1448581.76,1090851.22,973143.36,939214.58,937955.03,1137365.8,1040980.61,1029370.3,1372464.91,1202663.84,1218762.41,1196588.65,1285830.11
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128050.0,128166.93,128254.63,128342.33,128431.58,128523.93,128616.27,128708.62,268581.91,268747.11,268914.03,269080.95,269247.92,269148.93,309201.18,349269.25,349194.55,349385.88,349574.05,762796.51,603708.42,583458.23,543528.78,472618.39,737052.7,598552.92,256388.9,263237.19,265208.42,275620.16,274243.06,1049702.1,1060270.13,1045978.01,1032916.01,1191612.24,1244638.02,1226502.01,1188816.42,1306753.82,1308524.9,1029528.0,1030209.52,1050032.81,928613.04,870276.74,706671.05,631667.29,618504.76
长期应付款,0.0,7736.44,8446.92,2900.77,2906.19,2911.61,3704.03,3687.77,3693.19,3698.61,3704.03,3687.77,3693.54,3699.31,3705.09,3687.77,3691.37,2586.98,3698.58,3637.77,550.0,550.0,550.0,550.0,550.0,550.0,550.0,884.75,550.0,547137.52,513640.06,518560.61,550889.2,589586.9,628165.48,660409.99,689646.14,718315.24,753820.34,778123.58,787772.33,842369.67,859814.33,921843.24,943006.3,943900.33,998377.38,986690.37,0.0,257209.35,0.0,462931.67,0.0,572886.27,0.0,697788.51,0.0,727242.69,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707398.39,741954.8,635626.2,687007.8,692817.52,772489.91,860251.42,920177.43,857479.52,864150.9,867664.42,891902.44,923677.31,922881.62,914441.39,939053.9,958005.77,983376.7,1093505.3,1198208.2,1166700.51,1042644.94,1272782.34,1330467.19,1420068.03,1219533.11,1229261.56,1177219.34
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2300.0,4509.0,4509.0,4509.0,4509.0,5509.0,5509.0,4400.0,4450.0,2300.0,2300.0,4300.0,7474.84,4300.0,4300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,2300.0,2300.0,0.0,0.0,2851.58,0.0,2851.58,0.0,2888.92,0.0,2986.06,0.0,2681.29,0.0,2642.96,0.0
预计非流动负债,0.0,8227.02,9303.62,2945.78,4143.71,28165.49,6153.17,36193.87,36730.92,41316.64,45531.9,48136.8,68614.35,73552.05,73552.05,836.76,104746.71,836.76,836.76,0.0,0.0,0.0,0.0,0.0,11.64,0.0,0.0,0.0,0.0,50285.94,41121.67,44424.94,39722.21,39247.74,45420.95,28617.78,27294.06,26691.6,27653.18,31103.36,32438.3,33148.84,36718.38,34492.3,30832.31,31996.98,34866.21,36497.95,34669.82,32816.25,33597.22,31566.8,30098.48,29799.45,33004.4,50908.1,47064.42,45063.25,43756.01
递延所得税负债,0.0,0.0,0.0,6603.37,6539.15,7150.56,6882.36,4697.6,4624.04,5685.99,6157.77,7381.64,7572.62,6780.07,7734.01,8994.5,8694.44,6811.89,6058.83,5083.78,5628.39,5765.0,5103.6,16815.43,14170.08,18879.95,15442.86,14611.99,6679.47,396507.34,365504.7,362860.87,321530.88,397139.77,405844.92,382563.17,383276.97,383249.04,378506.07,812036.97,789903.41,774509.55,759494.71,650027.48,603615.51,600904.29,628983.9,577270.55,578314.81,580820.23,574933.02,540631.43,541157.35,554843.97,536933.86,504983.3,482973.17,471072.06,462455.09
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198376.19,185732.16,206090.72,210790.57,227940.25,232726.25,246896.01,248403.03,257423.05,258530.73,278980.86,286145.2,312166.43,315887.31,265316.49,273033.07,305619.18,290191.05,437988.65,438844.76,460856.68,438533.04,450698.19,496024.65,499688.03,479774.32,463807.93,446660.9
其他非流动负债,0.0,80.0,0.0,500.0,500.0,417.0,417.0,334.0,334.0,251.0,251.0,2337.86,1837.11,2994.41,4125.96,4832.42,5095.3,6629.33,5604.71,7850.63,8523.09,9545.25,10666.77,174495.82,180714.08,177699.79,188294.9,144181.99,212145.32,836885.83,783103.51,3164.91,21917.32,11498.24,11501.96,4133.77,4234.31,4001.02,4030.65,7164.69,7221.29,13981.46,26848.52,22620.54,23483.36,78201.07,97178.45,255718.63,247009.72,244483.96,335356.27,391189.83,473425.89,519392.66,657045.31,687778.22,708818.75,737012.92,752612.6
非流动负债合计,0.0,47715.42,49434.09,37072.97,42806.82,129580.89,108654.27,122133.24,143976.08,178172.24,335622.7,288440.0,316109.25,317005.16,319185.68,247857.1,355024.83,215446.3,345593.52,322844.73,320715.5,311241.2,295043.13,1099735.18,1136917.16,1413555.34,1472173.96,1489617.29,1514517.87,3958372.62,3593755.83,3149732.2,3066981.18,3027822.88,3468717.5,3327709.73,3496045.32,3656372.78,3734914.29,6044862.9,6128996.74,5902408.7,5853596.67,5480964.78,5449286.57,5408787.97,5664712.7,5440007.26,5480634.52,5896347.72,6108325.24,6118017.64,5910636.24,6299299.2,6760404.04,6660425.86,6223225.05,6101469.87,6050820.72
负债合计,0.0,1379320.51,1382870.01,1301507.19,1668662.99,1778806.24,1865791.88,1794125.72,1919166.29,2159104.99,2292303.93,2055683.65,2656550.88,2892335.41,2600174.25,2914707.43,3442556.84,3234235.04,2930897.88,3264178.46,3266323.62,3017841.29,2717194.55,3492112.71,3914736.59,4471684.61,4445720.89,4419449.74,4942808.6,8782882.98,8253531.28,7955733.9,7490350.5,7363587.88,7860450.68,7314690.42,7771799.68,8387375.77,8193993.3,11942901.07,12876094.96,13308126.68,13963497.96,13328317.54,13781342.21,13881094.53,13934781.02,14301703.74,15125015.38,16648638.78,15696343.3,16705694.91,16207115.0,18691912.07,19045295.84,19031684.06,19653404.04,20316455.58,19135571.77
实收资本(或股本),0.0,52065.36,52065.36,52065.36,52065.36,52065.36,52065.36,83304.57,83304.57,83304.57,83304.57,83304.57,83304.57,83304.57,83304.57,166609.14,166609.14,166609.14,166609.14,166609.14,166609.14,166609.14,199930.96,199930.96,199930.96,199930.96,199930.96,199930.96,199930.96,199930.96,199930.96,199930.96,199930.96,199930.96,399861.93,399861.93,399861.93,399861.93,399861.93,399861.93,399861.93,399861.93,799723.86,799723.86,799723.86,799723.86,799723.86,799723.86,793387.39,793387.39,793387.39,793387.39,793387.39,793387.39,793387.39,793387.39,793387.39,872655.68,872655.68
资本公积,0.0,88472.84,88472.84,237556.94,237556.94,230749.98,228269.98,198813.58,207041.58,213074.73,215760.73,244030.5,246342.5,259329.23,263787.48,199331.83,193257.52,175784.95,162608.59,152083.64,147574.27,147699.75,144367.92,84237.6,82106.28,80719.61,81395.54,70397.02,70941.02,111485.38,56023.8,128825.29,24008.8,20990.03,20990.03,2788.31,2510.51,4637.81,2788.31,3013.99,3013.99,6421.93,6414.74,13589.88,13597.73,11162.12,11162.12,11369.94,11667.65,11717.76,10775.87,11889.67,12087.25,11843.28,11960.14,18055.25,18055.25,1237786.83,1237874.77
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49991.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43351.91,-34220.95,-77909.17,-45134.9,-63565.34,-50250.87,-69768.37,-96005.5,-120423.42,-29510.18,-34943.72,-104910.77,-130784.18,-152756.62,-175016.98,-154127.65,-131520.97,-157059.46,-124605.68,-144571.77,-155947.4,-127803.06,-114063.57,-137707.92,-193792.02,-225082.68,-58135.62,-110217.09,-59284.58
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308.95,2741.22,3194.0,3336.17,3560.59,4159.14,4681.88,4627.89,5102.68,5755.25,6582.96,7130.76,7883.94,8565.37,9180.35,9678.58,9871.13,10742.75,11245.05,11582.9,11835.59,13280.31,14391.23,15416.57,15505.69,16976.07,17765.75,18556.79,19309.95,20791.34,21621.38,22672.4,22343.02,23894.28,25399.52,26412.27
盈余公积,0.0,73146.85,73146.85,40063.88,40063.88,52234.58,52234.58,56443.09,56443.09,56443.09,56443.09,84738.87,84738.87,84738.87,84738.87,142408.13,142408.13,142408.13,142408.13,193577.45,193577.45,193577.45,193577.45,230012.85,230012.85,230012.85,230012.85,268322.33,268322.33,268322.33,268322.33,305174.26,305174.26,305174.26,105243.3,120798.89,120798.89,120798.89,62479.87,0.0,0.0,0.0,0.0,61681.19,61681.19,0.0,0.0,67428.34,23773.68,23773.68,23773.68,97372.82,97372.82,97372.82,97372.82,163024.31,163024.31,163024.31,163024.31
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,0.0,237521.41,284596.98,308771.07,379848.63,439776.08,475473.38,462592.37,498719.66,573965.86,689977.82,764160.45,926087.23,1047633.14,1204267.94,1344598.46,1529543.9,1623127.19,1731091.92,1781366.67,1883874.35,1954431.01,1952267.72,1973761.95,2055099.02,2136274.57,2198265.41,2226453.68,2331949.32,2572947.66,2621013.97,2641960.71,2701979.55,2706678.46,2673999.23,2691863.36,2736119.74,2757028.77,2762304.02,2790590.09,2908583.5,2955628.88,2631119.45,2789878.4,3002731.73,3026270.2,3043190.31,3244396.24,3491632.65,3539097.89,3597165.09,3728237.34,3934660.08,4084206.9,4207757.19,4348504.73,4682855.06,4788340.44,4773769.1
归属于母公司股东权益合计,322104.45,450761.85,498045.43,638133.28,709331.44,774254.43,806857.49,799775.38,843597.69,925917.78,1044380.76,1175461.78,1338681.3,1472560.36,1635314.85,1851491.9,2032093.1,2107725.4,2200587.0,2290344.33,2388640.17,2458429.01,2486793.26,2486935.12,2558040.23,2642787.96,2711156.54,2772317.36,2879879.76,3157476.46,3106567.05,3246772.95,3158939.66,3194221.76,3143659.91,3172945.57,3198088.07,3195502.25,3116689.29,3173826.96,3287258.44,3268247.01,3821939.87,3523952.29,3715997.84,3697419.75,3737971.88,3931373.48,4212831.75,4241170.69,4287711.43,4522394.11,4744235.31,4870723.84,4939357.92,5120232.02,5623080.67,6976989.68,7014451.54
少数股东权益,0.0,272688.93,290001.45,302625.86,315287.81,337344.59,347079.81,332872.4,327911.25,342483.23,361796.53,390669.69,406597.07,441440.72,466640.22,485520.96,525864.76,559534.79,568263.3,599931.96,602432.8,614579.96,607017.18,652988.46,657854.78,673639.66,681914.39,660413.77,719882.78,903190.04,931545.81,838668.32,786212.86,959272.51,973292.62,999702.79,1004078.86,950005.14,1152869.51,1282340.02,1313759.02,1528853.12,1568156.67,2111546.83,2126170.94,2161438.38,2256579.3,2294559.29,2337515.09,2344922.7,2388605.72,2455078.44,2537932.5,2535129.85,2523072.12,2923100.81,3077387.32,3124786.5,3184506.3
所有者权益(或股东权益)合计,328356.91,723450.77,788046.88,940759.14,1024619.25,1111599.02,1153937.31,1132647.79,1171508.94,1268401.01,1406177.28,1566131.47,1745278.37,1914001.08,2101955.08,2337012.86,2557957.87,2667260.19,2768850.29,2890276.28,2991072.97,3073008.96,3093810.43,3139923.58,3215895.01,3316427.62,3393070.93,3432731.14,3599762.54,4060666.5,4038112.86,4085441.27,3945152.52,4153494.28,4116952.52,4172648.36,4202166.93,4145507.39,4269558.8,4456166.99,4601017.46,4797100.13,5390096.53,5635499.12,5842168.77,5858858.13,5994551.19,6225932.78,6550346.85,6586093.39,6676317.15,6977472.54,7282167.81,7405853.69,7462430.05,8043332.84,8700467.99,10101776.18,10198957.84
负债和所有者权益(或股东权益)总计,0.0,2102771.29,2170916.89,2242266.33,2693282.23,2890405.26,3019729.19,2926773.51,3090675.23,3427506.0,3698481.21,3621815.12,4401829.25,4806336.5,4702129.33,5251720.29,6000514.71,5901495.22,5699748.18,6154454.74,6257396.59,6090850.25,5811004.99,6632036.29,7130631.6,7788112.22,7838791.81,7852180.87,8542571.14,12843549.48,12291644.14,12041175.17,11435503.02,11517082.15,11977403.2,11487338.78,11973966.61,12532883.16,12463552.1,16399068.05,17477112.42,18105226.82,19353594.49,18963816.66,19623510.99,19739952.66,19929332.21,20527636.52,21675362.23,23234732.17,22372660.45,23683167.45,23489282.81,26097765.76,26507725.88,27075016.9,28353872.03,30418231.77,29334529.62
