报表日期,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22073.5,22161.06,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5,0.0,22073.5,0.0
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,229.0,229.0,229.0,458.0,458.0,458.0,458.0,458.0,399.65,370.48,2004.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.72,27.58,28.3,28.5,33.35,3900.26,6263.51,5971.09,5902.57,5550.78,5392.58,5802.6,9495.96,9316.37,9387.22,9787.43
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963.73,4837.27,4854.81,5448.36,5366.9,5232.95,5578.88,5184.81,4470.05,4151.83,3807.08,8150.33,7948.63,10474.7,10218.76,9814.83,9824.66,5332.91,5202.48,5035.27
其他非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.4,343.5,2354.6,2300.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,243.58,215.78,816.68,788.74,0.0,0.0,0.0,0.0,229.0,229.0,229.0,229.0,229.0,458.0,458.0,458.0,458.0,458.0,399.65,370.48,2370.4,2347.5,2354.6,2300.63,4963.73,4837.27,4854.81,5448.36,27468.12,27421.58,27680.68,27286.81,26576.9,30602.29,32616.85,36544.46,36300.58,38469.48,60062.81,61690.93,66764.12,36722.78,36663.2,36896.21
负债合计,1286.18,1215.23,2152.3,2305.42,1847.42,1549.36,1793.56,1627.97,3998.08,3128.9,3743.12,3445.35,6070.08,3774.42,5025.16,5341.86,11191.27,13144.11,13846.8,16025.77,25311.49,23815.77,25704.7,34189.46,34169.28,36835.76,60228.91,71390.57,99180.2,95638.33,96057.64,112580.14,130622.89,159149.69,155038.27,183435.14,228997.69,262661.88,282991.32,327285.87,325675.25,458681.46,213617.5,184658.89
实收资本(或股本),1181.89,6571.43,6771.43,6771.43,9071.43,9071.43,15421.43,15421.43,15421.43,15421.43,15421.43,15421.43,15421.43,15421.43,15421.43,15421.43,15421.43,15428.18,15529.18,15657.88,15675.89,15691.41,31367.92,31633.65,31729.97,31747.71,69937.77,70433.99,70797.89,78938.46,79328.4,79943.91,80154.36,80336.06,240969.69,241114.91,241142.41,243216.12,243361.31,243345.81,243281.86,243281.86,243298.87,243512.15
资本公积,3881.86,4448.18,5668.18,5668.18,54633.71,54633.71,48283.71,48283.71,48283.71,48283.71,48283.71,48283.71,48556.67,48695.46,48780.17,49045.01,49601.67,50170.63,52412.08,54840.25,55530.71,56052.76,40687.75,42840.62,44012.2,44515.48,7137.8,9502.94,12675.68,360648.46,364008.41,370311.89,374662.51,376838.7,218232.09,220414.3,216682.27,228721.99,227806.63,224959.55,227358.85,220502.27,229029.4,232208.84
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9624.15,9568.44,9489.7,9164.83,15667.02,11846.93,11846.93
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.49,-52.43,-56.5,252.42,549.1,486.95,887.03,981.44,1643.58,1641.31,-1010.37,-1776.9,-1239.66,-5213.16,-8579.36,-3520.03,-6035.58,-1625.08,-3266.18,-4636.57
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,590.95,322.37,322.37,322.37,751.03,751.03,751.03,751.03,1180.39,1180.39,1180.39,1180.39,1752.54,1752.54,1752.54,1752.54,2719.06,2719.06,2719.06,2719.06,5069.69,5069.69,5069.69,5069.69,9840.36,9840.36,9840.36,9840.36,18230.7,18230.7,18230.7,18230.7,30750.64,30750.64,30750.64,30750.64,39043.21,39043.21,39043.21,39043.21,49059.36,49059.36,49059.36,49059.36
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,2631.93,2930.14,5069.98,6416.23,6386.61,6890.42,6977.79,7922.56,8877.56,9454.15,9319.76,10940.23,12235.44,13686.3,13468.24,15326.93,19330.28,21494.19,21822.05,29646.31,37606.55,45706.82,53804.61,65061.86,78070.73,91172.01,105538.13,129119.15,148055.7,172227.09,190849.29,223881.76,244787.73,264432.03,266344.7,281983.78,299496.86,321254.14,337203.99,353594.85,362661.67,373717.85,435884.37,432761.4
归属于母公司股东权益合计,8286.62,14272.12,17831.95,19178.21,70842.78,71346.59,71433.97,72378.73,73759.0,74329.72,74187.84,75797.98,77933.51,79522.54,79392.11,81516.97,87045.1,89777.43,92421.86,102799.6,113823.33,122469.6,130880.2,144555.4,163596.77,177223.11,192397.57,219148.86,250309.06,630531.66,653303.83,693349.7,731998.82,753998.74,755286.75,772486.74,795125.09,817398.15,829267.35,847933.7,867161.33,869269.24,942158.89,941058.25
少数股东权益,48.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.65,1226.61,1141.83,1084.51,1013.87,999.92,3902.8,3643.48,4443.9,5057.28,4293.58,2149.08,1080.5,1499.07,1340.93,1175.88,-459.69,-777.18,-1161.07
所有者权益(或股东权益)合计,8335.55,14272.12,17831.95,19178.21,70842.78,71346.59,71433.97,72378.73,73759.0,74329.72,74187.84,75797.98,77933.51,79522.54,79392.11,81516.97,87045.1,89777.43,92421.86,102799.6,113823.33,122469.6,130880.2,144555.4,163596.77,178479.77,193624.18,220290.69,251393.57,631545.53,654303.75,697252.5,735642.29,758442.64,760344.03,776780.32,797274.17,818478.65,830766.43,849274.62,868337.2,868809.56,941381.71,939897.18
负债和所有者权益(或股东权益)总计,9621.72,15487.34,19984.25,21483.63,72690.21,72895.95,73227.52,74006.7,77757.08,77458.62,77930.96,79243.33,84003.59,83296.96,84417.27,86858.83,98236.37,102921.54,106268.66,118825.37,139134.82,146285.37,156584.89,178744.87,197766.05,215315.52,253853.09,291681.26,350573.77,727183.86,750361.39,809832.64,866265.18,917592.33,915382.3,960215.46,1026271.87,1081140.53,1113757.75,1176560.49,1194012.46,1327491.02,1154999.21,1124556.06
