报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
应付利息,48.92,56.42,56.42,63.92,63.92,71.42,71.42,78.92,78.92,86.42,86.42,93.92,93.92,101.42,101.42,0.0,22.04,47.57,74.82,614.36,0.0,0.0,247.66,28.33,349.17,69.98,82.74,89.7,46.68,46.25,57.75,49.44,35.01,23.45,19.32,15.56,11.43,8.17,18.04,75.0,322.01,479.18,447.5,403.41,442.64,368.79,0.0,366.46,195.79,46.16,34.94,31.14,315.09,0.0,0.0,0.0,0.0,0.0,0.0
应付股利,8264.74,267.91,50.27,1538.04,50.27,50.27,50.27,50.27,3499.84,50.27,50.27,50.57,1822.68,60650.06,50.27,20794.06,9750.67,32726.24,1818.1,28813.52,11149.36,50.27,418.5,171.26,10852.1,104.67,104.67,25672.55,330802.71,4317.08,1461.63,0.0,14375.71,5902.5,4647.93,142.35,25340.58,13135.77,109137.58,11866.95,10400.46,4016.52,4016.52,14002.38,13406.52,7347.85,0.0,7029.06,5121.72,4142.33,3396.22,12360.76,12360.76,103761.31,33441.95,8989.63,5337.43,2755.59,0.0
其他应付款,9668.02,10312.38,10845.52,11870.12,11043.9,12457.12,14249.97,14116.34,15309.85,16660.93,18389.89,20371.07,21569.35,23277.87,25867.2,28386.05,28457.27,29195.01,30701.91,54236.64,31005.92,31355.07,63617.86,63103.44,63931.98,34703.94,36756.47,37031.87,37242.98,38787.48,40238.49,47189.79,45740.37,49704.92,60538.54,59660.49,62462.51,72839.58,64340.46,74033.3,69063.21,70979.16,72415.97,67777.66,65053.98,66481.36,62903.67,58879.39,0.0,76739.5,0.0,84619.55,0.0,117721.54,0.0,79570.33,0.0,105859.08,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.65,33.64,33.47,33.02,32.64,32.31,31.89,31.32,0.0,31.02,31.17,0.0,30.97,30.98,30.45,30.3,30.05,30.32,30.32,30.32,30.15,30.27,30.13,31.35,32.0,31.84,32.68,32.91,34.19,33.95,33.43,32.77,32.1,30.93,32.63,33.84,33.88,33.08,33.84,113.62,6797.96,6798.4,120.98,116.09,117.08,1331.28,1438.49,1604.69
其他流动负债,0.0,0.0,19.88,0.0,59.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.3,750.0,750.0,750.0,3432.42,337.05,505.66,2376.73,340.03,34.9,173.67,16.51,2862.88,4191.56,2308.9,2129.71,1052.63,936.15,884.58,877.12,1010.35,965.07,884.86,860.6,844.02,772.32,750.13,708.41,305.34,248.41,196.25,0.0,0.0,0.0,0.0,0.0,0.0,18673.63,9769.63,7254.9,17055.59,16747.05,13898.45,14261.42
流动负债合计,105636.07,113140.45,135315.67,127632.58,123723.71,113230.42,140018.3,141323.14,250897.4,268546.14,210247.99,201888.04,188695.82,250539.29,226956.49,251936.99,218638.43,338528.09,337147.84,627061.13,232238.04,199300.9,425642.11,388665.67,420887.62,348394.4,424004.53,467989.31,717842.58,371854.11,433669.48,556940.68,506457.03,591572.49,593560.39,511930.21,465626.4,462526.46,746973.89,617643.3,675260.1,705156.46,767468.61,740703.91,668505.58,700910.01,799414.87,813088.64,856289.44,977292.22,1030468.39,1128357.03,1208966.73,1318502.78,1143883.36,999494.98,1080502.23,1017944.93,1280962.21
长期借款,1262.03,1238.23,1238.23,1199.93,1199.93,1145.04,1145.04,1142.02,1142.02,1141.69,1141.69,1107.58,1090.74,1086.44,1070.11,1050.64,1034.72,1017.57,1002.43,28900.17,7343.6,9616.14,14793.59,17844.47,17829.08,27624.2,605.95,600.91,591.19,591.26,576.07,572.93,559.97,557.36,564.61,575.83,557.68,573.03,558.85,582.6,560.27,551.47,524.36,513.52,479.34,505.78,507.58,508.21,479.73,490.73,1631.14,1618.86,1570.19,1588.92,1520.12,1509.85,1410.18,1402.56,1324.29
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88,0.0,0.0,24.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6830.0,6830.0,6830.0,6830.0,6795.0,6795.0,6795.0,0.0,6705.0,0.0,0.0,0.0,6640.68,0.0,6621.61,0.0,6580.59,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,400.0,250.0,250.0,0.0,0.0
递延所得税负债,152.04,130.42,170.03,156.87,156.87,1063.36,2240.75,226.21,226.21,226.29,226.29,269.75,260.72,263.07,263.68,268.77,270.63,972.33,296.45,848.08,257.93,252.09,634.02,337.54,365.22,381.68,404.34,269.49,302.9,269.49,269.49,1329.9,1369.22,1379.1,1406.81,1629.58,1629.58,1452.54,1456.65,4892.59,4892.59,4863.52,3628.35,6714.32,6784.59,6511.55,6607.4,7349.32,7813.52,11631.34,11383.14,15175.91,15087.67,15210.98,16387.85,20325.78,21659.02,21445.7,20646.83
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315.94,3224.53,3184.87,6269.26,5654.3,5472.96,5421.34,5275.86,5198.67,5076.19,4985.53,4864.25,7412.04,7369.46,7214.07,7240.9,7128.1,7144.76,6934.9,6782.51,6643.17,6476.81,6804.97,27891.27,28914.06,28920.44,28708.36,28783.3
其他非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.08,222.08,201.41,196.93,354.04,348.29,342.42,336.81,932.68,950.15,942.99,1227.15,4945.85,1047.11,1056.37,4549.8,7253.61,7321.3,7279.26,6946.06,5417.64,3510.2,3480.97,3323.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26172.66,28622.63,0.0,0.0,0.0,0.0,0.0
非流动负债合计,1414.07,1368.65,1408.26,1356.8,1356.8,2208.4,3385.79,1550.3,1590.3,1569.38,1564.91,1731.37,1699.75,1691.93,1670.59,2252.09,2255.5,2932.89,2526.04,34718.97,8648.64,10924.6,20002.29,25435.62,25515.6,35285.13,7956.35,6288.05,4404.3,4341.72,4169.11,5218.77,5153.72,5121.34,8240.68,7859.72,7660.23,7446.91,7291.36,10673.86,10529.05,17230.53,15846.97,21469.88,21463.4,21026.4,21150.88,21780.63,22233.01,25761.97,26496.79,23437.95,49307.34,59118.18,52794.85,57621.3,78413.41,79071.99,78158.21
负债合计,107050.14,114509.1,136723.93,128989.38,125080.51,115438.81,143404.09,142873.44,252487.7,270115.52,211812.9,203619.41,190395.57,252231.22,228627.08,254189.08,220893.93,341460.98,339673.88,661780.1,240886.67,210225.5,445644.41,414101.29,446403.22,383679.54,431960.88,474277.36,722246.87,376195.83,437838.58,562159.46,511610.75,596693.83,601801.06,519789.93,473286.63,469973.37,754265.24,628317.16,685789.15,722386.98,783315.58,762173.79,689968.98,721936.42,820565.74,834869.27,878522.44,1003054.19,1056965.17,1151794.97,1258274.07,1377620.96,1196678.21,1057116.28,1158915.64,1097016.91,1359120.41
实收资本(或股本),51355.5,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,60599.49,110028.92,110028.92,110028.92,220057.84,220057.84,220057.84,220057.84,220057.84,220057.84,220057.84,220057.84,330086.77,330086.77,330086.77,330086.77,330086.77,329955.83,329955.83,329955.83,329955.83,329955.83,329955.83,329955.83,329955.83,329955.83,329955.83,329955.83,329955.83,331928.22,331928.22,331928.22,331928.22,346466.12,346466.12,346466.12,346466.12,346466.12
资本公积,60126.69,50887.06,50882.7,50911.25,50911.25,50911.25,50911.25,50911.25,50911.25,50911.25,50911.25,50880.68,50880.68,50880.68,50880.68,64786.6,39744.54,44578.4,41621.76,367622.26,38229.25,38229.25,317539.58,322784.93,328820.62,224827.39,230275.55,236523.93,242189.74,247855.55,256708.71,267210.99,272023.67,166807.43,170360.52,173029.28,176301.4,179044.66,181530.92,183105.05,184312.54,186389.88,187486.19,188505.34,189638.58,190962.04,191797.34,192452.8,193102.05,192719.6,125079.37,125018.06,125021.25,125025.1,807232.54,807227.2,807240.19,807248.36,807242.16
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-788.71,-211.37,-312.13,0.0,16.18,8.55,-28.66,26.03,212.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.99,172.9,204.93,217.89,223.07,86.02,68.21,40.61,17.59,16.1,19.16,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,29242.09,30739.61,29275.54,34944.74,34944.74,34944.74,34944.74,39931.01,39931.01,39931.01,39931.01,46644.69,46644.69,46644.69,46644.69,61474.05,61474.05,60990.66,61474.05,117476.81,57338.27,57338.27,138967.8,68812.02,68812.02,68812.02,68812.02,125580.45,125580.45,128802.87,129848.71,141003.34,141003.34,141003.34,141003.34,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66,183190.66
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1.53,1.53,1.53,70.88,70.88,70.88,70.88,2439.82,2439.82,2439.82,4066.37,6407.95,6407.95,6407.95,6407.95,10938.65,10938.65,10938.65,10938.65
未分配利润,75283.21,43305.19,61835.21,71309.35,84815.31,50910.12,71328.13,87732.75,105109.94,87821.44,114155.06,135725.09,157726.09,121612.38,150563.95,180291.49,206806.42,153239.22,177818.5,360213.8,230858.05,219143.26,501719.03,672050.6,747869.82,692521.41,807000.33,852562.83,641242.19,749978.95,845460.19,922042.45,1014122.24,807839.37,921488.5,992927.16,1100341.29,795628.72,611228.89,724026.23,811887.9,518742.81,643442.07,760197.08,866586.22,635778.9,762473.26,589366.6,717974.7,646733.13,874495.66,1002225.1,1149126.92,933302.11,1123039.71,1028481.74,1172589.18,700127.97,791707.35
归属于母公司股东权益合计,216007.49,185531.35,202592.94,217764.83,231270.79,197365.6,217783.61,239174.5,256551.69,239263.19,265672.8,294022.85,316055.88,279955.12,308911.88,367237.65,368692.71,319448.39,341531.39,905928.47,387044.22,375321.45,1068255.33,1173676.48,1255531.39,1206218.67,1326145.75,1434725.06,1229070.23,1346695.21,1452075.45,1550314.62,1647207.09,1445736.9,1562939.12,1679233.87,1789920.13,1487950.81,1305906.3,1420279.3,1509348.46,1218280.72,1343287.56,1461708.42,1569130.04,1339958.31,1467504.16,1297414.27,1426634.4,1355065.08,1518973.23,1648770.0,1795675.0,1579854.04,2466336.99,2376304.37,2520424.8,2047971.75,2139544.94
少数股东权益,49920.02,52214.68,55848.1,55657.47,51617.54,56502.4,58981.89,63570.0,61086.85,67674.22,73885.87,77681.3,82834.98,87708.13,94258.28,93813.62,51561.7,58543.9,62711.66,101857.25,56590.22,59441.15,75801.71,81730.63,75459.04,80724.22,85688.55,65611.78,68645.3,73814.84,82217.67,85769.35,73914.7,77598.75,82174.33,89422.92,67285.01,89938.24,93976.34,86595.48,87886.59,92501.25,93781.45,85024.41,89794.48,92551.33,90691.24,102507.9,107197.45,109476.81,77875.44,62769.09,67646.56,42475.39,44246.04,36967.52,36374.59,36897.14,36677.14
所有者权益(或股东权益)合计,265927.51,237746.03,258441.05,273422.3,282888.33,253868.0,276765.5,302744.51,317638.54,306937.41,339558.67,371704.15,398890.86,367663.25,403170.16,461051.26,420254.41,377992.29,404243.05,1007785.72,443634.44,434762.6,1144057.04,1255407.11,1330990.42,1286942.88,1411834.3,1500336.84,1297715.53,1420510.06,1534293.12,1636083.97,1721121.79,1523335.65,1645113.45,1768656.79,1857205.14,1577889.05,1399882.64,1506874.78,1597235.05,1310781.97,1437069.01,1546732.83,1658924.52,1432509.64,1558195.4,1399922.16,1533831.85,1464541.89,1596848.67,1711539.08,1863321.56,1622329.43,2510583.03,2413271.9,2556799.39,2084868.89,2176222.08
负债和所有者权益(或股东权益)总计,372977.65,352255.12,395164.98,402411.68,407968.84,369306.82,420169.59,445617.95,570126.24,577052.93,551371.57,575323.56,589286.43,619894.47,631797.24,715240.34,641148.34,719453.27,743916.93,1669565.82,684521.11,644988.1,1589701.45,1669508.4,1777393.64,1670622.42,1843795.18,1974614.2,2019962.4,1796705.88,1972131.7,2198243.42,2232732.54,2120029.48,2246914.51,2288446.72,2330491.76,2047862.42,2154147.88,2135191.94,2283024.2,2033168.96,2220384.59,2308906.62,2348893.5,2154446.06,2378761.14,2234791.43,2412354.3,2467596.08,2653813.84,2863334.05,3121595.63,2999950.39,3707261.24,3470388.18,3715715.02,3181885.8,3535342.49
