报表日期,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.71,7438.44,7251.59,7049.26,6919.69,6783.03,6696.74,6612.7,6484.05,6660.52,6544.97,6543.39,6425.47
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5427.46,6276.42,6223.38,6105.26,6501.78,6432.67,6233.4,6099.2,6533.01,6608.67,6420.54,8858.36,12055.44,11721.81,11387.69,11479.72,11041.13,10763.03,12484.94,13025.09,13042.43,12758.68,12624.64,12338.42
其他非流动负债,0.0,4034.1,3951.77,3951.77,3910.61,3869.44,3869.44,3848.86,3828.28,3807.7,3787.11,3766.53,3745.95,3725.37,3792.55,3769.75,3746.96,3724.16,4612.37,5572.79,5547.78,5434.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,1797.0,4214.1,3951.77,3951.77,3910.61,3869.44,3869.44,3848.86,3828.28,3807.7,3787.11,3766.53,3834.45,3813.87,3792.55,3769.75,4376.96,14164.16,19482.37,74657.38,74673.95,74603.64,67637.69,68531.24,65523.29,105850.11,101587.24,148041.32,291398.61,344770.29,356105.62,321841.27,386723.94,388647.41,435195.54,451668.03,373860.39,322300.83,308713.77,308035.66,172234.58,170611.3,184762.22,165844.19,115877.56,111147.27
负债合计,18739.9,26526.22,30533.13,32739.48,32055.09,35156.78,38887.1,41785.23,50717.71,71174.65,76058.2,81823.72,91112.8,111439.23,108492.85,129476.97,134062.27,164373.05,176097.85,237126.79,250428.45,270689.48,318955.44,325561.5,469916.14,549906.99,536716.71,650419.15,920051.11,1019974.95,1198213.18,1232825.07,1303399.56,1336459.24,1491742.3,1448846.8,1484283.11,1499003.17,1434044.95,1427335.14,1302436.7,1179934.77,1001395.3,917394.47,906113.51,904893.44
实收资本(或股本),5100.0,7227.0,7227.0,7227.0,9727.0,9727.0,9727.0,9727.0,19454.0,19454.0,19454.0,19454.0,38908.0,38908.0,38908.0,38908.0,50580.4,50580.4,50580.4,50580.4,50580.4,50883.8,50883.8,50883.8,66148.94,77822.35,77822.35,79669.35,119259.21,119455.47,119559.59,119559.59,180440.84,180808.0,180808.0,180808.0,180808.0,235050.4,235050.4,235050.4,234972.03,234972.03,234972.03,234972.03,234972.03,234972.03
资本公积,158.12,6599.44,6798.75,6798.75,80769.88,80769.88,81436.88,81436.88,71709.88,71709.88,71709.88,71709.88,52261.22,52261.22,52261.22,52261.22,40588.82,40588.82,40588.82,41235.02,41881.23,47173.03,47762.18,48408.38,33789.45,219474.57,220120.77,251004.43,218299.85,220511.04,221995.55,222176.37,167854.49,169794.35,169978.3,170050.1,170121.9,115951.3,116023.09,116044.36,115653.71,112939.55,113102.78,113102.78,113102.78,113102.78
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32082.39,31721.55,31721.55,31721.55,18888.6,18558.71,18558.71,18703.04,18703.04,18703.04,18455.62,9227.81,9227.81,0.0,0.0,0.0,0.0,0.0,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,125.86,105.29,17.11,-125.21,-250.73,961.18,-62.02,-766.94,-706.68,-385.61,-894.15,-1094.07,-1600.73,-518.35,-703.44,-3083.72
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.38,285.61,261.07,240.21
盈余公积,2.23,220.98,664.07,664.07,664.07,664.07,1054.84,1054.84,1054.84,1054.84,1584.02,1584.02,1584.02,1584.02,2820.17,2820.17,2820.17,2820.17,3157.21,3157.21,3157.21,3157.21,4253.58,4253.58,4253.58,4253.58,9249.37,9249.37,9249.37,9249.37,21102.88,21102.88,21102.88,21102.88,33951.8,33951.8,33951.8,33951.8,33951.8,33951.8,33951.8,33951.8,34371.67,34371.67,34371.67,34371.67
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,1400.08,3891.54,8546.32,8006.85,10729.9,12735.32,13905.08,14010.02,15511.65,18471.57,21423.15,21844.94,24690.99,29595.37,36247.63,37235.79,41473.29,46550.24,54424.48,57500.38,69597.89,79435.8,90491.19,100727.58,125688.59,143795.68,162463.5,182751.34,227321.07,268444.91,296750.83,340422.4,394137.45,472329.25,513905.22,573271.09,635321.72,620187.35,546375.68,547425.26,548909.61,546579.69,552797.85,544626.16,524980.4,481894.95
归属于母公司股东权益合计,6660.43,17938.96,23236.14,22696.66,101890.85,103896.27,106123.8,106228.75,107730.37,110690.3,114171.05,114592.84,117444.23,122348.61,130237.01,131225.17,135462.68,140539.62,148750.91,152473.01,165216.73,180649.84,193390.75,204273.34,229880.56,445346.17,469655.98,490592.09,542407.93,585936.34,627813.15,684477.94,744994.07,825350.56,879689.55,940339.13,1001438.35,985918.28,921466.47,922858.39,963508.6,958264.59,964603.5,957612.43,937757.03,892270.44
少数股东权益,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4997.95,5001.58,5003.39,5003.77,5005.22,5017.42,6976.67,6961.9,10567.85,15982.86,15735.9,16973.94,17089.95,17243.84,16775.34,15667.22,17003.53,21724.27,25044.97,25853.69,27568.37,164298.88,172449.97,172471.99,179231.04,180088.15,185930.15,185992.68,185688.23,165681.15,169572.73,167412.44,174341.06,172136.55
所有者权益(或股东权益)合计,7468.43,17938.96,23236.14,22696.66,101890.85,103896.27,106123.8,106228.75,107730.37,110690.3,114171.05,116592.84,122442.17,127350.19,135240.4,136228.94,140467.9,145557.04,155727.58,159434.91,175784.58,196632.7,209126.65,221247.27,246970.51,462590.0,486431.32,506259.31,559411.46,607660.61,652858.12,710331.63,772562.45,989649.43,1052139.52,1112811.12,1180669.39,1166006.43,1107396.62,1108851.07,1149196.83,1123945.74,1134176.23,1125024.87,1112098.08,1064406.99
负债和所有者权益(或股东权益)总计,26208.33,44465.18,53769.27,55436.14,133945.94,139053.06,145010.9,148013.98,158448.08,181864.95,190229.25,198416.56,213554.98,238789.42,243733.25,265705.9,274530.16,309930.09,331825.43,396561.7,426213.03,467322.18,528082.09,546808.77,716886.65,1012496.99,1023148.03,1156678.46,1479462.57,1627635.56,1851071.31,1943156.7,2075962.01,2326108.67,2543881.82,2561657.91,2664952.5,2665009.6,2541441.57,2536186.2,2451633.53,2303880.51,2135571.54,2042419.34,2018211.59,1969300.43
