报表日期,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
流动负债合计,10219.0,13550.13,13368.46,14619.04,15892.2,4588.49,12270.09,7840.75,8815.24,27661.62,40055.36,40071.14,27759.83,19714.13,27248.56,28392.47,30098.2,28106.76,38728.25,34896.01,41967.57,41739.31,31591.51,33292.81,19238.81,15635.12,16236.59,17848.73,17076.93,11156.71,15487.22,16401.75,1838695.85,1675759.51,1833678.89,1833114.52,2154460.38,2168869.28,2173829.43,2333897.86,2636935.55,3030029.46,2836308.42,2821542.41,3098206.38,3120209.69,3684314.22
长期借款,664.0,664.0,3664.0,5464.0,5464.0,3664.0,3664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,5364.0,5364.0,664.0,664.0,664.0,664.0,664.0,664.0,476101.34,480313.12,392433.8,388155.4,234524.03,231614.72,227296.51,105645.17,99828.78,220727.58,592218.11,686989.96,653955.68,207919.92,161805.92
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52940.62,52945.68,52950.74,574402.47,640503.59,633783.27,640807.81,683191.9,1059798.5,1644775.5,1434052.19
租赁负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23526.73,15045.13,16666.79,17883.78,17246.51,10915.33,10777.76,9447.11,14271.53,12698.84,15864.4,17694.16,20446.64,20246.34,21070.64
长期应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,2740.32,0.0,2055.96,2055.96,6336.85,5834.71,8365.5,10843.91,10600.12,9769.38,7831.03,7870.13,5650.2
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2740.32,2740.32,2096.28,2055.96,2055.96,6336.85,5834.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.7,1122.45,750.38,876.4,1067.0,1063.21,1080.07,1081.36,1154.06,3290.45,3264.96,3651.2,5019.78,4921.54,4885.36
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4526.78,4975.71,5337.66,15512.72,17093.47,16669.74,16850.48,41701.54,53709.09,103835.5,117217.08,121238.55,138769.93,139353.82,159984.4
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11166.74,12388.34,12651.72,12660.74,13365.24,15009.3,15931.59,15368.89,15294.42,17496.87,18338.25,21718.86,20149.64,19683.17,19533.98
其他非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,2790.0,2480.0,2170.0,1860.0,1395.0,930.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,674.0,664.0,3664.0,5464.0,5464.0,3664.0,3664.0,664.0,664.0,664.0,664.0,664.0,3764.0,3454.0,3144.0,2834.0,2524.0,2059.0,1594.0,1129.0,664.0,664.0,664.0,664.0,5364.0,5364.0,664.0,664.0,664.0,664.0,664.0,664.0,519126.29,516585.07,430580.66,437185.32,338292.83,330273.94,331223.99,753481.25,833126.98,1002676.44,1398310.73,1544254.0,1905971.2,2044770.43,1806982.7
负债合计,10893.0,14214.13,17032.46,20083.04,21356.2,8252.49,15934.09,8504.75,9479.24,28325.62,40719.36,40735.14,31523.83,23168.13,30392.56,31226.47,32622.2,30165.76,40322.25,36025.01,42631.57,42403.31,32255.51,33956.81,24602.81,20999.12,16900.59,18512.73,17740.93,11820.71,16151.22,17065.75,2357822.14,2192344.58,2264259.55,2270299.84,2492753.21,2499143.22,2505053.42,3087379.11,3470062.53,4032705.89,4234619.15,4365796.41,5004177.58,5164980.12,5491296.92
实收资本(或股本),5833.08,5833.08,5833.08,5833.08,5833.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,7783.08,11674.62,11674.62,11674.62,23349.23,23349.23,418367.82,418367.82,418367.82,441101.55,441101.55,441357.22,441880.42,441876.73,441876.73,441832.67,441458.53,441458.53,441458.53,441431.09,444837.35
资本公积,1310.07,1310.07,1310.07,1310.07,1310.07,57445.14,57445.14,57445.14,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,57999.61,54108.08,54108.08,54108.08,42433.46,42433.46,823669.83,832761.57,832409.19,1577342.27,1587295.07,1595651.73,1606473.68,1611697.99,1606961.92,1607492.89,1598557.55,1600957.88,1612401.86,1637282.0,1790604.91
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7496.13,20225.55,20064.82,20092.85,37749.38,45426.09,45426.09,45476.13,44808.65,39499.29
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26668.27,22875.72,6134.96,17691.81,21983.02,17587.08,14618.09,29226.0,52718.43,36533.45,59085.17,67887.49,100271.56,101185.04,114919.81
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,136.8,541.34,541.34,541.34,948.18,970.17,970.17,970.17,1186.85,1186.85,1186.85,1186.85,1624.63,1624.63,1624.63,1624.63,1951.05,2099.75,1951.05,1951.05,2291.02,2291.02,2607.19,2673.02,2698.25,2698.25,2809.01,2899.5,2954.5,2954.5,2954.5,2954.5,27211.32,27211.32,27211.32,27211.32,58650.15,58650.15,58650.15,58650.15,60113.29,60113.29,60113.29,60113.29,60124.12,60124.12,60124.12
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9575.94,9575.94,9575.94,9575.94,18508.5,18508.5,18508.5,18508.5,22578.32,22578.32,22812.8
未分配利润,1209.71,4963.59,5676.6,6640.76,7557.57,8344.44,5711.36,4721.28,4635.62,1722.25,2927.28,3847.82,4448.62,5664.55,3361.44,2687.42,3452.57,4362.74,5130.25,6422.66,4416.62,5127.89,5082.28,3552.75,3308.6,3939.38,4584.1,1699.33,2063.02,2408.74,1527.2,1911.17,755259.52,832631.01,901785.36,1077990.1,1149476.94,1248962.83,1275168.5,1354602.86,1496015.17,1622338.03,1708219.4,1829248.96,1973719.26,2067670.73,2234035.97
归属于母公司股东权益合计,8489.66,12648.08,13361.09,14325.25,15648.89,74542.82,71909.75,70919.67,71605.16,68691.8,69896.82,70817.36,71855.94,73071.87,70768.75,70094.74,71186.31,72245.18,72863.99,74156.4,72490.33,73201.61,73472.16,72008.46,71789.54,72420.33,73175.8,70381.52,70800.22,71145.94,70264.4,70648.36,2051176.77,2133847.44,2185908.65,3141337.05,3268082.68,3364288.81,3386141.23,3485564.84,3656101.19,3749069.45,3840516.35,3972748.55,4241971.37,4365157.18,4685438.16
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.65,4170.58,4344.58,4066.57,5180.54,11144.89,8781.78,27821.06,35293.16,27701.46,28592.46,22478.74,7389.72,17386.91,27847.99
所有者权益(或股东权益)合计,8489.66,12648.08,13361.09,14325.25,15648.89,74542.82,71909.75,70919.67,71605.16,68691.8,69896.82,70817.36,71855.94,73071.87,70768.75,70094.74,71186.31,72245.18,72863.99,74156.4,72490.33,73201.61,73472.16,72008.46,71789.54,72420.33,73175.8,70381.52,70800.22,71145.94,70264.4,70648.36,2055666.42,2138018.02,2190253.23,3145403.62,3273263.22,3375433.7,3394923.02,3513385.9,3691394.35,3776770.91,3869108.81,3995227.29,4249361.1,4382544.09,4713286.15
负债和所有者权益(或股东权益)总计,19382.66,26862.22,30393.55,34408.29,37005.09,82795.31,87843.84,79424.42,81084.4,97017.42,110616.18,111552.5,103379.77,96240.0,101161.32,101321.21,103808.51,102410.94,113186.24,110181.42,115121.91,115604.91,105727.67,105965.27,96392.35,93419.45,90076.39,88894.25,88541.15,82966.65,86415.62,87714.12,4413488.56,4330362.6,4454512.78,5415703.46,5766016.44,5874576.92,5899976.44,6600765.01,7161456.88,7809476.81,8103727.95,8361023.7,9253538.68,9547524.21,10204583.07
