报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,7053.59,7570.33,7592.94,6832.29,5559.06,4455.87,5788.38,4488.88,3266.95,3579.97,4346.42,5476.07,6516.43,4559.99,5932.54,9130.57,7569.58,9721.65,12784.65,12638.59,8460.52,10899.44,14217.9,14656.64,10167.8,12923.28,15146.87,17282.18,16529.41,23996.59,28329.48,39183.39,35179.59,37799.59,39052.85,54949.71,43389.35,37413.3,39976.78,58902.67,28198.23,35270.13,42593.1,62176.8,34030.46,37549.04,48056.93,58963.22,32982.29,31763.24,37267.24,58294.83,37295.51,37873.8,53252.36,53177.27,37818.36,39921.92,53879.56,65310.13,43628.21,46144.5,61386.96
应交税费,4219.28,3267.68,2563.82,3294.6,2298.22,969.96,1178.96,3387.86,569.05,834.83,1357.2,3135.72,1162.95,1059.05,1236.97,3954.81,178.07,1070.81,1110.14,5252.94,1503.84,1895.69,2412.32,7598.03,2315.13,2920.6,3151.96,9494.85,30248.27,41664.64,57263.48,60316.71,71311.24,64800.5,100986.42,135389.67,127151.35,68066.49,61750.03,115826.11,95811.92,73319.07,55595.97,103288.42,89694.25,41651.01,55043.24,101337.06,114633.27,30493.61,46441.34,63433.64,63245.25,39382.05,50554.82,50870.11,51890.63,74933.75,91481.31,93072.43,77232.96,70515.17,85436.2
应付利息,69.47,58.36,66.66,65.28,65.51,59.0,46.01,35.16,37.38,18.59,11.95,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82,72.5,72.35,65.71,260.58,492.06,761.92,980.31,354.93,0.0,0.0,0.0,575.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6663.31,0.0,0.0,1679.56,9600.13,9600.13,9600.13,0.0,0.0,0.0,0.0,0.0,104622.19,0.0,0.0,0.0,121463.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50839.03,0.0
其他应付款,615.45,538.68,42.77,27.06,81.67,66.83,49.28,252.73,153.82,145.6,355.49,135.39,175.22,152.09,345.13,165.33,195.4,246.92,182.09,295.43,377.34,505.98,450.56,815.6,1458.9,1210.46,1496.5,1370.71,10005.93,4352.62,5016.33,12855.33,9563.89,10537.62,6936.49,7122.07,6902.8,11706.43,8032.71,3830.12,4644.42,4795.35,4412.93,11628.24,15925.74,26860.27,58446.76,155990.27,0.0,163067.26,0.0,201515.64,0.0,179219.16,0.0,158964.54,0.0,169827.85,0.0,0.0,0.0,133915.57,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44804.0,51224.0,42614.0,43452.25,37025.0,31020.0,25190.0,19910.0,26102.6,28050.49,32748.19,34188.78,35832.03,83722.74,85506.6,62047.74,60604.59,66331.82,78167.86,84456.24
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7465.55,8564.45,9308.76,9947.68,11054.56,8057.94,9925.74,12837.52,9639.97,8846.69
流动负债合计,71311.57,71375.1,69924.95,62181.92,55786.58,54485.3,42755.4,42841.1,34510.3,33968.65,29255.18,32336.36,25918.98,22205.28,23022.96,42317.57,30463.06,35498.08,39481.84,62507.61,45458.38,50270.12,53605.03,84654.42,69618.7,67831.3,69501.82,109622.38,657095.22,630469.45,904653.47,862621.75,1008013.43,891864.9,1030311.79,1251589.37,1262074.63,1098310.4,1093801.34,1211628.03,1220061.92,1117619.72,1060550.28,1244682.13,1390134.33,1229089.11,1281334.56,1288550.68,1315877.79,1237658.5,1076232.65,1202906.58,1245768.8,1160013.29,1003697.73,1083522.33,1197044.91,1199197.42,1289101.74,1264975.93,1342697.2,1361996.82,1299051.23
长期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,49950.0,49850.0,49800.0,49700.0,49350.0,49250.0,49200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付债券,31629.66,19875.23,6541.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225240.5,228511.16,232406.2,235666.63,237999.81,237306.97,240272.83,243290.16,246236.33,249030.86,251826.84,254619.13,257316.14,262570.84,266356.07,270142.36,273929.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284696.75,288601.78,282191.84,276310.14,279267.25,274796.76,262397.02,253697.34,245013.88,232212.26,220710.76,208173.43,195519.56,179653.27,156729.5,90969.0,74499.0,73315.4,58968.09,59575.96,0.0,49886.88,0.0,37164.07,0.0,27260.92,0.0,21484.43,0.0,22479.97,0.0,0.0,0.0,28088.58,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3671.16,4034.12,3996.56,3526.75,3489.19,3451.63,3414.07,3376.51,3338.94,3301.38,7198.51,6974.13,7085.82,6755.87,6897.27,6495.12,6851.93,6112.32,5484.95,23662.87,23942.65,33191.69,29474.42,28063.25,27030.96,25483.38,24640.79,23407.79,22245.63,21493.81,20322.8,18467.19,17178.04,15795.55,14564.38
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他非流动负债,0.0,0.0,0.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,31669.66,19915.23,6581.77,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,288507.91,292775.9,286328.4,279976.89,282896.44,278388.39,265951.09,257213.85,248492.83,235513.64,227909.27,215147.56,202605.39,186409.13,213626.77,147414.12,131200.93,129227.72,339393.54,361099.98,358249.19,367945.21,315815.62,302534.28,300185.52,296034.47,293576.18,293923.08,356674.67,376481.39,359001.34,376737.09,371683.71,385767.8,362217.91
负债合计,102981.23,91290.32,76506.72,62321.92,55926.58,54625.3,42895.4,42981.1,34650.3,34108.65,29395.18,32476.36,26058.98,22345.28,23162.96,42457.57,30603.06,35638.08,39621.84,62647.61,45598.38,50410.12,53745.03,84794.42,69758.7,67971.3,69641.82,109762.38,945603.13,923245.35,1190981.87,1142598.64,1290909.87,1170253.29,1296262.88,1508803.22,1510567.45,1333824.04,1321710.61,1426775.59,1422667.31,1304028.85,1274177.05,1392096.25,1521335.26,1358316.83,1620728.1,1649650.66,1674126.98,1605603.7,1392048.27,1505440.86,1545954.32,1456047.76,1297273.9,1377445.4,1553719.58,1575678.81,1648103.08,1641713.02,1714380.91,1747764.62,1661269.14
实收资本(或股本),26013.57,28376.57,31019.04,32330.2,32330.2,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,64660.41,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116811.71,116814.8,109536.58,109541.06,109537.16,109537.49,109537.58,99494.88,99495.13,99495.23,99495.91,99496.16,99496.19,99496.43,99496.5,99496.5
资本公积,50549.94,59907.71,70372.04,75563.81,75563.81,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,43233.6,198536.7,198536.7,201740.47,201740.47,201740.47,201740.47,201740.47,201740.47,201740.47,201740.47,201740.47,201740.47,201740.47,201740.47,203086.11,203270.99,203270.99,203270.99,203270.99,203270.99,203306.84,143865.05,144522.67,145186.37,145190.18,146506.51,88049.2,88709.74,89368.5,90031.16,90690.51,91348.38,92007.7,92665.86,93121.19
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.79,15505.09,0.0,6481.41,24518.08,39422.86,57758.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.46,221.09,323.99,12046.56,11724.36,12154.32,11178.46,11983.02,10784.19,11788.08,9828.08,8489.59,6756.36,340.76,1054.51,1397.82,1172.8,1241.88,1374.83,745.6,-3876.18,-3494.53,-3854.19,-3633.86,-16492.18,-16663.83,-15518.95,-14452.42
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,10048.39,10048.39,9732.55,9584.76,9584.76,9584.76,9584.76,10335.87,10335.87,10335.87,10335.87,11240.42,11240.42,11240.42,11240.42,12148.32,12148.32,12148.32,12148.32,13075.87,13075.87,13075.87,13075.87,14037.23,10437.23,14037.23,14037.23,15308.03,32124.44,32124.44,32124.44,56667.96,56667.96,56667.96,56667.96,78450.09,78450.09,78450.09,78450.09,96593.88,96593.88,96593.88,96593.88,126185.12,126185.12,126185.12,126185.12,149999.79,150667.54,150667.54,150667.54,174014.91,174014.91,174014.91,174014.91,217052.26,217052.26,217052.26,217052.26,242489.05,242489.05,242489.05,242489.05
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,46442.47,47456.44,50502.45,56273.6,59288.57,60723.08,61917.22,64278.4,66582.81,63524.11,64867.69,68060.78,70631.25,69905.58,72769.05,73827.99,77237.77,72490.42,76326.32,76735.75,81345.72,80048.88,85005.8,82995.34,86772.55,91055.95,91818.72,92665.02,265795.64,238708.81,277229.33,328864.81,415656.61,324726.96,387097.29,431671.05,527432.94,460693.92,524852.43,577530.98,678531.3,544904.57,608649.34,660682.02,773776.15,651630.72,707853.59,766692.4,893333.76,815513.69,864630.22,900694.6,930219.93,873966.8,908251.95,914647.64,998892.71,969088.84,1008822.72,1027754.21,1100065.68,935036.29,982395.51
归属于母公司股东权益合计,133054.37,145789.11,161626.07,173752.37,176767.34,178201.85,179395.99,182508.27,184812.69,181753.98,183097.57,187195.21,189765.68,189040.01,191903.48,193870.31,197280.1,192532.75,196368.64,197705.63,202315.59,201018.76,205975.67,204926.58,208703.79,212987.19,213749.97,215867.06,613268.49,586181.65,627905.95,704084.95,790876.75,699947.1,762317.43,828916.78,924656.29,858020.17,933901.25,1004401.4,1105831.68,971229.09,1037124.06,1117734.02,1231832.04,1107726.61,1237011.76,1295804.69,1403953.82,1275630.17,1319269.79,1360170.37,1374863.42,1301724.0,1324637.54,1370109.04,1455394.41,1425893.26,1466506.74,1498674.57,1571473.63,1408247.27,1457128.33
少数股东权益,4999.29,5409.48,4700.14,4826.85,4923.36,4962.73,5119.12,5247.44,5346.67,5107.48,4786.68,4853.66,4754.59,4674.97,4716.85,4696.76,4631.63,4571.35,4874.38,5044.97,4984.9,5070.81,5193.73,5330.47,5373.6,5457.32,5551.34,5819.63,6045.44,5914.59,6356.65,6359.61,6365.73,6398.55,6413.62,6453.66,6462.25,6475.58,6488.1,6502.38,4666.21,4681.66,0.0,0.0,0.0,0.0,12118.27,13689.25,13483.41,28967.41,27997.82,25961.21,25112.51,22788.04,20711.5,19261.77,17232.83,16578.58,15830.76,10204.66,8640.77,6333.33,4143.11
所有者权益(或股东权益)合计,138053.65,151198.59,166326.21,178579.22,181690.7,183164.58,184515.11,187755.72,190159.36,186861.47,187884.24,192048.87,194520.27,193714.98,196620.33,198567.07,201911.73,197104.09,201243.02,202750.6,207300.5,206089.57,211169.4,210257.05,214077.39,218444.51,219301.31,221686.69,619313.93,592096.25,634262.59,710444.56,797242.49,706345.65,768731.05,835370.43,931118.54,864495.75,940389.35,1010903.77,1110497.9,975910.75,1037124.06,1117734.02,1231832.04,1107726.61,1249130.03,1309493.94,1417437.23,1304597.57,1347267.61,1386131.57,1399975.93,1324512.05,1345349.04,1389370.8,1472627.24,1442471.84,1482337.5,1508879.23,1580114.4,1414580.6,1461271.44
负债和所有者权益(或股东权益)总计,241034.88,242488.92,242832.93,240901.15,237617.28,237789.87,227410.51,230736.82,224809.66,220970.12,217279.42,224525.23,220579.24,216060.26,219783.29,241024.64,232514.79,232742.17,240864.85,265398.21,252898.88,256499.69,264914.43,295051.47,283836.09,286415.81,288943.13,331449.07,1564917.06,1515341.6,1825244.46,1853043.2,2088152.36,1876598.94,2064993.93,2344173.65,2441685.99,2198319.8,2262099.96,2437679.37,2533165.21,2279939.6,2311301.11,2509830.27,2753167.3,2466043.44,2869858.13,2959144.6,3091564.21,2910201.27,2739315.88,2891572.43,2945930.25,2780559.81,2642622.95,2766816.21,3026346.82,3018150.64,3130440.58,3150592.25,3294495.31,3162345.21,3122540.58
