报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
应付账款,94740.34,98896.97,95152.12,108080.33,126129.34,131088.23,125828.4,120837.92,124811.05,127317.47,118805.86,105784.17,121339.89,145904.28,148493.72,126262.98,155622.58,191107.87,174554.63,166202.19,187171.99,249915.07,249368.28,199340.17,225986.92,335413.4,347885.1,270707.08,304524.56,354255.07,336337.6,249416.89,310448.99,386392.19,355552.2,259098.69,322835.11,348102.13,280250.25,204922.94,262836.47,307864.65,296940.35,208373.38,274761.09,0.0,0.0,224634.86,0.0,313205.58,268198.63,216717.82,214380.61,350833.01,275586.48,222260.1,278720.78,338736.02,295242.21
预收款项,43082.24,18551.32,16780.37,48288.23,38022.19,25726.64,20289.3,34075.95,34073.93,22826.94,21957.01,27101.57,47014.08,32378.21,38052.55,77541.46,58508.7,40092.04,35404.46,75112.87,60300.42,55782.9,49156.9,65641.45,69892.35,46455.18,61534.04,98049.76,88400.05,61587.0,51577.53,78792.5,96437.74,64708.68,53437.94,100031.34,75081.28,52989.41,39245.29,132088.22,69648.42,45075.91,44326.39,117763.23,102393.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,13756.27,9937.07,13495.13,15508.12,14220.78,14909.61,16660.22,28489.29,26492.09,28654.58,36758.46,52418.86,47933.95,51272.35,53067.2,64899.39,61577.04,72064.16,72268.26,75781.03,71563.44,78590.37,80653.82,88663.54,83727.16,103067.98,105578.4,82331.71,76954.02,88647.19,88837.84,86666.86,81388.07,95059.3,91992.16,92562.98,84469.74,95995.71,98926.56,98841.7,90129.26,101832.34,96708.7,103262.81,95651.55,107726.85,112510.26,117546.13,109774.72,125213.59,124079.29,145866.58,133569.64,151031.63,157719.79,190619.94,185382.86,187359.81,191280.42
应交税费,36825.8,48878.35,49225.25,51621.79,74289.77,67098.81,63951.53,31767.57,39172.8,57734.74,65338.02,46703.02,72681.91,82690.36,81260.95,51421.93,76282.44,83216.58,75514.68,56859.64,60917.67,83791.14,82574.95,35086.65,57956.74,67673.38,60254.69,33203.34,56476.29,75211.21,52400.12,24919.55,57557.15,72255.93,61058.51,26188.92,55725.89,70558.69,76493.21,39646.66,73186.15,92509.0,75476.6,40083.59,77996.18,94808.75,80468.59,69113.4,75131.91,98929.43,73281.27,51305.82,61948.74,118503.6,96569.55,54802.68,105484.93,121663.05,101493.04
其他应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518487.03,528525.21,324351.36,253936.46,211350.74,253401.37,407011.71,309622.28,242485.75,272501.76,386212.87,361345.57,307487.82,384840.1,530665.77,377752.09
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.84,582.47,153.28,523.33,173.51,512.04,126.08,332.99,120.29,336.54,84.05,307.15,473.99,639.55,82.58,112.65,148.61,89.33,69.09,82.45,73.73,81.56,85.47,73.85,81.52,84.03,0.0,175.24,0.0,145.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付股利,7.43,28780.82,0.0,0.0,0.0,31133.25,0.0,0.0,0.0,32705.48,0.0,0.0,0.0,21615.72,0.0,954.97,0.0,25197.69,0.0,76.15,196.75,35125.55,0.0,110.16,104.65,54039.31,0.0,102.0,229.76,61654.23,860.0,0.0,4860.8,60908.02,0.0,0.0,0.0,52688.33,58.1,0.0,0.0,47284.4,133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.54,0.0,0.0,0.0,116.72
其他应付款,158381.08,181598.15,204761.11,176396.36,206138.86,222514.59,253434.82,188719.03,201954.61,265895.14,279551.91,225282.43,255858.65,299280.77,299192.07,252011.25,298164.3,368445.24,371731.9,316440.18,321339.57,379158.13,382806.08,321358.23,367134.37,466372.29,511627.32,423198.15,472234.87,533404.02,505391.37,429931.21,443418.22,490764.61,454350.56,406129.84,407131.7,497269.24,534673.82,491881.93,501232.82,569158.32,566784.05,518405.5,528441.18,324351.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,189.5,444.62,416.41,12620.36,12110.82,11166.58,2263.25,11248.99,11211.18,11499.93,467.48,2834.06,2797.51,2786.42,2407.16,1793.03,1185.93,568.92,301.56,231.56,150.48,149.32,177.84,278.63,271.71,31331.52,31193.09,179716.72,182305.83,173.63,160.45,156.14,138.71,143.14,149.14,85.62,89.17,89.83,90.15,37.64,39.07,41.06,40.58,41.92,41.5,41.08,42.97,42.03,1988.49,2039.59,1997.83,2220.8,2516.34,3406.65,4099.11,4208.93,4279.12,4675.28,4728.87
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73,8.61,10.59,19.49,22.85,32.67,7.54,36.71,36.17,37.15,36.74,36.11,29606.59,14520.94,9802.38,8147.81
流动负债合计,441207.59,488274.64,480121.51,532631.62,601245.83,608268.8,562422.39,471327.82,501821.01,637725.57,580960.05,484454.15,572352.63,662294.36,646741.44,601577.8,684118.74,809301.07,754707.95,715608.49,724790.8,905557.64,874728.06,733602.42,828291.92,1127263.13,1138255.94,1111375.35,1193442.19,1218699.45,1078903.68,922827.21,1038273.28,1215618.33,1075063.8,975298.87,1003277.02,1167242.99,1095266.43,1028478.6,1048618.83,1223428.34,1139414.55,1045223.33,1133271.54,1294813.12,1197403.0,1208687.01,1222863.88,1439263.61,1255492.87,1335378.1,1266691.39,1555425.95,1454889.11,1550994.56,1595971.8,1781634.18,1661815.96
长期借款,5535.55,10321.41,10342.09,9085.45,9154.53,9104.46,7101.24,1586.82,1523.51,1577.07,6037.03,2826.69,2114.94,1381.49,1240.95,1072.21,1122.72,46853.06,45855.11,45411.68,45429.97,45623.32,45749.06,45248.56,45024.02,616.54,613.07,488.13,472.09,468.8,412.74,278.47,229.71,237.63,226.21,171.18,157.14,158.59,140.45,137.65,118.99,125.05,105.14,104.79,83.01,82.16,64.46,63.05,40.51,41.89,20.79,20.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付债券,0.0,0.0,0.0,0.0,0.0,110176.15,111947.0,113717.86,114288.71,116155.68,117722.64,119889.61,121756.57,122525.92,124495.27,126464.63,127233.98,129312.41,131390.84,133469.27,134347.7,136542.34,138736.98,140931.62,141926.25,144244.69,146563.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
租赁负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3838.48,3633.39,3422.29,3747.19,4040.77,7637.21,11094.18,11583.99,11304.78,11153.51,11591.65
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49115.1,51085.69,51206.75,50897.67,53772.6,53921.17,53236.89,52197.88,53895.75,52742.26,51935.66,51799.5,49900.84,49652.02,49314.28,48759.3,52656.05,51761.07,49970.29,49653.87,93100.86,92280.45,89464.27,86645.75,99111.16,96872.08,94209.11,92508.26
长期应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12314.03,27882.26,27394.29,25993.01,22232.42,39633.73,39533.89,36900.15,37257.97,31294.17,40085.38,38812.75,46204.61,38174.16,28805.37,26119.5
长期应付款,13105.56,13883.46,13805.5,1813.31,1990.98,1815.9,12542.29,1643.95,1597.65,1469.1,1420.42,1414.33,1363.15,1299.76,1240.14,162.54,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27394.29,25993.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,775.85,844.23,830.85,6136.73,6136.73,6136.13,17007.47,13699.71,13725.9,15677.9,14509.02,1303.47,9325.75,11303.99,32957.15,18421.52,14584.15,32292.47,47907.32,19053.84,21166.45,31669.55,35128.88,12006.36,18964.9,20505.23,32603.18,45093.57,47242.51,47589.8,48855.04,32483.76,33942.24,19620.74,23279.66,25163.21,16043.57,21570.16,22390.49,17501.44,15776.15,13385.47,11493.48,12314.03,27882.26,0.0,0.0,22232.42,0.0,39533.89,0.0,37257.97,0.0,40085.38,0.0,46204.61,0.0,28805.37,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延所得税负债,1737.44,1660.21,1660.21,1703.49,1653.51,11503.31,11259.37,1311.66,1329.9,1229.87,1206.72,3428.15,3347.08,3266.01,3190.48,3109.41,3028.34,22141.54,21549.23,20956.93,20364.63,19772.33,19180.02,17857.29,17231.62,18517.97,17924.86,17374.53,16931.24,16309.72,15798.81,15846.77,15087.9,14506.55,13960.56,13386.84,12863.8,12348.96,25629.36,24907.0,24170.65,23448.99,22658.74,22066.73,21272.26,21035.94,21047.42,20518.12,20110.02,19965.75,20025.48,18403.55,16900.39,16909.39,17299.31,16756.45,15929.22,16399.47,17033.95
长期递延收益,0.0,0.0,0.0,1490.77,1380.78,247.87,298.45,5720.08,5686.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131653.74,136692.89,151111.75,155059.08,173375.56,169339.18,165665.21,172311.58,158783.51,188777.85,194881.46,196822.78,194712.27,193688.59,190410.98,189198.0,182786.66,223895.44,234374.71,229818.67,220393.53,220040.87,251992.69,259313.36,258566.92,277009.05,289962.6,291799.08,295842.85,302405.03
其他非流动负债,3204.88,3180.0,3189.52,2828.56,2828.56,2828.56,2828.56,2453.7,2453.7,5713.02,5034.43,17113.45,17804.97,25569.6,31482.8,54928.94,61225.15,70965.76,72131.04,101121.69,101896.71,105092.77,116415.88,138121.22,138449.74,112119.22,115342.66,174807.97,173496.92,45889.62,44639.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,24359.28,29889.3,29828.18,23058.3,23145.09,141812.37,162984.38,140133.77,140605.5,141822.63,145930.26,145975.7,155712.47,165346.76,194606.79,204159.24,207294.33,301665.23,318933.54,320113.41,323305.45,338800.31,355310.82,354165.05,361596.53,296003.66,313046.89,237764.2,238142.76,241911.67,246399.42,248835.86,255404.62,258947.22,257703.29,258159.04,255297.25,246098.11,289136.03,291323.29,289630.83,283607.45,279745.45,274797.38,288087.56,280613.32,319759.62,329844.35,345202.48,333538.74,330063.44,404523.17,403829.16,412663.16,430861.04,463618.81,454079.33,446410.3,449658.4
负债合计,465566.87,518163.94,509949.69,555689.92,624390.92,750081.18,725406.77,611461.6,642426.51,779548.2,726890.31,630429.85,728065.09,827641.12,841348.23,805737.04,891413.08,1110966.31,1073641.49,1035721.9,1048096.25,1244357.95,1230038.89,1087767.47,1189888.44,1423266.78,1451302.83,1349139.55,1431584.96,1460611.12,1325303.11,1171663.07,1293677.9,1474565.54,1332767.09,1233457.91,1258574.27,1413341.11,1384402.46,1319801.89,1338249.67,1507035.79,1419160.0,1320020.71,1421359.1,1575426.44,1517162.62,1538531.36,1568066.36,1772802.35,1585556.31,1739901.27,1670520.55,1968089.12,1885750.15,2014613.37,2050051.14,2228044.48,2111474.36
实收资本(或股本),130821.92,130821.92,130821.92,130821.92,130821.92,130821.92,130821.92,130821.92,130821.92,130821.92,130821.92,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,135098.28,136418.28,136418.28,136418.28,136447.68,136447.68
资本公积,285616.6,285481.01,285481.01,286456.51,277070.44,305566.88,302617.64,302571.56,308727.4,305356.31,305713.7,419481.75,419456.81,410302.52,410302.52,401683.96,401683.96,401683.96,401685.36,401793.89,401793.89,401793.89,401793.89,396593.95,396593.95,409015.61,409015.61,407879.36,407879.36,407563.37,407563.37,407939.92,407755.07,407374.63,407374.63,407507.89,407507.89,407508.46,344418.48,344418.97,344419.25,344419.24,344419.52,344418.15,344418.46,344418.67,344418.7,344418.63,344418.84,344422.5,344421.73,344431.75,327081.47,327083.79,360280.95,367529.16,373113.13,383874.04,386690.29
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27957.6,27957.6,27957.6,27568.24,27568.24
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.35,2690.79,1004.03,911.93,993.93,206.52,-2032.62,-1933.84,-2381.53,-2521.57,-5014.94,-4880.7,-4477.13,-4126.0,-903.88,-239.71,-1608.48,-2279.96,-4469.68,-4137.56,-4519.16,-4880.01,-4734.76,-5053.58,-5040.14,-4425.36,-1985.13,-2042.24,-1840.04,-1864.97
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,43343.5,47672.12,47672.12,49521.9,49521.9,49521.9,49521.9,53610.78,53610.78,53610.78,53610.78,61354.24,61354.24,61354.24,61354.24,69182.57,69182.57,69182.57,69182.57,80873.57,80873.57,80873.57,80873.57,92765.76,92765.76,92765.76,92765.76,105946.91,105946.91,105946.91,105946.91,121633.95,121633.95,121633.95,121633.95,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44,140070.44
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6698.19,6698.19,6698.19,6698.19,10602.54,10602.54,10602.54,10602.54,14249.64,14249.64,14249.64,14249.64,15549.77,15549.77,15549.77,15549.77,19951.23,19951.23,19951.23,19951.23,23471.57,23471.57,23471.57,23471.57,26034.46,26034.46,26034.46,26034.46
未分配利润,71379.26,66270.75,99116.17,83554.6,96518.32,92886.56,124755.72,120640.35,140582.78,151913.32,213431.23,205520.55,233983.16,266908.46,336384.38,353782.04,393121.29,428454.56,495877.98,491566.16,536622.23,557181.27,621804.93,620434.76,669232.51,705883.56,782885.22,750551.5,809118.13,830223.39,907706.42,866381.85,918478.94,925459.82,980119.27,954559.67,1007945.61,1008774.23,1085876.35,1002572.89,1060504.08,1070135.29,1142237.36,1080290.07,1147005.88,1154382.19,1234134.44,1161978.21,1242731.07,1260182.64,1355705.89,1278821.04,1332538.86,1390015.29,1502318.13,1422086.45,1524287.58,1561302.82,1680830.48
归属于母公司股东权益合计,531802.25,530820.74,563684.66,550918.46,554469.76,579344.42,608249.4,608223.78,634318.35,642304.89,704179.99,822058.0,850574.32,874469.27,944115.52,960311.2,999630.04,1035045.83,1103329.73,1111043.87,1156104.89,1176433.91,1240931.83,1246795.3,1295673.19,1345059.82,1422160.45,1402055.9,1460479.18,1481574.3,1559005.77,1538756.22,1590576.36,1597258.79,1651130.84,1645806.2,1699290.92,1699672.42,1713544.52,1631395.27,1689460.99,1699495.77,1771949.24,1714522.84,1781903.12,1787910.88,1866991.67,1797047.11,1878132.3,1895205.92,1990367.57,1917158.3,1953207.03,2010699.23,2130176.41,2062196.05,2169924.04,2218321.16,2340640.13
少数股东权益,48194.89,47521.78,50208.58,47915.08,38093.88,37077.33,34151.5,33537.71,22965.7,25100.74,36028.75,34257.42,36220.14,27047.36,28759.68,11663.34,14199.13,16553.43,18686.95,16649.59,21992.09,22894.79,29427.37,31547.79,33734.43,-10436.74,-10237.4,-14708.8,-15364.82,-16241.32,-15605.2,-10027.97,-17253.37,-16521.57,-19262.11,-29205.1,-29408.79,-33183.55,59323.78,56518.68,59137.08,59583.49,64206.14,62927.63,66598.09,67861.0,73423.55,71948.03,75562.63,77633.03,81923.03,74178.78,69041.39,71691.03,76225.68,74609.17,77863.74,77325.45,80743.36
所有者权益(或股东权益)合计,579997.14,578342.52,613893.23,598833.54,592563.64,616421.75,642400.9,641761.48,657284.05,667405.63,740208.73,856315.41,886794.46,901516.64,972875.2,971974.55,1013829.16,1051599.26,1122016.68,1127693.46,1178096.98,1199328.7,1270359.21,1278343.09,1329407.63,1334623.08,1411923.05,1387347.1,1445114.36,1465332.98,1543400.58,1528728.24,1573322.99,1580737.23,1631868.73,1616601.11,1669882.13,1666488.87,1772868.3,1687913.96,1748598.07,1759079.26,1836155.38,1777450.47,1848501.21,1855771.89,1940415.22,1868995.14,1953694.93,1972838.96,2072290.6,1991337.09,2022248.42,2082390.26,2206402.09,2136805.22,2247787.78,2295646.61,2421383.49
负债和所有者权益(或股东权益)总计,1045564.0,1096506.46,1123842.92,1154523.46,1216954.56,1366502.93,1367807.67,1253223.08,1299710.56,1446953.83,1467099.05,1486745.26,1614859.55,1729157.76,1814223.43,1777711.59,1905242.24,2162565.57,2195658.17,2163415.36,2226193.23,2443686.65,2500398.1,2366110.56,2519296.07,2757889.86,2863225.88,2736486.65,2876699.32,2925944.1,2868703.68,2700391.31,2867000.89,3055302.77,2964635.82,2850059.01,2928456.4,3079829.97,3157270.76,3007715.85,3086847.74,3266115.05,3255315.39,3097471.18,3269860.31,3431198.33,3457577.84,3407526.5,3521761.29,3745641.3,3657846.91,3731238.35,3692768.97,4050479.38,4092152.24,4151418.58,4297838.92,4523691.09,4532857.85
