报表日期,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
预计非流动负债,690.12,991.15,796.92,781.97,613.77,841.06,902.11,1335.47,1288.22,1375.84,1465.49,1724.75,2375.92,2358.33,2655.13,2031.33,2717.29,3314.38,3020.73,2893.46,3096.76,2966.67,4765.98,5808.15,9703.63,8663.98,8604.24,10555.51,12081.92,14139.24,14363.31,15785.47,15643.26,15986.76,19459.29,20525.82,21087.78,21392.36,35612.48,37244.04,29368.97,35878.07,43310.31,51820.88,57447.36,72315.99,62880.21
递延所得税负债,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.92,968.52,1602.46,3087.94,2823.73,3113.41,3356.78,3957.67,3406.81,3681.83,4292.7,4535.52,3702.03,3879.53,4602.15,4427.86,4209.19,4337.6,4136.96,4043.9,3506.01,3903.69,3946.2,4261.68,5134.09,5198.1,4771.29
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3766.94,4063.04,3014.4,3195.79,3524.07,2782.13,3051.39,3568.8,5038.62,5441.13,6280.96,8093.43,10322.52,13300.47,14004.83,15112.42,28522.16,28134.22,30622.87
其他非流动负债,488.15,391.07,166.33,166.33,1266.99,1126.78,975.62,1050.48,1034.71,908.91,974.71,1002.82,1021.8,712.08,976.97,701.5,577.32,445.25,1572.96,1095.28,461.5,447.27,379.21,1091.68,2715.82,2130.19,2471.47,2163.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,1178.3,1382.26,963.29,948.33,1880.76,1967.84,1877.73,2385.95,2322.94,2284.75,2440.2,2727.57,3397.72,3070.4,3632.1,2732.83,3294.61,3759.63,4893.7,4288.74,4407.18,4682.46,7047.65,10287.77,15243.18,13907.58,14432.5,16676.82,19255.67,21884.11,21670.41,23516.79,26613.14,33836.2,58800.6,61708.47,67418.43,79206.68,93129.45,95680.05,89267.34,99131.57,97310.71,105766.79,127809.6,142282.89,134977.67
负债合计,9850.31,7954.03,4333.3,4709.79,6632.83,5020.29,5362.75,15514.12,12918.29,9784.61,12386.12,9867.17,20360.99,16001.92,15797.74,16144.56,24541.84,25606.14,29401.82,37877.05,37064.89,34643.12,38636.23,80030.45,86647.49,66112.57,75623.53,104233.64,126847.67,103660.12,140382.08,159349.24,186717.38,197484.09,261563.48,265272.83,319517.11,297747.0,333422.0,376927.91,538782.32,504437.69,561507.2,610221.24,709082.71,683046.79,705579.42
实收资本(或股本),8036.6,8036.6,10716.6,10716.6,10716.6,10716.6,16074.9,16074.9,16074.9,16074.9,16074.9,16074.9,16074.9,24112.35,25207.73,25207.73,25207.73,25207.73,37811.59,37811.59,37811.59,37811.59,46849.29,46849.29,46849.29,47110.04,80150.17,80174.47,80298.73,80785.11,121522.17,128583.52,128662.68,129190.61,129377.24,129549.64,131548.5,132649.01,138869.36,138869.36,138869.36,138869.36,208248.05,209253.05,209253.05,209253.05,209253.05
资本公积,3439.15,3439.15,32173.63,32070.94,31882.31,31882.31,26524.01,26524.01,26524.01,26524.01,26524.01,26524.01,26524.01,18486.56,59680.16,59703.29,59713.04,61290.12,48322.35,48925.8,49473.38,50148.61,214741.97,215425.44,216169.03,223361.73,191450.89,192503.24,193805.68,202319.09,165728.76,371646.01,371140.72,377005.35,371534.26,373615.68,412127.0,442519.74,518436.22,521073.18,525403.66,527893.49,439302.64,461558.45,458772.56,453019.5,459237.58
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85187.69,85187.69,84676.46,104622.69,104011.74,104011.74,78925.49
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.66,-15.15,-21.89,-26.84,-39.99,-50.72,-9.97,25.54,46.06,18.13,116.52
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,286.85,286.85,286.85,286.85,720.21,720.21,720.21,720.21,1518.17,1518.17,1518.17,1518.17,2603.59,2603.59,2603.59,2603.59,3537.84,3537.84,3537.84,3537.84,4817.85,4817.85,5215.28,5215.28,6378.84,6378.84,6378.84,6378.84,8157.2,8157.2,8109.23,8109.23,9886.81,9886.81,9886.81,9886.81,11124.58,11124.58,11124.58,11124.58,11633.67,11633.67,11633.67,11633.67,11640.78,13189.67,14596.45
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,5175.92,3499.63,5336.98,7036.86,9720.68,10686.93,9699.02,11746.24,14270.56,15239.25,14023.77,16366.93,20084.09,18357.79,20880.66,23838.08,29197.74,31183.71,31258.3,35383.09,42348.31,45780.35,50200.38,48950.44,61658.54,66748.17,63915.97,72044.92,88401.16,95059.82,90640.6,98696.17,117083.24,124150.18,129773.81,132011.69,151369.44,158767.71,148863.33,154996.86,181093.49,189204.55,180217.67,189032.47,221409.77,245594.59,252944.74
归属于母公司股东权益合计,16938.52,15262.22,48514.06,50111.24,53039.81,54006.05,53018.14,55065.36,58387.64,59356.33,58140.85,60484.01,65286.59,63560.28,108372.13,111352.68,117656.35,121219.4,120930.09,125658.32,134451.13,138558.4,317006.92,316440.45,331055.7,343598.78,341895.87,351101.48,370662.76,386321.21,386000.76,607034.93,626773.45,640232.95,640572.13,645063.81,706143.87,745045.9,817271.6,826037.14,771772.49,782362.67,754715.6,766880.48,797110.48,817063.2,857222.85
少数股东权益,260.06,275.95,285.39,0.0,0.0,0.0,0.0,775.04,1516.02,320.1,545.46,878.95,859.83,846.1,858.38,945.82,922.14,1861.33,1939.64,1875.4,13822.08,13936.22,14585.52,14967.57,15049.56,14869.53,15061.6,18084.32,19479.15,18888.11,24102.95,24837.68,25543.31,24614.82,25442.6,25701.57,15733.26,15362.05,17929.95,19109.1,23478.83,25006.55,18462.94,19395.29,24065.18,25915.89,33485.79
所有者权益(或股东权益)合计,17198.58,15538.17,48799.46,50111.24,53039.81,54006.05,53018.14,55840.4,59903.66,59676.42,58686.31,61362.95,66146.42,64406.39,109230.51,112298.5,118578.49,123080.73,122869.72,127533.73,148273.21,152494.62,331592.44,331408.02,346105.26,358468.3,356957.47,369185.8,390141.92,405209.32,410103.71,631872.61,652316.76,664847.77,666014.73,670765.39,721877.13,760407.95,835201.56,845146.24,795251.32,807369.21,773178.54,786275.78,821175.66,842979.09,890708.64
负债和所有者权益(或股东权益)总计,27048.89,23492.2,53132.76,54821.03,59672.64,59026.35,58380.89,71354.52,72821.95,69461.04,71072.43,71230.12,86507.41,80408.3,125028.24,128443.06,143120.33,148686.87,152271.54,165410.78,185338.1,187137.74,370228.67,411438.46,432752.74,424580.88,432581.0,473419.44,516989.59,508869.44,550485.79,791221.86,839034.14,862331.86,927578.21,936038.21,1041394.24,1058154.94,1168623.55,1222074.15,1334033.64,1311806.9,1334685.74,1396497.02,1530258.37,1526025.87,1596288.06
