报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
三、营业利润,15838.49,50354.37,91136.42,88595.03,22691.54,54320.87,96849.99,98887.31,26197.27,78173.94,156060.13,158872.53,36571.57,100746.26,189340.07,193571.54,52163.03,128150.57,218439.74,214156.82,56709.81,132035.44,219678.89,213840.31,64845.57,164540.44,259835.59,235094.17,65464.23,167923.73,268737.76,228425.3,67508.29,144523.57,209383.91,185516.32,74840.62,140271.55,225571.84,164025.29,83638.35,167744.18,272060.41,199222.53,94405.36,182886.53,300261.76,237756.47,112260.56,230866.22,363528.79,269788.98,76577.35,257539.63,413610.49,325008.45,139792.67
加:营业外收入,1968.47,4851.55,10883.49,15420.18,3030.91,7741.91,10891.68,15466.47,2024.53,6121.52,11684.77,21332.7,6107.06,11806.81,15718.89,24502.78,5199.87,12456.3,19965.7,46980.47,6846.27,11456.96,19819.9,39483.07,5402.76,29994.72,37864.8,56399.33,14714.52,22241.17,27936.35,46941.69,9559.97,28032.23,37974.93,55881.75,3933.83,27063.14,53843.77,72149.23,6725.82,8614.84,10465.86,14562.35,2731.14,6974.19,11168.84,1592.14,130.47,1547.49,2343.25,3466.46,94.6,642.37,1175.65,1458.69,42.87
减：营业外支出,293.85,632.42,2575.02,3602.87,443.29,2454.38,2975.09,3544.91,213.24,732.04,1878.48,6271.88,849.43,1368.88,3267.2,5754.74,633.63,1467.6,2970.5,15646.04,1049.35,1599.89,3821.94,4907.76,400.93,18294.02,19064.95,24840.13,1338.84,2142.16,3329.66,7067.11,3698.32,7772.46,9449.44,13915.83,246.8,15588.2,18171.74,23830.34,2389.56,3753.44,4761.68,3303.02,74.0,283.82,397.41,1371.92,62.47,191.86,276.5,564.36,2278.87,2367.02,2412.47,2512.21,12.21
其中：非流动资产处置损失,2.37,240.07,401.75,1066.7,130.47,778.89,980.52,1397.72,143.01,226.27,507.21,4207.77,658.16,941.46,2485.06,3921.36,256.92,671.82,2019.85,13661.03,558.75,-813.61,2824.79,3668.26,77.17,4531.17,5016.31,10492.21,1190.79,1564.64,2053.99,6293.25,3506.81,7467.75,8903.74,13056.01,147.62,15442.58,18013.39,-22500.38,386.6,1576.46,1800.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,17513.1,54573.5,99444.89,100412.35,25279.16,59608.4,104766.57,110808.87,28008.56,83563.42,165866.43,173933.36,41829.21,111184.19,201791.76,212319.57,56729.26,139139.27,235434.94,245491.26,62506.72,141892.51,235676.86,248415.62,69847.4,176241.15,278635.44,266653.37,78839.91,188022.74,293344.45,268299.88,73369.94,164783.34,237909.4,227482.24,78527.65,151746.5,261243.87,212344.18,87974.61,172605.59,277764.59,210481.86,97062.51,189576.9,311033.18,237976.69,112328.56,232221.84,365595.54,272691.08,74393.09,255814.98,412373.67,323954.93,139823.33
减：所得税费用,7383.82,14356.21,23677.38,40612.3,11839.76,19052.93,30377.95,37431.67,7475.51,16929.79,35595.52,44022.11,11403.88,24133.04,42672.38,53877.66,14302.31,34455.73,61296.59,65729.8,16675.05,36873.68,59501.78,63939.4,18863.0,32502.18,57695.48,69160.99,20699.54,44247.06,70637.05,66346.68,21097.3,42828.89,64036.83,66277.89,25345.39,44294.46,68905.23,101774.33,27396.1,50114.43,78114.32,72256.3,26676.24,49955.79,85945.02,81875.54,27961.1,59667.77,92885.14,79779.44,18982.94,61870.3,101261.26,91258.05,34350.2
五、净利润,10129.29,40217.29,75767.51,59800.05,13439.39,40555.47,74388.63,73377.21,20533.05,66633.64,130270.9,129911.25,30425.33,87051.15,159119.38,158441.91,42426.95,104683.54,174138.35,179761.46,45831.68,105018.82,176175.08,184476.22,50984.4,143738.97,220939.96,197492.38,58140.37,143775.68,222707.4,201953.21,52272.65,121954.45,173872.58,161204.35,53182.25,107452.04,192338.64,110569.85,60578.51,122491.15,199650.27,138225.56,70386.27,139621.1,225088.17,156101.15,84367.46,172554.08,272710.41,192911.64,55410.14,193944.68,311112.4,232696.88,105473.13
归属于母公司所有者的净利润,8822.27,36680.6,69544.03,55814.23,12963.72,38112.78,69981.94,69955.45,19942.43,63978.44,125496.36,125329.14,28462.6,83003.63,152479.55,152048.44,39339.25,98990.21,166413.63,173792.8,45056.07,100740.66,168261.01,175886.34,48797.75,139488.12,216489.77,197337.21,58566.63,140466.11,217949.15,199009.8,52097.09,119872.19,174531.65,171312.89,53385.94,106902.89,184005.01,104348.64,57931.2,114846.8,186948.87,126301.72,66715.81,130222.5,209974.74,142219.97,80752.86,163051.6,258574.86,185210.34,53717.82,185498.31,297801.15,220132.36,102201.13
少数股东损益,1307.01,3536.69,6223.48,3985.82,475.67,2442.69,4406.69,3421.76,590.63,2655.19,4774.54,4582.11,1962.72,4047.52,6639.83,6393.48,3087.7,5693.33,7724.71,5968.65,775.6,4278.16,7914.07,8589.88,2186.64,4250.86,4450.19,155.17,-426.26,3309.57,4758.25,2943.4,175.56,2082.26,-659.07,-10108.54,-203.69,549.15,8333.64,6221.2,2647.31,7644.35,12701.4,11923.85,3670.46,9398.6,15113.42,13881.17,3614.6,9502.47,14135.55,7701.3,1692.32,8446.37,13311.25,12564.52,3272.0
基本每股收益(元/股),0.0674,0.28,0.5316,0.427,0.0991,0.2913,0.5349,0.5347,0.1524,0.489,0.9593,0.9528,0.2107,0.614,1.1287,1.125,0.2912,0.733,1.232,1.286,0.3335,0.746,1.245,1.302,0.361,1.032,1.602,1.461,0.434,1.04,1.613,1.473,0.386,0.887,1.292,1.268,0.395,0.791,1.362,0.772,0.429,0.85,1.384,0.935,0.494,0.964,1.554,1.053,0.598,1.207,1.914,1.371,0.398,1.373,2.204,1.629,0.756
稀释每股收益(元/股),0.0,0.28,0.5316,0.427,0.0991,0.2913,0.5349,0.5347,0.1524,0.489,0.9593,0.9528,0.2107,0.614,1.1287,1.125,0.2912,0.733,1.232,1.286,0.3335,0.746,1.245,1.302,0.361,1.032,1.602,1.461,0.434,1.04,1.613,1.473,0.386,0.887,1.292,1.268,0.395,0.791,1.362,0.772,0.429,0.85,1.384,0.935,0.494,0.964,1.554,1.053,0.598,1.207,1.914,1.371,0.398,1.373,2.203,1.627,0.754
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217.53,0.0,-216.92,78.65,202.6,372.93,227.79,-20.42,62.11,921.18,1257.55,4.95,-225.06,-350.81,190.58,80.14,394.05,493.03,596.97,-143.36,-153.49,-205.05,-1515.26,-92.1,-10.11,-797.52,-3036.65,98.77,-348.91,-488.95,-2982.33,134.24,537.82,888.95,4111.07,664.16,-93.7,-765.18,-2954.91,332.12,-49.48,-410.33,-265.08,-318.82,-305.37,309.41,2749.63,-57.1
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66416.11,0.0,129694.33,30503.98,87253.75,159492.31,158669.7,42406.54,104745.65,175059.53,181019.01,45836.63,104793.76,175824.27,184666.81,51064.54,144133.02,221432.99,198089.35,57997.01,143622.19,222502.34,200437.94,52180.55,121944.34,173075.06,158167.7,53281.03,107103.12,191849.69,107587.52,60712.75,123028.97,200539.21,142336.63,71050.43,139527.4,224322.98,153146.24,84699.58,172504.6,272300.08,192646.56,55091.33,193639.31,311421.81,235446.51,105416.03
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63760.92,0.0,125112.22,28541.25,83206.23,152852.48,152276.22,39318.83,99052.32,167334.82,175050.35,45061.03,100515.6,167910.2,176076.92,48877.89,139882.17,216982.8,197934.18,58423.28,140312.62,217744.1,197494.54,52004.99,119862.09,173734.13,168276.24,53484.71,106553.98,183516.05,101366.32,58065.44,115384.62,187837.82,130412.79,67379.97,130128.79,209209.56,139265.06,81084.98,163002.12,258164.53,184945.25,53399.01,185192.94,298110.56,222881.99,102144.03
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.19,0.0,4582.11,1962.72,4047.52,6639.83,6393.48,3087.7,5693.33,7724.71,5968.65,775.6,4278.16,7914.07,8589.88,2186.64,4250.86,4450.19,155.17,-426.26,3309.57,4758.25,2943.4,175.56,2082.26,-659.07,-10108.54,-203.69,549.15,8333.64,6221.2,2647.31,7644.35,12701.4,11923.85,3670.46,9398.6,15113.42,13881.17,3614.6,9502.47,14135.55,7701.3,1692.32,8446.37,13311.25,12564.52,3272.0
