报表日期,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
长期借款,3770862.5,4076694.21,4295958.14,4347080.07,4326201.37,4247447.98,5442394.11,6031903.84,6603127.48,6895164.54,7881941.67,8139912.58,9124782.82,9502408.35,9823701.49,10089918.03,9988821.14,10512763.55,11181571.95,11601749.8,11927402.83,12723219.71,13443420.94,13539478.41,13698675.33,14000821.57,14555403.94,14749183.59,15239067.11,15504372.6,15280168.76,15533709.83,16088767.92,16644385.28,16981562.5,17298728.61,17685050.99,18027976.56,18267041.85,18507206.82,18572065.68,18669825.96,18102706.19,18267273.36
应付债券,0.0,0.0,0.0,180000.0,180000.0,180000.0,180000.0,580000.0,574341.84,574609.38,574876.92,722924.63,723308.88,723693.12,544077.36,724467.47,544873.19,545278.92,545684.65,546096.56,546524.98,546953.39,547381.8,547816.76,149179.19,149297.24,149415.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673091.63,679827.62,687681.42,693435.33
租赁负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24720.33,0.0,0.0,0.0,21727.66,0.0,0.0,0.0,23093.0,22900.04,22660.27,22183.4,23854.0,23395.09,23255.55,22785.32,25552.0,25078.81,25015.62,24565.24,22255.0,21786.04,21777.72,21332.87,22763.0,22304.47,22223.79,21785.69,22251.0,21800.19
长期应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196559.68,0.0,1355084.72,0.0,1429111.7,0.0,1418410.62,1412726.9,1401083.36,1424589.61,1378118.13,1411946.33,1644554.41,1690287.95,1600999.03,1743158.15
长期应付款,344689.22,322528.63,338494.27,0.0,0.0,0.0,334053.93,0.0,0.0,0.0,361535.46,0.0,0.0,1900.0,573862.54,0.0,0.0,0.0,835051.39,887307.23,946975.37,1013872.16,1119513.37,1188674.93,1189851.85,1191860.12,1194581.87,1203101.85,1193901.69,1237991.25,1345341.53,1394600.5,1419065.64,1434635.61,1407480.75,1401803.17,1389730.26,1424589.61,1365449.56,0.0,1631822.95,0.0,1585082.75,0.0
专项应付款,0.0,0.0,0.0,152091.21,169282.37,176157.41,193.67,250645.54,205.0,205.0,500.0,500.0,1900.0,0.0,1900.0,1900.0,2470.0,2660.0,3367.0,3614.0,4358.0,3908.9,4134.62,3713.62,3578.62,3578.4,2613.7,2666.7,2657.99,2657.99,9743.19,10049.14,10046.06,10406.94,10929.87,10923.73,11353.1,0.0,12668.57,0.0,12731.47,0.0,15916.28,0.0
预计非流动负债,45037.82,48564.28,52366.87,0.0,0.0,0.0,60376.19,0.0,0.0,0.0,95733.65,0.0,0.0,0.0,76769.88,0.0,0.0,0.0,82450.45,105245.24,107873.48,107877.55,117333.95,131168.3,133437.15,140193.45,186507.46,189487.04,192466.62,211324.31,234906.04,238546.38,242185.63,261797.57,265510.04,269858.34,274348.98,294879.74,368007.64,373405.27,378802.97,384200.6,389663.95,395403.38
递延所得税负债,7000.24,6211.59,3714.01,0.0,0.0,0.0,68623.52,0.0,0.0,0.0,49566.56,0.0,0.0,0.0,38301.3,0.0,0.0,0.0,32976.45,31482.54,26224.09,27808.01,25340.91,31738.0,29440.19,25890.16,26454.42,24034.22,23957.23,19206.48,11963.89,11945.72,11886.9,11848.4,11398.26,11359.76,11321.26,11282.76,11416.61,11371.22,12790.84,12995.83,13538.69,13480.31
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.39,340.39,340.39,340.39,340.39,340.39,340.39,340.39,672.18,672.18,672.18,672.18,475.27,402.8,1646.71,6429.4,16097.41,16200.38,25019.85,4250.66,29604.91,29704.17
其他非流动负债,768.1,5.18,5.18,185041.43,173228.69,221582.19,5.18,223923.99,468023.37,452203.21,5.18,562896.82,658917.06,825403.97,5.18,791155.83,832443.33,941133.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.36
非流动负债合计,4168357.88,4454003.88,4690538.46,4864212.71,4848712.44,4825187.58,6085646.6,7086473.37,7645697.69,7922182.13,8964159.44,9426234.04,10508908.76,11053405.43,11083338.09,11607441.32,11368607.67,12001836.25,12702829.54,13175495.37,13559358.75,14423639.71,15280558.97,15465830.43,15227162.98,15534164.73,16139171.07,16192208.88,16675646.57,16998678.33,16908347.6,17214602.55,17797639.95,18388311.21,18699611.7,19014862.44,19395229.02,19786490.94,20063444.64,20342434.5,21328549.16,21463174.31,20846445.2,21164317.24
负债合计,6100060.56,7082295.64,7719890.42,8345438.78,8913017.26,9153579.47,9806265.55,11081692.55,11112006.58,11355789.28,12138530.3,12353726.15,12627578.93,12769086.04,13599093.9,13584171.46,13992988.3,14399263.3,15322110.62,15145841.36,16561305.95,16870234.52,17588215.13,18117715.46,18294105.06,18580011.77,19788779.46,19428480.66,20188462.01,20652684.21,21032085.66,21094252.45,22017070.81,22425504.02,22556586.7,23023849.05,23514497.38,23743307.47,23991044.34,24518365.77,25543249.97,25523872.77,25735609.42,26123961.99
实收资本(或股本),0.0,5000.0,5000.0,5000.0,5000.0,5000.0,155000.0,159800.0,159800.0,159800.0,823200.0,825210.0,825210.0,825210.0,1054077.0,1054077.0,1054077.0,1054077.0,1095277.0,1095277.0,1095277.0,1095277.0,1167443.0,1167443.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556543.0,1556544.68,1556545.05
资本公积,774807.3,766174.46,745655.96,745516.34,781775.32,805507.56,802689.06,870406.2,863477.18,886367.45,367490.8,367716.28,369450.39,369450.39,363969.29,368363.57,376260.58,378251.37,379352.03,376301.32,376299.49,376866.76,379367.61,379422.4,1289456.39,1289456.39,1289477.92,1289477.92,1289477.92,1289416.94,1289491.99,1289491.95,1289491.95,1289491.95,1289579.69,1258723.8,1272814.01,1273703.51,1281136.79,1264586.91,1267209.45,1268586.85,1271920.58,1273280.21
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.34,0.0,0.0,0.0,-1792.04,0.0,0.0,0.0,-2976.42,-2976.42,-2827.91,-2784.75,-4002.0,-4342.66,-4227.73,-4166.15,-6009.63,-5970.74,-6019.08,-5962.12,-4579.6,-4515.41,-4586.15,-4434.41,-4748.74,-1250.35,658.95,3741.85,-1143.64,-1108.29
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,3830.46,0.0,0.0,0.0,7332.98,0.0,0.0,0.0,9509.29,0.0,0.0,0.0,14115.27,15179.14,13725.95,16610.13,12956.71,15147.38,14186.0,16130.6,10884.55,11204.11,11349.73,13151.13,12372.57,13900.1,15674.08,18474.4,11031.38,13302.63,13329.82,15039.17,10746.43,13113.68,15162.04,18530.19,16019.74,18908.08
盈余公积,21959.71,37040.79,55170.32,59414.23,64192.33,82507.01,81611.66,88496.57,93338.57,81611.66,72746.36,72746.36,72746.36,72746.36,93683.66,93683.66,93683.66,93683.66,117393.7,117393.7,117393.7,117393.7,139002.38,139002.38,139002.38,139002.38,160028.98,160028.98,160028.98,160028.98,196496.17,196496.17,196496.17,196496.17,241117.32,243467.19,243467.83,243467.83,288306.25,288306.25,288306.25,287143.28,324425.68,324425.68
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,157.97,135887.76,299053.49,337248.65,380251.54,538635.73,324133.59,149531.78,193109.78,283870.92,115096.92,169268.92,245496.4,302502.08,314560.5,356588.58,421703.5,467488.72,406879.41,457033.0,415591.69,493122.83,550444.94,658082.78,636733.38,733862.4,746533.51,847509.23,996273.07,982590.8,1018844.82,1140327.49,1102154.17,1258035.42,1252775.45,1380828.11,1342081.93,1469130.3,1510982.86,1649742.35,1584010.6,1670541.08,1725187.53,1828817.24
归属于母公司股东权益合计,796924.98,944103.01,1104879.78,1147900.62,1232715.96,1434079.15,1367264.77,1272678.03,1314683.08,1417442.73,1385867.06,1443597.0,1522592.5,1575877.05,1839755.08,1882975.97,1956737.18,2006325.65,2011225.37,2061184.16,2018287.84,2099270.43,2246238.22,2356121.51,3633093.24,3732210.02,3759465.96,3860420.58,4009444.97,3997564.71,4067738.92,4190787.97,4154340.28,4313078.82,4346467.24,4448349.32,4428633.56,4558432.53,4642966.58,4771041.83,4824347.63,4917524.81,5005373.19,5113286.26
少数股东权益,703111.51,823573.77,967011.87,852017.41,967264.15,1200306.72,1293524.15,1112561.16,1222097.09,1346747.87,1304761.2,1387812.76,1521266.61,1621251.71,1702745.62,1747373.34,1875256.83,2017765.54,2138834.99,2212258.89,2133125.78,2276657.61,2410210.15,2520045.08,2516964.29,2638602.23,2774049.39,2855808.84,2727667.7,2984354.01,3104837.57,3217893.07,3067488.73,3268740.27,3416199.81,3582541.05,3471189.1,3652896.61,3714093.22,3852393.75,3767403.16,3891864.57,4022910.65,4115144.07
所有者权益(或股东权益)合计,1500036.49,1767676.78,2071891.64,1999918.03,2199980.11,2634385.87,2660788.92,2385239.19,2536780.17,2764190.6,2690628.26,2831409.76,3043859.11,3197128.76,3542500.69,3630349.3,3831994.01,4024091.18,4150060.36,4273443.04,4151413.61,4375928.04,4656448.37,4876166.59,6150057.53,6370812.25,6533515.35,6716229.42,6737112.67,6981918.71,7172576.49,7408681.04,7221829.01,7581819.09,7762667.05,8030890.37,7904802.19,8216308.67,8357059.8,8623435.58,8591750.79,8809389.38,9028283.84,9228430.32
负债和所有者权益(或股东权益)总计,7600097.05,8849972.41,9791782.06,10345356.8,11112997.37,11787965.33,12467054.47,13466931.75,13648786.75,14119979.88,14829158.56,15185135.91,15671438.04,15966214.8,17141594.59,17214520.76,17824982.31,18423354.49,19472170.98,19419284.41,20712719.56,21246162.56,22244663.5,22993882.06,24444162.58,24950824.02,26322294.82,26144710.08,26925574.68,27634602.92,28204662.15,28502933.49,29238899.83,30007323.11,30319253.76,31054739.42,31419299.57,31959616.14,32348104.15,33141801.35,34135000.76,34333262.15,34763893.26,35352392.31
