报表日期,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
长期应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,650.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,89.09,86.09,83.09,0.0,0.0,0.0
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.04,4885.04,4744.12,0.0,4788.4,4970.49,4852.59,4734.68,4616.77,4491.36,4330.95,4188.04,4045.13,3902.22,3759.31,3616.4,3613.41,3466.98,3320.54,3174.1,3027.66,3040.73,2734.79
其他非流动负债,0.0,0.0,1563.38,1563.38,1563.38,1563.38,1563.38,1563.38,1563.38,2213.38,2213.38,2213.38,2713.38,2813.38,4341.38,4341.38,4341.38,4341.38,4341.38,4341.38,4341.38,0.0,0.0,0.0,4773.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,0.0,0.0,3563.38,3563.38,3563.38,3063.38,3713.38,3713.38,3713.38,2213.38,2213.38,2213.38,2713.38,2813.38,4341.38,4341.38,4341.38,4341.38,4341.38,4341.38,4341.38,4885.04,4885.04,4744.12,4773.66,4788.4,4970.49,4852.59,4734.68,4616.77,4491.36,4330.95,4188.04,13845.13,13702.22,13559.31,11416.4,7805.51,7656.07,5406.63,5257.19,3027.66,3040.73,2734.79
负债合计,19910.66,17800.01,21686.42,40069.17,42164.24,38387.15,22608.62,25330.82,25782.63,26653.25,27571.43,28172.01,28266.52,26524.14,33911.69,39962.81,36968.28,40508.57,31408.19,28845.9,28053.3,27781.87,28907.25,30091.67,27773.06,40860.66,52124.56,46753.9,50746.9,48931.92,68844.42,74466.05,80154.86,83295.12,87361.1,81207.26,87957.45,80992.35,79437.57,70275.83,52852.62,70800.78,67921.69,75436.19
实收资本(或股本),2000.0,2352.94,7000.0,7000.0,7000.0,7000.0,9340.0,9340.0,9340.0,9340.0,9340.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,18680.0,59776.0,59776.0,59776.0,59776.0,59776.0,59776.0,59776.0,59776.0,59776.0,59776.0,59295.24,59295.24,59295.24,59295.24,61850.24,61850.24,61850.24
资本公积,39.93,2160.15,3906.84,3906.84,3906.84,3906.84,73460.8,73460.8,73460.8,73460.8,73460.8,64120.8,64120.8,64120.8,64120.8,64120.8,64120.8,64120.8,64120.8,64120.8,64117.42,64117.42,64117.42,64117.42,64117.42,64117.42,64117.42,23021.42,23021.42,23021.42,23021.42,23021.42,23021.42,22995.94,22995.94,22995.94,22903.7,15733.69,16067.5,16067.5,16054.12,18639.8,19212.08,19784.36
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.65,4675.65,4675.65
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,1624.49,1981.82,835.52,835.52,835.52,1430.53,1430.53,1430.53,1430.53,2426.99,2426.99,2426.99,2426.99,2927.44,2927.44,2927.44,2927.44,3348.14,3348.14,3348.14,3348.14,3722.31,3722.31,3722.31,3722.31,4411.89,4411.89,4411.89,4411.89,5445.49,5445.49,5445.49,5445.49,6431.82,6431.82,7033.34,7033.34,6431.82,6431.82,6431.82,6431.82,7373.74,7373.74,7373.74
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,4298.05,7642.02,6094.43,6853.57,9407.13,10049.54,12267.22,12709.35,16537.35,16390.24,18888.95,16329.49,17676.76,17263.0,18874.4,19037.37,19377.55,19630.1,21254.6,21763.85,21487.94,21970.12,24138.86,24317.97,25043.23,25457.56,29089.66,30827.61,32248.59,34492.09,40755.11,43483.93,45592.87,42136.58,45112.15,46664.54,36884.39,5673.09,8626.96,13318.22,16549.05,17220.06,20501.28,10566.12
归属于母公司股东权益合计,7962.48,14136.94,17836.79,18595.94,21149.49,22386.91,96498.56,96940.68,100768.68,101618.03,104116.74,101557.28,102904.55,102991.24,104602.64,104765.61,105105.79,105779.03,107403.53,107912.78,107633.5,108489.85,110658.59,110837.7,111562.96,112666.87,116298.97,118036.92,119457.9,122735.0,128998.01,131726.84,133835.78,131340.34,134315.91,136469.82,126597.43,87133.85,90421.53,95112.79,98330.24,100408.2,104261.69,94898.81
少数股东权益,103.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.25,935.82,856.75,684.9,554.94,468.1,289.65,237.12,0.0,0.0,0.0,0.0,0.0,0.0,28.63,0.0,-258.33,1543.54,1075.07,1108.19,1855.8,1938.17,2284.7,2171.05,739.15,367.88,503.7,13.65,-144.0,-144.23,-144.97
所有者权益(或股东权益)合计,8065.68,14136.94,17836.79,18595.94,21149.49,22386.91,96498.56,96940.68,100768.68,101618.03,104116.74,101557.28,102904.55,103590.5,105538.46,105622.35,105790.68,106333.97,107871.63,108202.43,107870.62,108489.85,110658.59,110837.7,111562.96,112666.87,116298.97,118065.55,119457.9,122476.67,130541.55,132801.91,134943.96,133196.14,136254.07,138754.52,128768.48,87873.0,90789.4,95616.48,98343.89,100264.2,104117.46,94753.85
负债和所有者权益(或股东权益)总计,27976.35,31936.95,39523.21,58665.11,63313.73,60774.06,119107.18,122271.5,126551.31,128271.28,131688.17,129729.29,131171.07,130114.64,139450.15,145585.17,142758.96,146842.54,139279.82,137048.33,135923.92,136271.72,139565.84,140929.37,139336.02,153527.54,168423.52,164819.45,170204.8,171408.59,199385.97,207267.95,215098.82,216491.26,223615.17,219961.78,216725.93,168865.35,170226.97,165892.32,151196.51,171064.98,172039.15,170190.03
