报表日期,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31
长期递延收益,0.0,0.0,1080.0,1136.76,1136.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.65,2794.44,2748.24,2702.03,2655.82,2609.61,2563.4,2517.2,2550.99,2430.33,2458.57,2640.55,2366.16,2319.95,2273.74,2227.53,4453.93,3481.04,4112.74,4461.23,4226.42,4810.71,4139.61,2557.2,2489.37
其他非流动负债,0.0,0.0,0.0,0.0,1136.76,1136.76,1136.76,1136.76,1442.01,1432.76,1423.51,1414.26,1338.7,2843.26,2797.84,2752.42,2872.47,2971.53,2933.07,2886.86,0.0,0.0,0.0,0.0,5164.75,5164.75,5164.75,5164.75,2290.02,2290.02,0.0,0.0,0.0,0.0,0.0,4556.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,0.0,0.0,1080.0,1136.76,1136.76,1136.76,1136.76,1136.76,7656.21,6279.67,7857.15,8280.24,12322.53,16010.69,13679.05,16388.5,19334.6,21153.87,16006.36,18758.71,29180.95,32796.34,35554.05,41487.64,59570.98,70786.35,52810.71,45653.4,64187.9,58899.04,46484.15,42204.22,64744.54,70352.69,38718.16,56012.21,96474.91,105227.69,55963.52,70111.09,82910.74,128966.6,63530.74,59244.01,71126.01
负债合计,12698.63,60683.62,101000.16,71948.23,153523.48,98545.6,104432.36,172837.25,134190.01,106263.88,109501.46,149655.73,142268.89,117625.96,130048.56,183566.09,163047.76,142935.33,156302.73,244021.97,186715.38,152569.46,165048.58,238958.87,239410.11,231984.69,198524.41,237533.51,294918.87,209284.33,216368.0,326855.73,352577.26,342769.22,308217.53,444394.44,537498.49,474499.49,381946.14,495077.25,482628.85,474188.41,449963.35,487959.42,566938.0
实收资本(或股本),5900.0,18800.0,60000.0,60000.0,60000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,67000.0,134000.0,268000.0,269454.04,269454.04,269454.04,269454.04,269382.9,269382.9,268959.15,268959.15,268945.38,268945.38,268561.36,269984.77,269984.77,269984.77,269853.61,269853.61,269853.61,269853.61,269759.28,269759.28,269759.28
资本公积,32923.86,2889.8,489.8,489.8,489.8,447217.1,446571.1,446571.1,446571.1,446571.1,446571.1,446571.1,446571.1,446571.1,446571.1,446571.1,446572.54,446572.54,446572.54,446571.1,446571.1,446571.1,379571.1,245571.1,255581.76,255581.76,255443.2,255443.2,254421.28,254421.28,252265.16,252265.16,249988.52,249990.12,248099.13,253505.67,255917.49,257199.71,257983.53,259265.75,260018.96,258631.64,258273.18,277098.81,278114.46
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8607.92,8607.92,8607.92,8607.92,4621.53,4621.53,1963.73,1963.73,2133.08,2133.08,0.0,6832.37,6832.37,6832.37,5751.28,5751.28,3302.13,3302.13,2542.4,2542.4,1404.34
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.44,1.44,1.59,3744.34,2492.88,2487.2,941.39,508.62,89.13,-296.44,615.78,556.5,121.58,-365.58,805.77,548.28,71.43,-2039.1,-172.35,750.71,-6163.58,-6065.13,-9051.26,-6322.44,-14418.75
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,410.69,2659.96,9407.12,9407.12,18307.05,18307.05,18307.05,18307.05,30824.2,30824.2,30824.2,30824.2,38733.22,38733.22,38733.22,38733.22,47925.56,47925.56,47925.56,47925.56,61754.12,61754.12,61754.12,61754.12,73973.07,73973.07,73973.07,73973.07,88451.39,88451.39,88451.39,88451.39,101478.25,101478.25,101478.25,101478.25,118566.71,118566.71,118566.71,118566.71,133184.69,133184.69,133184.69,133184.69,140295.51
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,2413.23,22238.68,30378.12,64259.42,121546.5,147613.49,165295.6,202379.93,231371.42,247339.11,189210.71,211742.16,232542.8,245828.99,193959.1,220718.14,246550.83,262643.29,213926.41,246683.16,274948.29,294578.01,250210.3,290829.6,330653.42,355098.69,314547.58,363486.68,391584.08,416802.02,344115.32,391932.14,391741.31,422980.43,391244.24,451783.51,476875.35,511569.93,454638.01,513158.04,522883.28,524631.52,403653.75,423086.33,474951.11
归属于母公司股东权益合计,41647.78,46588.45,100275.04,134156.34,200343.35,680137.64,697173.75,734258.08,775766.72,791734.41,733606.0,756137.45,784847.12,798133.31,746263.42,773022.46,808048.93,824141.39,775424.51,808181.27,850274.96,869904.68,825537.11,869899.16,923547.25,947986.85,905751.36,954257.69,999307.26,1024139.63,952443.08,1000200.62,1010141.97,1040895.51,1010188.74,1070468.1,1114583.39,1148449.65,1095118.23,1155843.55,1176474.83,1176934.21,1053277.23,1094264.27,1147297.27
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.64,326.53,238.24,501.44,291.2,408.08,2038.06,1816.85,2497.83,2423.42,1936.27,1845.57,579.39,495.92,257.55,401.45,1601.71,1221.55,2936.92,5873.17,4689.59,4446.99,3686.42,3343.27,2965.62,4256.85,2743.03,4032.4,2762.61
所有者权益(或股东权益)合计,41647.78,46588.45,100275.04,134156.34,200343.35,680137.64,697173.75,734258.08,775766.72,791734.41,733606.0,756137.45,784847.12,798133.31,746263.42,773022.46,808399.57,824467.93,775662.75,808682.71,850566.15,870312.76,827575.17,871716.01,926045.08,950410.27,907687.63,956103.26,999886.65,1024635.55,952700.63,1000602.07,1011743.69,1042117.06,1013125.67,1076341.27,1119272.98,1152896.64,1098804.64,1159186.82,1179440.44,1181191.05,1056020.26,1098296.67,1150059.88
负债和所有者权益(或股东权益)总计,54346.41,107272.06,201275.2,206104.57,353866.83,778683.23,801606.11,907095.33,909956.73,897998.3,843107.46,905793.18,927116.01,915759.27,876311.98,956588.55,971447.34,967403.25,931965.48,1052704.69,1037281.53,1022882.23,992623.75,1110674.88,1165455.18,1182394.96,1106212.05,1193636.77,1294805.51,1233919.87,1169068.64,1327457.8,1364320.95,1384886.28,1321343.19,1520735.71,1656771.48,1627396.13,1480750.78,1654264.07,1662069.29,1655379.47,1505983.61,1586256.08,1716997.88
