报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4431981.59,4184086.28,4565935.17,4594643.95,4982279.98,6168358.79,7924288.47,7873991.74,6694202.36,5746634.61,6138926.41,5675531.76,5303173.11,5558812.49,7467689.85,7255115.21,7661907.54,7946813.92,7963707.58,7396227.38,7146597.23,6698117.68
应付票据,199593.08,201605.77,170618.8,189070.59,351220.41,234731.73,206910.05,258480.79,490209.01,979295.73,1230519.3,839333.76,696704.55,760955.8,939455.36,894456.4,731832.32,931608.81,973578.42,1064412.12,811200.58,877184.22,858054.43,798358.12,813399.09,925884.13,927283.08,823020.82,956312.5,959443.85,774345.24,688196.31,728038.17,725610.24,794246.74,742763.58,841638.03,881093.24,819916.16,912733.69,1129616.81,1124627.2,938196.42,976692.95,1007942.44,942953.42,0.0,1083542.83,0.0,3126659.44,3368992.22,2528520.78,2232270.12,1884753.21,1894453.12,2142707.2,2296240.06,3962840.83,4081584.73,4074398.45,4935305.86,4186301.12,3981351.17,3860990.08,3148476.45
应付账款,695563.02,941259.64,911954.03,890133.81,969157.87,1123883.37,1030197.43,844298.16,954745.71,1257237.98,1225207.0,1165013.23,1104077.77,1135462.92,1301531.03,1379491.44,1224320.68,1551845.81,1558416.06,1563636.33,1433190.48,1873826.93,2149670.52,2266501.16,2174968.82,2416859.34,2498552.25,2743449.47,2485930.59,2683854.91,2935876.36,2678495.25,2566896.31,2833282.46,2527676.42,2479426.84,2324665.07,2444244.72,2909645.73,2954146.69,3081596.46,3150692.23,3376011.45,3455288.63,3176143.84,3622981.75,0.0,3898737.15,0.0,4797629.03,4504999.52,4165681.58,3514364.49,4254173.2,3781078.64,3160465.92,3262572.43,3504849.02,3173530.47,3587509.09,3011508.06,3777406.46,3414876.21,3285607.15,3549641.23
预收款项,540341.51,215936.99,441318.53,461269.83,406472.77,117971.79,488521.9,582910.84,487470.05,231724.27,1217239.75,887194.68,908953.59,459898.24,1261929.04,1200621.09,791004.64,654534.42,2294118.73,1975269.37,1659800.69,875292.87,2270277.78,1663011.32,1820177.67,720101.02,2082136.4,1198643.37,1154012.6,214305.23,1625434.26,642772.24,866735.65,573189.99,1532106.68,761959.8,1372073.86,461223.46,1174168.45,1002188.55,1336162.3,629460.55,2818751.23,1414303.82,1238284.87,207587.66,1352456.08,979204.14,1023503.87,309393.93,1135116.58,822570.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,36599.54,36296.13,35445.69,32268.74,18173.75,18252.19,17702.86,33558.15,13308.55,17102.36,24747.24,60600.71,39588.29,44326.75,47590.12,77275.84,44662.35,50806.65,52927.13,72942.9,52692.61,67185.95,83166.66,135767.24,106116.85,96521.97,106342.74,164015.56,157921.39,105494.77,132192.57,155049.82,150478.89,118206.75,124208.39,169728.26,185858.11,179554.25,164291.3,170294.94,171742.68,148525.03,165419.8,187672.89,188478.69,217559.48,315218.81,247320.45,264224.99,325871.99,357131.1,343096.9,281245.65,300918.0,316940.34,336535.55,324908.43,381471.47,376063.05,346663.04,349676.38,371065.07,414104.61,389786.21,383142.9
应交税费,18320.07,17728.63,8842.98,47707.44,56743.63,44521.87,64627.55,52263.46,87099.52,38181.97,62924.45,113378.69,118729.27,44270.48,93062.78,85555.85,43192.09,-22768.63,75728.72,-67956.94,-12776.68,34121.13,175730.69,252210.04,276789.0,225468.63,385746.02,615748.66,642131.78,361409.97,697958.26,830887.21,702404.75,262512.57,317960.3,297780.15,353269.74,362456.78,372830.97,312630.28,143713.82,289624.81,353358.34,390887.4,296448.16,395153.99,514015.34,484834.77,363051.64,392544.49,447761.77,370377.97,159667.04,126884.37,240471.36,230135.56,197881.9,196437.61,243597.68,223047.12,246316.93,362240.85,342143.01,381942.46,311574.43
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,72.36,35.53,316.94,1095.44,935.4,1732.23,2071.9,1925.78,1091.45,1477.42,1354.38,1659.42,702.01,459.21,825.27,2019.91,2120.73,1071.16,1602.38,2548.03,1497.36,2346.38,5179.14,3617.79,3366.19,6630.41,10518.08,4838.67,4486.28,6153.59,5261.1,4178.2,6094.96,12477.16,14166.09,19610.39,22193.32,28585.64,0.0,13374.69,10915.92,16660.19,21591.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付股利,955.16,891.28,891.28,901.78,901.78,25949.68,1222.63,589.64,268.79,268.79,70.79,70.79,70.79,94000.42,70.79,70.79,70.79,70.79,70.79,70.79,70.79,150464.06,70.79,70.79,70.79,302353.0,70.79,70.79,70.79,70.79,70.79,70.79,70.79,902430.42,70.79,70.79,70.79,902430.42,70.79,8773.28,70.79,1084287.48,70.79,70.79,70.79,70.79,0.0,70.79,70.79,902430.42,70.79,70.79,70.79,70.79,70.79,698.66,698.66,1675951.81,244.58,236.71,553904.48,1107572.26,236.71,562066.48,554.92
其他应付款,32488.65,38590.59,42817.16,37265.6,36475.16,85118.07,83710.91,77038.19,88689.2,96068.74,99728.63,90633.83,100856.97,111554.85,97772.06,99074.12,99304.6,158101.37,228461.98,333643.59,394268.51,462240.76,498641.17,544161.49,571413.64,592383.3,567889.04,479377.85,436807.01,395408.14,354753.37,254637.73,265328.01,251487.64,252364.32,260760.19,257316.13,248051.63,291860.74,222261.4,224550.75,223600.81,253876.18,260448.23,251705.87,243917.58,386045.23,461268.45,0.0,443441.61,0.0,271198.51,0.0,259548.84,0.0,237240.91,0.0,0.0,0.0,676075.28,0.0,637476.25,0.0,529174.19,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217661.57,209945.72,355843.17,395509.15,251376.37,117903.27,147355.5,93156.66,92344.8,143773.51,123061.0,117551.64,206149.09,323386.63,458332.49,264530.57,240374.56,120115.1,36104.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23366.14,37699.9,37446.64,125529.4,156809.55,86413.55,84779.2,25534.25,329181.78
其他流动负债,42087.22,41438.11,104061.73,216874.6,251613.73,319140.27,370648.22,419613.84,454731.27,404221.68,516487.8,624736.38,686353.89,676405.7,851081.93,893165.46,934807.98,938360.42,1042961.73,958899.49,1020406.69,1137250.09,1383295.58,1574387.51,1885579.99,2044506.57,2440811.49,3091636.95,3334706.56,3655186.76,4361256.84,4858531.29,5051999.14,5111415.77,5485450.42,5500785.19,5779595.36,6123747.45,6197508.96,5975884.86,6167764.6,6155463.18,6012580.51,6091222.02,6189058.91,6069732.46,6037807.31,6336159.88,6425558.17,6373315.43,6238973.18,6518149.19,6481213.89,6745163.97,6498056.34,6438225.43,7285981.5,6930175.41,6536815.79,6241410.73,5719258.77,5700302.36,5709413.43,5774881.76,5998780.28
流动负债合计,1565948.26,1493747.13,1799479.27,1968517.86,2120541.48,2031160.6,2341487.16,2297020.46,2603046.92,3146154.52,4520519.48,4083924.4,4072271.14,3786792.1,4928229.07,4967494.75,4179845.67,4574739.95,6472142.37,6419301.56,5984842.18,6159373.34,8176891.83,7883035.95,8280149.87,8038055.7,9586888.77,9649121.36,9753342.5,9106755.56,11603144.19,10838852.21,11319140.65,12104190.0,12391125.92,11262518.1,12007709.25,12560564.81,13044486.37,12687627.97,13924276.27,15041950.62,16047178.27,14749078.89,14551132.7,13871651.55,15874168.03,15768612.6,16763134.67,18814442.45,18851169.38,16956830.02,15884187.39,16455929.4,15452741.3,15847871.81,18439691.52,20309242.95,17993001.44,19710138.54,21774098.1,23201841.53,22213297.24,21637193.68,22190291.43
长期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16429.31,110217.74,185382.7,424471.49,507491.7,529827.74,258220.49,203716.51,152976.84,99389.0,98446.32,128069.91,124034.77,118015.79,137534.84,121508.52,221712.69,254991.4,225896.93,112709.86,33094.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.48,4688.59,9548.95,123357.67,157931.36,186071.38,502435.7,606675.8,884132.65,896086.43,962195.93,1713619.46,2566395.26,3078424.12,4894793.03
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10671.62,10671.62,10671.62,10671.62,12751.85,12751.85,12751.85,12751.85,11773.21,11773.21,11773.21,11773.21,11270.9,11270.9,11270.9,11270.9,13084.02,13084.02,13084.02,13084.02,14102.12,14102.12,14102.12,14102.12,14985.98,14985.98,14985.98,14985.98,16440.85,16440.85,16440.85,16440.85,17571.27,17571.27
专项应付款,1282.0,1245.1,1355.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,20168.15,19757.09,37776.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延所得税负债,112.5,112.5,112.5,264.06,264.06,264.06,264.06,346.58,291.12,367.02,730.98,2962.14,5510.36,6044.44,6117.06,5382.76,3631.3,4932.52,4008.52,4316.78,6086.05,7223.81,10862.95,16040.54,13128.33,23868.28,23063.07,32894.31,25880.43,16985.33,6870.2,25684.67,16722.05,27806.79,21122.15,24413.66,18258.4,19866.58,10028.03,28000.94,28178.55,30178.96,27680.92,40348.77,40742.85,45402.25,47271.17,53618.58,49890.67,63978.28,58892.61,92778.93,97590.64,128746.6,125159.93,141111.11,138000.27,176236.95,167801.91,229391.25,186236.48,256247.82,228310.25,222512.77,244166.91
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8844.32,9013.0,10355.97,10453.22,13457.17,13730.64,15767.86,17111.31,17208.1,17495.16,18554.65,11703.52,12621.6,14700.16,13990.0,14666.64,16629.36,23019.04,26127.2,21907.42,24050.43,28020.83,32201.69,38262.98,43703.37,58828.94,78086.74,145435.52,270265.39,290385.81,313187.42,309309.74,334021.13,339206.32
其他非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,1640.77,843.38,742.81,1006.78,770.06,754.26,746.18,1605.14,1334.27,1323.41,1232.55,1146.97,1141.35,2677.36,2671.74,3992.06,3968.27,5157.92,8122.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,21562.65,21114.69,39243.92,264.06,264.06,264.06,264.06,346.58,291.12,367.02,730.98,3832.14,7151.13,23317.13,117077.61,191772.24,428872.86,513178.48,534582.45,264142.41,211136.83,161524.06,111484.5,115633.83,142339.59,150580.41,143750.6,174421.21,151357.22,243855.94,269984.43,271097.54,149116.53,81929.12,42246.99,50622.68,44740.89,48386.29,39891.19,56982.25,57446.92,60506.81,51157.65,64241.27,66713.9,70663.14,73208.71,83331.96,85993.73,103189.5,95649.52,135620.07,149262.54,298408.08,335456.39,385871.84,715462.39,876259.92,1212938.12,1457134.72,1495990.53,2335244.96,3154557.84,3677677.4,5585873.28
负债合计,1587510.91,1514861.82,1838723.2,1968781.92,2120805.54,2031424.66,2341751.22,2297367.04,2603338.03,3146521.54,4521250.47,4087756.54,4079422.26,3810109.23,5045306.68,5159266.99,4608718.53,5087918.43,7006724.81,6683443.97,6195979.01,6320897.39,8288376.33,7998669.78,8422489.46,8188636.12,9730639.36,9823542.57,9904699.72,9350611.5,11873128.62,11109949.75,11468257.18,12186119.13,12433372.92,11313140.77,12052450.14,12608951.1,13084377.55,12744610.23,13981723.19,15102457.43,16098335.92,14813320.16,14617846.6,13942314.69,15947376.74,15851944.55,16849128.4,18917631.95,18946818.9,17092450.09,16033449.93,16754337.48,15788197.69,16233743.65,19155153.91,21185502.87,19205939.56,21167273.26,23270088.63,25537086.49,25367855.08,25314871.09,27776164.71
实收资本(或股本),80541.0,80541.0,80541.0,83493.0,83493.0,83493.0,125239.5,125239.5,125239.5,187859.25,187859.25,187859.25,187859.25,187859.25,281788.88,281788.88,281788.88,281788.88,281788.88,281788.88,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,300786.54,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,601573.09,591446.9,591446.9,591446.9,563140.57,563140.57,563140.57
资本公积,18573.12,18197.45,18089.51,118926.29,119121.29,119091.29,77344.79,77932.57,77932.57,15312.82,15312.82,18347.05,21140.07,18382.52,23406.41,19083.0,19533.95,17166.72,8344.42,11016.7,317168.24,314331.46,318825.43,318717.59,316319.53,311338.79,317806.37,317611.43,308862.45,317444.36,315139.77,319126.61,319381.61,319126.61,18595.06,18595.06,18595.06,18595.06,18840.06,18340.06,18340.06,18340.06,18340.06,10388.06,10388.06,10388.06,10388.06,9337.95,9337.95,9337.95,9337.95,9337.95,9337.95,9337.95,9634.59,12185.03,12185.03,12187.3,12187.3,12587.41,21832.68,31091.86,40351.03,49610.2,81758.11
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518227.39,518227.39,1042145.7,1517623.74,2700181.16,1957964.62,1957964.62,1957964.62,564393.56,564393.56,308605.63
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.03,1774.67,2116.3,28275.97,-13279.65,-12492.85,-11338.38,-11263.97,-10915.67,-17717.2,-18908.88,-20707.57,-4961.64,-9170.07,-34742.9,-16936.79,-11974.7,-55080.61,-45034.01,-55337.32,-57001.01,626029.2,749245.16,1057605.8,955822.72,739606.02,693163.81,780697.93,731237.22,1120400.44,664417.15,815445.59,160426.67,204290.16,272582.66
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.38,2240.38,2240.38,2240.38,2584.54,2584.54
盈余公积,161060.55,161060.55,161316.3,157386.45,157386.45,157386.45,157386.45,171530.74,171530.74,171530.74,171530.74,196790.6,196790.6,196790.6,196790.6,223601.37,223601.37,223601.37,223601.37,250108.21,250108.21,250108.21,250108.21,295808.86,295808.86,295808.86,295808.86,295808.86,295808.86,295808.86,295808.86,295808.86,295808.86,295808.86,295808.86,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,349967.16,198372.71,198372.71,198372.71,0.0,224111.87,374.58
一般风险准备,0.0,0.0,0.0,220.97,220.97,365.74,365.74,292.3,292.3,292.3,292.3,340.28,340.28,340.28,340.28,416.39,416.39,416.39,416.39,564.54,564.54,564.54,564.54,759.35,759.35,759.35,759.35,4711.41,4711.41,4711.41,4711.41,13636.41,13636.41,13636.41,13636.41,20776.41,20776.41,20776.41,20776.41,26737.06,26737.06,26737.06,26737.06,32734.76,32734.76,32734.76,32734.76,32941.76,32941.76,32941.76,32941.76,48985.58,49169.98,49524.89,49701.8,49757.58,49913.32,50066.43,50066.43,50559.94,50722.31,50722.31,50722.31,50722.31,50722.31
未分配利润,82482.06,110281.01,137815.36,198398.42,242008.0,273626.02,317993.53,361756.21,417179.84,447352.13,523372.75,590221.56,654127.11,653553.16,691369.93,803047.59,896519.97,939263.23,1095765.91,1215549.8,1332914.09,1352270.5,1598374.4,1757227.7,1890747.24,1857975.54,2214310.77,2539556.39,2765022.68,2660191.86,3064515.75,3484132.4,3761668.26,3153848.13,3577044.91,3773718.75,4089700.36,3511606.12,3994265.04,4407494.96,4808948.61,4269911.73,4870734.29,5574007.61,6132170.05,6854627.65,7685851.18,8193970.16,8400213.21,8305686.09,9142416.31,9379464.35,9535081.31,9293251.08,10026732.63,10284159.64,10628293.87,9554279.57,10183918.22,10347522.3,10162514.06,9801494.89,9318832.92,9145807.4,9531596.69
归属于母公司股东权益合计,337890.53,372657.68,401446.78,562761.47,605734.51,639433.0,679849.12,734131.58,789707.02,823152.47,901213.83,996990.03,1060402.72,1059147.8,1197115.59,1330255.48,1424894.58,1465479.17,1610704.34,1760686.58,2202296.49,2219802.26,2470250.8,2674313.44,2805297.93,2766994.67,3130010.51,3458281.03,3675174.01,3578800.9,3983864.35,4415265.48,4693397.98,4111482.52,4493378.67,4752137.61,5069273.7,4491253.86,4974506.08,5386395.13,5786657.1,5245821.53,5862390.02,6559500.61,7092090.21,7832353.93,8668539.55,9132709.51,9348999.16,9244168.71,10079235.26,11015357.33,11294374.64,11361259.97,11475204.61,11519021.12,11292950.57,9831147.74,9228768.26,10365165.46,9733581.59,9532850.02,9571320.33,9675873.49,10194153.84
少数股东权益,3169.98,3448.66,21478.36,23252.14,23414.3,24090.0,24954.86,24973.28,36313.84,49837.7,50178.53,68278.5,68566.36,68649.5,69324.02,70915.34,71626.48,72860.71,74382.41,77028.87,78822.56,80150.58,82260.83,83706.77,84578.78,85199.26,87910.76,88386.74,90537.31,91143.89,93394.76,97879.62,99293.13,99916.68,102305.93,104523.25,106143.99,108876.32,111863.22,105965.15,108057.87,109533.63,111652.33,123979.17,126528.49,132007.74,136365.7,138761.67,141348.68,153405.26,157592.65,189408.32,191454.16,154600.84,158774.71,169027.59,169995.98,172431.76,173821.71,427379.66,365229.62,602369.72,540266.55,511731.31,490733.86
所有者权益(或股东权益)合计,341060.51,376106.34,422925.14,586013.62,629148.81,663523.0,704803.98,759104.86,826020.85,872990.16,951392.35,1065268.53,1128969.08,1127797.3,1266439.61,1401170.82,1496521.07,1538339.88,1685086.76,1837715.45,2281119.06,2299952.84,2552511.63,2758020.21,2889876.71,2852193.93,3217921.27,3546667.77,3765711.32,3669944.79,4077259.11,4513145.1,4792691.11,4211399.2,4595684.6,4856660.86,5175417.68,4600130.18,5086369.31,5492360.28,5894714.97,5355355.16,5974042.35,6683479.78,7218618.7,7964361.67,8804905.25,9271471.17,9490347.83,9397573.97,10236827.91,11204765.65,11485828.8,11515860.81,11633979.31,11688048.71,11462946.55,10003579.5,9402589.98,10792545.12,10098811.21,10135219.74,10111586.88,10187604.8,10684887.7
负债和所有者权益(或股东权益)总计,1928571.43,1890968.15,2261648.34,2554795.54,2749954.35,2694947.66,3046555.2,3056471.89,3429358.88,4019511.7,5472642.82,5153025.07,5208391.34,4937906.53,6311746.29,6560437.81,6105239.59,6626258.32,8691811.57,8521159.42,8477098.06,8620850.24,10840887.96,10756689.99,11312366.17,11040830.05,12948560.63,13370210.34,13670411.04,13020556.29,15950387.73,15623094.85,16260948.29,16397518.33,17029057.52,16169801.63,17227867.82,17209081.28,18170746.86,18236970.5,19876438.16,20457812.59,22072378.28,21496799.93,21836465.3,21906676.37,24752282.0,25123415.73,26339476.23,28315205.92,29183646.81,28297215.74,27519278.73,28270198.29,27422177.01,27921792.36,30618100.46,31189082.36,28608529.53,31959818.38,33368899.85,35672306.23,35479441.96,35502475.89,38461052.42
