报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
投资收益,4629.89,16484.57,22338.69,28809.16,2312.02,10243.27,20362.32,28254.75,1570.45,8943.59,14927.2,22156.69,3404.8,12433.19,18500.31,24824.13,2918.44,13867.06,18919.52,28164.95,3211.2,16430.27,23148.21,76710.87,6309.43,48726.66,63119.32,90879.67,24150.05,53601.59,86734.7,169811.97,37473.74,90087.38,128781.29,226119.59,32354.97,82086.17,141526.33,346246.63,32940.4,185005.08,220390.67,465451.22,105938.02,227639.83,337812.83,622570.15,112474.78,241117.38,357978.25,490745.23,107055.41,229002.27,305662.45,532161.7,116228.3
其中:对联营企业和合营企业的投资收益,0.0,5115.96,0.0,16830.66,0.0,8929.08,0.0,15280.06,1098.58,5685.87,8431.92,14610.36,3264.72,10293.68,14035.11,17296.62,2884.89,10007.98,14838.64,21090.17,3207.48,11208.84,17783.42,71303.01,6305.71,41711.17,49015.67,76553.15,24139.23,53467.97,78231.43,132018.42,37470.02,88872.19,119294.03,171492.27,32351.25,82062.26,117963.07,285202.11,32936.68,70164.85,105808.48,167235.19,101865.6,196568.1,301924.89,351961.56,112130.74,240392.49,357093.71,490571.13,107055.41,228999.38,290667.36,512673.82,114615.91
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,135636.19,280434.69,429074.66,558613.49,154705.27,338613.8,514350.42,633262.26,101953.41,221128.95,361706.32,476041.36,151848.68,341922.92,535717.15,663066.46,189699.39,379830.81,563225.28,703150.33,141866.79,325180.94,502589.46,655665.2,146129.54,347439.45,544438.91,714834.21,196847.78,395218.66,631436.68,892646.91,217423.15,433847.78,629031.56,858574.88,179895.42,406208.05,567252.05,922021.86,170105.45,512073.01,706474.36,1320792.25,236096.35,500517.43,741885.4,1426114.06,254709.76,579015.23,895753.22,1186907.74,222492.64,510699.13,791369.58,1058626.75,387154.19
加:营业外收入,1030.18,3487.71,4501.97,5602.32,1862.57,35859.23,72369.89,80000.31,14963.36,17505.87,22707.48,68773.33,1395.14,45211.02,46908.78,128455.57,962.04,4520.19,8003.42,24453.63,5935.06,19873.42,38507.26,64448.28,13615.74,34033.82,48136.83,72611.63,18227.69,41123.45,62533.96,93047.06,14801.53,38412.83,64389.1,130272.14,8645.18,33972.9,41799.85,78799.42,19163.16,25546.28,54879.98,267486.46,1124.21,2373.14,3009.97,10724.63,653.93,1604.48,2734.23,9607.98,208.38,1098.74,1579.41,3707.77,711.84
减：营业外支出,93.59,3352.37,3565.54,4626.91,100.56,1233.55,1962.25,3392.33,350.6,552.21,1044.21,6471.95,41.55,341.17,647.99,1291.41,77.16,833.87,1199.22,1676.7,104.42,213.1,640.06,1328.59,97.05,331.36,524.91,5305.13,116.65,203.79,931.41,2785.59,674.9,816.59,2462.0,3692.5,3020.24,2106.26,3142.9,6632.81,1868.53,3015.18,3428.54,2750.03,206.71,398.29,486.4,4062.2,1219.75,1830.91,7504.92,14112.68,641.02,937.59,1571.71,4908.25,683.89
其中：非流动资产处置损失,0.0,2298.1,0.0,3273.95,0.0,251.43,0.0,2174.79,189.13,380.02,637.31,672.96,28.69,27.76,399.76,852.94,52.88,768.19,976.33,1444.89,85.13,177.47,580.37,1239.6,71.3,283.77,363.58,936.82,53.96,128.04,344.5,2060.11,661.57,729.61,1582.22,2834.69,522.55,938.65,1972.11,5337.54,1535.68,1944.36,2110.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,136572.78,280570.03,430011.09,559588.9,156467.28,373239.49,584758.06,709870.23,116566.17,238082.61,383369.6,538342.74,153202.26,386792.78,581977.93,790230.62,190584.27,383517.13,570029.48,725927.27,147697.42,344841.26,540456.66,718784.88,159648.23,381141.91,592050.83,782140.71,214958.83,436138.32,693039.24,982908.37,231549.77,471444.02,690958.66,985154.52,185520.37,438074.69,605909.01,994188.47,187400.08,534604.11,757925.8,1585528.67,237013.84,502492.28,744408.98,1432776.48,254143.94,578788.8,890982.52,1182403.05,222060.0,510860.28,791377.28,1057426.28,387182.14
减：所得税费用,14636.69,29325.69,45507.94,62133.33,19583.17,50750.42,78185.36,106917.96,21481.76,19582.45,35541.87,64053.03,24081.93,64125.22,92723.11,128969.33,35653.1,73608.65,111707.82,146655.86,33216.96,70772.92,110386.71,134853.34,35191.43,75855.92,117621.33,154579.23,45070.24,88883.78,142374.48,198129.04,48816.24,94933.26,137289.14,198627.32,37239.07,89539.48,128112.93,185398.32,43098.94,131687.16,181376.87,300887.32,47379.63,103069.84,145914.19,285574.37,40925.35,90694.69,134295.19,189818.51,32267.61,77974.88,116831.37,139085.95,70540.77
五、净利润,121936.09,251244.34,384503.14,497455.56,136884.11,322489.06,506572.7,602952.28,95084.41,218500.16,347827.73,474289.71,129120.34,322667.55,489254.83,661261.29,154931.17,309908.48,458321.66,579271.41,114480.46,274068.34,430069.94,583931.54,124456.8,305286.0,474429.5,627561.48,169888.58,347254.54,550664.75,784779.33,182733.53,376510.76,553669.52,786527.2,148281.3,348535.2,477796.07,808790.15,144301.14,402916.94,576548.93,1284641.35,189634.22,399422.43,598494.79,1147202.11,213218.59,488094.12,756687.33,992584.54,189792.39,432885.4,674545.9,918340.33,316641.36
归属于母公司所有者的净利润,89593.02,182888.85,279515.46,364002.99,101725.32,247054.62,392255.91,461933.54,73390.52,171134.07,272840.02,376004.61,102341.82,260806.38,391529.27,541712.22,127129.89,249048.18,367326.05,472418.8,92259.62,225347.52,352493.8,496926.66,101866.31,255073.19,396322.65,525552.85,143854.16,293207.59,467938.59,676654.82,150441.81,309782.46,452471.35,656245.35,121961.25,291715.02,395800.52,693907.72,114157.76,337280.73,476329.42,1153619.16,165097.41,338651.14,510912.3,1027634.25,192223.1,437320.05,676694.22,906227.84,166650.36,383870.42,600956.11,830714.32,295326.24
少数股东损益,32343.07,68355.49,104987.68,133452.57,35158.79,75434.44,114316.78,141018.73,21693.89,47366.09,74987.71,98285.1,26778.51,61861.18,97725.56,119549.07,27801.28,60860.3,90995.62,106852.61,22220.83,48720.81,77576.15,87004.88,22590.49,50212.81,78106.85,102008.63,26034.42,54046.96,82726.16,108124.51,32291.72,66728.3,101198.17,130281.85,26320.05,56820.18,81995.55,114882.43,30143.38,65636.22,100219.51,131022.19,24536.81,60771.3,87582.49,119567.86,20995.49,50774.07,79993.1,86356.7,23142.03,49014.98,73589.79,87626.01,21315.12
基本每股收益(元/股),0.0427,0.087,0.1332,0.1734,0.0485,0.1177,0.1869,0.2201,0.035,0.0815,0.13,0.1791,0.0488,0.1242,0.1865,0.2581,0.0606,0.1154,0.1672,0.2131,0.0405,0.099,0.1549,0.2184,0.0448,0.1121,0.1742,0.231,0.0632,0.1289,0.2056,0.2974,0.0661,0.1357,0.1972,0.2853,0.0526,0.1259,0.1708,0.2994,0.0493,0.1455,0.2055,0.4978,0.0712,0.1461,0.2205,0.4434,0.0829,0.1887,0.292,0.3911,0.0719,0.1656,0.2593,0.3585,0.1274
稀释每股收益(元/股),0.0,0.0,0.0,0.0,0.0485,0.0,0.1869,0.2201,0.035,0.0815,0.13,0.1791,0.0488,0.1242,0.1865,0.2581,0.0606,0.1154,0.1672,0.2131,0.0405,0.099,0.1549,0.2184,0.0448,0.1121,0.1742,0.231,0.0632,0.1289,0.2056,0.2974,0.0661,0.1357,0.1972,0.2853,0.0526,0.1259,0.1708,0.2994,0.0493,0.1455,0.2055,0.4978,0.0712,0.1461,0.2205,0.4434,0.0829,0.1887,0.292,0.3911,0.0719,0.1656,0.2593,0.3585,0.1274
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59646.72,0.0,62813.88,0.0,-33671.63,0.0,-29313.64,0.0,-1615.81,0.0,-15407.13,0.0,-8294.6,0.0,16255.1,0.0,-20298.51,0.0,-24748.74,0.0,-1034.92,-2261.52,86102.57,-20448.97,17656.25,-2213.91,-22148.62,-16304.67,-4241.17,-8199.68,-213468.33,193476.81,55978.69,54009.98,152586.26,47731.72,-3369.1,-50675.66,-95434.9,97812.46,-2075.56,44514.29,-19720.92,18611.97,19533.75,56112.73,65755.56,-4343.11
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278146.88,0.0,537103.59,0.0,288995.93,0.0,631947.65,0.0,308292.68,0.0,563864.28,0.0,265773.74,0.0,600186.64,0.0,284987.49,0.0,602812.74,0.0,346219.62,548403.23,870881.9,162284.56,394167.01,551455.6,764378.58,131976.63,344294.03,469596.4,595321.83,337777.95,458895.64,630558.91,1437227.6,237365.94,396053.33,547819.13,1051767.21,311031.05,486018.56,801201.62,972863.62,206156.16,452419.15,730658.63,984095.89,312298.26
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230780.8,0.0,438818.49,0.0,227134.75,0.0,512398.58,0.0,247432.38,0.0,457011.67,0.0,217052.93,0.0,513181.76,0.0,234774.68,0.0,500804.11,0.0,292172.67,465677.07,762751.19,129992.83,327435.64,450257.44,634092.13,105753.81,286953.82,387035.15,478952.8,307773.66,393878.62,530316.76,1307688.06,213746.12,335074.53,463242.12,930813.81,290129.35,435190.6,721451.1,886444.25,185254.46,403364.02,658349.9,896489.6,291081.94
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47366.09,0.0,98285.1,0.0,61861.18,0.0,119549.07,0.0,60860.3,0.0,106852.61,0.0,48720.81,0.0,87004.88,0.0,50212.81,0.0,102008.63,0.0,54046.96,82726.16,108130.71,32291.73,66731.38,101198.17,130286.45,26222.82,57340.22,82561.25,116369.02,30004.29,65017.02,100242.15,129539.54,23619.82,60978.8,84577.01,120953.41,20901.7,50827.96,79750.52,86419.37,20901.7,49055.13,72308.72,87606.29,21216.32
