行业类别,股票代码,股票名称
软件和信息技术服务业,SZ300440,运达科技
软件和信息技术服务业,SZ300044,赛为智能
软件和信息技术服务业,SZ300399,京天利
软件和信息技术服务业,SZ300359,全通教育
软件和信息技术服务业,SZ300096,易联众
软件和信息技术服务业,SZ002373,千方科技
软件和信息技术服务业,SH600410,华胜天成
软件和信息技术服务业,SZ300302,同有科技
软件和信息技术服务业,SZ002405,四维图新
软件和信息技术服务业,SZ002316,亚联发展
软件和信息技术服务业,SZ300339,润和软件
软件和信息技术服务业,SZ002410,广联达
软件和信息技术服务业,SZ002401,中远海科
软件和信息技术服务业,SZ300312,邦讯技术
软件和信息技术服务业,SH600536,中国软件
软件和信息技术服务业,SZ300377,赢时胜
软件和信息技术服务业,SZ300235,方直科技
软件和信息技术服务业,SZ300002,神州泰岳
软件和信息技术服务业,SZ300168,万达信息
软件和信息技术服务业,SZ002609,捷顺科技
燃气生产和供应业,SZ002700,新疆浩源
燃气生产和供应业,SZ000669,金鸿控股
燃气生产和供应业,SZ300332,天壕环境
燃气生产和供应业,SZ002267,陕天然气
燃气生产和供应业,SH601139,深圳燃气
燃气生产和供应业,SH600642,申能股份
燃气生产和供应业,SH600617,国新能源
燃气生产和供应业,SH600917,重庆燃气
燃气生产和供应业,SZ000421,南京公用
燃气生产和供应业,SH900913,国新B股
燃气生产和供应业,SH600635,大众公用
燃气生产和供应业,SH600207,安彩高科
燃气生产和供应业,SH600856,中天能源
水的生产和供应业,SZ000605,渤海股份
水的生产和供应业,SH600008,首创股份
水的生产和供应业,SH600187,国中水务
水的生产和供应业,SH900935,阳晨B股
水的生产和供应业,SH601199,江南水务
水的生产和供应业,SZ000544,中原环保
水的生产和供应业,SH601158,重庆水务
水的生产和供应业,SZ000685,中山公用
水的生产和供应业,SH600461,洪城水业
水的生产和供应业,SH600168,武汉控股
水的生产和供应业,SZ000598,兴蓉环境
水的生产和供应业,SH600874,创业环保
水的生产和供应业,SH600323,瀚蓝环境
水的生产和供应业,SH600283,钱江水利
水的生产和供应业,SZ000712,锦龙股份
食品制造业,SH603288,海天味业
食品制造业,SZ002481,双塔食品
食品制造业,SZ002719,麦趣尔
食品制造业,SZ300146,汤臣倍健
食品制造业,SZ002650,加加食品
食品制造业,SH600419,天润乳业
食品制造业,SH600305,DR恒顺醋
食品制造业,SH600887,XD伊利股
食品制造业,SZ002732,燕塘乳业
食品制造业,SH600873,梅花生物
食品制造业,SH600298,安琪酵母
食品制造业,SH600073,上海梅林
食品制造业,SH600597,光明乳业
食品制造业,SZ002626,金达威
食品制造业,SH600866,星湖科技
食品制造业,SZ002495,佳隆股份
食品制造业,SZ002507,涪陵榨菜
食品制造业,SZ002570,*ST因美
食品制造业,SH600429,三元股份
食品制造业,SZ300381,溢多利
食品制造业,SZ300149,量子生物
食品制造业,SH600872,中炬高新
食品制造业,SZ002329,皇氏集团
食品制造业,SH600186,莲花健康
食品制造业,SZ000716,黑芝麻
食品制造业,SH603020,爱普股份
食品制造业,SH600381,青海春天
食品制造业,SZ002216,三全食品
食品制造业,SZ300401,花园生物
食品制造业,SZ002661,克明面业
水上运输业,SH601872,招商轮船
水上运输业,SZ000507,珠海港
水上运输业,SH601919,中远海控
水上运输业,SH600242,中昌数据
水上运输业,SZ000022,深赤湾A
水上运输业,SH600751,海航科技
水上运输业,SH600575,皖江物流
水上运输业,SZ200022,深赤湾B
水上运输业,SH900938,海科B
水上运输业,SH600896,*ST海投
水上运输业,SH600017,日照港
水上运输业,SH600717,XD天津港
水上运输业,SH600026,中远海能
水上运输业,SH600190,锦州港
水上运输业,SH900952,锦港B股
水上运输业,SH601866,中远海发
水上运输业,SH601018,宁波港
水上运输业,SH600428,中远海特
水上运输业,SZ000582,北部湾港
水上运输业,SH603167,渤海轮渡
水上运输业,SH601880,大连港
水上运输业,SZ000520,长航凤凰
水上运输业,SZ002040,南京港
水上运输业,SH600317,营口港
水上运输业,SH600279,重庆港九
水上运输业,SH601008,连云港
水上运输业,SZ002320,海峡股份
水上运输业,SH600018,上港集团
水上运输业,SZ000905,厦门港务
水上运输业,SH601000,唐山港
水上运输业,SH600692,亚通股份
水上运输业,SH600798,宁波海运
生态保护和环境治理业,SZ002672,东江环保
生态保护和环境治理业,SH603568,伟明环保
生态保护和环境治理业,SZ300187,永清环保
生态保护和环境治理业,SZ000035,中国天楹
生态保护和环境治理业,SZ300388,国祯环保
生态保护和环境治理业,SH600292,远达环保
生态保护和环境治理业,SH603588,高能环境
生态保护和环境治理业,SZ300190,维尔利
生态保护和环境治理业,SZ002549,凯美特气
生态保护和环境治理业,SZ300422,博世科
生态保护和环境治理业,SZ000826,启迪桑德
生态保护和环境治理业,SZ300070,碧水源
生态保护和环境治理业,SZ300172,中电环保
生态保护和环境治理业,SZ002573,清新环境
商务服务业,SZ002183,怡亚通
商务服务业,SZ002181,粤传媒
商务服务业,SH600358,国旅联合
商务服务业,SZ002210,飞马国际
商务服务业,SZ002143,印纪传媒
商务服务业,SZ002712,思美传媒
商务服务业,SH600258,首旅酒店
商务服务业,SH601888,中国国旅
商务服务业,SZ200058,深赛格B
商务服务业,SH600138,中青旅
商务服务业,SZ000062,深圳华强
商务服务业,SZ300178,腾邦国际
商务服务业,SH600790,轻纺城
商务服务业,SH600415,小商品城
商务服务业,SH600057,厦门象屿
商务服务业,SZ002400,省广集团
商务服务业,SH900929,锦旅B股
商务服务业,SZ000061,农产品
商务服务业,SZ000058,深赛格
商务服务业,SZ300058,蓝色光标
商务服务业,SH600640,号百控股
商务服务业,SZ002344,海宁皮城
商务服务业,SZ000861,海印股份
商务服务业,SZ002384,东山精密
商务服务业,SZ300071,华谊嘉信
商务服务业,SZ002707,众信旅游
商务服务业,SH603729,龙韵股份
商务服务业,SH603598,引力传媒
石油和天然气开采业,SH600028,中国石化
石油和天然气开采业,SH601857,中国石油
石油和天然气开采业,SH600759,洲际油气
石油和天然气开采业,SH600583,海油工程
石油和天然气开采业,SH600256,广汇能源
石油和天然气开采业,SH601808,XD中海油
石油和天然气开采业,SZ300164,通源石油
石油和天然气开采业,SZ300191,潜能恒信
石油和天然气开采业,SZ300157,恒泰艾普
石油加工、炼焦和核燃料加工业,SH601015,陕西黑猫
石油加工、炼焦和核燃料加工业,SH600792,云煤能源
石油加工、炼焦和核燃料加工业,SH600997,开滦股份
石油加工、炼焦和核燃料加工业,SH601011,宝泰隆
石油加工、炼焦和核燃料加工业,SH600688,上海石化
石油加工、炼焦和核燃料加工业,SH600740,山西焦化
石油加工、炼焦和核燃料加工业,SZ000835,长城动漫
石油加工、炼焦和核燃料加工业,SZ000723,美锦能源
石油加工、炼焦和核燃料加工业,SH600333,长春燃气
石油加工、炼焦和核燃料加工业,SZ000059,华锦股份
石油加工、炼焦和核燃料加工业,SZ000698,沈阳化工
石油加工、炼焦和核燃料加工业,SH600179,安通控股
石油加工、炼焦和核燃料加工业,SZ000968,蓝焰控股
石油加工、炼焦和核燃料加工业,SZ000637,茂化实华
石油加工、炼焦和核燃料加工业,SH600281,太化股份
石油加工、炼焦和核燃料加工业,SH600725,ST云维
石油加工、炼焦和核燃料加工业,SH600721,百花村
石油加工、炼焦和核燃料加工业,SZ000819,岳阳兴长
石油加工、炼焦和核燃料加工业,SZ002377,国创高新
铁路、船舶、航空航天和其他运输设备制造业,SH600099,林海股份
铁路、船舶、航空航天和其他运输设备制造业,SZ000008,神州高铁
铁路、船舶、航空航天和其他运输设备制造业,SH601766,中国中车
铁路、船舶、航空航天和其他运输设备制造业,SH600818,中路股份
铁路、船舶、航空航天和其他运输设备制造业,SZ200017,深中华B
铁路、船舶、航空航天和其他运输设备制造业,SZ200054,建车B
铁路、船舶、航空航天和其他运输设备制造业,SZ001696,宗申动力
铁路、船舶、航空航天和其他运输设备制造业,SH603111,康尼机电
铁路、船舶、航空航天和其他运输设备制造业,SH600893,XD航发动
铁路、船舶、航空航天和其他运输设备制造业,SH600877,ST嘉陵
铁路、船舶、航空航天和其他运输设备制造业,SH600372,中航电子
铁路、船舶、航空航天和其他运输设备制造业,SH900915,中路B股
铁路、船舶、航空航天和其他运输设备制造业,SH600072,中船科技
铁路、船舶、航空航天和其他运输设备制造业,SH600967,内蒙一机
铁路、船舶、航空航天和其他运输设备制造业,SZ002023,海特高新
铁路、船舶、航空航天和其他运输设备制造业,SZ002608,江苏国信
铁路、船舶、航空航天和其他运输设备制造业,SH601989,中国重工
铁路、船舶、航空航天和其他运输设备制造业,SZ000913,钱江摩托
铁路、船舶、航空航天和其他运输设备制造业,SZ300123,亚光科技
铁路、船舶、航空航天和其他运输设备制造业,SZ000920,南方汇通
铁路、船舶、航空航天和其他运输设备制造业,SH600038,中直股份
铁路、船舶、航空航天和其他运输设备制造业,SH600316,洪都航空
铁路、船舶、航空航天和其他运输设备制造业,SH603766,隆鑫通用
铁路、船舶、航空航天和其他运输设备制造业,SZ000017,深中华A
铁路、船舶、航空航天和其他运输设备制造业,SZ000768,中航飞机
铁路、船舶、航空航天和其他运输设备制造业,SZ300011,鼎汉技术
铁路、船舶、航空航天和其他运输设备制造业,SH600391,XD航发科
铁路、船舶、航空航天和其他运输设备制造业,SH600495,晋西车轴
铁路、船舶、航空航天和其他运输设备制造业,SZ002105,信隆健康
铁路、船舶、航空航天和其他运输设备制造业,SZ002013,中航机电
铁路、船舶、航空航天和其他运输设备制造业,SH900916,凤凰B股
铁路、船舶、航空航天和其他运输设备制造业,SZ000738,航发控制
铁路、船舶、航空航天和其他运输设备制造业,SH601890,亚星锚链
铁路、船舶、航空航天和其他运输设备制造业,SH600698,湖南天雁
铁路、船舶、航空航天和其他运输设备制造业,SH600150,*ST船舶
铁路、船舶、航空航天和其他运输设备制造业,SH900946,天雁B股
铁路、船舶、航空航天和其他运输设备制造业,SZ000901,航天科技
铁路、船舶、航空航天和其他运输设备制造业,SH600679,上海凤凰
铁路、船舶、航空航天和其他运输设备制造业,SH600685,中船防务
铁路、船舶、航空航天和其他运输设备制造业,SZ300424,航新科技
铁路运输业,SH601006,大秦铁路
铁路运输业,SH601333,广深铁路
铁路运输业,SH600125,铁龙物流
土木工程建筑业,SH600068,葛洲坝
土木工程建筑业,SZ000928,中钢国际
土木工程建筑业,SZ002586,围海股份
土木工程建筑业,SZ000010,美丽生态
土木工程建筑业,SH600545,卓郎智能
土木工程建筑业,SZ002659,凯文教育
土木工程建筑业,SH601668,中国建筑
土木工程建筑业,SH600512,腾达建设
土木工程建筑业,SH601117,中国化学
土木工程建筑业,SZ000065,北方国际
土木工程建筑业,SH601800,中国交建
土木工程建筑业,SH601618,中国中冶
土木工程建筑业,SZ300355,蒙草生态
土木工程建筑业,SZ002060,粤水电
土木工程建筑业,SZ000961,中南建设
土木工程建筑业,SH600502,安徽水利
土木工程建筑业,SH600170,上海建工
土木工程建筑业,SH601390,中国中铁
土木工程建筑业,SH600133,东湖高新
土木工程建筑业,SZ002310,东方园林
土木工程建筑业,SH900906,中毅达B
土木工程建筑业,SZ300197,铁汉生态
土木工程建筑业,SZ002431,棕榈股份
土木工程建筑业,SH600610,中毅达
土木工程建筑业,SH600039,四川路桥
土木工程建筑业,SZ002051,中工国际
土木工程建筑业,SH600528,中铁工业
土木工程建筑业,SZ000090,天健集团
土木工程建筑业,SH600248,延长化建
土木工程建筑业,SH601669,中国电建
土木工程建筑业,SH600463,空港股份
土木工程建筑业,SZ002542,中化岩土
土木工程建筑业,SH600491,龙元建设
土木工程建筑业,SH600986,科达股份
土木工程建筑业,SH600284,浦东建设
土木工程建筑业,SH601789,宁波建工
土木工程建筑业,SH601186,中国铁建
土木工程建筑业,SZ002717,岭南股份
土木工程建筑业,SH600820,隧道股份
土木工程建筑业,SZ002062,宏润建设
土木工程建筑业,SZ002755,东方新星
土木工程建筑业,SH600846,同济科技
土木工程建筑业,SZ002663,普邦股份
土木工程建筑业,SZ002140,东华科技
土木工程建筑业,SZ002628,成都路桥
土木工程建筑业,SZ300055,万邦达
土木工程建筑业,SH600326,西藏天路
土木工程建筑业,SH600853,龙建股份
土木工程建筑业,SZ002307,北新路桥
土木工程建筑业,SZ300262,巴安水务
土木工程建筑业,SZ000498,山东路桥
土木工程建筑业,SZ002135,东南网架
通用设备制造业,SZ300441,鲍斯股份
通用设备制造业,SZ002197,证通电子
通用设备制造业,SH600619,海立股份
通用设备制造业,SZ300176,鸿特科技
通用设备制造业,SZ300257,开山股份
通用设备制造业,SZ002202,金风科技
通用设备制造业,SZ002598,山东章鼓
通用设备制造业,SZ002689,远大智能
通用设备制造业,SH900910,海立B股
通用设备制造业,SZ300202,聚龙股份
通用设备制造业,SZ300024,机器人
通用设备制造业,SH603699,纽威股份
通用设备制造业,SZ002529,海源机械
通用设备制造业,SZ300090,盛运环保
通用设备制造业,SZ002266,浙富控股
通用设备制造业,SZ300362,天翔环境
通用设备制造业,SH600765,中航重机
通用设备制造业,SZ002011,盾安环境
通用设备制造业,SZ002537,海联金汇
通用设备制造业,SZ002270,华明装备
通用设备制造业,SH601727,上海电气
通用设备制造业,SZ002147,新光圆成
通用设备制造业,SZ002418,康盛股份
通用设备制造业,SZ300266,兴源环境
通用设备制造业,SH603315,福鞍股份
通用设备制造业,SZ002255,海陆重工
通用设备制造业,SH601313,江南嘉捷
通用设备制造业,SZ300280,南通锻压
通用设备制造业,SZ002468,申通快递
通用设备制造业,SZ002559,亚威股份
通用设备制造业,SZ200771,杭汽轮B
通用设备制造业,SZ002523,天桥起重
通用设备制造业,SZ300260,新莱应材
通用设备制造业,SZ002639,雪人股份
通用设备制造业,SZ200570,苏常柴B
通用设备制造业,SZ300161,华中数控
通用设备制造业,SZ000404,华意压缩
通用设备制造业,SZ002050,三花智控
通用设备制造业,SH600243,青海华鼎
通用设备制造业,SH600566,济川药业
通用设备制造业,SZ300435,中泰股份
通用设备制造业,SH600835,XD上海机
通用设备制造业,SZ002480,新筑股份
通用设备制造业,SZ002046,轴研科技
通用设备制造业,SZ000837,秦川机床
通用设备制造业,SZ000410,沈阳机床
通用设备制造业,SZ000617,中油资本
通用设备制造业,SH900925,XD机电B
通用设备制造业,SZ000595,宝塔实业
通用设备制造业,SZ200530,大冷B
通用设备制造业,SZ002472,双环传动
通用设备制造业,SH600218,全柴动力
通用设备制造业,SZ002438,江苏神通
通用设备制造业,SZ000530,大冷股份
通用设备制造业,SZ000570,苏常柴A
通用设备制造业,SH600894,广日股份
通用设备制造业,SH600475,华光股份
通用设备制造业,SZ002131,利欧股份
通用设备制造业,SH600875,东方电气
通用设备制造业,SZ000903,云内动力
通用设备制造业,SZ002248,华东数控
通用设备制造业,SZ300105,龙源技术
通用设备制造业,SZ300193,佳士科技
通用设备制造业,SZ300185,通裕重工
通用设备制造业,SZ002158,汉钟精机
通用设备制造业,SZ002553,南方轴承
通用设备制造业,SH900956,东贝B股
通用设备制造业,SZ200706,瓦轴B
通用设备制造业,SZ002483,润邦股份
通用设备制造业,SZ002009,天奇股份
通用设备制造业,SH601558,ST锐电
通用设备制造业,SZ300156,神雾环保
通用设备制造业,SZ000678,襄阳轴承
通用设备制造业,SZ002685,华东重机
通用设备制造业,SZ000880,潍柴重机
通用设备制造业,SZ002686,亿利达
通用设备制造业,SH900920,上柴B股
通用设备制造业,SZ002347,泰尔股份
通用设备制造业,SZ300097,智云股份
通用设备制造业,SH603011,合锻智能
通用设备制造业,SH600592,龙溪股份
通用设备制造业,SZ300421,力星股份
通用设备制造业,SZ300154,瑞凌股份
通用设备制造业,SZ000862,银星能源
通用设备制造业,SZ000777,中核科技
通用设备制造业,SZ000811,冰轮环境
通用设备制造业,SZ002272,川润股份
通用设备制造业,SZ000908,景峰医药
通用设备制造业,SZ300420,五洋停车
通用设备制造业,SH601177,杭齿前进
通用设备制造业,SZ002152,广电运通
通用设备制造业,SZ002282,博深工具
通用设备制造业,SZ300126,锐奇股份
通用设备制造业,SH600416,湘电股份
通用设备制造业,SZ000816,*ST慧业
通用设备制造业,SZ300152,科融环境
通用设备制造业,SH601002,晋亿实业
通用设备制造业,SZ000519,中兵红箭
通用设备制造业,SZ002552,*ST宝鼎
通用设备制造业,SZ300145,中金环境
通用设备制造业,SZ002367,康力电梯
通用设备制造业,SZ300004,南风股份
通用设备制造业,SZ002122,*ST天马
通用设备制造业,SZ002534,杭锅股份
通用设备制造业,SZ300391,康跃科技
通用设备制造业,SH603611,诺力股份
通用设备制造业,SZ002164,宁波东力
通用设备制造业,SZ300263,隆华节能
通用设备制造业,SZ002520,日发精机
通用设备制造业,SZ002366,台海核电
通用设备制造业,SZ300411,金盾股份
通用设备制造业,SH600841,上柴股份
通用设备制造业,SZ000757,浩物股份
通用设备制造业,SZ300091,金通灵
通用设备制造业,SH600806,退市昆机
通用设备制造业,SZ002530,金财互联
通用设备制造业,SZ002532,新界泵业
通用设备制造业,SZ002633,申科股份
通用设备制造业,SZ002630,华西能源
文化艺术业,SZ000681,视觉中国
文化艺术业,SZ002699,美盛文化
文化艺术业,SZ000673,当代东方
文化艺术业,SZ300144,宋城演艺
文教、工美、体育和娱乐用品制造业,SZ002605,姚记扑克
文教、工美、体育和娱乐用品制造业,SZ002292,奥飞娱乐
文教、工美、体育和娱乐用品制造业,SZ002301,齐心集团
文教、工美、体育和娱乐用品制造业,SZ002502,骅威文化
文教、工美、体育和娱乐用品制造业,SZ002678,珠江钢琴
文教、工美、体育和娱乐用品制造业,SH603899,晨光文具
文教、工美、体育和娱乐用品制造业,SZ002348,高乐股份
文教、工美、体育和娱乐用品制造业,SZ002575,群兴玩具
文教、工美、体育和娱乐用品制造业,SZ300329,海伦钢琴
文教、工美、体育和娱乐用品制造业,SZ002103,广博股份
文教、工美、体育和娱乐用品制造业,SZ300043,星辉娱乐
卫生,SZ300347,泰格医药
卫生,SZ300015,爱尔眼科
卫生,SZ002044,美年健康
卫生,SZ300244,迪安诊断
卫生,SH600763,通策医疗
橡胶和塑料制品业,SZ002324,普利特
橡胶和塑料制品业,SH603806,福斯特
橡胶和塑料制品业,SH601058,赛轮金宇
橡胶和塑料制品业,SH600074,*ST保千
橡胶和塑料制品业,SZ002002,鸿达兴业
橡胶和塑料制品业,SZ300169,天晟新材
橡胶和塑料制品业,SZ002464,众应互联
橡胶和塑料制品业,SZ002263,*ST东南
橡胶和塑料制品业,SZ000509,华塑控股
橡胶和塑料制品业,SZ002735,王子新材
橡胶和塑料制品业,SZ300198,纳川股份
橡胶和塑料制品业,SZ002420,毅昌股份
橡胶和塑料制品业,SZ300031,宝通科技
橡胶和塑料制品业,SZ002450,康得新
橡胶和塑料制品业,SZ000659,珠海中富
橡胶和塑料制品业,SZ300230,永利股份
橡胶和塑料制品业,SZ002224,三力士
橡胶和塑料制品业,SH900909,华谊B股
橡胶和塑料制品业,SH600143,金发科技
橡胶和塑料制品业,SH600623,华谊集团
橡胶和塑料制品业,SH600480,凌云股份
橡胶和塑料制品业,SZ002641,永高股份
橡胶和塑料制品业,SZ002243,通产丽星
橡胶和塑料制品业,SZ300325,德威新材
橡胶和塑料制品业,SZ300305,裕兴股份
橡胶和塑料制品业,SH600182,S佳通
橡胶和塑料制品业,SZ300237,美晨生态
橡胶和塑料制品业,SH600469,风神股份
橡胶和塑料制品业,SZ002372,伟星新材
橡胶和塑料制品业,SZ000589,黔轮胎A
橡胶和塑料制品业,SZ000859,国风塑业
橡胶和塑料制品业,SH600458,XD时代新
橡胶和塑料制品业,SZ300218,安利股份
橡胶和塑料制品业,SH600260,凯乐科技
橡胶和塑料制品业,SZ000887,中鼎股份
橡胶和塑料制品业,SZ300375,鹏翎股份
橡胶和塑料制品业,SZ002522,浙江众成
橡胶和塑料制品业,SH600155,XD宝硕股
橡胶和塑料制品业,SH600210,紫江企业
橡胶和塑料制品业,SH600444,国机通用
橡胶和塑料制品业,SZ002585,双星新材
橡胶和塑料制品业,SZ300320,海达股份
橡胶和塑料制品业,SZ000599,青岛双星
橡胶和塑料制品业,SZ000619,海螺型材
橡胶和塑料制品业,SZ000973,佛塑科技
橡胶和塑料制品业,SZ002108,沧州明珠
橡胶和塑料制品业,SZ300221,银禧科技
橡胶和塑料制品业,SZ002343,慈文传媒
橡胶和塑料制品业,SZ002014,永新股份
橡胶和塑料制品业,SZ002694,顾地科技
橡胶和塑料制品业,SZ002382,蓝帆医疗
橡胶和塑料制品业,SZ002395,双象股份
橡胶和塑料制品业,SZ300180,华峰超纤
橡胶和塑料制品业,SZ300321,同大股份
橡胶和塑料制品业,SH600579,天华院
橡胶和塑料制品业,SZ300021,大禹节水
橡胶和塑料制品业,SZ002676,顺威股份
橡胶和塑料制品业,SZ002381,双箭股份
新闻和出版业,SH601801,皖新传媒
新闻和出版业,SH600880,博瑞传播
新闻和出版业,SZ000793,华闻传媒
新闻和出版业,SH601928,凤凰传媒
新闻和出版业,SZ000504,南华生物
新闻和出版业,SZ000719,中原传媒
新闻和出版业,SH600757,长江传媒
新闻和出版业,SH600825,新华传媒
新闻和出版业,SH600551,时代出版
新闻和出版业,SH600229,城市传媒
新闻和出版业,SH601999,出版传媒
新闻和出版业,SH601098,中南传媒
新闻和出版业,SZ000607,华媒控股
新闻和出版业,SZ300148,天舟文化
新闻和出版业,SH600373,中文传媒
新闻和出版业,SH600633,浙数文化
新闻和出版业,SZ300364,中文在线
研究和试验发展,SZ300347,泰格医药
研究和试验发展,SZ300404,博济医药
研究和试验发展,SH600645,中源协和
仪器仪表制造业,SZ300066,三川智慧
仪器仪表制造业,SH601222,林洋能源
仪器仪表制造业,SZ002338,奥普光电
仪器仪表制造业,SZ300112,万讯自控
仪器仪表制造业,SH601567,XD三星医
仪器仪表制造业,SZ002121,科陆电子
仪器仪表制造业,SH900928,临港B股
仪器仪表制造业,SH600848,上海临港
仪器仪表制造业,SZ300203,聚光科技
仪器仪表制造业,SH603100,川仪股份
仪器仪表制造业,SZ300309,吉艾科技
仪器仪表制造业,SZ300416,苏试试验
仪器仪表制造业,SZ300259,新天科技
仪器仪表制造业,SZ300338,开元股份
仪器仪表制造业,SZ300286,安科瑞
仪器仪表制造业,SZ300349,金卡智能
仪器仪表制造业,SZ300137,先河环保
仪器仪表制造业,SZ000607,华媒控股
仪器仪表制造业,SZ300165,天瑞仪器
仪器仪表制造业,SZ300007,汉威科技
仪器仪表制造业,SZ300354,东华测试
仪器仪表制造业,SZ300430,诚益通
仪器仪表制造业,SZ002058,威尔泰
仪器仪表制造业,SZ002175,东方网络
仪器仪表制造业,SZ300370,安控科技
仪器仪表制造业,SZ002356,赫美集团
仪器仪表制造业,SZ300417,南华仪器
仪器仪表制造业,SZ300371,汇中股份
仪器仪表制造业,SZ300410,正业科技
仪器仪表制造业,SZ300306,远方信息
仪器仪表制造业,SZ002658,雪迪龙
仪器仪表制造业,SZ300360,炬华科技
仪器仪表制造业,SZ300466,赛摩电气
仪器仪表制造业,SH600071,凤凰光学
仪器仪表制造业,SZ300445,康斯特
仪器仪表制造业,SZ002747,埃斯顿
印刷和记录媒介复制业,SZ002229,鸿博股份
印刷和记录媒介复制业,SZ002117,东港股份
印刷和记录媒介复制业,SH600836,界龙实业
印刷和记录媒介复制业,SZ002191,劲嘉股份
印刷和记录媒介复制业,SZ002599,盛通股份
印刷和记录媒介复制业,SH601515,东风股份
印刷和记录媒介复制业,SZ000812,陕西金叶
有色金属矿采选业,SZ000688,建新矿业
有色金属矿采选业,SH601899,紫金矿业
有色金属矿采选业,SZ000603,盛达矿业
有色金属矿采选业,SH600766,园城黄金
有色金属矿采选业,SZ000813,德展健康
有色金属矿采选业,SZ000693,*ST华泽
有色金属矿采选业,SZ000506,中润资源
有色金属矿采选业,SH600259,广晟有色
有色金属矿采选业,SH601958,金钼股份
有色金属矿采选业,SH603993,洛阳钼业
有色金属矿采选业,SH601168,西部矿业
有色金属矿采选业,SZ000758,中色股份
有色金属矿采选业,SH600497,驰宏锌锗
有色金属矿采选业,SZ000697,炼石有色
有色金属矿采选业,SH600139,西部资源
有色金属矿采选业,SH600311,荣华实业
有色金属矿采选业,SZ000426,兴业矿业
有色金属矿采选业,SH600547,山东黄金
有色金属矿采选业,SZ000975,银泰资源
有色金属矿采选业,SH600489,中金黄金
有色金属矿采选业,SZ002155,湖南黄金
有色金属矿采选业,SH601069,西部黄金
有色金属矿采选业,SH600988,赤峰黄金
有色金属矿采选业,SH600711,盛屯矿业
有色金属冶炼和压延加工业,SH600255,梦舟股份
有色金属冶炼和压延加工业,SZ300337,银邦股份
有色金属冶炼和压延加工业,SH600392,盛和资源
有色金属冶炼和压延加工业,SZ002114,罗平锌电
有色金属冶炼和压延加工业,SZ000831,五矿稀土
有色金属冶炼和压延加工业,SH601600,中国铝业
有色金属冶炼和压延加工业,SZ000933,神火股份
有色金属冶炼和压延加工业,SZ002460,赣锋锂业
有色金属冶炼和压延加工业,SZ002171,楚江新材
有色金属冶炼和压延加工业,SZ002082,万邦德
有色金属冶炼和压延加工业,SH600490,鹏欣资源
有色金属冶炼和压延加工业,SH600219,南山铝业
有色金属冶炼和压延加工业,SH600768,宁波富邦
有色金属冶炼和压延加工业,SZ002578,闽发铝业
有色金属冶炼和压延加工业,SZ002716,金贵银业
有色金属冶炼和压延加工业,SZ000657,中钨高新
有色金属冶炼和压延加工业,SH600206,有研新材
有色金属冶炼和压延加工业,SH600362,江西铜业
有色金属冶炼和压延加工业,SH600961,株冶集团
有色金属冶炼和压延加工业,SH600111,北方稀土
有色金属冶炼和压延加工业,SZ002149,西部材料
有色金属冶炼和压延加工业,SH603799,华友钴业
有色金属冶炼和压延加工业,SZ000962,东方钽业
有色金属冶炼和压延加工业,SH600549,厦门钨业
有色金属冶炼和压延加工业,SZ000039,中集集团
有色金属冶炼和压延加工业,SZ000630,铜陵有色
有色金属冶炼和压延加工业,SZ000612,焦作万方
有色金属冶炼和压延加工业,SZ002333,罗普斯金
有色金属冶炼和压延加工业,SZ002203,海亮股份
有色金属冶炼和压延加工业,SZ002378,章源钨业
有色金属冶炼和压延加工业,SZ002295,精艺股份
有色金属冶炼和压延加工业,SH601677,明泰铝业
有色金属冶炼和压延加工业,SZ002160,常铝股份
有色金属冶炼和压延加工业,SZ000060,中金岭南
有色金属冶炼和压延加工业,SZ000960,锡业股份
有色金属冶炼和压延加工业,SZ000807,云铝股份
有色金属冶炼和压延加工业,SH601137,博威合金
有色金属冶炼和压延加工业,SZ000878,云南铜业
有色金属冶炼和压延加工业,SZ002182,云海金属
有色金属冶炼和压延加工业,SZ002379,宏创控股
有色金属冶炼和压延加工业,SZ300034,钢研高纳
有色金属冶炼和压延加工业,SH600614,鹏起科技
有色金属冶炼和压延加工业,SZ300428,四通新材
有色金属冶炼和压延加工业,SH600595,中孚实业
有色金属冶炼和压延加工业,SH600331,宏达股份
有色金属冶炼和压延加工业,SZ000751,锌业股份
有色金属冶炼和压延加工业,SH600531,豫光金铅
有色金属冶炼和压延加工业,SZ300057,万顺股份
有色金属冶炼和压延加工业,SZ002501,利源精制
有色金属冶炼和压延加工业,SH601388,怡球资源
有色金属冶炼和压延加工业,SH900907,鹏起B股
有色金属冶炼和压延加工业,SZ002428,云南锗业
有色金属冶炼和压延加工业,SH600338,西藏珠峰
有色金属冶炼和压延加工业,SH600110,诺德股份
有色金属冶炼和压延加工业,SZ002540,亚太科技
有色金属冶炼和压延加工业,SH603399,吉翔股份
有色金属冶炼和压延加工业,SH600459,贵研铂业
有色金属冶炼和压延加工业,SH600456,宝钛股份
有色金属冶炼和压延加工业,SZ002237,恒邦股份
有色金属冶炼和压延加工业,SH600432,退市吉恩
有色金属冶炼和压延加工业,SZ000511,烯碳退
渔业,SZ002086,东方海洋
渔业,SZ002447,晨鑫科技
渔业,SH600257,大湖股份
渔业,SZ002069,獐子岛
渔业,SZ200992,中鲁B
渔业,SH600467,好当家
渔业,SH600097,开创国际
渔业,SZ300094,国联水产
