code,name,type,report_date,pre_eps,range
300123,亚光科技,预增,2018-01-29,0.06,538.15%~565.52%
300715,凯伦股份,预升,2018-01-29,0.75,3%~23%
300130,新国都,预降,2018-01-29,0.6,-50%~-35%
300016,北陆药业,预增,2018-01-29,0.05,590%~620%
300378,鼎捷软件,预增,2018-01-29,0.16,41%~58%
300519,新光药业,预降,2018-01-29,1.7,-15%~-5%
300738,奥飞数据,预升,2018-01-29,1.17,7.97%~29.57%
300598,诚迈科技,预降,2018-01-29,0.84,-28.8%~-18.91%
300133,华策影视,预升,2018-01-29,0.27,23.31%~44.21%
300513,恒泰实达,预升,2018-01-29,0.5797,-20%~10%
300722,新余国科,预升,2018-01-29,0.57,22.68%~40.21%
300322,硕贝德,预降,2018-01-29,0.16,-55.33%~-27.04%
300465,高伟达,预增,2018-01-29,0.054000000000000006,56.88%~86.85%
300562,乐心医疗,预减,2018-01-29,1.77,-87.48%~-70.01%
300003,乐普医疗,预升,2018-01-29,0.3913,30%~40%
300656,民德电子,预降,2018-01-29,1.0291,-20%~0%
300491,通合科技,预减,2018-01-29,0.51,-75.63%~-70.76%
300610,晨化股份,预升,2018-01-29,0.74,29.7%~49.52%
300521,爱司凯,预降,2018-01-29,0.67,-30%~-10%
300398,飞凯材料,预升,2018-01-29,0.65,5%~35%
300464,星徽精密,预降,2018-01-29,0.1995,-50%~-40%
300489,中飞股份,预减,2018-01-29,0.3453,-65%~-50%
300223,北京君正,预降,2018-01-29,0.0424,-41.31%~-12.24%
300168,万达信息,预升,2018-01-29,0.2343,25%~35%
300140,中环装备,预降,2018-01-29,0.2613,-5.74%~-0.19%
300367,东方网力,预升,2018-01-29,0.4186,10%~30%
300585,奥联电子,预升,2018-01-29,0.85,13.5%~17.42%
300261,雅本化学,预增,2018-01-29,0.0304,317%~347%
300483,沃施股份,预减,2018-01-29,0.24,-66.14%~-55.98%
300469,信息发展,预升,2018-01-29,0.445,13.3%~23.3%
300309,吉艾科技,预盈,2018-01-29,-0.99,0
300055,万邦达,预增,2018-01-29,0.3191,33.84%~53.29%
300289,利德曼,预升,2018-01-29,0.17,-5%~5%
300051,三五互联,预升,2018-01-29,0.16,12.5%~42.38%
300663,科蓝软件,预升,2018-01-29,0.43,-5%~5%
300693,盛弘股份,预降,2018-01-29,0.93,-34.23%~-24.84%
300377,赢时胜,预增,2018-01-29,0.4239,60%~85%
300424,航新科技,预升,2018-01-29,0.45,0%~10%
300143,星普医科,预增,2018-01-29,0.22,115.14%~144.91%
300515,三德科技,预降,2018-01-29,0.3976,-40%~-20%
300618,寒锐钴业,预增,2018-01-29,0.74,555.03%~585.03%
300486,东杰智能,预盈,2018-01-29,-0.35,0
300692,中环环保,预升,2018-01-29,0.58,5%~10%
600176,中国巨石,预升,2018-01-29,0.6254,35%~40%
300306,远方信息,预增,2018-01-29,0.36,165%~195%
600619,海立股份,预增,2018-01-29,0.2,50%~70%
300380,安硕信息,预盈,2018-01-29,-0.14,0
601005,重庆钢铁,预盈,2018-01-29,-1.06,0
603096,新经典,预增,2018-01-29,1.52,52.01
603588,高能环境,预升,2018-01-29,0.484,30.03
300094,国联水产,预增,2018-01-29,0.12,49.02%~70.31%
600667,太极实业,预增,2018-01-29,0.14,70
600593,大连圣亚,预增,2018-01-29,0.3647,65%~110%
600970,中材国际,预增,2018-01-29,0.29,80%~100%
601777,力帆股份,预增,2018-01-29,0.07,72.64%~121.06%
300696,爱乐达,预升,2018-01-29,1.32,0%~15%
603639,海利尔,预增,2018-01-29,1.63,50%~100%
603568,伟明环保,预增,2018-01-29,0.48,50%~60%
600083,博信股份,预增,2018-01-29,0.013000000000000001,171
300251,光线传媒,预升,2018-01-29,0.25,7%~15%
300602,飞荣达,预升,2018-01-29,1.55,-15%~5%
002875,安奈儿,预降,2018-01-29,1.05,-20%~0%
000410,沈阳机床,预盈,2018-01-29,-1.83,0
000821,京山轻机,预增,2018-01-29,0.18,70%~100%
300288,朗玛信息,预增,2018-01-29,0.25,282.23
600785,新华百货,预增,2018-01-29,0.28,60%~80%
300152,科融环境,预盈,2018-01-29,-0.18,0
000564,供销大集,预增,2018-01-29,0.1155,0
000639,西王食品,预增,2018-01-29,0.3,107.69%~122.53%
000822,山东海化,预盈,2018-01-29,-0.14,612%~661%
300199,翰宇药业,预增,2018-01-29,0.33,20%~50%
300681,英搏尔,预升,2018-01-29,1.15,10%~30%
300446,乐凯新材,预升,2018-01-29,0.8793,-10%~10%
002571,德力股份,预盈,2018-01-29,-0.1564,173.4%~188.08%
002562,兄弟科技,预增,2018-01-29,0.32,140%~170%
002776,柏堡龙,预升,2018-01-29,0.55,15.65
000537,广宇发展,预增,2018-01-29,0.67,0
300709,精研科技,预升,2018-01-29,2.45,-10%~5%
300497,富祥股份,预升,2018-01-29,1.61,0%~15%
300588,熙菱信息,预增,2018-01-29,0.568,75%~95%
300541,先进数通,预降,2018-01-29,0.61,-29.42%~-24.38%
300153,科泰电源,预降,2018-01-29,0.15,-35%~-10%
300608,思特奇,预升,2018-01-29,1.1,15.4%~29.83%
600096,云天化,预盈,2018-01-27,-2.5668,0
600186,莲花健康,预亏,2018-01-27,0.06,0
600209,*ST罗顿,减亏,2018-01-27,-0.1046,0
600275,*ST昌鱼,预盈,2018-01-27,-0.0809,0
600311,荣华实业,预盈,2018-01-27,-0.0976,0
600322,天房发展,预盈,2018-01-27,-0.34,0
000825,太钢不锈,预增,2018-01-27,0.201,284.06%~327.7%
600378,天科股份,预增,2018-01-27,0.09,110%~130%
600409,三友化工,预增,2018-01-27,0.4123,145
600392,盛和资源,预盈,2018-01-27,-0.0349,0
600287,江苏舜天,预增,2018-01-27,0.1076,69.43
600800,天津磁卡,预亏,2018-01-27,0.03,0
600243,青海华鼎,预盈,2018-01-27,-0.15,0
600184,光电股份,预升,2018-01-27,0.06,47
300054,鼎龙股份,预增,2018-01-27,0.51,30%~50%
300265,通光线缆,预降,2018-01-27,0.37,-69%~-49%
000517,荣安地产,预增,2018-01-27,0.0468,249.15%~282.72%
000751,锌业股份,预增,2018-01-27,0.095,59.97%~74.86%
300412,迦南科技,预降,2018-01-27,0.48,-30%~0%
000622,恒立实业,预亏,2018-01-27,0.1129,0
000780,*ST平能,预盈,2018-01-27,-0.32,0
000885,同力水泥,预增,2018-01-27,0.0899,0
601888,中国国旅,预升,2018-01-27,1.8522,38.97
300277,海联讯,预减,2018-01-27,0.078,-83.92%~-70.14%
601718,际华集团,预降,2018-01-27,0.32,-43.42%~-29.44%
601028,玉龙股份,预盈,2018-01-27,-0.82,0
600538,国发股份,预盈,2018-01-27,-0.07,0
000937,冀中能源,预增,2018-01-27,0.069,289.38%~336.52%
600316,洪都航空,预增,2018-01-27,0.0154,150%~197%
603757,大元泵业,预增,2018-01-27,1.96,42%~50%
600249,两面针,预亏,2018-01-27,0.05,0
601997,贵阳银行,预升,2018-01-27,1.86,23.97
601908,京运通,预增,2018-01-27,0.13,40%~60%
000921,海信科龙,预增,2018-01-27,0.8,70%~100%
601226,华电重工,预盈,2018-01-27,-0.0796,0
600888,新疆众和,预增,2018-01-27,0.0613,191%~239%
000800,一汽轿车,预盈,2018-01-27,-0.5864,0
000503,海虹控股,预降,2018-01-27,0.0312,-79%~-36%
300360,炬华科技,预降,2018-01-27,0.71,-50%~-30%
600836,界龙实业,预盈,2018-01-27,-0.017,0
601326,秦港股份,预增,2018-01-27,0.07,145%~175%
000966,长源电力,预亏,2018-01-27,0.3598,-137.61%~-122.57%
300178,腾邦国际,预增,2018-01-27,0.3305,45%~75%
300473,德尔股份,预升,2018-01-27,1.0971,24.68
600746,江苏索普,预增,2018-01-27,0.0711,248
601699,潞安环能,预增,2018-01-27,0.29,210%~245%
300248,新开普,预增,2018-01-27,0.28,30%~50%
000830,鲁西化工,预增,2018-01-27,0.09,652%~692%
601678,滨化股份,预增,2018-01-27,0.3,131
000611,天首发展,预亏,2018-01-27,0.0159,0
600837,海通证券,预升,2018-01-27,0.7,7.04
600355,精伦电子,预亏,2018-01-27,0.02,0
600581,八一钢铁,预增,2018-01-27,0.048,3036
000048,康达尔,预增,2018-01-27,0.0153,3759%~4766%
600152,维科精华,预盈,2018-01-27,-0.2194,0
600475,华光股份,预降,2018-01-27,0.4214,-38%~-30%
002315,焦点科技,预降,2018-01-27,0.9451,-33.98
600292,远达环保,预降,2018-01-27,0.19,-28.3
002850,科达利,预降,2018-01-27,2.22,-29.08%~-22.64%
002075,沙钢股份,预增,2018-01-27,0.1,210%~260%
000655,*ST金岭,减亏,2018-01-27,-0.945,0
600561,江西长运,预盈,2018-01-27,-0.41,0
600433,冠豪高新,预减,2018-01-27,0.09,-53.44
000886,海南高速,预增,2018-01-27,0.064,18.28%~65.59%
300526,中潜股份,预升,2018-01-27,0.49,14.93%~37.36%
600469,风神股份,预亏,2018-01-27,0.15,0
000753,漳州发展,预减,2018-01-27,0.231,-63.23%~-50.97%
300215,电科院,预增,2018-01-27,0.1,65%~95%
300079,数码科技,预减,2018-01-27,0.1666,-85%~-80%
600737,中粮糖业,预增,2018-01-27,0.251,31%~50%
600190,锦州港,预增,2018-01-27,0.0277,145%~165%
300366,创意信息,预增,2018-01-27,0.5149,45%~75%
300542,新晨科技,预升,2018-01-27,0.47,3.5%~10.5%
300499,高澜股份,预降,2018-01-27,0.5,-30.12%~-16.15%
600151,航天机电,预亏,2018-01-27,0.1511,-252.25
600237,铜峰电子,预盈,2018-01-27,-0.37,0
600507,方大特钢,预增,2018-01-27,0.5,265%~300%
600876,洛阳玻璃,预增,2018-01-27,0.0219,69.27%~86.63%
603331,百达精工,预升,2018-01-27,0.58,10%~25%
603518,维格娜丝,预增,2018-01-27,0.68,70%~90%
600212,江泉实业,预减,2018-01-27,0.0871,-71
600160,巨化股份,预增,2018-01-27,0.08,450%~529%
600020,中原高速,预增,2018-01-27,0.209,35%~75%
300560,中富通,预升,2018-01-27,0.69,0%~15%
300552,万集科技,预降,2018-01-27,0.82,-60%~-40%
603505,金石资源,预增,2018-01-27,0.28,50%~65%
300129,泰胜风能,预降,2018-01-27,0.3,-30%~-5%
000725,京东方A,预增,2018-01-27,0.054000000000000006,0
600958,东方证券,预增,2018-01-27,0.41,53.57
601001,大同煤业,预增,2018-01-27,0.11,212
600818,中路股份,预减,2018-01-27,0.28,-50%
601158,重庆水务,预增,2018-01-27,0.22,95
600760,中航沈飞,预增,2018-01-27,0.08,2443
601633,长城汽车,预减,2018-01-27,1.156,-52.28
601882,海天精工,预增,2018-01-27,0.1322,58%~74%
600730,中国高科,预减,2018-01-27,0.96,-94%~-80%
002219,恒康医疗,预降,2018-01-27,0.2139,-50.45%~-25.67%
300538,同益股份,预降,2018-01-27,0.6,-35%~-15%
600389,江山股份,预增,2018-01-27,0.1764,320.73%~358.91%
600277,亿利洁能,预增,2018-01-27,0.12,82.17%~100.39%
600307,酒钢宏兴,预增,2018-01-27,0.0132,373
000572,海马汽车,预亏,2018-01-27,0.14,0
000606,神州易桥,预增,2018-01-27,0.0726,0
600532,宏达矿业,预亏,2018-01-27,0.22,0
300077,国民技术,预亏,2018-01-27,0.18,0
300591,万里马,预升,2018-01-27,0.2056,0%~10%
002811,亚泰国际,预增,2018-01-27,0.55,10%~50%
002168,深圳惠程,预亏,2018-01-27,0.09,0
000429,粤高速A,预增,2018-01-26,0.52,50.81
300579,数字认证,预增,2018-01-26,1.0,30%~60%
000563,陕国投A,预降,2018-01-26,0.1667,-26.06
603167,渤海轮渡,预增,2018-01-26,0.4621,63
600781,辅仁药业,预增,2018-01-26,0.1,1868.98%~2038.89%
300423,鲁亿通,预升,2018-01-26,0.23,5%~25%
601015,陕西黑猫,预升,2018-01-26,0.23,2.32%~20.41%
603363,傲农生物,预升,2018-01-26,0.25,18.56
603608,天创时尚,预增,2018-01-26,0.44,50%~75%
600227,赤天化,预盈,2018-01-26,-0.2389,0
600299,安迪苏,预降,2018-01-26,0.7,-29.1
603018,中设集团,预增,2018-01-26,1.01,30%~50%
002859,洁美科技,预升,2018-01-26,1.75,41.23
600789,鲁抗医药,预增,2018-01-26,0.05,292.1%~309.28%
600793,宜宾纸业,预增,2018-01-26,0.0302,2831
603077,和邦生物,预增,2018-01-26,0.09,57%~67%
300321,同大股份,预降,2018-01-26,0.3732,-35%~-15%
300402,宝色股份,预盈,2018-01-26,-0.49,0
000066,中国长城,预增,2018-01-26,0.025,0
300435,中泰股份,预升,2018-01-26,0.24,0%~20%
000672,上峰水泥,预增,2018-01-26,0.18,437%~478%
300462,华铭智能,预升,2018-01-26,0.35,-10%~10%
300710,万隆光电,预升,2018-01-26,0.8804,0%~10%
300676,华大基因,预升,2018-01-26,0.92,14.22%~29.25%
300354,东华测试,预增,2018-01-26,0.0143,80%~100%
300516,久之洋,预减,2018-01-26,1.31,-70%~-50%
300194,福安药业,预升,2018-01-26,0.68,21.64%~39.67%
300132,青松股份,预增,2018-01-26,0.0848,171.58%~196.02%
300408,三环集团,预升,2018-01-26,0.62,0%~10%
300070,碧水源,预升,2018-01-26,0.6,25%~45%
300359,全通教育,预降,2018-01-26,0.16,-41.72%~-27.14%
300290,荣科科技,预降,2018-01-26,0.1008,-50%~-20%
300545,联得装备,预增,2018-01-26,0.66,45.71%~58.72%
300211,亿通科技,预升,2018-01-26,0.0125,-13.07%~10.63%
300434,金石东方,预增,2018-01-26,0.1877,334.06%~364.03%
300281,金明精机,预升,2018-01-26,0.13,0%~30%
300210,森远股份,预降,2018-01-26,0.28,-30%~-10%
300725,药石科技,预增,2018-01-26,0.69,77.21%~93.82%
300202,聚龙股份,预减,2018-01-26,0.57,-80%~-60%
300005,探路者,预亏,2018-01-26,0.2953,0
300648,星云股份,预升,2018-01-26,1.0,20%~40%
300436,广生堂,预降,2018-01-26,0.4681,-59.35%~-44.29%
300631,久吾高科,预升,2018-01-26,0.8964,1.48%~6.82%
300244,迪安诊断,预增,2018-01-26,0.48,30%~50%
300605,恒锋信息,预升,2018-01-26,0.6196,5%~35%
300583,赛托生物,预降,2018-01-26,1.26,-15%~-5%
300567,精测电子,预增,2018-01-26,1.6,62.13%~82.4%
300528,幸福蓝海,预升,2018-01-26,0.43,-11.11%~6.67%
600231,凌钢股份,预增,2018-01-26,0.05,792
600493,凤竹纺织,预减,2018-01-26,0.2074,-53%~-44%
300393,中来股份,预增,2018-01-26,0.92,33.2%~63.17%
600019,宝钢股份,预增,2018-01-26,0.55,110%~118%
600156,华升股份,预亏,2018-01-26,0.0236,0
600702,舍得酒业,预增,2018-01-26,0.2378,62.1%~99.5%
000548,湖南投资,预增,2018-01-26,0.12,122%~172%
603002,宏昌电子,预增,2018-01-26,0.04,177%~194%
300339,润和软件,预降,2018-01-26,0.85,-24%~-12%
603025,大豪科技,预增,2018-01-26,0.53,60%~80%
601012,隆基股份,预增,2018-01-26,0.86,113%~133%
603800,道森股份,预盈,2018-01-26,-0.2887,0
000702,正虹科技,预增,2018-01-26,0.0076,591.53%~789.11%
600126,杭钢股份,预增,2018-01-26,0.32,146.62
000938,紫光股份,预增,2018-01-26,1.067,89%~99%
300645,正元智慧,预降,2018-01-26,0.92,-12%~0%
300001,特锐德,预升,2018-01-26,0.25,0%~20%
300654,世纪天鸿,预升,2018-01-26,0.45,-3.54%~12.66%
300279,和晶科技,预增,2018-01-26,0.4535,30%~50%
300282,汇冠股份,预减,2018-01-26,0.56,-90%~-70%
300698,万马科技,预降,2018-01-26,0.37,-28%~-13%
300120,经纬电材,预增,2018-01-26,0.0766,230%~260%
300112,万讯自控,预增,2018-01-26,0.1,60%~78%
300510,金冠电气,预增,2018-01-26,0.34,117.5%~146.6%
002644,佛慈制药,预升,2018-01-26,0.1193,21.92
600611,大众交通,预增,2018-01-26,0.24,50.1%~62.63%
000016,深康佳A,预增,2018-01-26,0.0397,0
600714,金瑞矿业,预减,2018-01-26,0.2,-79
600251,冠农股份,预增,2018-01-26,0.0337,220
600351,亚宝药业,预增,2018-01-26,0.0286,788%~818%
603027,千禾味业,预升,2018-01-26,0.6673,44.76
600470,六国化工,预盈,2018-01-26,-0.24,0
603721,中广天择,预增,2018-01-26,0.53,52%~65%
600592,龙溪股份,预升,2018-01-26,0.1545,13.84
000818,航锦科技,预增,2018-01-26,0.1643,116
002758,华通医药,预升,2018-01-26,0.29,3.27
600225,*ST松江,预盈,2018-01-26,-0.49,0
601966,玲珑轮胎,预升,2018-01-26,0.92,2.42
600917,重庆燃气,预降,2018-01-26,0.24,-0.81
600658,电子城,预升,2018-01-26,0.64,21.44
600751,天海投资,预增,2018-01-26,0.1109,122.92%~172.09%
000502,绿景控股,预亏,2018-01-26,0.17,0
600368,五洲交通,预增,2018-01-26,0.2664,60%~80%
300262,巴安水务,预增,2018-01-26,0.3595,55%~80%
300304,云意电气,预升,2018-01-26,0.51,20%~40%
000552,靖远煤电,预增,2018-01-26,0.0969,149.42
000528,柳工,预增,2018-01-26,0.0438,519%~569%
002109,兴化股份,预增,2018-01-26,0.04,612.19%~662.04%
000416,民生控股,预增,2018-01-26,0.0313,61.03
000626,远大控股,预降,2018-01-26,0.75,0
300181,佐力药业,预降,2018-01-25,0.12,-40%~-20%
300569,天能重工,预降,2018-01-25,2.6674,-50%~-43%
300577,开润股份,预增,2018-01-25,1.68,42.85%~66.66%
300191,潜能恒信,预降,2018-01-25,0.04,-40%~-10%
300425,环能科技,预增,2018-01-25,0.39,30%~50%
600010,包钢股份,预增,2018-01-25,0.0026,2252
600071,凤凰光学,预盈,2018-01-25,-0.49,0
600305,恒顺醋业,预增,2018-01-25,0.2827,50%~70%
603005,晶方科技,预增,2018-01-25,0.23,56.87%~81.52%
600575,皖江物流,预降,2018-01-25,0.12,-39.13%~-25.59%
000950,*ST建峰,预盈,2018-01-25,-1.11,0
300619,金银河,预升,2018-01-25,0.77,10%~20%
600479,千金药业,预升,2018-01-25,0.4285,40.62
002760,凤形股份,预亏,2018-01-25,0.12,0
002209,达意隆,预盈,2018-01-25,-0.2321,0
002746,仙坛股份,预减,2018-01-25,1.49,-63.29%~-51.06%
600173,卧龙地产,预增,2018-01-25,0.1113,284
600460,士兰微,预增,2018-01-25,0.08,70%~90%
600210,紫江企业,预增,2018-01-25,0.14800000000000002,120%~160%
600868,梅雁吉祥,预增,2018-01-25,0.0359,70.07
000550,江铃汽车,预降,2018-01-25,1.53,-47.65
000301,东方市场,预增,2018-01-25,0.121,40%~70%
600865,百大集团,预减,2018-01-25,0.25,-54%~-34%
601116,三江购物,预升,2018-01-25,0.2462,6.96
600779,水井坊,预升,2018-01-25,0.4601,49
601518,吉林高速,预增,2018-01-25,0.16,40%~55%
600030,中信证券,预升,2018-01-25,0.86,10.57
002236,大华股份,预升,2018-01-25,0.63,30.3
603085,天成自控,预增,2018-01-25,0.34,85%~105%
300606,金太阳,预升,2018-01-25,0.6,38.85
000935,四川双马,预增,2018-01-25,0.11,0
603466,风语筑,预增,2018-01-25,1.04,40%~59%
600725,ST云维,预减,2018-01-25,2.48,-99
000695,滨海能源,预增,2018-01-25,0.0175,3.01%~131.76%
300450,先导智能,预增,2018-01-25,0.7124,70%~100%
600068,葛洲坝,预升,2018-01-25,0.6859999999999999,25%~35%
000657,中钨高新,预增,2018-01-25,0.0212,802.26%~915.04%
600449,宁夏建材,预增,2018-01-25,0.1206,460%~494%
600580,卧龙电气,预增,2018-01-25,0.1989,169.69
600875,东方电气,预盈,2018-01-25,-0.76,0
000971,高升控股,预升,2018-01-25,0.25,0
600339,中油工程,预降,2018-01-25,0.2793,-48
002718,友邦吊顶,预升,2018-01-25,1.48,3.34
000833,贵糖股份,预增,2018-01-25,0.06,70.37%~119.42%
002350,北京科锐,预升,2018-01-25,0.3503,-25%~25%
603421,鼎信通讯,预降,2018-01-25,0.78,-3.08
300091,金通灵,预增,2018-01-25,0.0888,184.45%~212.46%
300179,四方达,预增,2018-01-25,0.0618,100%~127%
000014,沙河股份,预减,2018-01-25,0.1418,-77.27%~-68.53%
002722,金轮股份,预降,2018-01-25,0.73,-40%~-10%
002238,天威视讯,预降,2018-01-25,0.49,-22.22
000953,*ST河化,预盈,2018-01-25,-0.4821,0
000688,建新矿业,预增,2018-01-25,0.20600000000000002,64.3%~92.04%
000567,海德股份,预增,2018-01-25,0.0197,2082.89%~2519.47%
600708,光明地产,预增,2018-01-25,0.7667,70%~100%
600693,东百集团,预增,2018-01-25,0.1125,130%~170%
300213,佳讯飞鸿,预升,2018-01-25,0.39,10%~30%
603012,创力集团,预增,2018-01-25,0.15,52.24%~81.44%
603055,台华新材,预增,2018-01-25,0.47,55
601208,东材科技,预增,2018-01-25,0.07,125%~149%
603258,电魂网络,预降,2018-01-25,1.35,-40%~-34%
600767,ST运盛,预盈,2018-01-25,-0.16699999999999998,0
603322,超讯通信,预降,2018-01-25,0.44,-39.62%~-26.41%
600644,乐山电力,预减,2018-01-25,0.3928,-80
603458,勘设股份,预增,2018-01-25,1.72,90%~110%
600638,新黄浦,预增,2018-01-25,0.182,518%~538%
600691,阳煤化工,预盈,2018-01-25,-0.517,0
601020,华钰矿业,预增,2018-01-25,0.36,52.27%~70.97%
600219,南山铝业,预升,2018-01-25,0.14,19%~26%
600069,银鸽投资,预盈,2018-01-25,-0.32,0
600727,鲁北化工,预增,2018-01-25,0.09,150%~172%
000918,嘉凯城,预增,2018-01-25,0.22,376
603709,中源家居,预升,2018-01-25,1.22,5%~15%
300061,康旗股份,预增,2018-01-25,0.4,160.77%~190.26%
300099,精准信息,预增,2018-01-25,0.054000000000000006,207.9%~237.66%
300438,鹏辉能源,预增,2018-01-25,0.55,80%~105%
300690,双一科技,预升,2018-01-25,2.07,1.6%~7.6%
300227,光韵达,预增,2018-01-25,0.1179,270%~300%
300683,海特生物,预升,2018-01-25,2.03,-10%~5%
300629,新劲刚,预升,2018-01-25,0.54,-10%~10%
300371,汇中股份,预升,2018-01-25,0.441,15%~35%
300059,东方财富,预降,2018-01-25,0.2059,-13.14%~-1.93%
300188,美亚柏科,预增,2018-01-25,0.38,35.25%~50.04%
300329,海伦钢琴,预升,2018-01-25,0.1325,12%~40%
300027,华谊兄弟,预升,2018-01-25,0.29,0%~20%
300650,太龙照明,预升,2018-01-25,0.88,15%~35%
300037,新宙邦,预升,2018-01-25,1.39,12.5
300586,美联新材,预升,2018-01-25,0.66,15%~25%
300141,和顺电气,预减,2018-01-25,0.18,-85%~-60%
300705,九典制药,预升,2018-01-25,0.63,24.71%~37.55%
300548,博创科技,预升,2018-01-24,1.01,6.03%~23.7%
300092,科新机电,预减,2018-01-24,0.1402,-85.89%~-73.35%
300351,永贵电器,预升,2018-01-24,0.45,10%~20%
000719,中原传媒,预升,2018-01-24,0.66,0.29%~6.23%
600421,ST仰帆,预亏,2018-01-24,0.02,0
603958,哈森股份,预减,2018-01-24,0.423,-90%~-70%
603015,弘讯科技,预增,2018-01-24,0.13,46.68%~65.49%
600123,兰花科创,预盈,2018-01-24,-0.5778,0
600036,招商银行,预升,2018-01-24,2.46,13
601872,招商轮船,预减,2018-01-24,0.33,-68%~-61%
300395,菲利华,预升,2018-01-24,0.5527,5%~35%
603355,莱克电气,预降,2018-01-24,1.25,-26.76
300128,锦富技术,预增,2018-01-24,0.08,46.59%~70.15%
000957,中通客车,预减,2018-01-24,0.99,-70.98%~-60.75%
300537,广信材料,预增,2018-01-24,0.509,46.19%~60.34%
000096,广聚能源,预降,2018-01-24,0.55,-49
000060,中金岭南,预增,2018-01-24,0.15,209.38%~255.79%
000576,广东甘化,预亏,2018-01-24,0.23,0
300228,富瑞特装,预盈,2018-01-24,-0.63,0
300655,晶瑞股份,预升,2018-01-24,0.5121,0%~10%
300219,鸿利智汇,预增,2018-01-24,0.21,149.7%~175.03%
000973,佛塑科技,预降,2018-01-24,0.13,-20.42%~-4.5%
000810,创维数字,预减,2018-01-24,0.48,-83.55%~-77.38%
300107,建新股份,预增,2018-01-24,0.042,264.79%~286.77%
000591,太阳能,预升,2018-01-24,0.525,19.4%~25.53%
002611,东方精工,预增,2018-01-24,0.15,410%~460%
600298,安琪酵母,预增,2018-01-24,0.6493,50%~70%
601155,新城控股,预增,2018-01-24,1.36,60%~100%
601689,拓普集团,预升,2018-01-24,0.95,22%~28%
002267,陕天然气,预降,2018-01-24,0.4573,-18.85
603758,秦安股份,预降,2018-01-24,0.57,-13.61
601808,中海油服,预盈,2018-01-24,-2.4,0
600629,华建集团,预升,2018-01-24,0.6723,6.7
002745,木林森,预升,2018-01-24,0.96,37.57
601899,紫金矿业,预增,2018-01-24,0.09,85%~95%
603330,上海天洋,预降,2018-01-24,1.19,-34%~-24%
300737,科顺股份,预降,2018-01-24,0.63,-17.97
000801,四川九洲,预减,2018-01-24,0.1863,-100%~-92.13%
300058,蓝色光标,预降,2018-01-24,0.33,-64.04%~-45.28%
300396,迪瑞医疗,预增,2018-01-24,0.82,25%~50%
600819,耀皮玻璃,预减,2018-01-24,0.24,-78
600633,浙数文化,预增,2018-01-24,0.5147,165%~176%
603319,湘油泵,预增,2018-01-24,0.903,100%~120%
300165,天瑞仪器,预增,2018-01-24,0.12,45%~75%
300103,达刚路机,预增,2018-01-24,0.1117,80%~110%
300443,金雷风电,预降,2018-01-24,1.82,-35%~-10%
300573,兴齐眼药,预降,2018-01-24,0.9,-28.38%~-20.76%
300388,国祯环保,预增,2018-01-24,0.41,35%~65%
300726,宏达电子,预升,2018-01-24,0.5463,0%~10%
300493,润欣科技,预升,2018-01-24,0.41,10.52%~21.67%
300218,安利股份,预亏,2018-01-24,0.26899999999999996,-133.4%~-124.84%
300326,凯利泰,预升,2018-01-24,0.2287,10%~30%
300636,同和药业,预升,2018-01-24,0.97,5%~25%
300623,捷捷微电,预升,2018-01-24,1.66,15%~30%
300207,欣旺达,预增,2018-01-24,0.36,20%~50%
300563,神宇股份,预升,2018-01-24,0.58,0%~10%
300546,雄帝科技,预升,2018-01-24,1.39,28.63%~32.77%
300532,今天国际,预增,2018-01-24,0.78,51.9%~64.71%
600272,开开实业,预增,2018-01-24,0.09,80%~90%
600385,山东金泰,预亏,2018-01-24,0.02,0
000951,中国重汽,预增,2018-01-24,0.62,100%~140%
000905,厦门港务,预降,2018-01-24,0.39,-49.66%~-41.92%
000078,海王生物,预增,2018-01-24,0.1884,50.58%~98.38%
600971,恒源煤电,预增,2018-01-24,0.04,3036.38
603027,千禾味业,预增,2018-01-24,0.6673,40%~50%
600410,华胜天成,预增,2018-01-24,0.0378,525%~553%
300673,佩蒂股份,预升,2018-01-24,1.34,21.94%~31.9%
600171,上海贝岭,预增,2018-01-24,0.06,357%~383%
300452,山河药辅,预升,2018-01-23,0.53,-5%~10%
300658,延江股份,预升,2018-01-23,1.19,-10%~10%
300409,道氏技术,预增,2018-01-23,0.47,38.41%~58.19%
300331,苏大维格,预增,2018-01-23,0.17,185%~215%
300474,景嘉微,预升,2018-01-23,0.47,4.48%~18.72%
300731,科创新源,预升,2018-01-23,0.83,16.57%~20.27%
300310,宜通世纪,预增,2018-01-23,0.39,23%~50.52%
300158,振东制药,预增,2018-01-23,0.5558,55%~70%
300471,厚普股份,预减,2018-01-23,1.1420000000000001,-80%~-50%
300732,设研院,预增,2018-01-23,2.4,55%~85%
300559,佳发安泰,预升,2018-01-23,1.0876,15.9%~25.61%
002590,万安科技,预升,2018-01-23,0.27,-10%~20%
002697,红旗连锁,预升,2018-01-23,0.1061,5%~20%
601009,南京银行,预升,2018-01-23,1.33,17.01
000875,吉电股份,预亏,2018-01-23,0.0089,-2830.77%~-2676.92%
300121,阳谷华泰,预升,2018-01-23,0.56,29.71
000795,英洛华,预增,2018-01-23,0.03,166.04%~212.31%
300394,天孚通信,预降,2018-01-23,0.6542,-15%~-5%
002793,东音股份,预升,2018-01-23,1.09,15.43
601233,桐昆股份,预增,2018-01-23,1.03,55%~61%
