科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
筹资活动产生的现金流量净额,"5,115,666.69","-4,222,487.51","6,971,758.37","-140,666.67","-10,275,333.34","311,027,155.49","305,743,665.46",,,"-13,400,000.00","-14,100,000.00",,,"12,223,134.20","13,199,300.00","2,050,000.00","-10,098,406.64","-2,535,067.19","1,660,608.95","-1,862,402.50","-19,146,374.75","-19,037,606.75","-15,681,451.23","5,396,307.94","55,479,554.37","57,320,654.37","65,954,759.79","-21,510,337.35","-61,663,074.86","-68,846,289.80","522,502,194.71","-300,000.00","-53,731,781.21"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"37,200,000.00","37,200,000.00","33,649,881.12","-3,438,383.94","-745,755.31","33,398,669.69","33,398,669.69",,"53,740,305.00"
四、汇率变动对现金的影响,,"-1,432.45","-48,091.97",,"-40,592.90","-74,888.46","-90,214.04","-2,395.13","3,471.15","-59,800.02","-5,107.44","-4,980.35","-33,926.41","-46,879.49","-46,471.67","10,276.52","8,128.28","14,150.47","3,605.16","6,368.40","-1,433.83","66,126.81","148,746.38","-10,100.46","55,984.61","70,366.78","179,692.82","-15,306.49","-65,796.51","-65,796.51","-162,598.01","-99,076.63","32,943.10"
收到其他与投资活动有关的现金,,,,,,,,,,,"18,188,479.84",,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,381,130.37",,"702,545.95",,,,,,,,"18,195,909.16",,700.00,"51,260,256.19","91,743,923.31",,"8,802,600.00","8,803,600.00","8,834,350.00",,,"4,610.00","35,290.00",,"37,200,000.00","37,254,403.95","33,713,898.49","-1,485,683.94","-740,455.31","33,611,009.22","42,788,900.36","22,900.00","241,798,545.23"
五、现金及现金等价物净增加额,"9,546,668.75","26,741,929.86","16,401,864.41","-8,635,419.64","-24,799,506.25","289,635,058.30","320,891,980.91","-60,979,061.03","-75,490,456.19","-117,319,821.77","-22,908,608.37","-32,285,683.70","-14,218,849.59","-55,011,695.73","51,317,215.86","-46,381,354.12","-17,313,617.61","-24,238,872.32","55,318,991.69","-48,910,789.15","-76,573,725.59","-58,015,091.53","-77,513,319.67","-65,790,245.39","-81,064,250.61","-91,043,686.15","-74,611,832.81","-59,721,045.03","-100,802,213.85","-89,930,246.09","597,509,016.08","-267,882,866.84","-701,407,751.01"
购建固定资产、无形资产和其他长期资产支付的现金,"16,605,770.16","6,594,688.82","24,687,994.45","657,897.66","1,803,132.06","16,095,876.10","14,397,355.60","9,304,235.58","43,135,658.07","51,305,728.89","51,819,704.78","73,303.41","736,396.45","865,762.35","2,986,818.26","133,144.00","483,432.00","1,968,177.00","4,849,947.24","4,530,742.97","2,509,637.48","3,146,125.85","75,987,630.57","322,564.12","108,073,639.92","114,099,559.27","223,523,993.21","8,166,272.90","7,898,668.36","7,922,561.36","9,630,825.90","1,531,363.72","2,626,529.68"
期初现金及现金等价物余额,"14,532,638.73","24,079,307.48","50,821,237.34","67,223,101.75","67,223,101.75","67,223,101.75","67,223,101.75","388,115,082.66","392,572,695.88","392,572,695.88","388,115,082.66","362,153,388.62","365,206,474.29","365,206,474.29","365,206,474.29","416,523,690.15","416,523,690.15","416,523,690.15","416,523,690.15","471,713,247.81","471,713,181.84","471,713,181.84","471,842,681.84","394,329,362.17","394,329,362.17","394,329,362.17","394,329,362.17","319,717,527.36","319,717,529.36","319,717,529.36","319,717,529.36","917,226,545.44","917,226,545.44"
投资支付的现金,"410,000.00",,,,,,,"25,528,800.00","12,840,000.00","12,840,000.00","27,840,000.00",,,"95,280,000.00","91,000,000.00",,,,,"4,000,000.00","4,000,000.00","10,000,000.00","20,000,000.00",,"6,450,000.00","6,450,000.00","6,450,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","239,100,000.00","847,390,000.00"
期末现金及现金等价物余额,"24,079,307.48","50,821,237.34","67,223,101.75","58,587,682.11","42,423,595.50","356,858,160.05","388,115,082.66","327,136,021.63","317,082,239.69","275,252,874.11","365,206,474.29","329,867,704.92","350,987,624.70","310,194,778.56","416,523,690.15","370,142,336.03","399,210,072.54","392,284,817.83","471,842,681.84","422,802,458.66","395,139,456.25","413,698,090.31","394,329,362.17","328,539,116.78","313,265,111.56","303,285,676.02","319,717,529.36","259,996,482.33","218,915,315.51","229,787,283.27","917,226,545.44","649,343,678.60","215,818,794.43"
