科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"28,314,037.94","58,526,419.90","90,575,335.96","35,739,956.99","63,175,686.22","89,753,413.04","131,149,664.60","38,388,995.04","77,190,719.49","113,490,833.26","152,214,684.06","44,848,123.11","91,094,220.57","126,549,601.92","172,504,124.20","46,246,407.97","82,435,584.08","120,439,078.32","160,436,218.65","33,745,244.48","67,191,168.14","109,463,562.83","128,136,024.26","26,765,220.34","52,675,565.14","73,942,375.69","106,243,791.29","26,070,022.31","48,343,929.54","72,003,219.35","105,318,176.94","25,311,194.40","45,354,132.30","67,639,922.03","88,436,590.70","29,183,242.28","58,848,652.95","86,068,118.90","96,220,681.19","38,261,828.88"
取得借款收到的现金,"20,100,000.00","20,000,000.00","67,989,289.04","17,971,903.42","75,274,718.79","76,027,259.84","76,027,259.84",,,,"50,000,000.00","129,000,000.00","179,400,000.00","179,400,000.00","179,000,000.00",,"50,000,000.00","50,000,000.00","100,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","60,000,000.00","80,000,000.00","179,450,000.00","656,950,000.00","89,999,000.00"
支付的各项税费,"13,131,497.50","31,424,943.18","30,824,000.05","11,650,910.97","20,082,397.74","38,800,500.50","37,296,764.08","10,020,892.45","15,720,729.88","21,908,031.29","31,216,445.89","9,051,500.41","16,140,185.49","21,397,702.72","29,128,256.04","8,044,529.98","17,928,934.18","23,686,483.00","28,560,329.62","8,790,047.05","15,660,018.16","23,348,329.11","26,233,057.70","7,571,404.46","11,750,912.52","15,819,727.89","20,628,349.57","4,287,069.16","6,851,372.91","9,002,806.96","18,783,335.63","9,251,539.48","15,139,552.52","25,054,675.82","27,007,348.73","10,682,184.76","21,035,189.30","34,091,224.07","43,705,950.43","21,679,009.74"
收到其他与筹资活动有关的现金,,,,,"54,088,782.00","74,196,005.00","79,076,005.00",,,,,,,,"100,400,000.00",,"23,323,672.55","59,594,902.55","79,606,093.35",,"1,568,580.73","3,843,412.65","3,833,755.65","3,185,757.00","3,185,757.00","3,185,757.00","3,185,757.00",,,,"6,000,000.00",,,,,,,,,"210,000,000.00"
支付其他与经营活动有关的现金,"99,352,972.39","138,117,833.17","79,164,132.63","36,764,477.40","40,154,170.04","90,565,659.83","122,431,496.11","34,546,090.87","55,055,294.60","96,176,124.58","92,145,768.04","50,590,649.61","123,107,805.92","174,036,939.56","183,184,419.71","55,222,908.98","105,533,431.75","174,184,224.29","228,677,614.75","93,855,014.16","142,471,817.87","243,286,371.09","265,725,856.61","165,452,834.60","247,865,903.37","312,178,655.11","388,606,447.74","128,597,447.32","254,615,219.22","350,807,600.85","214,218,389.50","87,532,836.14","156,348,035.68","366,710,424.77","126,166,053.65","43,002,136.88","102,786,511.47","164,006,610.10","89,326,128.41","68,118,595.48"
筹资活动现金流入小计,"41,520,000.00","20,000,000.00","67,989,289.04","17,971,903.42","742,393,500.79","763,253,264.84","780,400,264.84",,,,"51,000,000.00","137,820,000.00","202,120,000.00","202,120,000.00","302,300,000.00",,"73,323,672.55","109,594,902.55","179,606,093.35","50,000,000.00","51,568,580.73","53,843,412.65","53,833,755.65","53,185,757.00","56,185,757.00","59,685,757.00","77,685,757.00","50,000,000.00","50,000,000.00","50,000,000.00","205,500,000.00","1,006,619,998.37","1,006,619,998.37","1,011,519,998.37","1,116,351,998.37","60,000,000.00","81,960,000.00","182,285,085.00","660,615,150.00","302,498,510.00"
经营活动现金流出小计,"1,165,453,830.87","1,094,298,859.67","1,159,547,930.67","319,177,212.06","646,283,652.26","1,008,393,299.54","1,199,681,674.87","257,101,551.97","519,266,347.19","879,755,153.90","1,200,139,710.16","394,731,553.94","795,370,339.06","1,131,407,085.04","1,448,640,375.09","331,739,793.99","612,303,411.79","985,474,465.71","1,201,701,230.54","290,905,274.50","548,737,694.29","814,741,013.92","914,978,683.23","324,761,789.01","516,586,102.60","694,289,875.72","864,350,116.23","199,639,747.35","407,825,030.16","595,670,786.13","632,307,407.69","186,785,651.67","357,207,662.60","670,917,868.05","552,839,078.76","251,184,419.65","448,815,665.41","689,176,634.10","865,572,436.50","179,736,824.57"
偿还债务支付的现金,"21,990,272.38","16,827,536.34","46,424,269.54","5,784,176.60","111,888,191.82","117,592,279.34","117,592,279.34",,,,,,,,"50,000,000.00",,"50,000,000.00","50,000,000.00","100,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","100,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","273,300,000.00"
经营活动产生的现金流量净额,"21,787,444.33","35,059,771.97","55,065,140.04","-2,492,766.00","-95,176,117.87","-172,366,313.66","-54,878,970.21","-82,143,215.64","-121,825,707.68","-173,868,452.15","-69,426,129.48","-99,905,405.00","-107,210,560.42","-100,856,890.72","-98,150,935.61","-21,547,954.28","20,724,798.85","-50,943,128.50","49,487,498.71","10,626,949.49","-47,767,248.32","-82,856,882.92","47,448,800.18","1,754,035.47","13,418.47","-21,888,184.34","30,595,419.81","21,897,172.10","17,467,644.14","-12,528,478.27","2,757,276.26","-46,806,416.71","-13,204,003.61","-59,154,991.60","-83,277,810.06","-46,209,619.03","-25,831,990.05","-86,467,470.55","4,015,174.12","-45,534,512.49"
分配股利、利润或偿还利息支付的现金,"3,639,313.50","1,524,380.68","3,127,987.20","1,018,686.46","2,276,159.65","2,378,800.01","2,410,234.09",,,,,"1,431,768.36","3,192,035.04","4,952,301.72","6,383,521.73","1,588,883.33","16,598,883.33","18,208,883.33","19,807,633.33","1,643,333.35","3,330,000.03","5,016,666.71","6,025,000.05","734,833.33","1,593,499.99","2,452,166.65","3,301,499.98","689,083.33","14,754,291.05","15,421,291.05","16,032,424.71","365,400.00","5,894,716.48","6,278,241.48","6,657,597.73","478,572.50","27,906,136.30","29,435,064.64","47,796,821.52","10,700,903.72"
收回投资收到的现金,"210,000.00",,,,,,,,,,,"180,000.00","180,000.00","180,000.00",,,,,,,,,,"200,000.00","84,800,000.00","184,800,000.00",,"38,240,000.00","38,240,000.00","38,240,000.00","598,000,000.00","32,000,000.00","66,200,000.00","55,965,870.00","606,956,521.74","345,000,000.00","481,000,000.00","709,280,000.00","943,000,000.00",
支付其他与筹资活动有关的现金,"1,543,159.00","1,373,633.00","77,338,577.00","5,247,000.00","9,030,839.43","10,725,003.53","6,032,489.12",,,,"1,060,979.20","180,106.25","70,663,521.81","38,073,522.45","88,082,896.00","21,901,354.22","52,088.57","87,776.74",,"548,380.45",,,,,,,,,,,"41,381,907.08","70,563.08","70,563.08","70,563.08","770,563.08",,"15,207.54","6,756,207.54","416,756,207.54","21,044,502.94"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"318,755.07","1,378,433.15","2,592,169.42","264,968.07","325,387.06","479,911.99","2,750,060.69","125,945.21","82,356.19","4,310,356.19","59,209,348.26","2,999,576.49","5,467,991.71","6,425,809.52","7,702,688.88",
筹资活动现金流出小计,"27,172,744.88","19,725,550.02","126,890,833.74","12,049,863.06","123,195,190.90","130,696,082.88","126,035,002.55",,,,"1,060,979.20","1,611,874.61","73,855,556.85","43,025,824.17","144,466,417.73","23,490,237.55","66,650,971.90","68,296,660.07","119,807,633.33","52,191,713.80","53,330,000.03","55,016,666.71","106,025,000.05","50,734,833.33","51,593,499.99","52,452,166.65","53,301,499.98","50,689,083.33","64,754,291.05","65,421,291.05","107,414,331.79","50,435,963.08","55,965,279.56","56,348,804.56","57,428,160.81","30,478,572.50","57,921,343.84","66,191,272.18","494,553,029.06","305,045,406.66"
处置固定资产、无形资产和其他长期资产收回的现金净额,196.00,,"11,400.00","10,947.07","19,663.90","38,602.20",970.00,,,,"2,049.57","6,159.36","39,588.02","51,282.51","256,827.68","10,000.00","103,754.50","109,672.77","122,081.04","3,100.00","8,700.00","35,270.00","43,271.04","35,149.94","316,633.67","317,509.46","773,704.26","14,835.00","52,784.21","78,284.21","19,234,483.72",130.57,"776,840.00","780,409.46","894,709.46","1,660.00","31,475.00","57,552.73","100,434.54","5,851.59"
筹资活动产生的现金流量净额,"14,347,255.12","274,449.98","-58,901,544.70","5,922,040.36","619,198,309.89","632,557,181.96","654,365,262.29",,,,"49,939,020.80","136,208,125.39","128,264,443.15","159,094,175.83","157,833,582.27","-23,490,237.55","6,672,700.65","41,298,242.48","59,798,460.02","-2,191,713.80","-1,761,419.30","-1,173,254.06","-52,191,244.40","2,450,923.67","4,592,257.01","7,233,590.35","24,384,257.02","-689,083.33","-14,754,291.05","-15,421,291.05","98,085,668.21","956,184,035.29","950,654,718.81","955,171,193.81","1,058,923,837.56","29,521,427.50","24,038,656.16","116,093,812.82","166,062,120.94","-2,546,896.66"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,"61,212,263.31",,,,,,,,"27,923,002.57",,"16,100,000.00","16,100,000.00","16,100,000.00",500.00,500.00,500.00,,,,,,,,"535,670.87","535,670.87",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-435,818.60","-176,569.61"
收到其他与投资活动有关的现金,,"31,043.17",,,,,,,,,,"30,307,742.26","29,387,742.26","29,387,742.26","105,907,742.26",,,,"162,500,000.00","42,000,000.00","119,494,069.47","119,494,069.47","119,494,069.47",,,,,,,,,,,,,,,"695,520.13",,"8,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"210,196.00","31,043.17","11,400.00","10,947.07","19,663.90","38,602.20",970.00,,,,"2,049.57","30,493,901.62","29,607,330.28","29,619,024.77","167,376,833.25","10,000.00","103,754.50","109,672.77","162,622,081.04","42,003,100.00","119,502,769.47","119,529,339.47","147,460,343.08","235,149.94","101,535,388.74","202,595,942.61","19,465,873.68","38,520,303.07","38,618,671.27","38,798,696.20","619,984,544.41","32,126,075.78","67,059,196.19","61,056,635.65","667,060,579.46","348,001,236.49","486,499,466.71","716,994,553.25","951,338,794.29","8,005,851.59"
五、现金及现金等价物净增加额,"22,628,526.41","17,627,708.46","-21,232,410.14","-252,510.24","508,893,551.99","431,091,436.82","577,877,023.45","-91,571,387.40","-150,778,096.70","-211,521,950.83","-123,836,289.23","-247,931,065.01","-282,062,289.27","-297,726,619.51","-256,237,480.59","-85,951,310.40","-57,986,788.99","-107,984,515.59","144,796,627.20","40,337,618.45","56,038,031.28","11,723,851.23","105,526,348.21","-120,116,199.41","-192,360,227.53","-243,103,912.88","-118,003,443.47","-40,685,082.04","-121,650,639.79","-287,016,465.63","-184,160,464.55","902,817,161.05","939,119,519.76","834,812,129.76","918,902,558.96","-312,824,006.77","-437,459,252.22","-535,892,569.14","-625,212,554.95","-129,914,669.71"
购建固定资产、无形资产和其他长期资产支付的现金,"3,956,413.43","17,737,556.66","17,407,405.48","3,692,731.67","15,148,303.94","29,138,033.68","21,610,238.63","9,428,171.76","28,952,389.02","37,653,498.68","64,151,230.12","313,807,687.02","332,723,502.28","385,582,929.39","389,296,960.50","8,153,118.57","23,488,042.99","36,449,302.34","64,691,412.59","10,100,717.24","13,936,070.57","23,775,351.26","37,026,550.65","4,556,308.49","8,701,291.75","12,645,261.50","19,098,993.98","2,961,449.88","4,500,652.15","5,918,860.51","50,843,815.26","6,686,533.31","14,190,061.96","15,060,378.43","38,318,351.92","2,722,680.11","55,991,776.88","76,014,270.71","109,889,151.88","48,980,453.53"
期初现金及现金等价物余额,"8,673,347.23","31,301,873.64","48,929,582.10","27,697,171.96","27,697,171.96","27,697,171.96","27,697,171.96","605,574,195.41","605,574,195.41","605,574,195.41","605,574,195.41","481,737,906.18","481,737,906.18","481,737,906.18","481,737,906.18","225,500,425.59","225,500,425.59","225,500,425.59","225,500,425.59","370,297,052.79","370,297,052.79","370,297,052.79","370,297,052.79","475,823,401.00","475,823,401.00","475,823,401.00","475,823,401.00","357,819,957.53","357,819,957.53","357,819,957.53","476,418,581.99","292,258,117.44","292,258,117.44","292,469,421.36","292,258,117.44","1,211,160,676.40","1,211,160,676.40","1,211,160,676.40","1,211,160,676.40","585,948,121.45"
投资支付的现金,,,,,,,,,,,"40,200,000.00","920,000.00",,,,"32,770,000.00",,,,,,,"165,000.00",,"164,800,000.00","234,800,000.00","173,350,000.00","97,452,024.00","158,482,012.00","291,946,532.00","792,038,132.00","32,000,000.00","51,000,000.00","107,000,000.00","685,000,000.00","475,673,547.00","618,557,288.57","959,057,288.57","1,385,557,288.57","40,682,089.01"
期末现金及现金等价物余额,"31,301,873.64","48,929,582.10","27,697,171.96","27,444,661.72","536,590,723.95","458,788,608.78","605,574,195.41","514,002,808.01","454,796,098.71","394,052,244.58","481,737,906.18","233,806,841.17","199,675,616.91","184,011,286.67","225,500,425.59","139,549,115.19","167,513,636.60","117,515,910.00","370,297,052.79","410,634,671.24","426,335,084.07","382,020,904.02","475,823,401.00","355,707,201.59","283,463,173.47","232,719,488.12","357,819,957.53","317,134,875.49","236,169,317.74","70,803,491.90","292,258,117.44","1,195,075,278.49","1,231,377,637.20","1,127,281,551.12","1,211,160,676.40","898,336,669.63","773,701,424.18","675,268,107.26","585,948,121.45","456,033,451.74"
