科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
取得投资收益收到的现金,,,,,,,,,,"82,615.43",,,,,"97,591.27","333,916.52","416,594.57","573,170.55","46,712.33","421,787.33","2,421,787.33","2,421,787.33",,,,"15,520.98","-241,195.54","1,177,889.54","522,962.74","1,603,678.56","724,671.57","3,417,392.31","3,821,966.55"
筹资活动现金流出小计,"96,430,313.94","167,709,945.67","169,387,479.01","107,409,589.95","126,875,286.23","252,783,509.31","4,072,678.83","20,473,182.95","20,473,182.95","24,684,603.93",,"8,251,522.22","8,858,757.97","8,858,757.97",,,"14,097,818.12","14,097,818.12",,"14,243,461.81","14,243,461.81","14,243,461.81","67,186.99","14,731,637.43","23,882,031.88","58,134,609.12",,"580,000.00","800,000.00","31,553,664.43",,"34,435,808.98","34,435,808.98"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"372,619.90",,"191,200.00","191,200.00","191,200.00",,"105,183.97","105,183.97","193,453.20",,"227,000.00","227,000.00","249,634.61","317,334.30","410,605.46","542,845.85","570,030.00",320.00,320.00,"72,116.12","72,116.12",600.00,600.00,"19,418.00","334,875.50","15,000.00",150.00,"19,210.00","12,370.00",,,"2,250.00"
筹资活动产生的现金流量净额,"25,633,476.21","1,979,291.62","-3,522,957.51","3,590,410.05","-2,875,286.23","489,966,490.69","-4,072,678.83","-20,473,182.95","-20,473,182.95","-24,684,603.93",,"-5,751,522.22","-6,358,757.97","-6,358,757.97",,,"-14,097,818.12","-14,097,818.12",,"-14,243,461.81","-10,243,461.81","-10,243,461.81","245,852,813.01","309,188,362.57","317,174,368.12","636,661,352.24","30,000,000.00","29,420,000.00","29,200,000.00","167,958,135.57",,"-33,945,808.98","-34,435,808.98"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,832,380.53",,,"111,339,360.00"
四、汇率变动对现金的影响,"-2,794,223.07","-1,239,446.76","-484,037.76","-274,412.90","-2,831,843.08","-1,681,545.12","-122,103.01","-294,290.47","-543,438.91","-725,220.54","69,966.37","342,310.53","606,661.46","-769,684.52","-194,873.05","-605,842.68","-1,586,115.94","-276,991.44","8,771.13","-27,333.11","-30,664.60","-73,066.52","-277,573.31","74,061.98","576,578.64","2,138,031.98","5,074.14","-2,362,591.13","5,047,263.42","-108,763.57","-166,590.26","-732,457.48","-1,370,975.06"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000.00",,"7,000,000.00",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"372,619.90",,"191,200.00","191,200.00","191,200.00",,"105,183.97","105,183.97","276,068.63",,"227,000.00","227,000.00","249,634.61","41,814,925.57","75,044,521.98","136,759,440.42","144,443,200.55","42,422,107.33","42,422,107.33","44,493,903.45","44,493,903.45",600.00,"319,963.18","338,781.18","8,250,614.79","102,873,804.46","236,048,039.54","244,056,516.74","406,018,429.09","567,024,671.57","961,036,752.31","1,035,293,576.55"
五、现金及现金等价物净增加额,"6,432,074.29","1,777,885.60","15,573,730.47","10,000,919.63","-7,498,488.47","531,527,823.42","-32,320,136.25","-30,194,456.82","-37,742,542.45","-6,975,750.72","-28,662,987.29","-43,037,786.16","-63,362,121.04","-27,818,042.59","-65,687,347.57","-83,830,400.08","-121,489,186.13","-79,882,387.13","-35,128,324.84","-70,859,143.26","-67,571,362.25","-82,141,578.92","38,095,124.13","-12,863,217.84","3,500,276.16","76,544,005.39","-4,001,854.65","213,136,667.86","322,665,516.73","363,998,603.83","-236,065,190.00","-104,921,159.53","-35,161,816.35"
购建固定资产、无形资产和其他长期资产支付的现金,"42,885,101.44","6,945,020.66","8,819,073.93","3,182,995.84","5,850,624.48","7,686,974.82","2,226,766.18","7,175,110.03","8,400,881.76","16,891,430.60","6,824,795.45","21,112,416.09","28,286,341.35","33,989,057.14","47,153,858.81","52,882,686.26","60,908,983.79","65,539,071.83","5,303,168.18","15,795,658.65","25,879,632.27","25,458,765.42","1,390,957.25","24,327,204.23","31,081,847.78","48,852,264.78","737,859.78","6,922,330.36","14,956,986.96","14,683,882.18","762,961.72","3,891,186.47","4,316,566.05"
期初现金及现金等价物余额,"3,756,698.74","10,188,773.03","11,966,658.63","27,540,389.10","27,540,389.10","27,540,389.10","559,068,212.52","559,068,212.52","559,068,212.52","559,068,212.52","552,092,461.80","552,092,461.80","552,092,461.80","552,092,461.80","524,169,391.25","524,274,419.21","524,274,419.21","524,274,419.21","444,392,032.08","444,392,032.08","444,392,032.08","444,392,032.08","403,082,602.54","362,250,453.16","403,082,602.54","362,250,453.16","438,794,458.55","438,794,458.55","438,794,458.55","438,794,458.55","802,793,062.55","802,793,062.38","802,793,062.38"
投资支付的现金,,,,,,,,,,,"7,500,000.00",,,,"41,400,000.00","94,300,000.00","143,300,000.00","151,300,000.00","73,933,260.00","83,933,260.00","85,000,000.00","140,300,000.00","178,224,408.20","309,191,028.50","341,774,328.50","204,938,328.50","56,738,512.80","197,750,423.61","235,187,803.20","456,118,604.00","786,915,112.00","982,064,309.10","1,032,564,309.10"
期末现金及现金等价物余额,"10,188,773.03","11,966,658.63","27,540,389.10","37,541,308.73","20,041,900.63","559,068,212.52","526,748,076.27","528,873,755.70","521,325,670.07","552,092,461.80","523,429,474.51","509,054,675.64","488,730,340.76","524,274,419.21","458,482,043.68","440,444,019.13","402,785,233.08","444,392,032.08","409,263,707.24","373,532,888.82","376,820,669.83","362,250,453.16","441,177,726.67","349,387,235.32","406,582,878.70","438,794,458.55","434,792,603.90","651,931,126.41","761,459,975.28","802,793,062.38","566,727,872.55","697,871,902.85","767,631,246.03"
