科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
在建工程,,"4,598,000.00","18,357,691.97","21,884,500.91","33,044,371.09","6,161,843.97","6,033,770.06","9,407,114.03","34,278,400.24","234,296,361.72","234,486,274.78","253,297,953.49","269,355,648.42","278,126,518.09","256,543,597.15","296,800,097.28","209,497,268.98","271,848,400.96","268,423,202.83","107,688,349.74","232,012,452.22","308,865,552.71","318,469,940.26","335,041,033.19","345,870,768.17","208,095,451.25","208,744,531.00","239,345,662.27","247,890,121.64","161,381,860.87","176,632,411.99","203,822,852.55","216,569,786.75"
其他非流动负债,,,"1,227,244.57",,,"9,102,223.53","8,975,217.93","8,848,212.33","8,721,206.73","8,594,201.13","8,467,195.53","10,990,189.93","8,213,184.03","12,910,266.67","14,364,360.67","11,617,120.09","11,095,580.73","25,050,966.67","34,594,620.15","33,621,316.67","32,156,491.67",,,,,,"52,249,983.73",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,"289,435.90",,,,,,,,
非流动负债合计,"10,000,000.00","72,000,000.00","23,219,822.53","62,232,357.60","101,231,231.90","99,073,361.34","96,119,426.12","33,329,307.93","31,015,454.58","28,309,936.98","25,312,913.29","99,011,536.78","160,818,829.60","148,110,904.75","155,642,652.85","183,472,450.78","285,443,799.44","186,049,113.41","192,416,570.49","307,890,729.75","303,612,092.97","297,373,336.06","284,891,955.24","266,023,931.43","122,678,657.12","127,328,913.88","110,366,903.57","99,127,847.59","186,980,001.71","324,731,755.16","329,097,201.66","253,095,508.52","393,890,683.60"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"196,557,517.86","276,310,500.35","385,844,735.57","406,642,427.18","478,526,322.53","474,410,575.57","551,066,877.82","691,645,761.22","602,230,433.17","678,534,369.48","782,162,362.29","805,917,308.03","935,061,243.19","1,044,286,219.33","1,134,207,226.80","1,363,426,391.03","1,561,510,086.32","1,596,213,480.37","1,776,724,716.79","1,859,930,051.64","1,820,405,611.39","1,910,816,403.85","1,897,447,225.91","2,068,863,873.88","1,980,940,816.74","2,098,886,486.11","2,288,322,982.90","2,687,589,130.98","2,679,103,516.16","2,806,496,270.32","2,832,314,358.88","2,639,461,606.92","2,850,995,749.08"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","203,393,357.00","203,393,357.00","508,483,392.00","508,483,392.00","508,483,392.00","508,483,392.00","508,483,392.00","508,483,392.00","508,483,392.00","508,483,392.00","671,822,774.00","671,822,774.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"12,900,201.56","12,900,201.56","44,100,201.56","44,100,201.56","44,100,201.56","619,373,901.56","619,373,901.56","559,373,901.56","559,373,901.56","558,533,451.91","558,533,451.91","558,533,451.91","558,533,451.91","558,533,451.91","558,533,451.91","558,533,451.91","558,533,451.91","558,533,451.91","558,533,451.91","558,533,451.91","567,182,052.50","1,145,465,787.07","1,145,465,787.07","840,375,752.07","840,375,752.07","840,375,752.07","840,375,752.07","840,375,752.07","841,198,636.73","841,212,590.10","841,212,590.10","3,338,921,131.10","3,338,084,293.07"
无形资产,"17,483,971.62","28,288,220.62","40,128,216.42","39,683,106.57","39,460,551.65","39,215,031.85","38,988,739.97","77,361,304.85","76,973,998.38","76,496,635.82","76,064,301.32","75,631,966.79","75,199,632.28","77,511,177.18","77,308,970.87","110,375,770.57","109,931,998.02","154,700,009.46","154,816,414.53","153,289,761.52","152,533,864.24","152,384,155.12","152,915,146.05","150,435,120.66","150,341,475.29","158,662,953.83","162,125,728.63","161,574,984.16","161,080,725.36","227,412,357.30","224,682,719.24","230,848,402.01","228,294,130.67"
盈余公积,"1,503,528.46","3,600,684.44","6,911,177.82","6,911,177.82","6,911,177.82","12,510,857.30","12,510,857.30","12,510,857.30","12,510,857.30","19,175,159.98","19,175,159.98","19,175,159.98","19,175,159.98","24,740,767.14","24,740,767.14","24,740,767.14","24,740,767.14","30,591,344.38","30,591,344.38","30,591,344.38","30,591,344.38","38,405,716.51","38,405,716.51","38,405,716.51","38,405,716.51","49,344,427.65","49,344,427.65","49,344,427.65","49,344,427.65","58,729,653.87","58,729,653.87","58,729,653.87","58,729,653.87"
开发支出,,,,,,,,,,,,,,,,,"2,280,000.00",,,,,,,,,,"3,280,234.28","11,601,778.90","23,952,720.07",,"15,085,918.73","28,362,571.74","33,313,813.97"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,"260,888.29","260,888.29","260,888.29","260,888.29","260,888.29","260,888.29","260,888.29","679,742.14","679,742.14","679,742.14","679,742.14","679,742.14","679,742.14","679,742.14","679,742.14","679,742.14","679,742.14","16,946,371.90","16,946,371.90","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19","7,880,691.19"
未分配利润,"15,437,121.87","37,453,221.96","58,173,577.62","84,964,283.02","102,008,160.97","113,851,485.42","126,377,254.79","112,704,953.95","133,602,856.48","141,908,105.86","156,550,926.61","127,640,964.81","146,563,768.32","139,580,621.74","151,470,091.58","145,726,589.58","163,172,194.90","151,794,646.79","161,318,900.08","171,004,704.03","195,459,841.78","189,549,799.87","199,612,629.44","190,009,471.99","212,401,385.79","184,883,656.72","165,468,567.58","139,661,184.46","88,063,532.36","-3,869,293.46","-32,193,378.06","-68,920,038.07","-1,000,743.19"
长期待摊费用,"323,443.68","314,701.92","305,960.16","301,589.28","299,403.84","297,218.40","295,032.96","292,847.52","290,662.08","288,476.64","286,291.20","284,105.76","281,920.32","279,734.88","277,549.44","714,981.72","705,151.90","656,556.32","2,515,214.23","2,548,263.32","1,896,256.32","1,353,288.58","2,478,253.00","3,955,527.65","2,955,308.85","1,732,999.25","5,640,159.33","4,725,078.53","2,949,007.15","3,862,067.57","6,260,792.64","4,278,099.40","3,753,904.89"
少数股东权益,"5,966,385.92","6,760,317.01","7,364,837.42","7,772,413.58","8,421,887.70","8,019,501.41","8,154,888.22","42,399,354.38","42,483,840.34","41,353,835.51","41,427,810.08","41,057,908.23","40,687,454.18","41,517,277.40","41,535,602.30","41,622,561.81","41,125,664.17","41,059,102.59","40,660,072.62","57,069,476.56","40,013,025.06","40,291,724.13","40,169,615.11","39,420,385.19","38,921,971.40","35,399,688.22","35,146,126.19","35,115,804.61","27,169,260.71","26,821,702.01","27,149,841.93","27,480,507.59","27,418,955.01"
递延所得税资产,"417,470.24","455,227.71","1,104,079.87","1,324,242.58","1,855,951.33","2,810,226.58","2,572,995.57","2,972,594.76","2,784,740.81","2,945,318.53","2,915,775.58","2,795,804.82","2,404,854.35","4,639,328.72","4,911,907.75","4,493,853.62","4,435,605.00","9,537,986.18","9,163,123.18","9,814,042.00","9,329,365.09","14,754,053.58","14,773,615.70","14,720,707.85","14,653,832.69","34,062,412.26","33,991,825.41","34,110,009.09","34,101,590.12","89,118,200.97","88,760,630.57","89,565,593.77","89,460,459.00"
外币报表折算价差,,,,,,,,,,,,,,"1,221,645.88","1,221,645.88","1,221,645.88","1,221,645.88","-1,600,345.02","-1,599,943.36","-537,754.21","-4,444,225.48",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"70,885,266.68","70,885,266.68","23,143,184.90","3,611,560.18","1,612,817.46","1,630,159.58","6,239,553.29","6,015,043.61","43,091,133.93","42,866,624.25","17,538,061.83","17,313,552.17","34,318,385.75","23,153,903.68","22,877,367.64","22,386,463.18","26,381,163.18","18,637,795.56","36,608,617.71","54,432,598.14"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"164,603,761.46","193,686,697.24","244,020,297.59","259,220,423.76","279,485,863.80","295,454,632.48","290,620,038.94","363,517,771.80","394,353,027.28","611,294,647.27","611,881,509.55","634,170,885.05","681,850,035.18","1,045,336,545.50","1,048,586,882.82","1,060,491,595.47","1,044,230,080.23","1,192,102,507.36","1,166,328,787.18","1,225,898,016.57","1,427,986,798.59","1,537,794,494.69","1,537,791,944.84","1,526,514,868.93","1,582,317,532.05","1,660,616,183.56","1,635,838,411.05","2,005,384,515.31","2,038,389,823.69","2,094,701,754.05","2,114,783,546.53","2,271,242,265.19","2,390,950,244.00"
所有者权益(或股东权益)合计,"110,807,237.81","135,714,424.97","206,549,794.42","233,748,075.98","251,441,428.05","873,755,745.69","886,416,901.87","906,989,067.19","927,971,455.68","940,970,553.26","955,687,348.58","926,407,484.93","944,959,834.39","945,593,764.07","957,501,558.81","951,845,016.32","968,793,724.00","960,378,200.65","969,503,825.63","996,661,222.67","1,008,802,038.24","1,615,905,802.61","1,622,797,187.72","1,615,456,185.99","1,633,991,200.84","1,619,398,130.19","1,599,546,367.22","1,575,914,334.59","1,517,072,339.99","1,435,132,482.62","1,407,244,786.53","4,032,426,961.43","4,098,637,800.18"
资产总计,"307,364,755.67","412,024,925.32","592,394,529.99","640,390,503.16","729,967,750.58","1,348,166,321.26","1,437,483,779.69","1,598,634,828.41","1,530,201,888.85","1,619,504,922.74","1,737,849,710.87","1,732,324,792.96","1,880,021,077.58","1,989,879,983.40","2,091,708,785.61","2,315,271,407.35","2,530,303,810.32","2,556,591,681.02","2,746,228,542.42","2,856,591,274.31","2,829,207,649.63","3,526,722,206.46","3,520,244,413.63","3,684,320,059.87","3,614,932,017.58","3,718,284,616.30","3,887,869,350.12","4,263,503,465.57","4,196,175,856.15","4,241,628,752.94","4,239,559,145.41","6,671,888,568.35","6,949,633,549.26"
负债和所有者(或股东权益)合计,"307,364,755.67","412,024,925.32","592,394,529.99","640,390,503.16","729,967,750.58","1,348,166,321.26","1,437,483,779.69","1,598,634,828.41","1,530,201,888.85","1,619,504,922.74","1,737,849,710.87","1,732,324,792.96","1,880,021,077.58","1,989,879,983.40","2,091,708,785.61","2,315,271,407.35","2,530,303,810.32","2,556,591,681.02","2,746,228,542.42","2,856,591,274.31","2,829,207,649.63","3,526,722,206.46","3,520,244,413.63","3,684,320,059.87","3,614,932,017.58","3,718,284,616.30","3,887,869,350.12","4,263,503,465.57","4,196,175,856.15","4,241,628,752.94","4,239,559,145.41","6,671,888,568.35","6,949,633,549.26"
