科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,561,359.49","1,484,762.97","1,602,851.85","493,546.13","955,198.98","921,816.42","1,076,421.95","1,274,091.73","2,379,454.86","2,107,906.94","1,960,739.49","2,540,872.71","4,959,898.95","4,746,422.33","4,643,079.23","2,706,918.18","2,357,551.11","2,957,589.14","2,870,336.62","2,698,689.58","1,762,505.06","1,582,125.20","1,654,218.01","1,811,040.16","1,194,046.00","1,610,207.78","1,956,118.30","1,966,896.16","1,135,393.20","2,223,698.23","2,052,152.64","1,914,959.34","1,648,987.91","2,299,973.80","10,189,618.05","11,425,663.19","25,942,671.52","16,226,931.24"
应付职工薪酬,,,,,,,,,,,,,,,,,,,,,,,,,"674,820.00",,,,"1,290,670.00","172,258.16",,,"1,513,550.00",,"236,699.98","341,485.00","2,820,516.24","18,883.01"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,603,852.94","844,499.10","3,089,398.88","3,789,275.43","5,561,426.71","6,111,024.49","3,243,561.29","1,695,616.31","-2,425,532.77","-2,596,145.98","-9,630,221.49","-10,951,811.46","-24,188,609.44","-19,046,756.46","-22,559,820.00","-21,739,478.05","1,656,304.99","442,644.32","2,584,276.88","1,907,492.51","2,859,413.53","6,510,860.26","2,451,025.17","4,626,260.27","5,216,583.42","3,860,148.97","5,414,807.84","9,266,295.51","5,407,606.11","6,893,159.90","4,746,190.64","7,542,822.44","9,693,673.69","7,868,582.45","7,192,438.72","11,630,282.69","17,606,787.86","11,303,305.26"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,604,166.66","3,690,277.77","5,415,055.56","5,621,611.11","5,850,856.16","8,002,694.49","15,950,012.56","29,624,740.92","33,265,166.66","30,726,865.84"
应付利息,"156,026.32","84,232.50",,,,,,,,,,,"163,142.43","206,107.46","60,928.39","16,666.67",,,"28,290.48",,,"181,551.99","137,200.00","495,326.67","65,445.55","15,138.89",,"24,250.00","162,555.56","284,597.23","262,569.44","259,791.66","286,375.00","1,332,788.27","3,922,916.44","4,821,704.87","2,549,831.14","4,638,891.80"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,600,800.00",,,,,,,,,,,
存货,"94,490,258.24","151,573,757.56","178,770,225.56","196,157,023.47","230,526,893.49","267,762,868.52","296,951,282.67","324,079,520.79","379,366,615.73","418,086,299.52","443,715,113.27","442,795,412.77","448,959,133.18","546,030,740.71","565,469,291.80","577,032,234.38","446,420,746.85","495,450,127.73","427,941,860.32","395,108,463.61","377,435,744.69","428,347,685.62","396,041,492.20","392,694,578.78","366,150,745.60","352,859,688.82","363,115,081.12","320,257,595.64","305,598,925.08","286,272,355.69","317,374,951.64","329,370,879.04","311,570,093.82","362,025,297.44","348,345,780.85","335,822,655.80","352,791,295.62","409,441,822.24"
其他应付款,"144,555.00","137,652.50","599,092.35","5,231,441.20","2,912,977.50","3,650,354.20","3,237,437.90","4,214,617.76","3,419,165.78","3,445,683.10","3,218,860.88","3,235,696.68","3,895,721.24","2,978,431.22","2,700,928.33","2,685,795.78","2,810,813.64","2,395,707.15","1,853,229.62","1,552,049.63","1,349,429.45","1,228,940.00","1,183,086.52","1,181,883.85","1,424,326.50","1,188,109.00","1,213,630.32","2,364,720.87","3,191,762.43","3,449,928.10","4,241,924.35","3,330,736.89","716,162.57","233,099,460.54","41,213,966.54","32,497,302.82","4,160,315.32","807,932.89"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,087,719.32","35,087,719.32"
其他流动资产,,,,,,,,,,,,,,,,,"26,321,463.81","21,073,451.60","10,051,727.07","7,301,135.36","614,353.42","1,051,639.58","1,561,149.21","3,305,903.76","9,946,210.86","3,874,408.85","4,435,916.11","4,697,103.44","6,173,092.55","5,160,609.54","8,604,827.35","5,281,344.42","225,537,937.51","236,505,200.50","125,071,215.23","255,412,408.59","277,218,260.31","301,076,713.96"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"243,775,347.69","313,920,643.41","348,310,084.58","947,625,083.03","898,052,708.51","862,123,596.39","1,019,042,216.05","989,626,516.82","942,963,235.02","901,715,653.28","974,047,461.48","943,289,666.73","1,015,632,714.13","1,159,262,113.56","1,141,489,449.22","1,170,865,174.03","1,078,088,183.54","1,085,974,512.48","1,103,190,136.75","1,001,658,064.37","1,064,001,813.44","1,302,251,654.39","1,068,691,054.85","1,017,779,111.70","1,022,592,261.09","960,394,481.01","922,478,205.37","876,170,581.27","904,422,125.43","1,023,657,172.77","1,054,455,612.15","1,480,431,972.94","1,518,449,358.81","1,750,490,369.00","2,463,315,145.24","2,771,378,656.60","2,886,054,052.08","2,732,162,930.08"
流动负债合计,"139,398,103.10","176,994,720.10","188,789,911.47","221,570,735.59","158,742,403.34","113,558,166.52","255,845,485.55","235,723,782.07","224,574,821.44","194,963,828.27","272,457,001.03","221,122,731.46","298,937,049.61","435,227,727.58","421,487,320.34","437,643,113.86","369,807,769.89","366,636,411.86","402,589,538.78","291,718,599.44","354,287,157.01","581,374,555.18","593,314,836.88","539,949,516.41","571,396,781.27","495,236,746.87","491,777,889.35","439,839,453.37","476,684,350.67","584,915,910.69","625,875,204.01","678,688,897.59","730,255,037.62","982,830,561.85","830,195,947.30","1,142,068,849.47","1,407,287,105.57","1,242,517,388.16"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10","77,254,227.10",,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"855,263,158.00","846,491,228.17","602,631,579.02","593,859,649.19"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,"221,026,252.26","220,243,920.18",,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"31,406,403.05","31,857,951.97","48,324,015.52","64,363,313.75","77,561,844.64","78,760,320.86","79,282,248.71","77,319,173.96","128,370,889.50","133,395,407.26","131,815,806.35","162,389,967.87","157,073,928.97","164,438,933.23","161,728,793.41","163,797,454.06","186,556,939.49","182,323,133.20","203,708,482.81","198,777,375.65","198,492,582.45","194,636,723.78","192,829,439.83","187,983,756.87","204,711,571.54","200,653,570.25","196,262,779.31","190,411,164.32","255,133,205.48","251,447,198.66","245,354,971.68","239,063,929.45","238,524,784.64","232,602,801.28","240,347,872.37","241,729,875.91","251,677,465.98","245,885,099.70"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"3,074,069.50","36,545,680.59","24,370,541.34","12,023,788.23","3,354,535.91","2,332,381.70","18,597,732.74","49,484,184.21","27,749,387.08","36,235,122.93","45,834,243.57","16,893,772.60","22,421,134.34","23,086,080.84","28,029,565.08","30,154,561.75","20,219,299.42","25,330,634.66","10,943,764.48","13,751,873.80","13,501,721.58","16,136,582.77","20,117,098.96","29,868,507.89","27,799,011.40","37,042,857.69","53,764,310.50","61,320,680.45","646,967.62","650,647.62","6,885,946.31","9,323,508.86","9,189,273.67","29,300,599.58","33,243,081.54","40,256,380.63","827,206.00","827,206.00"
其他非流动负债,,,,,,,,,,"8,580,000.00","8,360,000.00","8,140,000.00","10,895,000.00","10,600,000.00","10,305,000.00","10,010,000.00","19,504,601.58","18,906,650.43","18,308,699.28","17,710,748.13","17,112,796.98","16,514,845.83","15,916,894.68","15,318,943.53",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,"8,580,000.00","8,360,000.00","8,140,000.00","10,895,000.00","10,600,000.00","10,305,000.00","10,010,000.00","19,504,601.58","18,906,650.43","18,308,699.28","17,710,748.13","17,112,796.98","16,514,845.83","15,916,894.68","15,318,943.53","15,865,101.97","23,806,146.26","23,047,190.54","22,181,568.16","22,397,945.78","21,472,323.40","20,546,701.02","19,621,078.64","18,695,456.26","17,769,833.88","872,107,369.50","862,409,817.29","620,144,545.76","610,266,993.55"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"139,398,103.10","176,994,720.10","188,789,911.47","221,570,735.59","158,742,403.34","113,558,166.52","255,845,485.55","235,723,782.07","224,574,821.44","203,543,828.27","280,817,001.03","229,262,731.46","309,832,049.61","445,827,727.58","431,792,320.34","447,653,113.86","389,312,371.47","385,543,062.29","420,898,238.06","309,429,347.57","371,399,953.99","597,889,401.01","609,231,731.56","555,268,459.94","587,261,883.24","519,042,893.13","514,825,079.89","462,021,021.53","499,082,296.45","606,388,234.09","646,421,905.03","698,309,976.23","748,950,493.88","1,000,600,395.73","1,702,303,316.80","2,004,478,666.76","2,027,431,651.33","1,852,784,381.71"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"62,600,000.00","62,600,000.00","62,600,000.00","83,600,000.00","83,600,000.00","150,480,000.00","150,480,000.00","150,480,000.00","150,480,000.00","150,480,000.00","150,480,000.00","150,480,000.00","150,480,000.00","150,480,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","210,672,000.00","242,712,330.00","242,712,330.00","242,712,330.00","242,712,330.00","242,712,330.00","242,712,330.00","242,712,330.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"43,065,128.20","43,065,128.20","43,065,128.20","572,182,028.20","572,182,028.20","505,302,028.20","505,302,028.20","505,302,028.20","505,302,028.20","505,302,028.20","505,302,028.20","505,302,028.20","505,302,028.20","505,302,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","445,110,028.20","775,253,188.39","775,253,188.39","775,253,188.39","775,253,188.39","775,253,188.39","775,676,287.26","775,676,287.26"
无形资产,"2,258,335.18","2,208,335.14","15,357,673.78","15,279,081.76","15,200,489.74","15,121,897.72","15,043,305.70","17,685,477.69","38,712,202.43","65,002,272.53","64,668,209.51","64,334,146.49","64,000,083.47","63,666,020.45","63,331,957.43","62,997,894.41","62,663,831.39","62,329,768.37","61,995,705.35","61,661,642.33","61,327,579.31","60,993,516.29","83,587,242.81","83,137,771.44","82,688,300.07","82,238,828.70","81,789,357.33","81,339,885.96","80,890,414.59","80,440,943.22","80,151,290.60","79,678,987.98","79,206,685.35","78,734,382.72","78,524,414.89","78,017,800.09","77,317,474.83","76,845,172.26"
盈余公积,"6,532,524.09","13,189,208.09","13,189,208.09","13,189,208.09","20,988,132.20","20,988,132.20","20,988,132.20","20,988,132.20","30,498,950.51","30,498,950.51","30,498,950.51","30,498,950.51","37,035,486.50","37,035,486.50","37,035,486.50","37,035,486.50","39,465,734.81","39,465,734.81","39,465,734.81","39,465,734.81","41,920,009.03","41,920,009.03","41,920,009.03","41,920,009.03","41,920,009.03","41,920,009.03","41,920,009.03","41,920,009.03","42,931,916.19","42,931,916.19","42,931,916.19","42,931,916.19","43,820,454.38","43,820,454.38","43,820,454.38","43,820,454.38","43,820,454.38","43,820,454.38"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,518,605.65","29,518,605.65","29,518,605.65",,
未分配利润,"29,404,748.54","89,314,904.49","129,417,983.24","149,613,680.94","159,505,221.46","169,132,148.12","200,684,720.79","223,025,200.49","228,277,630.33","250,083,338.03","252,939,595.82","274,800,266.21","260,863,691.60","276,302,568.92","273,338,997.90","290,676,093.29","268,181,906.33","280,182,562.42","269,191,914.52","276,978,628.99","274,668,595.45","284,616,453.91","285,626,488.35","294,231,886.39","141,911,929.21","152,224,539.99","132,588,168.42","140,496,352.01","137,567,281.64","144,686,373.88","136,297,324.15","143,773,172.68","143,577,740.03","155,931,828.25","173,912,255.36","187,380,030.40","145,948,977.79","165,926,932.00"
长期待摊费用,,,,,,,,,,,,,,,,,,"165,094.33","141,509.41","117,924.49",,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"486,348.51","631,349.77","699,915.78","864,386.05","848,206.40","1,122,278.37","1,334,863.54","1,403,790.28","1,337,716.45","3,559,689.01","3,671,854.65","3,436,422.69","4,385,395.00","4,494,663.12","3,369,067.80","3,331,637.60","5,213,786.97","4,850,244.68","5,358,316.79","5,688,858.93","6,446,889.89","6,189,414.92","6,309,168.43","8,189,315.48","11,830,478.48","11,385,505.60","13,566,405.93","13,722,871.67","12,902,782.26","12,224,562.99","13,175,125.73","13,114,157.16","14,420,520.11","14,547,854.42","14,279,566.14","13,983,175.95","14,362,106.30","14,696,044.07"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,113,800.00","4,113,800.00","4,156,000.00","4,113,800.00","17,269,357.00","5,869,357.00","1,518,632.00","1,505,948.00","5,351,395.57","10,503,933.24"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"37,225,156.24","71,243,317.47","88,752,146.42","92,530,569.79","96,965,076.69","97,336,878.65","114,258,150.69","145,892,626.14","196,170,195.46","238,192,491.73","245,990,114.08","247,054,309.65","247,880,541.78","255,685,697.64","256,459,383.72","260,281,547.82","274,653,857.27","274,998,875.24","282,147,778.84","279,997,675.20","279,768,773.23","277,956,237.76","523,869,202.29","529,423,271.86","404,283,588.59","408,574,989.34","422,637,080.17","424,048,829.50","430,941,397.05","426,131,379.59","426,977,561.42","422,548,610.55","435,864,847.87","467,827,827.75","474,686,399.69","482,266,013.33","349,535,648.68","348,757,455.27"
所有者权益(或股东权益)合计,"141,602,400.83","208,169,240.78","248,272,319.53","818,584,917.23","836,275,381.86","845,902,308.52","877,454,881.19","899,795,360.89","914,558,609.04","936,364,316.74","939,220,574.53","961,081,244.92","953,681,206.30","969,120,083.62","966,156,512.60","983,493,607.99","963,429,669.34","975,430,325.43","964,439,677.53","972,226,392.00","972,370,632.68","982,318,491.14","983,328,525.58","991,933,923.62","839,613,966.44","849,926,577.22","830,290,205.65","838,198,389.24","836,281,226.03","843,400,318.27","835,011,268.54","1,204,670,607.26","1,205,363,712.80","1,217,717,801.02","1,235,698,228.13","1,249,166,003.17","1,208,158,049.43","1,228,136,003.64"
资产总计,"281,000,503.93","385,163,960.88","437,062,231.00","1,040,155,652.82","995,017,785.20","959,460,475.04","1,133,300,366.74","1,135,519,142.96","1,139,133,430.48","1,139,908,145.01","1,220,037,575.56","1,190,343,976.38","1,263,513,255.91","1,414,947,811.20","1,397,948,832.94","1,431,146,721.85","1,352,742,040.81","1,360,973,387.72","1,385,337,915.59","1,281,655,739.57","1,343,770,586.67","1,580,207,892.15","1,592,560,257.14","1,547,202,383.56","1,426,875,849.68","1,368,969,470.35","1,345,115,285.54","1,300,219,410.77","1,335,363,522.48","1,449,788,552.36","1,481,433,173.57","1,902,980,583.49","1,954,314,206.68","2,218,318,196.75","2,938,001,544.93","3,253,644,669.93","3,235,589,700.76","3,080,920,385.35"
负债和所有者(或股东权益)合计,"281,000,503.93","385,163,960.88","437,062,231.00","1,040,155,652.82","995,017,785.20","959,460,475.04","1,133,300,366.74","1,135,519,142.96","1,139,133,430.48","1,139,908,145.01","1,220,037,575.56","1,190,343,976.38","1,263,513,255.91","1,414,947,811.20","1,397,948,832.94","1,431,146,721.85","1,352,742,040.81","1,360,973,387.72","1,385,337,915.59","1,281,655,739.57","1,343,770,586.67","1,580,207,892.15","1,592,560,257.14","1,547,202,383.56","1,426,875,849.68","1,368,969,470.35","1,345,115,285.54","1,300,219,410.77","1,335,363,522.48","1,449,788,552.36","1,481,433,173.57","1,902,980,583.49","1,954,314,206.68","2,218,318,196.75","2,938,001,544.93","3,253,644,669.93","3,235,589,700.76","3,080,920,385.35"
