科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
无形资产,"26,065,953.29","27,142,666.34","26,497,117.20","26,416,183.98","26,637,321.75","26,514,500.53","58,584,504.64","58,406,027.41","58,029,933.57","85,418,940.89","87,189,387.65","86,762,265.37","86,206,625.53","86,133,074.47","91,034,019.15","90,722,501.92","90,146,209.96","89,661,060.11","110,057,230.09","107,392,240.57","108,679,827.22","106,072,981.39","146,533,696.70","145,461,338.19","212,187,517.57","211,042,441.82","210,281,556.69","208,822,568.13","207,363,579.57","139,471,860.28","116,796,299.54","115,876,310.86","116,206,061.11","147,808,992.41","146,668,229.08","145,524,160.83","144,380,092.58","143,236,024.26","109,393,436.77","108,537,557.62","107,573,988.69","106,688,126.43","149,678,432.31","148,476,346.72","145,864,944.10","144,373,086.08","139,070,540.39","138,109,351.35"
盈余公积,"25,484,834.36","25,484,834.36","29,184,882.31","29,184,882.31","29,184,882.31","29,184,882.31","34,418,766.23","34,418,766.23","34,418,766.23","34,418,766.23","37,235,213.60","37,235,213.60","37,235,213.60","37,235,213.60","41,498,863.66",,"41,498,863.66","41,498,863.66","46,664,704.47","46,664,704.47","46,664,704.47","46,664,704.47","49,237,548.25","49,237,548.25","49,237,548.25","49,237,548.25","49,237,548.25","49,237,548.25","49,237,548.25","49,237,548.25","52,361,663.54","52,361,663.54","52,361,663.54","52,361,663.54","55,574,036.76","55,574,036.76","55,574,036.76","55,574,036.76","59,306,660.46","59,306,660.46","59,306,660.46","59,306,660.46","62,690,366.21","62,690,366.21","62,690,366.21","62,690,366.21","62,690,366.21","62,690,366.21"
开发支出,,,,,,,,,,,,,,"545,587.90",,,"120,395.65","2,440,681.19",,"2,000,000.00",,"2,032,467.69",,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"72,013,574.37","80,228,158.81","97,884,074.90","87,548,438.39","105,078,713.38","111,558,717.41","122,897,092.41","128,253,980.17","126,939,126.17","134,404,777.51","137,302,401.35","141,047,122.62","132,114,967.71","140,405,954.75","170,512,278.98","184,512,480.97","163,317,223.32","174,243,513.74","184,051,529.46","159,017,310.31","96,068,811.75","75,231,317.06","10,808,339.51","-33,146,267.33","-104,024,740.77","-250,300,817.17","-500,934,746.87","-522,457,195.29","-570,504,151.94","-580,062,640.11","-484,985,208.32","-522,167,198.34","-554,462,416.92","-605,979,449.82","-718,219,848.12","-721,148,963.40","-723,282,591.12","-722,491,188.33","-712,489,949.44","-732,624,736.18","-752,223,346.95","-757,821,278.08","-729,018,426.22","-736,883,515.91","-745,040,078.15","-775,139,094.90","-690,816,527.27","-725,141,968.47"
长期待摊费用,"1,112,864.30","875,102.15","1,482,213.20",,"1,322,585.58","1,335,943.44","313,833.28","235,374.94","1,727,207.03","342,176.66","437,094.80","416,061.24","1,399,274.28","1,189,170.40","300,406.37","248,027.48","195,648.59","215,319.71","156,390.88","125,117.29","102,084.90","95,534.91","42,189,528.63","45,989,574.94","40,905,914.31","40,753,879.02","42,799,634.01","41,837,945.99","41,036,580.82","42,945,827.56","42,243,858.45","43,030,188.54","41,837,002.15","40,948,863.61","39,866,214.51","41,051,281.15","40,908,132.72","39,687,657.57","35,411,486.53","34,532,748.05","33,847,423.06","32,209,370.62","31,290,531.78","31,306,064.91","30,174,220.85","31,486,320.96","30,037,861.65","29,523,855.89"
少数股东权益,"7,233,279.13","7,757,532.00","8,044,421.89","7,433,546.08","15,995,315.88","16,484,570.10","97,685,581.55","97,956,984.60","98,272,783.19","98,272,950.55","100,982,070.20","101,294,070.46","54,274,857.26","90,513,327.66","105,872,111.53","112,940,260.56","118,772,673.63","120,895,902.71","107,679,946.26","104,325,395.77","102,253,817.53","100,248,034.06","133,550,680.18","123,795,110.59","112,295,796.66","111,299,736.70","989,740,184.37","965,503,451.94","903,127,337.82","886,017,572.33","856,153,349.87","802,856,630.78","739,643,009.33","671,635,351.58","557,257,458.57","536,747,775.42","516,674,358.69","508,234,585.33","470,794,328.22","457,173,904.57","418,737,754.23","399,688,191.38","408,911,808.66","393,123,927.66","355,858,723.33","310,168,910.09","277,805,481.32","263,933,593.34"
递延所得税资产,"864,558.34","803,688.46","3,045,314.57","3,193,187.79","3,579,341.94","3,484,272.42","8,543,563.71","8,210,290.56","7,181,330.87","6,473,317.85","5,210,527.19","3,793,089.22","3,895,788.65","2,823,272.52","11,065,300.14","10,714,781.91","14,248,746.78","15,574,421.93","24,136,550.28","30,754,213.35","42,635,545.87","51,683,775.10","67,882,745.37","81,515,209.23","106,458,537.27","78,037,935.52","52,969,878.62","53,931,267.44","53,812,100.51","54,527,620.18","63,226,653.59","64,317,975.50","65,855,336.28","69,492,183.54","71,818,685.80","69,742,945.26","65,782,246.85","64,036,769.69","58,770,879.77","57,832,686.78","56,349,403.88","56,552,888.99","41,290,258.41","38,286,014.50","39,478,266.35","44,405,847.68","58,507,659.85","63,610,589.93"
外币报表折算价差,,,,,,,"60,355.46","60,355.46","112,042.45","48,864.12","32,928.52","71,008.44","24,301.10","26,196.70","50,163.63","-5,621.85","39,787.37","63,778.08","31,284.84","31,996.14","57,814.94","65,537.82",,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,"4,800.00",,,,,,,,,,,,,,,,"126,424,206.45","125,911,396.84","125,911,396.84","124,362,533.70","123,516,370.31","123,516,370.31","123,516,370.31","123,516,370.31","111,029,048.04","111,024,774.63","109,674,975.68","109,674,975.68","146,348,225.32","116,616,245.08","119,473,199.72","121,379,311.30","100,821,092.53","108,159,434.30","101,093,654.64","119,295,819.14","132,596,348.48","130,539,127.79","142,298,994.01","140,918,245.09","101,014,870.53","111,785,133.08","109,260,603.01","115,714,629.80","72,151,903.31","79,575,279.47"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"180,757,486.29","184,915,287.90","234,165,451.20","286,148,847.13","318,150,134.83","391,488,162.90","500,603,681.27","512,410,255.70","520,852,245.49","1,005,527,718.66","1,380,069,674.95","1,463,370,633.76","1,575,921,995.04","1,737,087,757.72","2,328,547,098.86","2,800,196,574.54","3,296,786,954.54","3,659,270,910.77","4,114,214,503.29","4,249,246,810.97","4,397,090,556.54","4,528,590,453.87","4,467,343,327.73","4,527,997,951.25","4,610,384,769.65","4,565,040,434.27","4,446,868,353.07","4,385,802,353.56","4,325,561,130.37","4,199,683,459.53","4,072,847,944.96","4,004,290,559.38","3,952,487,352.01","3,955,706,253.14","3,946,795,875.71","3,924,069,061.41","3,881,177,886.54","3,872,672,113.62","3,904,606,748.97","3,866,380,677.09","3,861,239,216.63","3,844,091,645.21","3,808,216,067.58","3,766,946,094.67","3,707,367,811.70","3,653,292,232.96","1,593,515,728.79","1,605,083,655.27"
所有者权益(或股东权益)合计,"235,383,687.86","501,622,525.17","523,566,029.92","512,318,866.78","538,711,562.39","545,680,820.64","643,514,446.47","649,142,737.28","648,195,368.86","655,598,009.23","664,005,264.49","668,100,065.94","1,508,194,644.77","1,552,725,997.81","1,609,272,322.71","1,630,284,888.25","1,614,967,452.89","1,628,040,963.10","1,629,766,369.94","1,601,378,311.60","1,536,251,527.77","1,513,415,972.49","1,495,776,112.26","1,442,065,935.83","1,359,688,148.46","1,212,416,012.10","1,935,112,131.97","1,889,352,951.12","1,778,929,880.35","1,752,261,626.69","1,816,724,457.05","1,726,245,747.94","1,630,736,907.91","1,511,212,217.26","1,284,002,320.31","1,260,563,521.88","1,238,356,477.43","1,230,708,106.86","1,207,001,712.34","1,173,246,501.95","1,126,114,501.08","1,101,467,007.10","1,116,208,947.34","1,093,192,058.31","1,048,144,396.83","972,495,090.12","958,437,516.30","910,450,913.25"
资产总计,"666,079,356.30","859,966,785.25","1,056,969,180.28","1,111,194,382.09","1,186,876,549.70","1,247,358,534.63","1,434,012,747.53","1,509,675,434.46","1,833,426,780.52","2,145,174,236.11","2,744,566,537.91","2,731,914,706.06","3,517,046,482.51","3,598,182,055.11","4,544,208,222.90","5,163,032,081.41","5,611,672,441.89","6,066,790,985.02","6,483,560,139.29","6,627,644,031.96","6,633,582,072.25","7,150,066,431.48","7,239,842,307.27","6,959,943,463.67","7,145,732,457.23","7,099,520,819.61","7,477,242,057.29","7,197,768,005.60","7,134,782,835.50","7,326,428,862.12","7,291,926,962.04","6,937,052,591.20","7,140,690,328.32","7,067,888,100.86","7,020,486,114.53","6,553,482,008.27","6,553,866,130.66","6,484,103,425.17","6,774,387,932.73","6,441,836,081.11","6,464,756,227.32","6,696,694,956.51","6,746,138,077.15","6,492,833,887.93","6,318,348,667.50","6,297,793,980.73","4,660,523,001.51","4,609,723,608.83"
负债和所有者(或股东权益)合计,"666,079,356.30","859,966,785.25","1,056,969,180.28","1,111,194,382.09","1,186,876,549.70","1,247,358,534.63","1,434,012,747.53","1,509,675,434.46","1,833,426,780.52","2,145,174,236.11","2,744,566,537.91","2,731,914,706.06","3,517,046,482.51","3,598,182,055.11","4,544,208,222.90","5,163,032,081.41","5,611,672,441.89","6,066,790,985.02","6,483,560,139.29","6,627,644,031.96","6,633,582,072.25","7,150,066,431.48","7,239,842,307.27","6,959,943,463.67","7,145,732,457.23","7,099,520,819.61","7,477,242,057.29","7,197,768,005.60","7,134,782,835.50","7,326,428,862.12","7,291,926,962.04","6,937,052,591.20","7,140,690,328.32","7,067,888,100.86","7,020,486,114.53","6,553,482,008.27","6,553,866,130.66","6,484,103,425.17","6,774,387,932.73","6,441,836,081.11","6,464,756,227.32","6,696,694,956.51","6,746,138,077.15","6,492,833,887.93","6,318,348,667.50","6,297,793,980.73","4,660,523,001.51","4,609,723,608.83"
