科目,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
实收资本(或股本),"18,090,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00","19,890,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"23,675,000,000.00","87,701,000,000.00","87,830,000,000.00","87,773,000,000.00","87,773,000,000.00","88,144,000,000.00","88,169,000,000.00","88,244,000,000.00","88,260,000,000.00","88,181,000,000.00","88,209,000,000.00","88,232,000,000.00","88,256,000,000.00","88,302,000,000.00","84,421,000,000.00","82,488,000,000.00","82,488,000,000.00","82,598,000,000.00","82,598,000,000.00","81,953,000,000.00","81,953,000,000.00","81,959,000,000.00","81,958,000,000.00","81,809,000,000.00","81,826,000,000.00","77,686,000,000.00","77,736,000,000.00","77,739,000,000.00","77,739,000,000.00","77,739,000,000.00","77,739,000,000.00","77,739,000,000.00","77,739,000,000.00","74,729,000,000.00","74,716,000,000.00","74,729,000,000.00","74,729,000,000.00","74,729,000,000.00","74,729,000,000.00","74,729,000,000.00","74,729,000,000.00"
无形资产,"16,929,000,000.00","21,310,000,000.00","21,403,000,000.00","21,399,000,000.00","21,568,000,000.00","23,806,000,000.00","23,752,000,000.00","24,453,000,000.00","24,594,000,000.00","25,642,000,000.00","25,432,000,000.00","26,279,000,000.00","25,296,000,000.00","28,097,000,000.00","29,582,000,000.00","29,280,000,000.00","29,044,000,000.00","31,365,000,000.00","31,829,000,000.00","31,781,000,000.00","31,887,000,000.00","32,698,000,000.00","32,461,000,000.00","32,013,000,000.00","31,815,000,000.00","33,450,000,000.00","33,324,000,000.00","32,960,000,000.00","32,564,000,000.00","33,395,000,000.00","33,302,000,000.00","34,847,000,000.00","35,057,000,000.00","35,757,000,000.00","35,635,000,000.00","35,327,000,000.00","35,340,000,000.00","38,502,000,000.00","38,415,000,000.00","37,052,000,000.00","37,268,000,000.00"
盈余公积,"5,167,000,000.00","6,263,000,000.00","6,263,000,000.00","6,263,000,000.00","6,263,000,000.00","10,064,000,000.00","10,677,000,000.00","8,476,000,000.00","8,476,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00","11,433,000,000.00"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"22,544,000,000.00","14,396,000,000.00","15,144,000,000.00","19,217,000,000.00","27,009,000,000.00","30,984,000,000.00","38,291,000,000.00","35,644,000,000.00","44,388,000,000.00","46,987,000,000.00","55,712,000,000.00","55,078,000,000.00","64,841,000,000.00","73,633,000,000.00","84,571,000,000.00","80,862,000,000.00","93,177,000,000.00","104,025,000,000.00","115,162,000,000.00","111,594,000,000.00","122,968,000,000.00","133,980,000,000.00","145,046,000,000.00","138,865,000,000.00","148,556,000,000.00","159,807,000,000.00","170,180,000,000.00","163,253,000,000.00","171,339,000,000.00","178,442,000,000.00","184,134,000,000.00","175,451,000,000.00","180,278,000,000.00","180,405,000,000.00","185,012,000,000.00","183,868,000,000.00","191,347,000,000.00","196,786,000,000.00","209,021,000,000.00","162,029,000,000.00","173,363,000,000.00"
长期待摊费用,"1,029,000,000.00","1,007,000,000.00","994,000,000.00","988,000,000.00","963,000,000.00","955,000,000.00","924,000,000.00","935,000,000.00","946,000,000.00","904,000,000.00","867,000,000.00","928,000,000.00","1,058,000,000.00","1,711,000,000.00","1,729,000,000.00","1,896,000,000.00","2,276,000,000.00","2,936,000,000.00","2,881,000,000.00","2,860,000,000.00","3,103,000,000.00","3,175,000,000.00","3,099,000,000.00","3,278,000,000.00","3,297,000,000.00","3,306,000,000.00","3,513,000,000.00","3,472,000,000.00","3,538,000,000.00","3,280,000,000.00","3,303,000,000.00","3,164,000,000.00","2,615,000,000.00","2,482,000,000.00","2,417,000,000.00","2,438,000,000.00","2,439,000,000.00","2,693,000,000.00","2,728,000,000.00","2,670,000,000.00","2,588,000,000.00"
少数股东权益,"18,049,000,000.00","20,566,000,000.00","21,282,000,000.00","23,176,000,000.00","24,601,000,000.00","25,173,000,000.00","26,246,000,000.00","25,851,000,000.00","25,861,000,000.00","27,431,000,000.00","28,358,000,000.00","29,843,000,000.00","31,326,000,000.00","31,052,000,000.00","33,509,000,000.00","34,806,000,000.00","37,921,000,000.00","38,327,000,000.00","41,783,000,000.00","46,221,000,000.00","48,144,000,000.00","49,695,000,000.00","52,549,000,000.00","54,917,000,000.00","55,765,000,000.00","57,175,000,000.00","59,606,000,000.00","61,402,000,000.00","61,575,000,000.00","63,838,000,000.00","64,379,000,000.00","66,606,000,000.00","65,632,000,000.00","65,367,000,000.00","67,589,000,000.00","69,165,000,000.00","68,408,000,000.00","67,547,000,000.00","70,805,000,000.00","73,096,000,000.00","74,967,000,000.00"
递延所得税资产,"768,000,000.00","901,000,000.00","976,000,000.00","965,000,000.00","998,000,000.00","379,000,000.00","381,000,000.00","598,000,000.00","560,000,000.00","611,000,000.00","623,000,000.00","771,000,000.00","734,000,000.00","757,000,000.00","1,051,000,000.00","1,578,000,000.00","1,682,000,000.00","2,319,000,000.00","2,646,000,000.00","2,272,000,000.00","2,108,000,000.00","2,260,000,000.00","2,467,000,000.00","2,651,000,000.00","2,840,000,000.00","2,350,000,000.00","2,832,000,000.00","2,673,000,000.00","2,685,000,000.00","2,561,000,000.00","2,855,000,000.00","2,802,000,000.00","2,797,000,000.00","3,203,000,000.00","3,130,000,000.00","3,114,000,000.00","3,163,000,000.00","4,363,000,000.00","4,213,000,000.00","4,287,000,000.00","4,297,000,000.00"
外币报表折算价差,,,,,,"-115,000,000.00","-68,000,000.00","230,000,000.00","396,000,000.00","610,000,000.00","546,000,000.00","324,000,000.00","457,000,000.00","683,000,000.00","727,000,000.00","803,000,000.00","549,000,000.00","626,000,000.00","698,000,000.00","648,000,000.00","738,000,000.00","734,000,000.00","708,000,000.00","207,000,000.00","169,000,000.00","-52,000,000.00","124,000,000.00","223,000,000.00","-89,000,000.00",,,,,,,,,,,,
其他非流动资产,"310,000,000.00","937,000,000.00","680,000,000.00","3,508,000,000.00","3,976,000,000.00","6,373,000,000.00","6,178,000,000.00","6,357,000,000.00","6,510,000,000.00","7,206,000,000.00","8,363,000,000.00","9,203,000,000.00","7,635,000,000.00","8,674,000,000.00","9,252,000,000.00","13,505,000,000.00","15,465,000,000.00","16,629,000,000.00","16,781,000,000.00","16,064,000,000.00","16,896,000,000.00","22,206,000,000.00","24,931,000,000.00","28,664,000,000.00","25,815,000,000.00","24,842,000,000.00","28,168,000,000.00","32,438,000,000.00","33,406,000,000.00","29,143,000,000.00","28,729,000,000.00","28,973,000,000.00","29,684,000,000.00","32,080,000,000.00","32,707,000,000.00","32,322,000,000.00","33,904,000,000.00","34,056,000,000.00","35,042,000,000.00","35,699,000,000.00","35,682,000,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"141,384,000,000.00","166,694,000,000.00","170,043,000,000.00","179,094,000,000.00","187,308,000,000.00","200,501,000,000.00","201,664,000,000.00","205,879,000,000.00","210,333,000,000.00","218,055,000,000.00","220,935,000,000.00","223,053,000,000.00","225,569,000,000.00","235,273,000,000.00","246,641,000,000.00","255,411,000,000.00","266,559,000,000.00","289,611,000,000.00","293,658,000,000.00","307,621,000,000.00","317,627,000,000.00","341,896,000,000.00","346,382,000,000.00","355,282,000,000.00","362,940,000,000.00","386,266,000,000.00","390,798,000,000.00","400,233,000,000.00","407,318,000,000.00","413,959,000,000.00","414,804,000,000.00","414,708,000,000.00","415,862,000,000.00","432,929,000,000.00","430,902,000,000.00","429,130,000,000.00","429,532,000,000.00","438,201,000,000.00","435,900,000,000.00","435,889,000,000.00","439,055,000,000.00"
所有者权益(或股东权益)合计,"87,525,000,000.00","148,816,000,000.00","150,409,000,000.00","156,319,000,000.00","165,536,000,000.00","174,140,000,000.00","183,205,000,000.00","180,766,000,000.00","190,094,000,000.00","196,757,000,000.00","206,998,000,000.00","207,846,000,000.00","219,837,000,000.00","227,969,000,000.00","238,631,000,000.00","235,319,000,000.00","251,115,000,000.00","261,479,000,000.00","277,053,000,000.00","277,585,000,000.00","291,616,000,000.00","302,796,000,000.00","317,413,000,000.00","313,356,000,000.00","322,963,000,000.00","329,537,000,000.00","343,389,000,000.00","338,882,000,000.00","347,262,000,000.00","355,627,000,000.00","362,354,000,000.00","356,862,000,000.00","361,283,000,000.00","358,157,000,000.00","365,360,000,000.00","366,850,000,000.00","374,197,000,000.00","379,904,000,000.00","396,422,000,000.00","353,064,000,000.00","367,209,000,000.00"
资产总计,"171,928,000,000.00","238,821,000,000.00","250,490,000,000.00","253,724,000,000.00","266,664,000,000.00","278,407,000,000.00","292,057,000,000.00","287,853,000,000.00","300,809,000,000.00","310,514,000,000.00","320,712,000,000.00","333,776,000,000.00","336,973,000,000.00","339,268,000,000.00","352,888,000,000.00","377,057,000,000.00","394,543,000,000.00","397,548,000,000.00","414,219,000,000.00","416,701,000,000.00","438,259,000,000.00","453,256,000,000.00","472,116,000,000.00","472,372,000,000.00","492,069,000,000.00","507,674,000,000.00","529,054,000,000.00","554,999,000,000.00","561,391,000,000.00","532,596,000,000.00","545,259,000,000.00","555,298,000,000.00","552,507,000,000.00","553,965,000,000.00","556,239,000,000.00","560,003,000,000.00","566,018,000,000.00","571,664,000,000.00","591,510,000,000.00","607,966,000,000.00","560,034,000,000.00"
负债和所有者(或股东权益)合计,"171,928,000,000.00","238,821,000,000.00","250,490,000,000.00","253,724,000,000.00","266,664,000,000.00","278,407,000,000.00","292,057,000,000.00","287,853,000,000.00","300,809,000,000.00","310,514,000,000.00","320,712,000,000.00","333,776,000,000.00","336,973,000,000.00","339,268,000,000.00","352,888,000,000.00","377,057,000,000.00","394,543,000,000.00","397,548,000,000.00","414,219,000,000.00","416,701,000,000.00","438,259,000,000.00","453,256,000,000.00","472,116,000,000.00","472,372,000,000.00","492,069,000,000.00","507,674,000,000.00","529,054,000,000.00","554,999,000,000.00","561,391,000,000.00","532,596,000,000.00","545,259,000,000.00","555,298,000,000.00","552,507,000,000.00","553,965,000,000.00","556,239,000,000.00","560,003,000,000.00","566,018,000,000.00","571,664,000,000.00","591,510,000,000.00","607,966,000,000.00","560,034,000,000.00"
