科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"20,984,885.30","26,709,747.09","33,191,807.82","9,572,279.38","20,242,175.45","32,283,061.46","46,560,088.78","12,100,106.13","26,141,555.37","40,363,291.34","76,835,458.85","23,019,591.39","51,567,702.85","78,980,574.33","109,553,569.22","28,145,007.04","53,130,333.69","116,139,332.97","133,467,595.95","36,996,443.91","77,253,217.78","116,716,508.24","159,617,250.29","39,780,642.07","85,916,891.71","129,929,286.71","174,980,815.71","46,957,370.12","92,876,661.61","143,734,897.98","200,962,792.44","60,103,200.49","126,063,707.57","181,636,024.64","256,571,978.48","70,209,612.51"
取得借款收到的现金,"76,600,000.00","204,900,000.00","200,100,000.00",,,,"30,000,000.00",,"80,000,000.00","124,000,000.00","154,000,000.00","20,000,000.00","156,000,000.00","170,000,000.00","170,000,000.00","36,000,000.00","116,000,000.00","146,000,000.00","146,000,000.00",,"110,000,000.00","110,000,000.00","110,000,000.00",,"30,000,000.00","95,000,000.00","65,000,000.00",,"93,142,665.00","255,305,004.67","516,756,796.43","116,313,144.60","623,253,920.90","969,674,176.88","487,466,399.52","40,000,000.00"
支付的各项税费,"39,302,851.01","56,143,864.52","62,074,294.38","14,794,682.71","30,751,654.65","40,889,231.94","49,578,961.76","33,547,878.25","79,964,062.76","92,786,440.94","108,335,209.13","13,086,052.77","95,481,997.24","125,120,368.65","136,387,833.33","37,701,001.92","73,470,769.93","104,427,976.13","134,727,981.16","41,412,355.48","85,219,363.77","125,314,981.22","168,040,617.61","65,728,753.94","104,632,843.02","157,402,518.37","180,664,596.23","64,653,524.06","100,034,114.84","133,989,592.05","166,570,124.50","65,378,451.05","100,375,033.67","146,797,757.06","171,492,949.62","57,816,750.11"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000.00",
支付其他与经营活动有关的现金,"100,913,135.46","107,065,960.48","119,244,583.31","44,702,500.23","82,111,675.52","125,437,667.92","233,321,214.95","108,359,878.07","180,777,905.86","282,683,750.30","367,443,357.34","173,807,531.01","167,547,247.31","267,573,849.30","413,187,293.63","101,559,440.62","162,415,523.57","189,877,382.30","419,911,633.11","390,335,699.76","171,569,832.86","241,052,121.71","434,941,292.42","88,524,408.69","196,387,415.62","278,966,450.48","417,706,663.74","107,877,821.36","249,795,704.96","264,914,812.16","465,405,595.44","135,002,600.03","283,813,902.49","383,173,981.45","588,851,352.01","174,305,042.79"
筹资活动现金流入小计,"76,600,000.00","204,900,000.00","200,100,000.00",,"816,000,000.00","816,000,000.00","846,000,000.00",,"80,000,000.00","124,000,000.00","154,000,000.00","20,000,000.00","156,000,000.00","170,000,000.00","170,000,000.00","36,000,000.00","116,000,000.00","146,000,000.00","146,000,000.00",,"110,000,000.00","110,000,000.00","110,000,000.00","14,658,299.63","50,935,613.12","105,489,760.88","90,542,795.82","237,173.10","100,349,015.68","260,738,593.42","534,106,171.02","124,963,429.65","629,212,754.49","983,489,399.50","1,078,252,213.60","40,000,000.00"
经营活动现金流出小计,"535,164,869.88","632,135,309.74","677,516,818.01","215,945,169.18","498,371,826.69","713,259,973.17","1,106,250,578.84","426,598,647.44","725,490,001.45","962,352,882.78","1,345,064,448.20","407,691,815.89","747,979,736.99","1,087,714,002.91","1,484,679,057.21","357,341,581.77","708,684,444.54","1,100,969,210.95","1,559,689,293.68","720,066,373.00","760,168,812.36","1,132,199,484.04","1,622,165,988.07","388,336,564.95","820,835,268.39","1,182,641,011.01","1,632,782,281.26","471,248,665.34","871,045,681.67","1,230,420,787.15","1,731,587,680.96","585,809,392.73","1,110,397,583.25","1,518,969,685.39","2,191,890,644.90","666,301,497.33"
偿还债务支付的现金,"75,600,000.00","121,400,000.00","200,500,000.00",,"107,800,000.00","184,700,000.00","189,700,000.00",,,"4,000,000.00","67,000,000.00","6,000,000.00","106,000,000.00","120,000,000.00","140,000,000.00","36,000,000.00","136,000,000.00","150,000,000.00","180,000,000.00","36,000,000.00","116,000,000.00","116,000,000.00","146,000,000.00",,"50,000,000.00","80,000,000.00","80,000,000.00",,"53,200,428.00","120,854,173.67","373,356,796.43","73,179,541.83","398,459,327.52","719,940,403.62","264,958,316.03","69,838,666.89"
经营活动产生的现金流量净额,"48,775,790.67","80,790,324.71","71,461,986.01","3,619,944.80","-101,606,958.51","-138,217,452.12","-87,291,268.18","-77,488,843.83","-70,289,951.16","-73,139,028.49","89,061,817.49","-92,225,136.54","-109,379,644.79","-150,834,971.52","882,897.97","-5,745,157.12","-34,662,986.71","-37,976,917.61","132,504,822.09","-35,454,125.15","-11,804,557.93","13,043,856.08","224,856,191.82","-69,865,350.10","-102,114,084.77","-118,644,129.16","66,749,921.82","-103,638,496.02","-111,923,854.56","-157,301,747.90","116,482,629.45","-84,398,536.24","-184,019,811.57","-136,358,686.52","102,069,397.92","-22,009,568.52"
分配股利、利润或偿还利息支付的现金,"15,322,712.55","25,521,599.55","44,170,996.99","2,350,094.93","6,804,099.43","57,542,297.18","52,063,673.84",,"876,183.33","49,473,758.89","60,474,441.00",,"34,943,973.08","34,943,973.08","42,729,855.81",,"50,150,938.18","52,470,274.92","52,062,816.47",,"55,809,494.98","79,682,661.66","81,384,520.45","1,160,833.36","34,402,836.22","64,341,556.14","65,260,509.49","977,324.92","23,860,315.50","51,324,218.54","74,795,648.79","2,106,282.68","8,565,156.01","60,908,658.27","92,516,826.35","6,813,160.67"
收回投资收到的现金,,,"695,848.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,"1,367,910.00","45,161,097.28","45,661,097.28","47,908,777.95",,,,,,,,,,,,,,,,,,,,,,,,"776,687.27",,,,"22,029,714.11",
取得投资收益收到的现金,"1,050,000.00",,"39,241.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,000.00",
筹资活动现金流出小计,"90,922,712.55","146,921,599.55","244,670,996.99","3,718,004.93","159,765,196.71","287,903,394.46","289,672,451.79",,"876,183.33","53,473,758.89","127,474,441.00","6,000,000.00","140,943,973.08","154,943,973.08","182,729,855.81","36,000,000.00","186,150,938.18","202,470,274.92","232,062,816.47","36,000,000.00","171,809,494.98","195,682,661.66","227,384,520.45","1,160,833.36","84,402,836.22","144,341,556.14","145,260,509.49","977,324.92","77,060,743.50","172,178,392.21","448,929,132.49","75,285,824.51","407,024,483.53","780,849,061.89","379,504,856.49","76,651,827.56"
处置固定资产、无形资产和其他长期资产收回的现金净额,"27,000,000.00","104,022.00","29,700,620.00","117,015.00","2,722,085.00","2,813,856.04","2,769,845.00","34,174.38","415,837.61","420,307.61","90,000.00","21,320.00","20,000.00","20,000.00","1,348,809.04","22,600.00","267,022.14","371,207.59","327,062.19",,,,"109,077.00",,,,"145,104.52","78,990.75","53,201.18","173,598.14","73,701.18","157,691.53","35,820.00","555,001.34","741,586.80",
筹资活动产生的现金流量净额,"-14,322,712.55","57,978,400.45","-44,570,996.99","-3,718,004.93","656,234,803.29","528,096,605.54","556,327,548.21",,"79,123,816.67","70,526,241.11","26,525,559.00","14,000,000.00","15,056,026.92","15,056,026.92","-12,729,855.81",,"-70,150,938.18","-56,470,274.92","-86,062,816.47","-36,000,000.00","-61,809,494.98","-85,682,661.66","-117,384,520.45","13,497,466.27","-33,467,223.10","-38,851,795.26","-54,717,713.67","-740,151.82","23,288,272.18","88,560,201.21","85,177,038.53","49,677,605.14","222,188,270.96","202,640,337.61","698,747,357.11","-36,651,827.56"
处置子公司及其他营业单位收到的现金净额,"3,966,192.24",,,,,,,,,,,,,,,,,,"19,985,793.30",,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,"2,580.71",,,,"-662,506.50","8,605.94",,,"25,741.08","-4,399.37","111,420.52","218,333.54","-11,763.42","70,937.45","-252,953.90","-325,743.32","-867,236.72","1,898,467.97","996,617.93","44,888.56","-193,995.64","457,237.27","181,319.09","282,507.40","1,588,743.81","284,606.44","-429,467.74","126,267.11","-2,632,218.74",
收到其他与投资活动有关的现金,,,,,,,"556,582.39",,,,,,,,"7,930,000.00",,,,"1,500,000.00",,,,"14,660,000.00","1,980,000.00","1,980,000.00","1,980,000.00","3,480,000.00",,,,"45,314,591.67",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"32,016,192.24","104,022.00","30,435,710.67","117,015.00","2,722,085.00","2,813,856.04","3,326,427.39","34,174.38","415,837.61","420,307.61","90,000.00","21,320.00","20,000.00","20,000.00","9,278,809.04","22,600.00","267,022.14","371,207.59","21,812,855.49",,,,"14,769,077.00","1,980,000.00","1,980,000.00","1,980,000.00","3,625,104.52","78,990.75","53,201.18","173,598.14","45,388,292.85","157,691.53","35,820.00","555,001.34","1,101,586.80",
五、现金及现金等价物净增加额,"1,025,168.75","79,223,384.46","5,173,962.94","-20,035,722.80","514,178,344.34","334,846,613.84","312,717,321.08","-125,181,017.37","-108,510,857.55","-159,547,797.38","-52,486,421.52","-89,819,111.50","-147,338,444.70","-200,527,407.28","-95,237,454.78","-57,258,962.68","-159,282,915.14","-161,672,625.97","-11,913,047.57","-85,526,914.00","-111,037,978.68","-126,131,744.33","46,254,069.46","-64,154,047.59","-199,462,803.80","-225,067,097.05","-118,779,676.99","-139,066,719.36","-128,457,916.23","-137,451,325.12","57,519,120.59","-102,503,524.27","-112,972,348.49","-107,391,804.35","477,475,351.13","-100,545,848.06"
购建固定资产、无形资产和其他长期资产支付的现金,"65,444,101.61","59,439,337.50","47,175,971.15","20,054,677.67","43,171,585.44","57,846,395.62","158,997,967.05","47,726,347.92","117,760,560.67","157,355,317.61","167,501,291.51","11,623,900.90","53,034,826.83","60,268,462.68","88,195,047.06","51,532,006.19","54,847,432.91","67,814,974.57","80,156,145.26","14,143,726.30","37,170,971.87","53,167,195.43","75,119,442.19","11,664,631.73","66,858,113.86","69,596,061.19","134,242,994.02","35,224,299.54","40,056,854.12","69,165,883.97","171,117,584.05","68,224,891.14","102,747,160.14","126,354,723.89","273,810,771.96","41,884,451.98"
期初现金及现金等价物余额,"75,671,540.72","76,696,709.47","155,920,093.93","161,094,056.87","161,094,056.87","161,094,056.87","161,094,056.87","473,811,377.95","473,811,377.95","473,811,377.95","473,811,377.95","425,824,956.43","421,324,956.43","421,324,956.43","421,324,956.43","326,087,501.65","326,087,501.65","326,087,501.65","326,087,501.65","314,174,454.08","314,174,454.08","314,174,454.08","314,174,454.08","360,428,523.54","360,428,523.54","360,428,523.54","360,428,523.54","241,648,846.55","241,648,846.55","241,648,846.55","241,648,846.55","299,167,967.14","299,167,967.14","299,167,967.14","299,167,967.14","776,643,318.27"
投资支付的现金,,"210,025.20","4,976,765.60",,,,"650,000.00",,,,,,,"4,500,000.00","4,500,000.00",,,,,,,,,,,,,,,,"20,000,000.00",,"48,000,000.00","48,000,000.00","48,000,000.00",
期末现金及现金等价物余额,"76,696,709.47","155,920,093.93","161,094,056.87","141,058,334.07","675,272,401.21","495,940,670.71","473,811,377.95","348,630,360.58","365,300,520.40","314,263,580.57","421,324,956.43","336,005,844.93","273,986,511.73","220,797,549.15","326,087,501.65","268,828,538.97","166,804,586.51","164,414,875.68","314,174,454.08","228,647,540.08","203,136,475.40","188,042,709.75","360,428,523.54","296,274,475.95","160,965,719.74","135,361,426.49","241,648,846.55","102,582,127.19","113,190,930.32","104,197,521.43","299,167,967.14","196,664,442.87","186,195,618.65","191,776,162.79","776,643,318.27","676,097,470.21"
