科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"16,916,390.84","15,342,959.91","20,533,513.32","10,610,690.20","17,641,138.86","22,473,281.16","2,523,776.83","6,181,808.11","10,771,699.24","17,003,520.32","6,231,648.30","17,105,831.20","33,566,909.33","46,665,151.00","17,073,604.59","35,493,376.58","60,104,598.21","84,115,401.66","22,532,375.74","45,465,385.01","77,246,431.45","109,556,345.07","27,954,693.79","41,682,737.27","58,132,440.39","75,067,256.23","30,842,666.63","50,000,788.24","76,962,018.47","109,988,867.14","28,403,022.49","62,758,944.76","94,299,664.21","121,958,861.98","45,327,362.96","96,951,566.72"
三、利润总额,"24,450,653.83","62,380,510.47","100,737,268.10","79,776,797.49","111,557,327.91","170,348,900.42","46,340,882.14","105,907,015.83","133,500,554.66","190,135,148.09","27,715,819.08","77,434,820.51","132,063,498.82","212,441,828.37","40,737,668.87","122,693,263.69","173,933,560.71","261,037,501.04","29,318,017.53","125,515,918.31","156,337,202.12","220,110,495.34","35,307,072.06","108,368,368.67","126,830,139.80","254,503,895.27","118,894,130.38","322,393,594.09","483,933,675.39","661,107,824.35","110,466,781.27","337,259,157.88","509,314,531.78","692,925,423.20","174,555,935.84","397,124,594.92"
资产减值损失,"-3,801,946.05","9,346,279.08","-3,381,926.17","6,297,770.48","11,394,357.72","11,524,803.79","10,426,332.43","13,063,425.10","13,405,276.42","7,275,914.58","14,922,996.23","22,806,222.00","30,418,927.55","23,175,492.87","9,620,492.47","16,399,222.92","29,815,399.20","33,514,247.00","10,588,667.25","11,244,488.02","15,773,041.20","23,967,906.02","8,215,675.91","17,281,097.32","22,875,038.48","30,887,583.63","25,844,106.59","14,965,026.00","27,772,075.28","32,159,912.00","11,023,609.22","23,265,247.83","19,404,909.51","48,264,322.03","6,123,679.44","26,546,322.91"
减:所得税,"14,368,640.61","9,285,912.18","16,997,592.57","13,383,363.42","18,229,707.15","27,697,469.08","6,394,682.93","16,150,832.76","21,321,026.97","29,802,625.73","4,539,868.27","12,912,560.86","21,278,890.11","35,852,704.23","5,867,744.15","19,234,452.06","27,581,366.93","41,210,177.70","4,301,473.42","19,197,491.82","24,962,808.41","34,411,110.25","5,145,071.19","18,260,695.01","21,415,957.14","38,610,812.41","22,888,318.20","48,731,645.23","72,747,830.40","96,120,575.14","17,349,583.70","45,395,819.48","71,993,811.67","74,814,907.81","22,336,075.05","48,429,494.65"
加:公允价值变动净收益,,,,,,"847,000.00","-1,325,000.00","-1,193,800.00","-6,293,100.00","-3,881,500.00","3,517,750.00","2,128,000.00","5,203,700.00","3,921,750.00","-2,061,900.00","-2,360,400.00","-346,950.00","-501,200.00","-1,209,950.00","84,700.00","-367,650.00","-562,350.00","1,070,050.00","-56,850.00","34,500.00","-20,050.00","251,300.00","268,550.00","185,100.00","722,550.00","-605,550.00","-280,200.00","-416,750.00","-57,600.00","-962,800.00","-543,800.00"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,"165,375.00","354,729.42","354,729.42","354,729.42","353,152.20","929,666.33","662,318.71","-3,067,106.31","-4,515,151.43","-846,183.22","-968,793.87","-1,817,971.74","1,893,872.54","959,262.52","-508,693.87","-1,146,485.59","-853,006.56","-349,844.70","-318,205.88","2,971,914.88","12,187,677.80","5,454,147.57","10,890,184.33","11,096,703.68","24,834,529.02","3,921,292.84","16,586,253.22","28,045,403.22","73,021,320.07","7,999,509.97","83,308,427.35","99,375,148.02","103,694,627.73","29,580,087.21","98,559,602.20"
四、净利润,"10,082,013.22","53,094,598.29","83,739,675.53","66,393,434.07","93,327,620.76","142,651,431.34","39,946,199.21","89,756,183.07","112,179,527.69","160,332,522.36","23,175,950.81","64,522,259.65","110,784,608.71","176,589,124.14","34,869,924.72","103,458,811.63","146,352,193.78","219,827,323.34","25,016,544.11","106,318,426.49","131,374,393.71","185,699,385.09","30,162,000.87","90,107,673.66","105,414,182.66","215,893,082.86","96,005,812.18","273,661,948.86","411,185,844.99","564,987,249.21","93,117,197.57","291,863,338.40","437,320,720.11","618,110,515.39","152,219,860.79","348,695,100.27"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,"5,088,642.69",,,,,,,,,,,"33,530,188.15","8,750,000.00","15,263,000.00"
归属于母公司所有者的净利润,"10,082,013.22","53,098,025.43","84,211,849.85","66,741,179.53","93,743,688.73","143,412,765.57","40,066,125.78","90,153,417.24","112,775,082.22","159,323,319.63","24,463,230.96","66,572,275.66","112,766,430.08","178,881,114.22","34,849,088.04","102,206,530.76","144,802,474.89","218,495,675.16","24,119,452.00","104,480,333.59","128,315,211.05","178,720,706.41","25,493,650.42","79,512,085.06","87,679,570.26","183,502,888.28","86,509,036.92","259,526,284.68","392,594,405.28","538,963,416.16","87,747,220.37","281,199,197.14","424,902,355.13","595,035,280.79","153,747,206.86","350,436,727.64"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,"-3,427.14","-472,174.32","-347,745.46","-416,067.97","-761,334.23","-119,926.57","-397,234.17","-595,554.53","1,009,202.73","-1,287,280.15","-2,050,016.01","-1,981,821.37","-2,291,990.08","20,836.68","1,252,280.87","1,549,718.89","1,331,648.18","897,092.11","1,838,092.90","3,059,182.66","6,978,678.68","4,668,350.45","10,595,588.60","17,734,612.40","32,390,194.58","9,496,775.26","14,135,664.18","18,591,439.71","26,023,833.05","5,369,977.20","10,664,141.26","12,418,364.98","23,075,234.60","-1,527,346.07","-1,741,627.37"
