科目,2014-12-31,2015-12-31,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"44,455,827.94","43,697,387.05","28,078,961.33","28,127,078.51","34,868,027.46","50,030,688.07","45,393,384.61","43,816,008.76","63,165,684.36","68,748,345.36","50,818,411.52","56,422,914.22"
应付职工薪酬,"5,054,079.68","3,869,839.36","5,182,719.19","3,858,270.13","4,024,807.92","230,636.15","7,895,367.02","5,237,125.31","6,319,826.55","6,967,240.57","9,830,533.58","7,395,951.22"
应收关联公司款,,,,,,,,,,,,
应交税费,"72,727,646.75","62,285,261.91","18,681,402.36","9,054,968.46","19,282,604.60","13,221,995.94","16,884,395.29","13,224,703.09","13,685,616.24","12,347,452.49","7,339,769.38","3,230,923.95"
应收利息,,,,,,,,,,,,
应付利息,"259,694.44","227,917.05","478,602.45","513,791.01","539,997.99","536,614.66","605,827.38","489,707.46","694,333.33",,"761,304.52","765,581.58"
应收股利,,,,,,,,,,,,
应付股利,,,,,,,,,,,,
存货,"53,253,222.52","60,054,759.81","68,767,151.76","63,830,219.23","71,905,341.19","86,706,358.66","105,880,649.84","101,251,414.14","119,801,744.78","114,168,217.23","115,223,900.54","123,555,729.55"
其他应付款,"23,547,671.59","60,776,430.14","336,476.03","3,719,814.65","292,988.34","392,353.58","32,750,602.07","35,220,530.96","44,226,738.06","49,889,255.58","46,559,770.51","52,205,384.93"
其中:消耗性生物资产,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,
其他流动资产,,"1,868,232.20","10,658,825.10","10,588,388.67","5,393,454.20","6,139,051.14","84,664,987.83","93,473,354.49","102,300,071.81","106,106,632.92","83,306,405.07","23,377,114.44"
其他流动负债,,,"42,006,302.25","49,270,099.73","57,990,217.69","56,823,424.18","66,834,781.79","61,563,837.38","66,957,895.78","69,456,380.72","76,815,500.04","82,977,175.52"
流动资产合计,"1,526,184,456.35","1,516,938,629.91","1,482,362,975.69","1,616,086,131.76","1,784,424,410.36","1,699,775,967.63","1,878,613,668.57","1,547,428,452.49","2,012,052,774.35","2,021,842,201.82","2,145,733,805.23","2,060,995,206.34"
流动负债合计,"1,341,417,090.09","1,249,089,530.40","1,152,078,461.14","1,019,088,406.57","1,167,956,396.39","1,085,394,088.56","1,266,681,769.30","1,017,053,780.48","1,397,944,629.57","1,414,717,489.21","1,538,626,989.42","1,418,292,953.66"
可供出售金融资产,,,,,,,,,,,,
长期借款,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,
应付债券,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,
长期股权投资,,,,,,,,"106,920,000.00",,,,
专项应付款,,,,,,,,,,,,
投资性房地产,"46,107.18","9,296,296.71","4,500,102.67","4,444,533.66","4,388,960.65","4,333,389.64","6,623,656.63","6,539,855.38","6,456,054.13","6,372,252.88","36,697,527.97","40,689,831.98"
预计负债,,,"3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","2,300,000.00","2,300,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00"
固定资产,"25,088,116.79","23,436,038.50","24,933,808.21","24,574,020.69","24,568,899.82","25,158,938.35","25,217,446.20","24,609,103.52","24,980,982.28","119,404,801.99","118,871,899.22","117,263,585.72"
递延所得税负债,,,,,,,,,,,,
在建工程,,"189,250.08","4,130,631.86","6,041,723.86","11,212,608.41","26,064,091.18","45,771,224.58","63,444,932.00","74,119,255.94","310,461.34","958,916.47",
其他非流动负债,,,,,,,,,,,,
工程物资,,,,,,,,,,,,
非流动负债合计,"4,065,000.00","4,065,000.00","9,415,000.00","9,415,000.00","9,415,000.00","9,415,000.00","8,415,000.00","8,415,000.00","7,615,000.00","7,589,520.83","7,538,562.49","7,462,124.98"
固定资产清理,,,,,"70,227.28",,,,"5,631.58",,,
负债合计,"1,345,482,090.09","1,253,154,530.40","1,161,493,461.14","1,028,503,406.57","1,177,371,396.39","1,094,809,088.56","1,275,096,769.30","1,025,468,780.48","1,405,559,629.57","1,422,307,010.04","1,546,165,551.91","1,425,755,078.64"
生产性生物资产,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","102,000,000.00","102,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","138,621,000.00","138,621,000.00","207,931,500.00","207,931,500.00","208,243,000.00","208,243,000.00"
油气资产,,,,,,,,,,,,
资本公积,"40,436,400.39","98,436,400.39","98,436,400.39","320,178,309.09","320,178,309.09","320,178,309.09","349,624,697.09","349,624,697.09","286,204,301.09","286,204,301.09","292,277,119.67","292,277,119.67"
无形资产,"10,068,716.06","9,924,199.07","15,023,560.19","14,911,867.75","14,766,606.13","14,874,708.12","15,013,233.22","14,865,373.66","15,350,422.68","15,564,491.26","14,763,943.20","14,594,548.31"
盈余公积,"17,450,525.01","21,141,017.49","26,710,818.15","26,710,818.15","26,710,818.15","26,710,818.15","34,579,034.94","34,579,034.94","34,579,034.94","34,579,034.94","43,521,611.07","43,521,611.07"
开发支出,,,,,,,,,,,,
减:库存股,,,,,,,"31,032,640.00","31,032,640.00","31,032,640.00","31,032,640.00","31,850,580.00","31,850,580.00"
商誉,,,,,,,,,"58,110,815.64","58,110,815.64","52,252,619.24","52,252,619.24"
未分配利润,"126,669,233.11","159,438,654.17","208,998,854.57","218,649,800.12","247,423,125.89","266,665,141.13","279,909,951.05","315,412,184.08","323,094,780.11","341,009,815.58","325,905,342.58","354,552,396.34"
长期待摊费用,"8,329,151.67","6,796,520.31","6,433,923.92","6,366,612.23","6,299,300.54","10,671,775.24","10,530,919.34","10,230,116.42","9,929,313.50","10,215,725.50","10,669,920.90","11,993,538.02"
少数股东权益,,,,,,,,,"31,987,110.83","32,581,055.03","32,679,696.48","31,980,036.77"
递延所得税资产,"56,368,123.14","64,408,061.69","74,171,925.79","75,575,731.48","78,077,118.77","80,931,961.74","82,867,767.40","78,563,687.54","81,902,233.34","86,939,613.02","55,003,457.11","52,441,619.68"
外币报表折算价差,,,,,,,,,,,,
其他非流动资产,"1,631,821.00","12,897,482.68",,,,,,,,,"5,525,853.38","1,033,862.89"
非正常经营项目收益调整,,,,,,,,,,,,
非流动资产合计,"101,532,035.84","126,947,849.04","129,193,952.64","131,914,489.67","139,383,721.60","162,034,864.27","186,024,247.37","305,173,068.52","270,854,709.09","296,918,161.63","294,744,137.49","290,269,605.84"
所有者权益(或股东权益)合计,"282,234,402.10","390,731,948.55","450,063,467.19","719,497,214.86","746,436,735.57","767,001,743.34","789,541,146.64","827,132,740.53","877,347,853.87","896,453,353.41","894,312,390.81","925,509,733.54"
资产总计,"1,627,716,492.19","1,643,886,478.95","1,611,556,928.33","1,748,000,621.43","1,923,808,131.96","1,861,810,831.90","2,064,637,915.94","1,852,601,521.01","2,282,907,483.44","2,318,760,363.45","2,440,477,942.72","2,351,264,812.18"
负债和所有者(或股东权益)合计,"1,627,716,492.19","1,643,886,478.95","1,611,556,928.33","1,748,000,621.43","1,923,808,131.96","1,861,810,831.90","2,064,637,915.94","1,852,601,521.01","2,282,907,483.44","2,318,760,363.45","2,440,477,942.72","2,351,264,812.18"
