科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,071,934.70","5,261,500.35","5,789,058.85","4,008,318.30","6,006,634.94","8,034,388.94","859,560.80","2,189,035.03","3,343,488.89","6,511,385.61","478,550.20","2,191,218.51","2,583,786.64","5,913,767.05","2,719,731.47","4,918,321.31","7,350,788.20","10,255,393.74","784,458.89","3,288,948.13","3,705,033.46","-3,734,064.26","2,373,213.41","1,694,002.38","13,344,386.79","10,581,646.23","17,640,921.85","24,947,932.68","61,434,920.97","219,477,508.87","111,159,520.08","102,852,230.65","101,175,079.63","185,367,996.80","83,965,212.29"
三、利润总额,"28,512,741.81","40,220,666.71","58,387,679.32","34,649,178.60","56,461,030.37","92,917,703.94","16,314,376.85","37,278,666.27","57,142,305.34","71,431,311.84","9,203,433.03","23,171,197.84","38,518,674.07","42,581,756.88","6,499,716.78","12,521,013.93","16,892,856.45","48,255,890.98","34,315,172.66","91,894,414.68","146,632,307.32","205,032,711.56","119,907,913.54","219,060,055.84","376,106,291.47","537,413,936.16","227,680,242.62","422,039,435.99","660,395,696.44","948,383,113.75","332,570,450.97","651,309,374.49","1,041,207,698.25","804,706,637.47","289,237,118.28"
资产减值损失,"-557,377.60","-375,595.94","366,589.34","406,265.49","531,407.50","2,022,987.94",,"4,020,238.53","6,137,969.57","7,084,300.68",,"2,175,154.85","2,762,663.30","6,755,629.39","-442,687.58","1,457,328.14","3,161,886.22","5,646,704.82","-1,757,815.24","-6,425,963.23","-6,072,610.33","-7,031,903.70","2,353,544.24","10,745,093.34","9,163,890.23","48,833,560.93","-378,037.11","20,625,073.37","36,016,803.88","122,530,200.64","2,857,412.03","36,066,143.11","34,493,738.40","590,977,185.90","6,954,907.78"
减:所得税,"7,501,089.73","11,695,512.33","14,968,451.10","9,216,643.99","14,605,726.35","24,291,985.43","4,425,218.67","9,141,296.33","14,251,594.84","20,286,696.64","2,521,196.34","3,313,353.30","7,328,637.55","13,967,052.67","3,611,193.57","2,624,468.91","3,278,733.41","19,596,826.15","7,671,202.65","17,920,768.12","25,009,295.30","38,665,134.38","23,666,774.79","42,802,827.75","75,204,395.33","109,374,223.87","64,119,572.87","99,978,468.16","153,427,113.06","181,860,268.26","70,500,222.86","145,410,547.97","211,599,780.76","191,839,591.05","69,386,677.87"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,,,"145,495.62","1,049,946.72","604,508.21","-607,393.75","-230,028.13","-287,936.49","-264,735.93",,"846,891.12","-2,058,361.75","41,382,720.77","-745,947.00","3,128,651.12","5,635,288.88","7,036,820.83","5,785,100.34","7,706,323.54","9,948,016.53","7,594,196.26","-552,759.32"
四、净利润,"21,011,652.08","28,525,154.38","43,419,228.22","25,432,534.61","41,855,304.02","68,625,718.51","11,889,158.18","28,137,369.94","42,890,710.50","51,144,615.20","6,682,236.69","19,857,844.54","31,190,036.52","28,614,704.21","2,888,523.21","9,896,545.02","13,614,123.04","28,659,064.83","26,643,970.01","73,973,646.56","121,623,012.02","166,367,577.18","96,241,138.75","176,257,228.09","300,901,896.14","428,039,712.29","163,560,669.75","322,060,967.83","506,968,583.38","766,522,845.49","262,070,228.11","505,898,826.52","829,607,917.49","612,867,046.42","219,850,440.41"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,464,818.35",,"-1,315,835.56",,"-3,202,843.89",,"-184,558.25","-222,469.38","-4,350,341.29","-553,061.00"
归属于母公司所有者的净利润,"21,011,652.08","28,525,154.38","43,440,844.96","25,477,410.93","41,902,340.21","68,707,271.93","11,940,014.90","28,229,118.24","43,216,810.57","52,366,299.22","7,257,365.74","20,647,778.81","32,592,457.26","31,490,685.69","3,924,325.17","11,395,952.96","15,710,948.57","33,450,804.05","27,809,330.30","75,926,494.59","123,769,985.87","168,386,725.94","87,546,400.54","158,343,492.42","272,818,064.26","393,768,154.41","159,378,785.51","314,897,926.40","495,282,033.31","750,993,707.06","263,048,535.21","506,991,067.21","828,251,209.61","622,765,683.68","222,835,795.71"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,"-21,616.74","-44,876.32","-47,036.19","-81,553.42","-50,856.72","-91,748.30","-326,100.07","-1,221,684.02","-575,129.05","-789,934.27","-1,402,420.74","-2,875,981.48","-1,035,801.96","-1,499,407.94","-2,096,825.53","-4,791,739.22","-1,165,360.29","-1,952,848.03","-2,146,973.85","-2,019,148.76","8,694,738.21","17,913,735.67","28,083,831.88","34,271,557.88","4,181,884.24","7,163,041.43","11,686,550.07","15,529,138.43","-978,307.10","-1,092,240.69","1,356,707.88","-9,898,637.26","-2,985,355.30"
