科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
处置子公司及其他营业单位收到的现金净额,,,,,"273,730.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,890,944.00",,
四、汇率变动对现金的影响,"-761,720.84","-23,035.45","-3,464.24","-1,163.63","24,393.54","-27,887.39","-4,092.85","-12,457.51","-27,413.58","-34,446.74",-965.52,"3,736.83","6,105.19","-2,777.83","-2,096.59","-14,417.01","-14,949.92","-16,535.63","1,474.62","1,519.54","1,506.67",-849.63,"1,485.76","-1,823.31","10,676.97","18,947.21","-7,706.79","25,423.22","34,666.60","90,518.78","-7,997.66","-59,143.49","-94,290.63","-124,015.37","-82,825.59","39,654.46"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,"95,240,000.00","95,240,000.00","95,240,000.00","95,240,000.00",,,,,,,,,,,,"117,800,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,007,196.89","1,329,000.18","317,967.42","273,730.57","573,730.57","677,111.30",,,,"373,118.49","35,203.60","84,761.84","86,203.60","385,816.56","1,670.00","7,708.66","8,908.55","78,421.53","95,240,000.00","95,272,862.88","110,272,862.88","110,272,862.88","14,122,538.77","27,793,547.67","86,723,623.61","57,793,603.53","60,622,827.92","89,068,034.22","180,571,229.94","215,978,197.00","14,390,882.95","48,374,027.05","142,309,047.17","317,726,345.87","191,050,485.10","250,753,513.22"
五、现金及现金等价物净增加额,"41,489,151.80","-14,062,939.17","25,724,143.51","-9,654,453.67","-40,013,294.48","24,780,278.82","632,274,196.46","556,117,866.96","525,911,548.67","694,509,099.16","-107,624,350.00","-188,297,988.64","-233,261,652.83","-87,415,404.64","-156,619,346.92","-165,227,874.36","-170,832,786.38","-37,756,043.52","-237,054,143.97","-291,725,956.25","-314,347,724.59","-124,437,742.65","-16,712,866.21","-121,153,949.49","-25,074,981.91","62,178,577.52","-56,760,030.26","-18,214,377.28","-75,370,672.19","144,043,251.06","-138,805,256.96","-313,621,422.04","-398,808,320.18","1,051,436,503.02","-620,898,061.68","-1,115,278,620.70"
购建固定资产、无形资产和其他长期资产支付的现金,"63,980,447.34","36,325,479.75","11,675,096.84","3,944,893.50","8,328,295.98","12,274,338.79","784,918.00","35,404,309.45","49,385,882.35","80,124,742.83","18,216,065.93","48,352,836.78","112,242,348.07","154,540,228.81","15,986,894.30","37,491,789.30","82,500,203.96","140,452,006.27","7,971,379.94","32,787,239.54","62,503,341.37","127,419,526.24","19,551,458.20","37,081,239.72","66,949,123.09","372,637,993.41","70,306,365.55","152,432,573.86","229,100,121.48","350,997,280.57","55,374,787.56","92,896,141.54","109,451,713.99","220,047,360.74","46,330,899.37","173,042,019.53"
期初现金及现金等价物余额,"93,382,134.30","134,871,286.10","120,808,346.93","146,532,490.44","146,532,490.44","146,532,490.44","171,312,769.26","171,312,769.26","171,312,769.26","171,312,769.26","865,821,868.42","865,821,868.42","865,821,868.42","867,380,142.21","779,964,737.57","779,964,737.57","779,964,737.57","779,964,737.57","742,208,694.05","742,208,694.05","742,208,694.05","742,208,694.05","617,770,951.40","617,770,951.40","617,770,951.40","617,770,951.40","679,949,528.92","679,949,528.92","679,949,528.92","679,949,528.92","823,992,779.98","823,992,779.98","823,992,779.98","823,992,779.98","1,875,429,283.00","1,875,429,283.00"
投资支付的现金,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","235,000.00","38,470,000.00","470,000.00","470,000.00","2,500,000.00","32,300,000.00","32,300,000.00","29,800,000.00",,,"356,000,000.00","11,000,000.00","49,339,000.00","377,075,675.00","544,949,295.52","626,192,620.52","102,560,000.00","73,250,000.00","256,384,368.00","272,650,400.00","70,110,000.00","101,111,000.00","205,079,500.00","301,109,652.03","129,190,000.00","175,140,000.00"
期末现金及现金等价物余额,"134,871,286.10","120,808,346.93","146,532,490.44","136,878,036.77","106,519,195.96","171,312,769.26","803,586,965.72","727,430,636.22","697,224,317.93","865,821,868.42","758,197,518.42","677,523,879.78","632,560,215.59","779,964,737.57","623,345,390.65","614,736,863.21","609,131,951.19","742,208,694.05","505,154,550.08","450,482,737.80","427,860,969.46","617,770,951.40","601,058,085.19","496,617,001.91","592,695,969.49","679,949,528.92","623,189,498.66","661,735,151.64","604,578,856.73","823,992,779.98","685,187,523.02","510,371,357.94","425,184,459.80","1,875,429,283.00","1,254,531,221.32","760,150,662.30"
