科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
专项应付款,"69,000,000.00","69,000,000.00","71,000,000.00","71,000,000.00","52,000,000.00","2,000,000.00","5,000,000.00","5,000,000.00",,,,"400,000.00","16,200,000.00",,,
投资性房地产,"95,618,031.06","90,306,600.06","84,298,152.51","82,981,039.14","81,663,925.77","70,593,834.09","69,436,599.84","68,279,365.59","67,122,131.34","65,964,897.09","45,075,225.97","44,270,342.83","43,465,459.69","42,660,576.55","41,855,693.41","41,050,810.27"
预计负债,,,,,,,,,,,,,,,,
固定资产,"160,196,520.25","150,145,985.94","197,845,089.16","194,610,705.05","192,818,526.11","191,542,467.35","191,111,016.76","188,386,955.14","187,003,907.85","184,498,207.23","181,719,585.02","178,661,575.91","189,325,659.51","199,382,582.56","203,186,009.07","201,889,271.74"
递延所得税负债,,,,,,,,,,,,,,,"1,287,172.11","1,179,118.44"
在建工程,"6,772,683.71","50,877,839.62","2,135,897.44","2,504,039.20","3,264,180.32","2,981,951.26","603,912.70","452,702.01",,,,,"525,485.49","948,945.63","3,471,634.02","3,636,867.58"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,"364,141.93","359,239.93","47,080.03","47,080.03","47,080.03","47,080.03",,,,,,,,,,
非流动负债合计,"69,000,000.00","109,000,000.00","111,000,000.00","111,000,000.00","74,414,184.33","64,142,281.54","59,958,318.39","59,958,318.39","54,958,318.39","54,958,318.39","52,005,893.80","52,405,893.80","68,205,893.80","77,290,833.80","62,859,949.95","62,751,896.28"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"662,902,926.73","458,952,022.76","360,137,455.25","285,947,165.18","209,031,258.23","212,228,034.67","208,692,592.73","171,075,602.39","173,755,265.17","212,373,537.28","224,843,414.41","199,325,181.69","229,998,316.50","264,633,350.87","377,537,582.40","349,596,578.52"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00","93,340,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"72,131,064.29","72,131,064.29","72,131,064.29","72,131,064.29","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75","220,775,123.75"
无形资产,"89,620,899.72","87,702,132.60","85,792,111.50","85,753,492.08","85,263,020.82","84,772,549.56","84,282,078.30","83,791,607.04","83,301,135.78","82,710,735.23","82,221,629.87","81,732,980.07","81,243,874.79","80,755,452.77","89,677,187.42","88,702,550.40"
盈余公积,"31,353,891.51","35,786,225.73","35,786,225.73","35,786,225.73","35,786,225.73","35,786,225.73","38,617,506.78","38,617,506.78","38,617,506.78","38,617,506.78","39,785,322.79","39,785,322.79","39,785,322.79","39,785,322.79","40,141,213.54","40,141,213.54"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,"127,662,244.44","127,662,244.44"
未分配利润,"234,976,328.37","278,571,321.08","318,495,421.39","320,881,147.90","327,064,434.63","336,276,712.82","343,804,936.72","345,366,830.13","332,384,301.58","332,489,550.46","345,170,294.81","346,061,252.98","331,820,407.39","333,732,108.63","353,379,956.50","349,151,370.13"
长期待摊费用,,,,,,,,,,,,,,,"1,802,557.75","3,884,886.14"
少数股东权益,"5,804,324.86","1,494,726.50","1,493,768.03","1,477,482.40","1,439,559.43","1,429,867.15","1,464,998.29","1,507,006.47","1,561,634.76","1,659,849.63","1,698,778.71","1,727,483.41","3,536,284.20","3,955,142.41","47,692,759.20","46,474,982.93"
递延所得税资产,"5,496,175.23","4,749,899.27","4,247,862.92","3,239,186.00","3,335,395.88","3,755,392.57","3,866,822.41","4,030,527.68","4,807,387.53","6,089,213.78","13,873,666.35","14,232,888.55","13,558,649.79","14,034,378.70","15,792,716.37","15,793,488.22"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,"9,535,110.14","9,535,110.14","9,578,400.18","9,535,110.14",,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"396,315,799.62","431,036,123.81","402,529,031.81","389,936,341.68","387,149,639.07","364,915,674.86","354,122,830.01","349,763,557.46","347,056,962.50","344,085,453.33","322,890,107.21","318,897,787.36","328,119,129.27","337,781,936.21","483,448,042.48","482,620,118.79"
所有者权益(或股东权益)合计,"418,435,307.69","464,971,941.67","507,356,419.72","510,068,555.25","688,920,496.50","698,828,511.16","709,582,346.03","711,242,108.61","698,681,751.45","699,177,575.19","713,017,597.92","713,898,074.37","702,138,200.59","705,321,514.34","769,038,191.04","763,588,929.12"
资产总计,"1,081,338,234.42","923,923,964.43","867,493,874.97","796,015,720.43","897,951,754.73","911,056,545.83","918,274,938.76","882,317,711.00","872,437,016.62","911,551,112.47","937,861,012.33","913,223,256.06","932,136,517.09","969,954,865.21","1,146,575,773.44","1,113,185,507.64"
负债和所有者(或股东权益)合计,"1,081,338,234.42","923,923,964.43","867,493,874.97","796,015,720.43","897,951,754.73","911,056,545.83","918,274,938.76","882,317,711.00","872,437,016.62","911,551,112.47","937,861,012.33","913,223,256.06","932,136,517.09","969,954,865.21","1,146,575,773.44","1,113,185,507.64"
