科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"2,095,898.50","8,879,652.79","16,084,790.84","12,353,100.00","17,847,713.90","27,299,239.80","9,716,390.05","21,281,210.94","37,891,631.32","54,597,380.82","19,002,592.61","38,135,206.28","61,099,935.55","84,486,260.50","28,212,911.62","55,291,432.46","86,684,851.75","117,656,456.10","31,253,630.63","57,738,131.60","90,770,786.41","126,475,915.72","37,504,306.86","76,592,257.29","120,545,759.19","164,005,566.27","47,326,432.88","90,449,383.17","136,445,942.39","182,463,805.17","47,701,315.01","96,993,049.98","154,463,345.36","211,064,521.72","65,251,987.62","125,074,043.85","185,972,836.60","254,558,335.65","64,200,035.16"
取得借款收到的现金,,"5,000,000.00","46,000,000.00","56,000,000.00","86,500,000.00","86,500,000.00","20,000,000.00","20,000,000.00","35,000,000.00","35,000,000.00","20,000,000.00","20,000,000.00","35,000,000.00","35,000,000.00","20,000,000.00","20,000,000.00","35,000,000.00","35,000,000.00",,,"15,000,000.00","25,200,000.00","3,015,895.96","253,015,895.96","268,015,895.96","268,015,895.96","10,000,000.00","120,000,000.00","208,990,000.00","233,830,000.00","153,200,000.00","466,380,000.00","837,780,000.00","1,162,997,800.00","650,021,841.73","1,225,469,711.51","1,616,550,801.88","1,786,305,235.36","422,831,357.64"
支付的各项税费,"5,199,301.79","17,017,040.37","29,756,478.81","30,548,315.70","47,095,586.71","68,442,548.63","18,712,033.81","40,259,904.55","62,419,248.43","90,541,962.08","32,721,260.15","62,790,043.93","101,543,474.21","163,048,721.41","65,168,537.64","112,827,540.16","161,120,648.07","220,695,807.68","38,871,743.85","66,812,274.40","96,746,912.38","133,747,274.64","23,913,246.57","78,641,729.55","126,275,255.51","168,168,252.91","52,400,148.81","127,459,145.93","208,902,300.16","271,761,633.79","87,544,121.46","253,046,328.73","415,196,417.30","576,814,915.80","126,145,535.63","281,172,243.55","404,653,001.61","502,724,991.78","47,367,990.89"
收到其他与筹资活动有关的现金,,,"5,100,000.00","20,000,000.00","20,000,000.00","20,000,000.00","9,817,918.06","58,251,339.84","122,209,474.15","184,374,600.58","78,162,902.28","113,162,902.28","113,162,902.28","113,173,795.57",,,"310,000.00","310,000.00",,"3,396,000.00","3,396,000.00","8,529,949.56",,"5,327,246.72","5,327,246.72","2,804,676.16",,,"126,365,428.89","123,766,111.10",,,,,,,,"60,000,000.00",
支付其他与经营活动有关的现金,"9,457,031.92","19,475,848.98","38,482,741.07","27,440,244.69","46,669,309.51","64,315,682.53","14,444,153.33","44,190,916.64","63,875,779.41","90,058,558.01","18,536,991.63","48,648,354.15","73,167,636.19","121,981,401.68","40,973,782.33","72,690,826.75","104,232,851.36","131,079,390.37","27,582,984.40","54,030,466.86","91,558,488.59","132,573,675.09","23,669,464.18","67,603,067.41","98,486,174.09","158,059,365.54","47,962,383.89","67,793,443.27","109,069,724.02","186,365,119.41","62,859,278.93","99,869,952.23","218,074,466.84","290,597,385.20","57,997,198.03","132,641,990.43","192,752,540.38","313,870,170.08","386,754,732.75"
筹资活动现金流入小计,"30,000,000.00","35,000,000.00","51,100,000.00","76,000,000.00","106,500,000.00","1,553,000,000.00","29,817,918.06","78,251,339.84","157,209,474.15","219,374,600.58","98,162,902.28","133,162,902.28","148,162,902.28","148,173,795.57","20,000,000.00","20,000,000.00","35,310,000.00","35,310,000.00",,"3,396,000.00","364,846,000.00","380,179,949.56","3,015,895.96","258,343,142.68","621,733,142.68","629,781,372.12","18,280,000.00","160,905,400.00","380,080,828.89","2,879,321,505.90","356,371,400.00","685,281,400.00","1,117,115,200.00","1,442,333,000.00","759,021,841.73","1,339,469,711.51","1,848,350,801.88","2,078,105,235.36","422,831,357.64"
经营活动现金流出小计,"142,012,303.51","278,824,705.38","436,253,777.19","303,623,298.56","521,222,635.86","686,294,333.11","233,963,356.44","518,443,809.05","848,121,271.90","1,193,614,663.31","492,507,812.50","793,964,170.10","1,132,061,110.06","1,466,548,700.13","588,791,065.77","997,131,639.33","1,432,015,763.95","1,918,720,806.52","411,818,547.31","777,425,381.33","1,179,442,609.62","1,560,813,671.48","385,259,359.00","892,829,094.12","1,343,233,525.97","2,072,142,624.45","980,874,983.99","2,786,094,385.38","4,730,948,340.09","7,390,462,981.74","2,952,298,697.67","7,981,942,882.25","15,003,549,025.07","20,605,212,871.09","6,242,184,258.15","11,511,059,839.22","16,391,804,379.94","19,257,691,605.28","3,454,700,928.27"
偿还债务支付的现金,,,"15,000,000.00","36,000,000.00","36,000,000.00","36,000,000.00","71,500,000.00","71,500,000.00","86,500,000.00","86,500,000.00","20,000,000.00","20,000,000.00","35,000,000.00","35,000,000.00","20,000,000.00","20,000,000.00","35,000,000.00","35,000,000.00","20,000,000.00","20,000,000.00","35,000,000.00","35,000,000.00",,,"15,000,000.00","125,200,000.00","3,015,895.96","153,015,895.96","168,015,895.96","268,015,895.96","20,000,000.00","20,000,000.00","148,665,000.00","173,505,000.00","290,870,000.00","542,510,247.41","1,316,143,925.26","1,601,365,223.15","657,262,859.97"
经营活动产生的现金流量净额,"-12,391,699.81","2,326,985.55","33,644,911.91","2,212,477.41","-75,952,360.66","57,782,225.64","-60,912,879.60","-73,834,739.09","-116,936,048.85","11,520,759.96","-175,725,812.46","-17,849,398.33","62,682,774.08","302,804,523.70","-167,741,141.84","-145,106,729.48","-60,551,323.39","-32,811,443.98","-97,376,555.17","-113,381,694.03","-158,367,964.02","-44,116,609.48","57,948,212.53","71,661,584.54","160,159,889.96","199,602,445.39","-70,541,751.17","-246,688,328.06","-430,903,256.68","-612,243,752.85","-142,878,465.78","-684,174,707.68","-1,136,280,455.37","-882,083,449.67","-334,969,183.07","-338,815,196.64","-628,491,379.02","-591,184,183.18","10,435,334.69"
分配股利、利润或偿还利息支付的现金,,,"6,586,415.00","1,264,370.00","2,078,275.00","3,297,022.01","74,793,650.70","81,337,755.80","81,987,270.80","82,631,388.19","600,148.88","81,186,904.38","81,760,437.67","82,291,270.98","493,333.29","145,029,999.91","145,566,666.53","146,097,499.84","311,666.65","65,341,666.63","65,571,666.61","65,814,091.60","381,655.86","53,562,406.19","84,816,900.77","87,651,524.61","2,963,162.43","24,789,075.92","74,652,885.81","76,760,218.08","2,358,445.57","46,049,198.18","101,732,717.73","111,671,460.06","14,874,350.94","685,651,277.12","735,246,680.41","740,304,622.47","37,599,504.17"
收回投资收到的现金,,,,,,,,,,,,,,,,,,"1,385,000,000.00","490,000,000.00","1,080,000,000.00","2,375,900,000.00","3,087,900,000.00","1,379,000,000.00","1,778,500,000.00","2,156,300,000.00","2,807,750,000.00","913,800,000.00","1,856,900,000.00","2,262,881,000.00","2,789,324,000.00","3,170,140,000.00","7,963,920,000.00","11,703,620,000.00","15,973,090,000.00","3,420,561,260.27","7,723,248,493.15","10,818,425,831.77","12,144,149,408.93","672,310,000.00"
支付其他与筹资活动有关的现金,,"5,100,000.00","20,000,000.00","25,976,596.63","22,280,000.00","33,176,793.99","47,113,454.82","91,556,406.15","175,273,767.82","232,562,179.44","35,170,255.87","35,170,755.01","35,170,765.97","35,170,765.97",,"575,000.00","1,826,667.00","3,944,667.00","2,505,282.56","4,875,282.56","6,035,282.56","6,497,994.56","1,261,532.97","1,263,497.13","1,341,964.16","1,341,964.16",,"123,718,814.27","123,754,049.89","124,228,687.81",,"3,934,654.90","1,676,542.47",,,"725,000.00","108,307,545.41","384,275,559.63","23,006,857.61"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"8,849,541.09","5,049,820.77","8,573,421.25","12,987,120.78","15,510,567.37","7,828,761.91","9,897,287.97","11,136,434.75","13,561,984.05","4,833,187.06","7,418,519.05","8,095,100.67","8,712,848.28","10,888,272.62","30,710,845.49","44,213,792.47","64,438,155.11","16,997,885.00","61,675,088.29","45,458,693.65","28,956,774.23","3,817,286.96"
筹资活动现金流出小计,,"5,100,000.00","41,586,415.00","63,240,966.63","60,358,275.00","72,473,816.00","193,407,105.52","244,394,161.95","343,761,038.62","401,693,567.63","55,770,404.75","136,357,659.39","151,931,203.64","152,462,036.95","20,493,333.29","165,604,999.91","182,393,333.53","185,042,166.84","22,816,949.21","90,216,949.19","106,606,949.17","107,312,086.16","1,643,188.83","54,825,903.32","101,158,864.93","214,193,488.77","5,979,058.39","301,523,786.15","366,422,831.66","469,004,801.85","22,358,445.57","69,983,853.08","252,074,260.20","285,176,460.06","305,744,350.94","1,228,886,524.53","2,159,698,151.08","2,725,945,405.25","717,869,221.75"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"6,966.04","2,240.00","4,650.00","2,540.00","2,540.00","2,540.00",121.70,,,,,,,,,
筹资活动产生的现金流量净额,"30,000,000.00","29,900,000.00","9,513,585.00","12,759,033.37","46,141,725.00","1,480,526,184.00","-163,589,187.46","-166,142,822.11","-186,551,564.47","-182,318,967.05","42,392,497.53","-3,194,757.11","-3,768,301.36","-4,288,241.38","-493,333.29","-145,604,999.91","-147,083,333.53","-149,732,166.84","-22,816,949.21","-86,820,949.19","258,239,050.83","272,867,863.40","1,372,707.13","203,517,239.36","520,574,277.75","415,587,883.35","12,300,941.61","-140,618,386.15","13,657,997.23","2,410,316,704.05","334,012,954.43","615,297,546.92","865,040,939.80","1,157,156,539.94","453,277,490.79","110,583,186.98","-311,347,349.20","-647,840,169.89","-295,037,864.11"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,762,455.99","29,762,455.99","57,701,512.44","2,455,255.27"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,307.85","33,452.21","2,526,462.06","4,030,871.76","-9,410,362.29","-24,663,007.81","-19,188,744.35","3,399,191.30"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,,,,,,,,,,,,"1,393,849,541.09","495,049,820.77","1,088,573,421.25","2,388,887,120.78","3,103,410,567.37","1,386,828,761.91","1,788,404,254.01","2,167,438,674.75","2,821,316,634.05","918,635,727.06","1,864,321,059.05","2,270,978,640.67","2,798,036,969.98","3,181,028,272.62","7,994,630,845.49","11,747,833,792.47","16,037,528,155.11","3,437,559,145.27","7,814,686,037.43","10,893,646,981.41","12,231,907,695.60","678,582,542.23"
五、现金及现金等价物净增加额,"17,158,330.19","30,165,016.49","9,824,093.62","14,153,496.26","-57,203,015.18","1,499,947,688.39","-301,774,650.06","-367,692,711.62","-440,403,641.20","-350,174,438.40","-139,380,489.29","-42,987,636.18","-47,904,585.34","92,215,755.60","-185,233,371.14","-312,483,567.71","-253,418,183.54","-714,102,393.77","-81,623,827.38","-18,111,428.55","-295,827,136.76","-204,842,189.46","-2,470,739.05","307,659,931.52","413,425,596.90","-116,774,324.54","137,848,473.92","157,737,255.45","57,648,172.28","541,810,476.11","120,839,021.77","-66,644,926.66","-396,180,309.12","-114,341,858.57","341,816,980.45","823,706,067.85","385,170,325.01","129,854,151.13","-81,499,401.52"
购建固定资产、无形资产和其他长期资产支付的现金,"449,970.00","2,061,969.06","33,334,403.29","818,014.52","27,392,379.52","38,360,721.25","77,272,583.00","127,715,150.42","136,916,027.88","179,376,231.31","6,047,174.36","21,943,480.74","106,819,058.06","206,300,526.72","16,998,896.01","21,771,838.32","45,783,526.62","140,408,324.04","46,480,143.77","76,482,206.58","113,675,344.35","225,894,010.75","41,568,820.62","68,191,546.39","103,515,645.56","152,699,687.33","37,546,443.58","64,177,089.39","95,136,208.94","112,535,445.07","32,363,739.50","97,244,303.54","215,598,038.23","309,978,548.92","95,477,904.33","212,659,317.48","205,089,301.60","240,913,353.53","146,568,605.63"
期初现金及现金等价物余额,"2,601,077.63","19,759,407.82","49,924,424.31","59,748,517.93","59,748,517.93","59,748,517.93","1,559,696,206.32","1,559,696,206.32","1,559,696,206.32","1,559,696,206.32","1,209,521,767.92","1,209,521,767.92","1,209,521,767.92","1,209,521,767.92","1,301,737,523.52","1,301,737,523.52","1,301,737,523.52","1,301,737,523.52","587,635,129.75","587,635,129.75","587,635,129.75","587,635,129.75","382,792,940.29","382,792,940.29","382,792,940.29","382,792,940.29","266,018,615.75","266,018,615.75","266,018,615.75","266,018,615.75","807,829,091.86","807,829,091.86","807,829,091.86","807,829,091.86","693,487,233.29","693,487,233.29","693,487,233.29","693,487,233.29","823,341,384.42"
投资支付的现金,,,,,,,,,,,,,,,,,,"1,785,000,000.00","410,000,000.00","830,000,000.00","2,670,910,000.00","3,311,110,000.00","1,407,051,600.00","1,687,731,600.00","2,331,231,600.00","3,400,581,600.00","685,000,000.00","1,255,100,000.00","1,700,949,000.00","3,941,764,000.00","3,218,960,000.00","7,895,110,000.00","11,657,210,000.00","16,090,590,000.00","3,093,759,011.27","6,540,678,280.15","9,338,885,618.77","10,597,118,493.15","332,310,000.00"
期末现金及现金等价物余额,"19,759,407.82","49,924,424.31","59,748,517.93","73,902,014.19","2,545,502.75","1,559,696,206.32","1,257,921,556.26","1,192,003,494.70","1,119,292,565.12","1,209,521,767.92","1,070,141,278.63","1,166,534,131.74","1,161,617,182.58","1,301,737,523.52","1,116,504,152.38","989,253,955.81","1,048,319,339.98","587,635,129.75","506,011,302.37","569,523,701.20","291,807,992.99","382,792,940.29","380,322,201.24","690,452,871.81","796,218,537.19","266,018,615.75","403,867,089.67","423,755,871.20","323,666,788.03","807,829,091.86","928,668,113.63","741,184,165.20","411,648,782.74","693,487,233.29","1,035,304,213.74","1,517,193,301.14","1,078,657,558.30","823,341,384.42","741,841,982.90"
