科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"5,246,406.34","9,271,573.95","10,502,694.10","7,311,396.12","9,964,020.52","13,329,801.11","6,167,301.49","9,464,024.69","13,574,025.68","19,227,764.02","7,770,931.31","11,696,526.13","19,407,851.48","22,997,165.63","6,976,128.57","12,493,922.42","21,839,833.93","28,271,227.62","12,718,804.76","23,506,217.98","34,798,305.64","38,213,304.34","16,152,868.83","30,506,277.90","44,694,201.85","55,811,366.63","13,685,506.19","26,562,434.16","38,296,970.72","47,827,954.08","15,532,773.59","28,356,735.18","43,226,177.74","60,522,544.92","23,882,988.07","43,747,683.69","68,629,677.93","70,490,768.76","34,017,903.64"
取得借款收到的现金,"3,500,000.00",,"41,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付的各项税费,"8,136,973.76","12,555,299.97","9,083,605.42","5,110,949.24","8,886,083.76","11,493,770.11","3,495,891.06","6,165,079.74","8,382,987.26","8,466,875.64","1,594,390.08","4,096,287.17","10,005,513.96","6,530,368.25","2,163,327.94","4,447,559.06","7,345,286.13","12,850,628.14","6,643,536.05","11,522,679.56","15,489,927.28","19,442,705.29","3,252,810.29","8,559,855.94","11,789,513.67","13,154,294.22","6,003,923.48","9,605,132.36","11,648,092.90","15,046,497.09","7,600,072.05","17,318,900.27","24,846,200.92","30,401,788.19","6,013,078.06","11,084,160.65","19,209,659.94","22,108,550.99","4,519,692.85"
收到其他与筹资活动有关的现金,,,,,"15,000,000.00",,,,,"3,122,823.59",,,,"11,514,502.02","6,251,691.84","8,795,419.28","10,181,663.12","11,341,212.47","1,181,344.08","4,131,318.80","5,079,374.07","5,119,700.63",,"4,712,542.46","6,037,682.79","6,868,853.85","466,843.44","778,180.38","1,349,884.30","2,531,629.40","719,882.45","1,596,384.49",,,,"1,000,014.79","1,000,014.79",,
支付其他与经营活动有关的现金,"2,230,892.98","3,908,855.80","4,843,873.72","3,852,754.13","5,213,154.61","7,382,182.79","3,569,801.99","6,594,304.85","10,158,069.85","12,824,344.51","6,997,659.90","9,312,955.40","10,358,167.92","15,705,563.69","3,320,193.57","13,688,385.52","15,660,820.84","22,654,007.96","4,596,488.31","14,441,793.32","25,165,673.92","31,044,774.86","6,241,365.09","8,614,690.33","14,406,544.08","32,031,554.13","6,811,141.07","9,085,438.64","18,942,951.03","19,428,010.88","17,433,847.98","27,348,924.64","49,217,946.22","46,003,557.95","7,549,856.60","18,218,050.96","26,969,880.70","41,676,629.76","10,704,046.13"
筹资活动现金流入小计,"30,500,000.00","5,564,000.00","41,000,000.00","1,000,000.00","16,000,000.00","1,000,000.00","463,118,833.70","463,118,833.70","463,118,833.70","466,241,657.29",,,,"11,514,502.02","6,251,691.84","8,795,419.28","10,181,663.12","11,341,212.47","1,181,344.08","4,131,318.80","5,079,374.07","5,119,700.63",,"4,712,542.46","19,762,027.79","20,593,198.85","466,843.44","1,690,180.38","2,261,884.30","3,443,629.40","719,882.45","1,596,384.49",,,"59,407,400.01","74,937,034.80","74,812,034.80","73,812,020.01",
经营活动现金流出小计,"55,546,541.95","64,227,214.91","61,055,175.45","36,466,413.88","59,437,862.82","83,015,396.64","32,081,811.26","57,667,330.32","88,191,790.56","114,307,068.10","35,265,276.99","58,544,424.39","95,135,486.83","110,137,562.03","30,156,172.82","59,916,049.58","95,948,352.08","70,829,467.90","38,777,065.31","84,513,818.34","120,597,451.12","217,384,664.30","43,899,273.32","98,370,758.77","159,663,277.39","173,017,789.54","32,519,066.20","63,590,176.34","99,465,281.44","130,475,603.31","54,406,253.35","104,890,009.74","166,549,723.12","181,958,433.40","73,275,613.63","163,843,880.82","238,077,135.27","263,258,996.02","85,055,801.68"
偿还债务支付的现金,"14,324,584.62",,"24,000,000.00","7,000,000.00","18,000,000.00","18,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"2,829,381.87","4,364,052.75","27,856,574.85","23,091,224.94","31,199,215.10","55,886,985.88","-1,554,161.89","2,513,703.86","2,915,443.13","8,758,565.97","3,859,557.63","7,757,335.53","15,087,724.86","30,437,029.47","4,841,106.08","6,594,707.40","15,576,337.53","50,323,029.60","-3,827,586.22","-2,117,962.47","4,898,777.35","38,587,389.68","4,101,901.30","-16,988,044.51","-40,641,991.73","-9,725,873.42","3,868,861.46","6,130,067.43","10,514,622.27","43,170,286.78","8,402,881.22","43,164,991.63","71,322,034.36","193,298,738.16","31,441,635.20","41,397,185.02","52,270,007.94","112,055,105.85","41,087,789.80"
分配股利、利润或偿还利息支付的现金,,,"523,917.00","148,532.50","202,075.00","409,002.75",,"7,301,110.85","7,301,110.85","8,000,000.00",,"8,000,000.00","8,000,000.00","8,000,000.00",,"18,000,000.00","18,000,000.00","18,000,000.00",,"10,800,000.00","10,800,000.00","10,800,000.00",,"21,600,000.00","21,600,000.00","21,600,000.00",,"23,923,759.24","23,923,759.24","23,770,572.48","3,748,856.83","444,515.83","3,748,856.83","444,515.83",,"48,348,624.26","48,348,624.26","47,810,272.50","1,333,698.24"
收回投资收到的现金,,,,,,,,,,,,,,,,"16,000,000.00","16,000,000.00",,,,,,,,,"569,000,000.00","105,000,000.00",,,"438,000,000.00","130,000,000.00","10,000,000.00","578,484,925.13","923,088,325.13","160,212,910.00","333,000,000.00","475,192,348.85","603,000,000.00","1,000,000.00"
支付其他与筹资活动有关的现金,,,"1,000,000.00","198,538.17","418,839.47",,"1,543,245.51","1,543,245.51","1,543,245.51","1,543,245.51",,,,,,,,,,,,,,,,,,,,"1,424,600.00",,"3,304,341.00",,"3,304,341.00",,"4,463,586.43","7,396,474.24","24,730,275.02","4,638,557.30"
取得投资收益收到的现金,,,,,,,,,,,,,,"1,181,034.82","1,549,423.65",,"3,442,871.64","5,024,311.76","492,879.34","2,657,728.72","3,502,355.24","6,481,705.15","545,600.00","2,826,455.77","3,117,864.69","6,489,438.22","58,397.26","96,369.86","96,369.86","3,895,973.73","1,085,341.88","2,358,275.28","8,650,925.78","11,332,606.65","1,110,068.50","3,732,230.11","6,226,599.90","7,889,715.95",
筹资活动现金流出小计,"14,324,584.62",,"25,523,917.00","7,347,070.67","18,620,914.47","18,409,002.75","1,543,245.51","8,844,356.36","8,844,356.36","9,543,245.51",,"8,000,000.00","8,000,000.00","8,000,000.00",,"18,000,000.00","18,000,000.00","18,000,000.00",,"10,800,000.00","10,800,000.00","10,800,000.00",,"21,600,000.00","21,600,000.00","21,600,000.00",,"23,923,759.24","23,923,759.24","25,195,172.48","3,748,856.83","3,748,856.83","3,748,856.83","3,748,856.83",,"52,812,210.69","55,745,098.50","72,540,547.52","5,972,255.54"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"19,000.00",,,,,,,"135,564.58",,,,,,,,"6,600.00",,,,"130,860.00",,"20,000.00","20,000.00","91,600.00","40,000.00","68,000.00","97,700.00",,"14,744.00","56,744.00","106,629.20","115,420.20","37,500.00","121,400.00","144,048.80","366,071.20","81,025.00"
筹资活动产生的现金流量净额,"16,175,415.38","5,564,000.00","15,476,083.00","-6,347,070.67","-2,620,914.47","-17,409,002.75","461,575,588.19","454,274,477.34","454,274,477.34","456,698,411.78",,"-8,000,000.00","-8,000,000.00","3,514,502.02","6,251,691.84","-9,204,580.72","-7,818,336.88","-6,658,787.53","1,181,344.08","-6,668,681.20","-5,720,625.93","-5,680,299.37",,"-16,887,457.54","-1,837,972.21","-1,006,801.15","466,843.44","-22,233,578.86","-21,661,874.94","-21,751,543.08","-3,028,974.38","-2,152,472.34","-3,748,856.83","-3,748,856.83","59,407,400.01","22,124,824.11","19,066,936.30","1,271,472.49","-5,972,255.54"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,437.80,"14,423.74",73.30,"-1,965.91","-1,965.91","-257,094.17",,"-9,429.31",,"-81,766.84",,"17,432.80","98,948.40","-6,225.60",,"-51,991.77","-67,546.87","-1,957.40","-14,225.97","-33,525.41","-39,886.58","-1,143.41","-159,122.54","-232,003.04","-232,720.65","-221,514.05","-29,472.32","30,494.63","108,694.01","6,540.01","-400,528.04","-450,523.37","-1,266,641.34","-141,050.49","-2,954,431.32","2,906,520.42","5,162,684.23","2,726,578.97","-2,017,590.83"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"22,100,000.00","27,000,000.00","180,452,432.96","278,000,000.00","578,000,000.00","65,000,000.00","170,000,000.00","360,404,666.31","602,000,000.00","85,000,000.00","220,000,000.00","245,000,000.00",,,"130,000,000.00","140,000,000.00",,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"19,000.00",,,,,,,"135,564.58",,,,"23,281,034.82","28,549,423.65","196,452,432.96","297,442,871.64","583,030,911.76","65,492,879.34","172,657,728.72","363,907,021.55","608,612,565.15","85,545,600.00","222,846,455.77","248,137,864.69","575,581,038.22","105,098,397.26","130,164,369.86","140,194,069.86","441,895,973.73","131,100,085.88","12,415,019.28","587,242,480.11","934,536,351.98","161,360,478.50","336,853,630.11","481,562,997.55","611,255,787.15","1,081,025.00"
五、现金及现金等价物净增加额,"13,849,788.77","-3,601,930.30","15,990,533.27","-1,304,687.46","31,589.53","-1,133,081.37","451,294,547.83","434,843,868.12","426,019,260.75","412,906,293.83","-4,572,014.30","-10,863,399.87","-8,443,901.20","-5,259,205.36","30,124,080.21","-79,072,363.11","-41,696,347.03","-63,584,460.73","128,571.01","-32,267,045.15","14,992,446.00","-200,602,253.07","32,529,983.13","-66,849,317.70","-89,329,345.65","95,145,438.48","19,170,655.98","-62,097,958.31","-149,134,572.17","-184,694,011.51","15,294,994.68","-42,476,234.37","-35,010,510.21","125,330,249.35","-52,053,229.13","25,158,371.33","18,094,119.80","-2,491,100.68","-34,935,085.12"
购建固定资产、无形资产和其他长期资产支付的现金,"5,155,446.28","13,544,406.79","27,361,197.88","18,046,875.82","28,544,745.19","39,353,970.33","8,726,878.47","21,934,883.77","31,170,659.72","47,604,481.66","8,431,571.93","10,638,168.20","15,630,574.46","26,485,546.07","2,518,141.36","12,542,930.98","17,929,672.45","32,571,700.73","7,703,740.22","6,104,004.79","13,052,240.39","40,120,765.12","1,958,395.63","10,496,377.38","14,754,525.75","30,481,411.12","10,233,973.86","11,189,311.37","12,290,083.37","19,004,268.95","5,578,470.00","9,375,647.32","11,440,924.26","13,700,331.22","3,173,101.06","7,395,492.87","24,365,210.76","40,196,749.68","19,114,053.55"
期初现金及现金等价物余额,"1,225,846.91","15,075,635.68","11,473,705.38","27,464,238.65","28,772,838.65","27,464,238.65","28,371,157.28","28,371,157.28","28,371,157.28","26,331,157.28","444,185,102.96","444,185,102.96","439,237,451.11","439,237,451.11","433,978,245.75","433,978,245.75","314,272,289.32","433,978,245.75","370,393,785.02","370,393,785.02","370,393,785.02","370,393,785.02","299,250,153.40","299,291,118.94","299,291,118.94","169,791,531.95","264,936,970.43","264,936,970.43","336,772,869.23","264,936,970.43","174,954,472.65","174,956,990.58","174,956,990.58","80,242,958.92","214,950,604.62","298,475,853.90","298,464,703.12","205,573,208.27","203,082,107.59"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"439,000,000.00","80,000,000.00",,,"629,011,000.00","115,200,000.00","86,077,602.25","677,118,602.25","984,914,602.25","298,135,210.46","370,728,295.46","515,603,295.46","689,603,295.46","50,000,000.00"
期末现金及现金等价物余额,"15,075,635.68","11,473,705.38","27,464,238.65","26,159,551.19","28,804,428.18","26,331,157.28","479,665,705.11","463,215,025.40","454,390,418.03","439,237,451.11","439,613,088.66","433,321,703.09","430,793,549.91","433,978,245.75","464,102,325.96","354,905,882.64","272,575,942.29","370,393,785.02","370,522,356.03","338,126,739.87","385,386,231.02","169,791,531.95","331,780,136.53","232,441,801.24","209,961,773.29","264,936,970.43","284,107,626.41","202,839,012.12","187,638,297.06","80,242,958.92","190,249,467.33","132,480,756.21","139,946,480.37","205,573,208.27","162,897,375.49","323,634,225.23","316,558,822.92","203,082,107.59","168,147,022.47"
