科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"4,824,173.55","9,672,355.28","21,763,475.29","12,729,116.50","17,650,359.02","24,243,073.18","5,703,408.23","9,943,333.81","14,851,342.95","20,933,660.64","4,892,199.54","10,754,463.39","17,180,666.47","25,979,158.91","5,988,242.21","11,708,886.93","18,157,954.03","25,041,458.75","6,568,390.29","14,967,336.08","22,495,930.18","32,120,482.80","9,382,656.39","20,632,905.54","33,206,043.73","46,034,453.91","12,987,043.37","25,299,465.51","39,345,615.15","56,111,382.89","11,147,306.43","25,004,364.95","34,876,283.08","45,393,500.78","7,305,034.43","15,184,415.80"
取得借款收到的现金,"72,500,000.00","107,000,000.00","122,200,000.00","153,000,000.00","220,000,000.00","294,000,000.00",,,,,,,,,,,,,,,,,,,"20,000,000.00","40,000,000.00",,,"20,000,000.00","45,000,000.00",,,"20,000,000.00","25,000,000.00",,
支付的各项税费,"5,242,218.60","16,291,615.89","45,722,490.24","19,309,365.16","24,207,849.46","42,666,719.26","12,782,962.43","28,006,343.22","31,360,088.23","37,831,740.32","13,373,681.39","17,383,321.90","18,607,252.68","28,417,809.41","13,357,781.67","25,357,913.75","28,457,965.93","32,888,701.87","10,405,082.78","13,862,775.26","18,326,971.66","24,680,375.16","3,968,605.85","13,161,397.90","34,329,453.18","52,798,073.28","14,462,897.53","31,365,128.52","48,293,830.30","65,671,160.71","7,288,673.17","12,549,183.49","16,913,316.64","23,020,316.98","9,084,725.12","32,695,719.58"
收到其他与筹资活动有关的现金,,,,,,"324,398.51","739,553.42","1,886,626.21","1,891,279.36",,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"16,672,877.67","29,970,729.03","34,412,814.61","18,929,922.21","27,584,926.21","32,839,379.10","14,870,235.47","29,476,969.27","41,419,062.17","48,497,980.21","12,310,931.55","33,495,934.57","77,091,968.40","43,412,297.04","11,462,410.58","28,919,103.72","122,247,460.78","67,926,914.49","18,709,328.70","59,376,986.33","83,762,349.02","82,341,674.04","31,935,234.33","73,042,502.37","295,042,353.03","152,303,677.48","54,478,441.35","117,111,289.08","153,963,705.06","167,301,398.59","54,223,742.06","95,076,025.72","137,260,561.48","154,506,596.75","27,340,462.77","54,807,545.44"
筹资活动现金流入小计,"72,500,000.00","107,000,000.00","122,200,000.00","153,000,000.00","1,317,100,000.00","1,391,424,398.51","739,553.42","1,886,626.21","1,891,279.36",,,,,,,,,,,,,,,,"20,000,000.00","40,000,000.00",,,"20,000,000.00","45,000,000.00",,,"20,000,000.00","25,000,000.00","29,890,000.00","29,890,000.00"
经营活动现金流出小计,"197,263,452.52","384,698,526.86","429,998,120.66","255,294,627.61","480,425,356.78","582,225,806.94","147,778,937.14","258,420,040.44","376,557,926.54","441,851,637.07","69,791,712.14","133,918,082.34","327,070,943.80","343,205,306.51","63,154,536.26","109,539,675.96","237,116,088.59","262,220,020.82","88,141,163.56","283,427,431.63","425,696,984.97","519,317,959.55","125,896,417.53","366,712,873.03","698,124,272.34","781,317,338.91","151,636,269.23","365,656,840.04","559,396,190.18","832,086,448.59","269,134,838.30","550,833,724.68","811,738,687.25","1,051,611,047.89","207,747,410.37","438,835,567.61"
偿还债务支付的现金,"55,000,000.00","97,500,000.00","57,000,000.00","105,200,000.00","162,200,000.00","390,200,000.00","26,000,000.00","26,000,000.00","26,000,000.00","26,000,000.00",,,,,,,,,,,,,,,542.57,,,,"20,000,000.00","40,000,000.00",,,"20,000,000.00","45,000,000.00",,
经营活动产生的现金流量净额,"-1,080,530.39","27,188,283.49","72,313,738.87","1,457,913.39","-113,494,149.95","-114,915,398.80","-48,041,000.07","16,056,886.27","72,003,837.15","46,578,691.00","-33,333,102.77","54,297,560.09","-9,753,318.17","-3,003,137.49","21,036,711.82","106,812,300.36","55,054,296.25","236,473,337.95","40,051,569.18","-23,899,485.80","-25,778,946.29","-67,612,686.92","31,253,977.85","31,884,538.50","9,320,049.46","116,004,314.98","11,009,557.37","-50,899,395.29","-629,892.06","8,930,759.58","-109,695,852.06","-136,685,883.45","-155,817,924.88","-114,242,340.26","-31,357,957.26","-445,107.69"
分配股利、利润或偿还利息支付的现金,"3,148,177.14","5,467,912.27","5,220,655.07","4,996,885.08","7,171,023.51","9,685,913.66","287,299.99","287,299.99","287,299.99","287,299.99",,"12,000,000.00","12,000,000.00","12,000,000.00",,"7,200,000.00","7,200,000.00","7,200,000.00",,"3,600,000.00","3,600,000.00","3,600,000.00",,"3,592,197.00","3,648,547.00","4,007,730.33","324,811.10","11,843,349.91","13,382,145.65","14,011,747.64","515,468.76","7,028,691.02","7,514,725.75","7,303,533.05","285,468.76","577,340.99"
收回投资收到的现金,,,,,,,,,,,,,,,,,,"70,000,000.00","588,000,000.00","1,118,000,000.00","1,589,944,520.55","2,134,100,000.00","355,500,000.00","718,000,000.00","951,000,000.00","1,151,000,000.00","126,000,000.00","253,500,000.00","439,000,000.00","559,000,000.00","222,000,000.00","402,000,000.00","637,000,000.00","865,000,000.00","203,000,000.00","437,000,000.00"
支付其他与筹资活动有关的现金,,,,"1,000,000.00","1,120,000.00","5,516,450.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"336,602.74","3,613,369.88","6,854,720.58","11,518,814.41","23,313,469.18","2,503,919.81","9,018,113.59","13,326,710.90","15,616,876.81","2,362,325.41","8,686,070.34","13,037,789.40","15,736,170.17","1,786,934.83","5,321,496.01","8,097,335.37","35,126,053.69","3,173,792.53","7,599,036.93"
筹资活动现金流出小计,"58,148,177.14","102,967,912.27","62,220,655.07","111,196,885.08","170,491,023.51","405,402,363.66","26,287,299.99","26,287,299.99","26,287,299.99","26,287,299.99",,"12,000,000.00","12,000,000.00","12,000,000.00",,"7,200,000.00","7,200,000.00","7,200,000.00",,"3,600,000.00","3,600,000.00","3,600,000.00",,"3,592,197.00","3,649,089.57","4,007,730.33","324,811.10","11,843,349.91","33,382,145.65","54,011,747.64","515,468.76","7,028,691.02","27,514,725.75","52,303,533.05","285,468.76","577,340.99"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"105,000.00","20,000.00","336,700.00","336,700.00",,"538,000.00","538,000.00","538,000.00",,,,,,,"30,000.00","30,000.00",,,,,,"460,000.00","460,000.00","1,260,000.00",,,,"3,500.00","30,873.79","347,230.99","347,230.99","528,230.99",,"345,000.00"
筹资活动产生的现金流量净额,"14,351,822.86","4,032,087.73","59,979,344.93","41,803,114.92","1,146,608,976.49","986,022,034.85","-25,547,746.57","-24,400,673.78","-24,396,020.63","-26,287,299.99",,"-12,000,000.00","-12,000,000.00","-12,000,000.00",,"-7,200,000.00","-7,200,000.00","-7,200,000.00",,"-3,600,000.00","-3,600,000.00","-3,600,000.00",,"-3,592,197.00","16,350,910.43","35,992,269.67","-324,811.10","-11,843,349.91","-13,382,145.65","-9,011,747.64","-515,468.76","-7,028,691.02","-7,514,725.75","-27,303,533.05","29,604,531.24","29,312,659.01"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,"-33,909.90","-33,643.42","-231,141.17","-231,163.10","-264,489.51","-264,489.51",,,,,"23,879.17","-193,829.88","-469,244.76","-667,033.17","-1,466,143.75","2,097,366.19"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"20,000,000.00",,,,"124,059,420.00",,,,,,,,,,,,,,,,"1,000,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"105,000.00","20,000.00","336,700.00","336,700.00",,"538,000.00","538,000.00","538,000.00",,,,"20,000,000.00",,,"30,000.00","194,426,022.74","591,613,369.88","1,124,854,720.58","1,601,463,334.96","2,157,413,469.18","358,003,919.81","727,478,113.59","964,786,710.90","1,167,876,876.81","128,362,325.41","262,186,070.34","452,037,789.40","574,739,670.17","223,817,808.62","407,668,727.00","645,444,566.36","901,654,284.68","206,173,792.53","444,944,036.93"
五、现金及现金等价物净增加额,"2,118,111.50","12,125,526.67","78,294,549.92","37,889,728.70","1,027,201,016.93","862,769,542.44","-73,633,438.93","-8,239,741.80","17,265,887.83","-18,643,978.34","-39,361,738.37","8,189,155.68","-84,777,651.80","-113,965,973.93","602,365.73","10,227,861.88","-130,670,574.54","-241,355,346.48","-64,858,270.03","-237,008,344.14","-319,127,935.03","-366,765,150.88","1,659,739.86","15,368,069.60","-50,431,588.30","80,414,316.65","-67,877,528.85","-124,282,337.35","-97,582,489.96","-123,953,260.11","11,279,678.29","3,702,059.50","-12,286,104.28","1,606,291.07","-26,034,946.29","45,953,878.13"
购建固定资产、无形资产和其他长期资产支付的现金,"11,153,180.97","19,094,844.55","54,103,533.88","5,391,299.61","6,250,509.61","8,673,793.61","44,692.29","433,954.29","30,879,928.69","39,473,369.35","6,028,635.60","34,108,404.41","63,024,333.63","118,962,836.44","20,434,346.09","89,384,438.48","158,554,870.79","277,054,707.17","80,523,209.09","93,363,578.92","155,478,413.80","208,832,289.72","34,367,016.63","28,671,222.39","53,124,769.58","57,694,655.30","36,924,600.53","47,225,662.49","83,108,241.65","86,111,942.22","12,350,688.68","15,058,263.15","25,928,775.25","36,835,087.13","4,989,169.05","45,955,076.31"
期初现金及现金等价物余额,"8,470,693.11","10,588,804.61","22,714,331.28","101,008,881.20","101,008,881.20","101,008,881.20","963,778,423.64","963,778,423.64","963,778,423.64","963,778,423.64","945,134,445.30","945,134,445.30","945,134,445.30","945,134,445.30","831,168,471.37","831,168,471.37","831,168,471.37","831,168,471.37","589,813,124.89","589,813,124.89","589,813,124.89","589,813,124.89","223,047,974.01","223,047,974.01","223,047,974.01","223,047,974.01","303,462,290.66","303,462,290.66","303,462,290.66","303,462,290.66","179,509,030.55","179,509,030.55","179,509,030.55","179,509,030.55","181,115,321.62","181,115,321.62"
投资支付的现金,,,,,,,,,,,,,,,,,"20,000,000.00","388,000,000.00","616,000,000.00","1,241,000,000.00","1,735,700,000.00","2,244,100,000.00","353,000,000.00","711,500,000.00","987,500,000.00","1,181,500,000.00","170,000,000.00","276,500,000.00","452,500,000.00","612,500,000.00","90,000,000.00","245,000,000.00","468,000,000.00","721,000,000.00","224,000,000.00","384,000,000.00"
期末现金及现金等价物余额,"10,588,804.61","22,714,331.28","101,008,881.20","138,898,609.90","1,128,209,898.13","963,778,423.64","890,144,984.71","955,538,681.84","981,044,311.47","945,134,445.30","905,772,706.93","953,323,600.98","860,356,793.50","831,168,471.37","831,770,837.10","841,396,333.25","700,497,896.83","589,813,124.89","524,954,854.86","352,804,780.75","270,685,189.86","223,047,974.01","224,707,713.87","238,416,043.61","172,616,385.71","303,462,290.66","235,584,761.81","179,179,953.31","205,879,800.70","179,509,030.55","190,788,708.84","183,211,090.05","167,222,926.27","181,115,321.62","155,080,375.33","227,069,199.75"
