科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"22,843,765.31","41,062,203.19","64,287,617.66","44,875,035.43","71,407,720.35","113,799,512.63","37,253,043.26","91,983,281.45","141,538,796.48","201,375,524.79","61,292,524.20","129,968,127.65","213,858,671.08","326,428,048.31","93,616,386.71","206,295,291.20","317,376,504.65","459,414,078.61","111,988,221.03","286,649,522.20","451,483,451.41","658,304,260.19","206,867,315.52","459,577,308.06","712,336,481.05","1,011,910,702.60","305,631,302.22","734,433,361.31","1,174,163,086.11","1,714,087,184.31","511,748,828.94","1,032,277,046.97","1,619,836,457.93","2,322,304,369.01","494,602,707.12","1,160,547,796.47"
取得借款收到的现金,"34,640,000.00","45,000,000.00","80,000,000.00","60,000,000.00","62,000,000.00","62,000,000.00",,"61,233,800.00","65,000,000.00","65,000,000.00",,"64,397,476.09","117,399,274.64","185,399,274.64","27,000,000.00","107,600,000.00","177,600,000.00","250,826,500.00","38,000,000.00","170,850,000.00","538,350,000.00","1,072,353,991.06","224,950,410.47","234,400,000.00","299,400,000.00","372,400,000.00","265,000,000.00","454,000,000.00","781,000,000.00","891,000,000.00","408,000,000.00","1,425,518,400.00","2,252,833,200.00","2,686,170,600.00","537,689,200.00","1,249,110,200.00"
支付的各项税费,"15,346,529.45","31,499,783.76","24,509,837.74","18,160,015.68","33,695,627.53","42,047,677.60","13,528,183.87","29,778,433.33","55,250,608.01","77,492,310.81","21,003,776.77","47,008,171.45","68,745,467.02","93,933,769.99","38,170,457.87","80,961,602.05","121,021,263.86","141,737,408.15","43,052,863.42","78,861,941.06","118,398,298.05","170,117,692.92","53,580,525.73","119,100,496.77","193,611,078.19","241,600,296.21","78,710,061.93","146,828,935.12","194,669,282.19","272,013,369.30","146,378,107.46","256,148,482.31","365,312,728.27","460,055,377.12","80,961,198.30","147,081,218.23"
收到其他与筹资活动有关的现金,,,"1,500,000.00",,"124,385.45",,,,,,"11,479,869.64","11,479,869.64","14,608,150.82","14,726,597.86","18,412,511.25","1,571,612.22","19,628,809.58",,"434,770.29","35,333,316.24","29,276,541.89","17,014,340.15","47,541,900.43","38,813,925.51","44,333,057.25","6,753,655.00","70,080,679.47","95,153,051.60","103,620,580.55","166,088,652.46",,"19,508,227.04","76,755,807.57","37,618,669.66","89,109,318.97","104,109,318.97"
支付其他与经营活动有关的现金,"7,854,840.90","48,994,020.43","19,813,832.54","17,127,692.00","33,409,050.49","37,104,987.31","11,627,660.11","11,574,550.47","37,823,224.72","48,216,420.64","19,881,523.89","18,541,671.08","27,825,715.79","82,961,733.00","30,738,121.30","66,611,433.10","88,035,018.63","99,458,314.02","43,819,462.15","62,831,693.32","107,657,253.50","160,527,264.22","47,996,581.00","80,361,637.86","120,416,708.02","173,326,074.91","47,357,179.00","155,970,586.10","220,961,974.42","376,183,779.03","74,642,554.11","155,203,657.54","277,976,251.49","447,261,412.85","76,048,504.98","98,596,236.37"
筹资活动现金流入小计,"114,090,000.00","45,000,000.00","131,000,000.00","60,000,000.00","913,663,185.45","919,862,500.00",,"61,233,800.00","65,000,000.00","65,000,000.00","11,479,869.64","75,877,345.73","132,007,425.46","200,125,872.50","45,412,511.25","109,171,612.22","197,228,809.58","250,826,500.00","38,434,770.29","206,183,316.24","567,626,541.89","1,089,368,331.21","1,231,792,307.40","1,232,513,922.01","1,371,928,539.40","1,408,972,381.66","335,080,679.47","554,114,088.26","957,341,025.59","1,137,226,206.61","410,228,713.24","1,447,255,340.28","2,412,601,026.97","2,811,987,472.58","629,589,029.85","1,356,010,029.85"
经营活动现金流出小计,"150,626,274.41","242,491,050.99","271,363,443.10","190,123,097.66","322,075,367.18","472,427,016.94","162,424,172.94","326,707,939.71","516,520,333.24","735,713,134.91","235,042,455.09","451,044,367.83","751,672,781.35","1,101,324,652.47","377,258,567.76","697,773,749.21","1,130,816,709.06","1,452,014,414.96","423,799,346.14","875,989,504.50","1,401,071,140.80","2,106,463,971.61","789,779,647.14","1,640,002,828.78","2,426,976,894.09","2,942,965,287.55","972,691,097.43","2,317,106,454.15","4,029,815,383.45","5,094,300,069.50","2,286,593,063.23","4,205,814,966.31","6,544,833,724.30","8,330,792,433.46","1,910,201,331.32","3,808,729,467.83"
偿还债务支付的现金,"27,345,000.00","34,640,000.00","50,000,000.00","60,000,000.00","60,000,000.00","105,000,000.00","10,000,000.00","30,000,000.00","30,000,000.00","35,000,000.00",,"60,000,000.00","62,899,274.64","67,899,274.64","17,000,000.00","106,100,000.00","163,100,000.00","255,100,000.00","4,374,280.00","63,224,280.00","224,564,280.00","314,074,280.00","53,000,000.00","365,702,605.85","541,500,000.00","671,519,091.06","414,400,000.00","431,400,000.00","448,400,000.00","622,400,000.00","187,527,859.17","526,000,000.00","767,500,000.00","950,500,000.00","420,000,000.00","1,370,130,400.00"
经营活动产生的现金流量净额,"-17,260,035.10","18,693,209.52","31,704,276.64","-595,370.57","-13,044,845.64","-28,298,069.28","-25,801,560.71","19,811,168.99","37,117,368.48","48,783,918.08","13,032,471.08","53,881,064.23","114,625,925.17","147,944,157.76","57,094,406.42","157,229,096.91","187,021,725.27","303,367,263.01","42,511,536.80","104,806,572.64","116,514,460.80","30,283,712.51","46,979,893.25","134,339,783.95","586,588,491.55","879,562,544.69","352,643,218.46","911,991,979.61","874,604,690.34","1,089,203,478.92","222,092,788.59","147,689,610.95","206,054,726.54","277,639,807.57","295,621,994.89","515,393,392.46"
分配股利、利润或偿还利息支付的现金,"1,963,655.80","1,165,327.15","10,166,215.00","1,341,670.00","2,291,570.00","2,819,414.45","426,008.34","51,623,426.00","53,326,681.68","54,156,521.71","988,426.71","20,367,371.18","22,951,780.09","23,744,299.53","4,223,030.38","34,157,133.49","38,216,693.39","42,757,136.86","3,095,045.51","32,511,455.45","39,442,929.99","53,395,673.30","19,936,405.66","87,412,316.26","100,947,597.18","106,546,949.12","12,617,518.10","186,806,948.94","195,329,652.34","210,155,312.93","12,385,710.10","165,925,717.32","193,272,763.56","223,234,959.88","31,836,365.20","155,044,244.82"
收回投资收到的现金,,,,,,,,,,,,,,"10,000,000.00",,,,,,,,,,"400,000,000.00","500,000,000.00",,,,,,,,,,,
支付其他与筹资活动有关的现金,,"1,500,000.00",,,,"6,323,700.00",,,,"11,479,869.64",,"3,128,281.18","3,128,281.18",,"15,726,441.72","22,562,545.51","14,726,597.86","13,901,212.85","905,385.01","3,905,385.01","905,385.01",,"17,919,725.16","17,919,725.16","89,753,870.78","151,613,127.18","557,196.86","2,280,691.76","28,236,064.73","105,837,016.89","47,267,317.27","99,048,864.04","103,796,914.19","104,922,808.08","34,045,639.34","115,095,413.95"
取得投资收益收到的现金,,,,,,,,,,,,,,"253,424.66",,,,"94,543.84",,,,,,"1,763,506.85","2,558,630.15","3,239,452.07","1,323,315.07","1,541,945.21","1,671,397.26","1,671,397.26","1,094,277.35",,,,,
筹资活动现金流出小计,"29,308,655.80","37,305,327.15","60,166,215.00","61,341,670.00","62,291,570.00","114,143,114.45","10,426,008.34","81,623,426.00","83,326,681.68","100,636,391.35","988,426.71","83,495,652.36","88,979,335.91","91,643,574.17","36,949,472.10","162,819,679.00","216,043,291.25","311,758,349.71","8,374,710.52","99,641,120.46","264,912,595.00","367,469,953.30","90,856,130.82","471,034,647.27","732,201,467.96","929,679,167.36","427,574,714.96","620,487,640.70","671,965,717.07","938,392,329.82","247,180,886.54","790,974,581.36","1,064,569,677.75","1,278,657,767.96","485,882,004.54","1,640,270,058.77"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"24,000.00",,,,,,,,,,,,"51,282.05",,"594,960.00","1,472,691.77","1,910,788.59","11,667.13","81,667.13","97,667.13","201,720.11","23,859.92","56,992.92","419,022.92","4,015,641.22",,"114,560.00","704,712.80","24,997,478.07","4,961,139.47","11,171,176.45","13,213,638.45","9,664,225.39","811,605.97","4,844,590.98"
筹资活动产生的现金流量净额,"84,781,344.20","7,694,672.85","70,833,785.00","-1,341,670.00","851,371,615.45","805,719,385.55","-10,426,008.34","-20,389,626.00","-18,326,681.68","-35,636,391.35","10,491,442.93","-7,618,306.63","43,028,089.55","108,482,298.33","8,463,039.15","-53,648,066.78","-18,814,481.67","-60,931,849.71","30,060,059.77","106,542,195.78","302,713,946.89","721,898,377.91","1,140,936,176.58","761,479,274.74","639,727,071.44","479,293,214.30","-92,494,035.49","-66,373,552.44","285,375,308.52","198,833,876.79","163,047,826.70","656,280,758.92","1,348,031,349.22","1,533,329,704.62","143,707,025.31","-284,260,028.92"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,010,592.29",,,,,,"4,400,000.00"
四、汇率变动对现金的影响,,-370.72,46.93,,,"-247,295.42","8,564.51","-293,576.89","-481,699.75","-520,739.18","-106,908.98","-6,823.82","-32,087.01","-1,195,625.23","-587,553.23","-1,902,851.88","-2,547,313.20","-4,723,373.35","55,946.36","527,637.28","-647,091.08","608,700.50","947,387.94","1,293,981.25","4,770,564.48","3,671,101.76","-498,334.83","20,742.27","961,511.43","7,178,765.87","-529,927.89","3,042,440.06","4,280,878.83","-6,444,126.99","8,967,118.10","2,223,524.35"
收到其他与投资活动有关的现金,,"871,490.58",,,,,,,,,,,,"5,500,000.00",,,,"5,933,772.37","5,000,000.00","5,000,000.00","6,000,000.00","8,200,000.00",,,,"516,000,000.00","134,000,000.00","214,000,000.00","264,000,000.00","264,000,000.00","32,500,000.00","72,500,000.00","106,072,000.00","120,460,000.00","10,000,000.00","12,892,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"895,490.58",,,,,,,,,,,,"15,804,706.71",,"594,960.00","1,472,691.77","7,939,104.80","5,011,667.13","5,081,667.13","6,097,667.13","8,401,720.11","23,859.92","401,820,499.77","502,977,653.07","523,255,093.29","135,323,315.07","215,656,505.21","266,376,110.06","301,679,467.62","38,555,416.82","83,671,176.45","119,285,638.45","130,124,225.39","10,811,605.97","22,136,590.98"
五、现金及现金等价物净增加额,"41,509,125.86","1,726,740.37","64,395,804.08","-27,010,093.40","775,506,762.98","703,184,881.43","-73,786,352.37","-81,778,848.36","-110,385,140.05","-231,317,540.43","-117,168,106.49","-212,279,866.86","-252,434,608.07","-292,538,393.18","18,211,415.93","-64,402,485.22","-103,950,884.05","-71,511,362.74","16,235,258.11","21,219,417.85","-49,699,688.51","36,625,818.34","1,035,146,885.94","300,690,992.63","428,346,799.12","241,627,881.56","167,086,022.39","422,476,221.46","470,201,566.87","179,642,634.60","218,311,534.17","275,356,554.78","641,341,046.50","600,927,276.13","236,001,068.56","-228,082,345.74"
购建固定资产、无形资产和其他长期资产支付的现金,"26,012,183.24","25,556,261.86","38,142,304.49","25,073,052.83","62,820,006.83","73,989,139.42","37,567,347.83","80,906,814.46","128,694,127.10","243,944,327.98","114,585,111.52","232,535,800.64","325,556,535.78","504,646,225.19","46,758,476.41","166,675,623.47","271,083,506.22","317,162,507.49","61,403,951.95","195,738,654.98","474,378,672.25","724,566,692.69","114,440,431.75","403,742,547.08","522,216,981.42","910,154,072.48","189,255,419.03","504,186,731.40","771,483,331.69","1,006,519,952.67","204,854,570.05","584,127,431.60","956,383,546.54","1,214,406,242.76","223,106,675.71","458,615,824.61"
期初现金及现金等价物余额,"13,040,898.86","54,550,024.72","56,276,765.09","120,672,569.17","120,672,569.17","120,672,569.17","823,857,450.60","823,857,450.60","823,857,450.60","823,857,450.60","592,539,910.17","592,539,910.17","592,539,910.17","592,539,910.17","300,001,516.99","300,001,516.99","300,001,516.99","300,001,516.99","228,972,217.94","228,490,154.25","228,490,154.25","228,490,154.25","265,115,972.59","265,115,972.59","265,115,972.59","265,115,972.59","506,743,854.15","506,743,854.15","506,743,854.15","506,743,854.15","686,386,488.75","686,386,488.75","686,386,488.75","686,386,488.75","1,287,313,764.88","1,287,313,764.88"
投资支付的现金,,,,,,,,,,,"26,000,000.00","26,000,000.00","84,500,000.00","1,760,220.00",,,,,,,,,"39,300,000.00","594,500,000.00","783,500,000.00","45,000,000.00",,"6,000,000.00","57,000,000.00","86,000,000.00",,"31,200,000.00","79,928,000.00","6,000,000.00",,"24,960,000.00"
期末现金及现金等价物余额,"54,550,024.72","56,276,765.09","120,672,569.17","93,662,475.77","896,179,332.15","823,857,450.60","750,071,098.23","742,078,602.24","713,472,310.55","592,539,910.17","475,371,803.68","380,260,043.31","340,105,302.10","300,001,516.99","318,212,932.92","235,599,031.77","196,050,632.94","228,490,154.25","245,207,476.05","249,709,572.10","178,790,465.74","265,115,972.59","1,300,262,858.53","565,806,965.22","693,462,771.71","506,743,854.15","673,829,876.54","929,220,075.61","976,945,421.02","686,386,488.75","904,698,022.92","961,743,043.53","1,327,727,535.25","1,287,313,764.88","1,523,314,833.44","1,059,231,419.14"
