科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"193,986,843.09","147,828,440.99","124,038,707.87","71,713,073.57","113,554,127.13","160,819,020.85","51,440,143.89","111,559,480.61","138,402,711.08","189,297,018.67","98,917,137.10","141,562,497.82","239,133,766.39","278,495,027.23","113,267,660.32","163,908,449.28","228,837,789.28","330,908,477.90","131,443,634.69","195,621,815.84","250,636,195.62","364,172,115.21","152,631,462.01","230,546,587.62","288,600,747.59","407,482,258.48","179,914,360.03","241,053,065.06","360,146,159.73","454,865,515.28","199,373,383.44"
取得借款收到的现金,"861,037,640.00","925,800,000.00","959,900,000.00","718,900,000.00","987,700,000.00","1,183,700,000.00","497,000,000.00","763,400,000.00","1,031,400,000.00","1,656,900,000.00","441,200,000.00","1,051,400,000.00","1,823,400,000.00","2,591,900,000.00","854,000,000.00","1,737,150,000.00","3,023,150,000.00","4,153,950,000.00","1,297,670,000.00","2,266,870,000.00","4,479,810,000.00","6,038,920,000.00","1,559,000,000.00","2,540,000,000.00","4,041,790,000.00","5,025,590,000.00","2,099,380,000.00","3,400,260,000.00","4,487,160,000.00","5,849,226,205.20","1,831,573,410.00"
支付的各项税费,"297,922,676.38","292,794,554.97","346,960,525.97","174,543,661.48","246,611,865.28","331,642,409.42","80,451,542.32","237,687,743.24","251,112,310.50","386,315,167.03","116,296,235.65","296,879,984.84","364,603,734.93","565,024,485.06","125,427,791.37","309,232,458.19","382,123,822.17","583,386,235.86","128,463,374.69","307,540,740.42","408,898,204.07","560,990,608.30","133,246,692.89","394,278,871.15","425,031,450.23","528,194,484.26","139,976,525.03","299,342,432.62","314,302,609.26","476,165,912.28","140,731,348.81"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,"10,500,000.00",,,,,,"52,038,525.05","52,038,525.05","52,038,525.05",,,,,,,,"120,000,000.00",
支付其他与经营活动有关的现金,"116,835,099.86","202,298,822.57","348,795,506.36","104,891,600.74","95,668,834.10","680,507,184.29","771,967,090.86","109,078,755.44","189,632,780.57","625,375,830.73","343,373,372.67","300,191,982.69","411,041,951.43","756,673,482.14","439,028,237.33","597,178,707.42","634,475,362.60","746,448,159.39","227,360,672.55","304,438,138.68","585,833,173.44","824,869,136.68","273,938,362.38","578,460,782.93","542,188,663.82","929,218,231.27","283,175,135.50","592,360,170.17","656,498,606.89","1,364,046,964.67","212,349,994.52"
筹资活动现金流入小计,"861,037,640.00","925,800,000.00","959,900,000.00","718,900,000.00","1,575,053,473.81","1,771,053,473.81","497,000,000.00","763,400,000.00","1,031,400,000.00","1,656,900,000.00","441,200,000.00","1,209,536,312.00","1,981,536,312.00","2,760,536,312.00","854,000,000.00","1,737,150,000.00","3,023,150,000.00","4,153,950,000.00","1,297,670,000.00","2,323,109,525.05","4,536,049,525.05","6,099,748,735.05","1,559,000,000.00","2,540,000,000.00","4,041,790,000.00","5,025,590,000.00","2,099,380,000.00","3,410,280,000.00","4,497,180,000.00","6,019,920,705.20","1,831,573,410.00"
经营活动现金流出小计,"6,735,211,652.25","6,721,753,768.75","8,027,738,127.27","4,070,172,696.31","6,375,275,250.45","9,603,786,308.25","3,342,174,845.14","4,814,168,766.31","7,155,592,630.70","9,845,076,482.71","4,470,546,410.22","7,148,054,897.73","9,472,072,851.16","13,857,674,787.99","4,484,907,768.13","7,291,919,847.82","10,085,586,518.67","14,372,336,893.85","4,918,228,531.92","7,291,842,660.02","9,671,521,594.30","13,831,881,949.46","5,152,251,670.12","6,277,067,993.51","10,055,639,062.51","13,688,338,195.00","5,614,396,169.62","8,209,956,688.03","11,559,486,753.63","17,132,911,939.20","5,885,396,888.97"
偿还债务支付的现金,"642,500,000.00","1,001,027,640.00","1,077,300,000.00","362,500,000.00","683,900,000.00","847,900,000.00","458,900,000.00","701,300,000.00","980,800,000.00","1,354,400,000.00","473,000,000.00","1,081,700,000.00","1,789,900,000.00","2,623,550,000.00","348,000,000.00","839,050,000.00","1,987,050,000.00","3,196,200,000.00","717,070,000.00","1,583,670,000.00","3,406,620,000.00","5,175,170,000.00","1,051,230,000.00","1,862,230,000.00","3,134,230,000.00","4,703,020,000.00","1,142,320,000.00","3,000,820,000.00","3,874,380,000.00","5,511,919,530.00","1,026,583,708.00"
经营活动产生的现金流量净额,"93,071,392.65","345,251,488.81","157,820,406.02","-273,378,909.50","-344,428,534.26","-400,248,884.07","-58,966,241.43","-84,495,356.50","-58,070,546.10","53,432,922.59","16,320,232.95","-4,013,836.83","-150,030,542.64","-148,147,087.95","-308,079,835.06","-603,139,259.76","-601,699,615.50","-601,513,688.59","-411,858,095.96","-240,943,794.99","-315,693,025.26","158,446,288.54","-76,270,948.53","-151,930,057.75","-327,566,186.11","399,599,576.88","-676,726,838.72","-221,299,547.58","-173,958,485.57","484,775,465.48","-436,132,040.48"
分配股利、利润或偿还利息支付的现金,"112,498,072.20","91,012,642.16","72,886,756.21","58,275,957.60","64,629,364.28","85,832,358.16","34,531,026.26","67,110,584.53","89,100,629.55","120,739,441.96","27,207,902.11","106,846,522.95","131,563,473.49","167,862,779.99","33,902,014.75","148,974,938.06","193,556,236.97","219,155,588.70","46,643,256.65","93,710,362.54","207,591,635.09","296,462,094.71","55,379,182.28","170,819,850.27","212,997,461.25","237,815,347.40","61,502,061.18","177,277,915.71","226,962,790.73","284,526,688.64","52,528,315.24"
收回投资收到的现金,"47,099,000.00","8,208,437.15",,"6,012,680.00","6,012,680.00","6,012,680.00",,,,"1,622,250.72",,,,"20,336,353.61",,"19,600,000.00","19,900,000.00","19,900,000.00",,,,,,,,,,"9,100,975.33","9,100,975.33","38,000,000.00","1,263,620.00"
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,"52,038,525.05",,,,,,,,,,"36,481,500.11","36,481,500.11","31,321,500.11",
取得投资收益收到的现金,"4,433,166.34","2,901,575.94","5,821,331.08",,"3,524,203.28","4,163,478.52",,"1,064,899.52","1,064,899.52","2,506,354.84",,"16,353.61","900,939.42","1,472,585.81",,"3,306,404.38","3,306,404.38","3,804,404.38","100,000.00","100,000.00","100,000.00","373,600.00","100,000.00","5,100,000.00","5,100,000.00","373,600.00","100,000.00","100,000.00","100,000.00","6,468,700.00",
筹资活动现金流出小计,"754,998,072.20","1,092,040,282.16","1,150,186,756.21","420,775,957.60","748,529,364.28","933,732,358.16","493,431,026.26","768,410,584.53","1,069,900,629.55","1,475,139,441.96","500,207,902.11","1,188,546,522.95","1,921,463,473.49","2,791,412,779.99","381,902,014.75","988,024,938.06","2,180,606,236.97","3,467,394,113.75","763,713,256.65","1,677,380,362.54","3,614,211,635.09","5,471,632,094.71","1,106,609,182.28","2,033,049,850.27","3,347,227,461.25","4,940,835,347.40","1,203,822,061.18","3,214,579,415.82","4,137,824,290.84","5,827,767,718.75","1,079,112,023.24"
处置固定资产、无形资产和其他长期资产收回的现金净额,"142,698.94","1,744,168.95","478,909.60","44,003.50","611,123.50","225,795.30","123,176.00","196,998.05","170,883.05","8,884,995.87","67,364.00","283,314.99","598,807.30","2,971,129.41","104,838.46","424,885.98","751,487.34","1,320,345.27","38,750.83","215,599.83","385,150.80","535,856.18","141,834.54","1,124,185.17","1,289,236.50","912,827.50","113,575.41","1,133,136.06","1,405,479.52","17,700,554.42","-1,743.93"
筹资活动产生的现金流量净额,"106,039,567.80","-166,240,282.16","-190,286,756.21","298,124,042.40","826,524,109.53","837,321,115.65","3,568,973.74","-5,010,584.53","-38,500,629.55","181,760,558.04","-59,007,902.11","20,989,789.05","60,072,838.51","-30,876,467.99","472,097,985.25","749,125,061.94","842,543,763.03","686,555,886.25","533,956,743.35","645,729,162.51","921,837,889.96","628,116,640.34","452,390,817.72","506,950,149.73","694,562,538.75","84,754,652.60","895,557,938.82","195,700,584.18","359,355,709.16","192,152,986.45","752,461,386.76"
处置子公司及其他营业单位收到的现金净额,,"26,328,239.13","-4,396,946.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,"12,185.91","-298,888.56",,,,,,,,,-1.26,
收到其他与投资活动有关的现金,,,"12,180,000.00","10,480,000.00","10,480,000.00","10,480,000.00",,,,"336,923,798.78",,"3,500,000.00","3,500,000.00","3,300,000.00","14,878,357.93","41,825,944.00","41,825,944.00","41,825,944.00",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"51,674,865.28","39,182,421.17","14,083,294.45","16,536,683.50","20,628,006.78","20,881,953.82","123,176.00","1,261,897.57","1,235,782.57","349,937,400.21","67,364.00","3,799,668.60","4,999,746.72","28,080,068.83","14,983,196.39","65,157,234.36","65,783,835.72","66,850,693.65","138,750.83","315,599.83","485,150.80","909,456.18","241,834.54","6,224,185.17","6,389,236.50","1,286,427.50","213,575.41","10,334,111.39","10,606,454.85","62,169,254.42","1,261,876.07"
五、现金及现金等价物净增加额,"96,324,509.63","146,344,565.32","-122,622,358.57","-2,688,490.78","426,208,300.13","351,915,096.07","-66,992,667.73","-107,754,271.53","-116,417,509.35","328,531,627.33","-56,534,653.36","-14,254,491.82","-116,018,136.47","-276,696,551.83","76,034,264.28","66,094,902.57","140,034,357.88","-33,600,428.79","108,308,027.31","375,383,697.80","537,899,967.65","510,883,810.63","360,106,289.01","269,372,248.01","277,580,310.07","393,167,748.79","167,675,592.67","-122,718,875.90","83,398,641.44","422,352,826.29","293,414,065.84"
购建固定资产、无形资产和其他长期资产支付的现金,"119,445,631.10","56,428,742.50","89,809,302.83","43,970,307.18","76,515,281.92","88,039,089.33","11,718,576.04","19,510,228.07","21,082,116.27","69,254,933.51","13,914,348.20","34,830,112.64","30,860,179.06","107,761,550.52","10,777,826.01","73,120,756.48","79,686,247.88","98,585,942.61","7,788,957.37","15,247,851.58","22,131,159.29","56,810,380.54","11,255,414.72","51,854,468.14","55,805,279.07","47,422,908.19","49,369,082.84","107,454,023.89","112,605,037.00","316,744,878.80","17,708,959.51"
期初现金及现金等价物余额,"258,001,099.94","354,325,609.57","500,670,174.89","378,047,816.32","378,047,816.32","378,047,816.32","729,962,912.39","729,962,912.39","729,962,912.39","729,962,912.39","1,058,494,539.72","1,058,494,539.72","1,058,494,539.72","1,058,494,539.72","781,797,987.89","781,797,987.89","781,797,987.89","781,797,987.89","748,197,559.10","748,197,559.10","748,197,559.10","748,197,559.10","1,259,081,369.73","1,259,081,369.73","1,334,828,644.39","1,259,081,369.73","1,652,249,118.52","1,652,249,118.52","1,652,249,118.52","1,652,249,118.52","2,074,601,944.81"
投资支付的现金,"35,015,685.00","4,940,320.00","2,250,000.00",,,"18,000,000.00",,,,"13,280,000.00",,,,"17,991,514.20","24,500,000.00","24,500,000.00","34,300,000.00","34,300,000.00","6,140,413.54","14,481,603.88","46,300,000.00","87,211,655.85","5,000,000.00","40,000,000.00","40,000,000.00","45,050,000.00","2,000,000.00",,,,"3,944,612.00"
期末现金及现金等价物余额,"354,325,609.57","500,670,174.89","378,047,816.32","375,359,325.54","804,256,116.45","729,962,912.39","662,970,244.66","622,208,640.86","613,545,403.04","1,058,494,539.72","1,001,959,886.36","1,044,240,047.90","942,476,403.25","781,797,987.89","857,832,252.17","847,892,890.46","921,832,345.77","748,197,559.10","856,505,586.41","1,123,581,256.90","1,286,097,526.75","1,259,081,369.73","1,619,187,658.74","1,528,453,617.74","1,612,408,954.46","1,652,249,118.52","1,819,924,711.19","1,529,530,242.62","1,735,647,759.96","2,074,601,944.81","2,368,016,010.65"
