科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,155,436.26","8,825,332.45","6,693,974.95","5,232,618.74","13,353,993.97","8,628,049.76","-614,969.78","531,301.94","2,847,812.91","7,320,730.08","8,781,115.88","25,884,807.71","35,588,628.50","42,820,718.77","5,031,474.49","14,761,387.46","35,422,439.69","44,892,951.63","5,229,257.81","35,333,299.02","50,473,079.05","58,674,342.27","18,988,060.76","43,052,245.17","56,425,107.06","50,348,191.42","8,563,155.17","31,936,351.64","40,967,136.42","40,237,754.16","2,611,774.29","8,236,792.77","20,465,447.32","37,423,228.70","16,764,039.84","32,415,843.60","60,742,802.22","89,533,238.79","6,545,348.87"
三、利润总额,"31,555,791.02","46,667,050.91","70,573,631.97","30,615,264.53","77,579,575.46","91,503,242.25","5,167,146.43","33,795,007.85","63,527,025.27","65,463,858.40","7,153,445.73","51,746,565.52","103,750,108.01","102,807,367.99","7,995,394.50","56,988,102.17","98,313,793.80","113,388,936.11","9,651,540.07","52,052,878.75","65,054,143.52","78,661,607.04","7,793,690.30","38,054,657.12","63,600,140.79","41,716,641.28","9,833,974.17","25,696,780.34","39,947,537.07","41,943,227.29","10,061,617.83","24,054,377.26","46,577,488.48","45,263,798.93","8,225,803.84","31,874,852.99","46,999,681.93","55,544,713.09","5,995,631.45"
资产减值损失,"-381,337.04","3,328,690.59","1,174,160.48","7,578,308.53","9,772,166.39","5,419,283.46","2,926,006.27","7,700,406.04","16,663,393.46","11,926,178.78","-9,091,057.45","243,407.82","20,323,854.94","6,452,440.45","-7,311,017.08","12,355,956.19","40,074,599.57","29,727,910.94","-5,775,588.47","7,573,644.26","18,769,066.77","32,591,969.72","-11,987,434.14","4,842,496.16","44,468,663.46","36,167,448.48","-2,828,026.68","-9,448,059.54","-5,230,728.39","4,781,141.28","-2,484,545.23","-11,287,351.36","-8,728,662.89","60,898,536.72","-15,791,870.91","-15,632,266.34","2,179,683.74","-21,818,349.28","-3,432,385.00"
减:所得税,"11,491,998.42","7,261,818.30","12,245,159.03","4,488,860.34","11,213,097.82","14,709,670.30","663,972.85","4,395,145.92","10,052,758.83","8,197,720.25","1,224,198.23","7,338,542.37","15,472,929.34","12,531,665.93","2,048,679.24","9,822,483.35","18,918,085.52","19,022,775.77","3,346,447.20","11,882,531.87","14,131,616.28","15,561,408.82","1,431,732.21","8,450,747.50","14,256,645.23","18,216,161.92","5,671,891.84","6,341,218.59","10,362,291.08","16,626,547.13","4,365,596.80","6,309,467.86","16,059,892.86","9,400,797.64","5,179,537.29","6,782,461.25","8,248,744.39","14,948,395.70","3,669,499.46"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,"515,819.86","-515,819.86","-515,819.86","-515,819.86","150,475.00","-308,460.00","112,173.01",800.00,,"385,187.46","60,200.00","114,000.00",,"11,000.00",,"2,122,000.00","-3,116,000.00","25,279,500.00"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,,,,,"19,633,371.61","2,952,029.23","23,151,593.85","28,533,136.70","63,959,701.73","15,181,555.52","37,311,997.64","54,366,538.14","82,929,496.61","20,498,724.03","32,184,631.80","44,678,627.62","70,161,359.12","4,710,884.21","7,162,007.47","19,718,326.39","48,628,574.70","-7,477,643.90","6,206,539.91","29,229,803.94","5,630,108.08","2,896,086.91"
四、净利润,"20,063,792.60","39,405,232.61","58,328,472.94","26,126,404.19","66,366,477.64","76,793,571.95","4,503,173.58","29,399,861.93","53,474,266.44","57,266,138.15","5,929,247.50","44,408,023.15","88,277,178.67","90,275,702.06","5,946,715.26","47,165,618.82","79,395,708.28","94,366,160.34","6,305,092.87","40,170,346.88","50,922,527.24","63,100,198.22","6,361,958.09","29,603,909.62","49,343,495.56","23,500,479.36","4,162,082.33","19,355,561.75","29,585,245.99","25,316,680.16","5,696,021.03","17,744,909.40","30,517,595.62","35,863,001.29","3,046,266.55","25,092,391.74","38,750,937.54","40,596,317.39","2,326,131.99"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"20,761,026.22","39,405,232.61","58,328,472.94","26,126,404.19","66,366,477.64","76,793,571.95","4,503,173.58","29,399,861.93","53,474,266.44","57,266,138.15","5,929,247.50","44,408,023.15","88,277,178.67","90,275,702.06","5,946,715.26","47,683,787.08","80,057,879.57","95,448,649.81","6,192,946.97","39,977,698.04","50,611,702.35","63,435,189.47","6,604,501.75","31,490,883.00","51,513,822.75","26,830,599.71","4,842,513.82","19,263,479.41","30,564,988.57","27,241,075.98","7,004,206.80","20,558,015.99","32,562,399.42","37,517,738.42","2,234,802.58","25,195,427.53","37,807,627.27","41,477,564.22","3,283,500.73"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-697,233.62",,,,,,,,,,,,,,,"-518,168.26","-662,171.29","-1,082,489.47","112,145.90","192,648.84","310,824.89","-334,991.25","-242,543.66","-1,886,973.38","-2,170,327.19","-3,330,120.35","-680,431.49","92,082.34","-979,742.58","-1,924,395.82","-1,308,185.77","-2,813,106.59","-2,044,803.80","-1,654,737.13","811,463.97","-103,035.79","943,310.27","-881,246.83","-957,368.74"
