科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应交税费,"1,224,793.77","13,076,391.43","13,735,302.56","14,444,515.04","12,260,488.23","14,383,129.12","4,871,695.07","8,574,712.92","5,587,306.81","161,552.49","3,102,430.23","1,773,346.19","-1,224,282.49","4,793,312.04","10,323,675.89","20,039,731.16","24,513,910.27","1,577,652.33","5,178,329.93","4,818,760.86","8,899,896.08","12,110,386.86","9,342,583.62","27,193,589.06","22,998,516.77","26,375,653.87","23,262,432.10","31,176,838.70","31,762,785.24"
应收利息,,,,,,"1,166,262.58","7,377,165.52","10,942,639.19","14,093,646.01","2,658,553.87","6,173,226.71","685,555.55","1,601,388.90",,,,,,,,,,,,,,,,
应付利息,,,"61,777.78","55,600.02","98,222.22",,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"222,500.00","222,500.00","155,750.00","155,750.00","311,500.00","311,500.00","311,500.00","311,500.00","178,000.00","178,000.00","267,000.00","267,000.00",,
存货,"54,627,232.51","37,162,853.36","67,762,828.56","71,101,978.49","67,686,758.80","53,484,532.12","62,704,889.72","57,710,122.42","63,566,022.83","74,709,739.88","76,275,138.24","96,910,800.65","97,630,897.55","128,496,518.14","128,511,714.50","147,579,060.49","154,483,029.57","180,933,265.51","172,883,183.81","179,158,913.34","198,008,574.80","162,539,969.77","184,063,992.84","232,069,920.70","266,604,553.75","259,509,899.18","313,300,016.64","307,516,983.19","331,803,039.44"
其他应付款,"3,995,481.62","3,103,897.14","6,001,920.47","44,062,067.40","42,709,313.80","48,636,987.61","29,260,398.90","13,036,604.03","10,902,327.60","22,076,742.84","15,386,393.83","10,615,887.83","12,492,223.22","19,468,732.32","19,384,859.30","22,922,132.42","21,237,330.24","21,083,601.83","18,224,200.59","21,140,832.60","22,200,483.21","39,659,916.62","30,383,470.63","229,086,016.76","50,969,814.11","108,998,889.46","113,372,172.27","110,622,555.65","116,610,126.12"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,"351,534.37",,,"204,415.49","26,191.49",,,"702,083.85","532,000,000.00","573,011,441.67","655,221,697.94","671,782,784.70","606,040,056.04","684,460,851.01","462,392,979.18","446,142,823.92","127,375,673.41","466,200,900.52","200,576,407.00","145,268,035.85","120,959,302.10","216,328,267.21","201,096,303.89","131,440,992.72","159,602,284.07","186,608,064.95"
其他流动负债,,,,,"66,281.11",,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"217,263,931.23","302,146,519.68","355,563,402.62","308,010,682.10","315,665,053.18","1,086,180,814.39","1,017,431,864.29","976,873,980.47","958,452,197.41","964,633,335.86","959,345,559.95","969,917,064.23","1,020,196,802.30","1,068,567,783.18","1,059,569,956.27","1,071,202,730.34","1,128,318,366.06","1,138,283,548.22","976,263,168.07","981,168,872.98","1,010,740,399.87","1,041,265,638.58","877,236,569.14","811,649,631.85","692,478,165.87","914,698,904.92","906,036,475.09","1,009,910,095.13","1,063,379,173.44"
流动负债合计,"120,644,444.89","203,946,830.06","190,021,510.27","214,074,295.39","233,117,015.13","171,803,977.03","95,483,990.96","95,745,688.44","97,283,780.53","119,423,283.56","104,391,278.70","140,841,729.49","186,037,234.88","274,821,509.29","241,615,583.91","234,100,932.09","249,993,390.87","247,713,577.05","216,781,495.80","194,698,954.15","199,653,144.24","203,044,788.45","245,367,048.55","459,732,174.28","306,117,455.80","436,867,101.98","408,919,720.33","489,944,735.52","533,137,043.64"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,"171,355,000.00","181,352,500.00","201,925,000.00","104,582,652.26","279,693,512.63","303,446,055.20","314,386,487.73","206,019,581.05","206,180,989.62","219,244,334.02","221,020,764.62"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"56,677,100.60","54,663,609.89","90,656,687.43","90,326,509.83","87,659,631.06","88,028,509.87","86,692,870.75","85,844,255.17","84,056,163.99","100,750,101.32","97,139,263.46","99,734,622.09","97,700,472.71","113,755,722.02","110,974,182.26","109,739,417.59","108,266,936.21","303,086,996.61","323,142,886.64","320,882,245.31","313,915,176.83","313,059,520.73","375,785,829.48","370,275,641.50","365,668,600.45","367,041,116.74","385,234,269.75","380,208,028.82","442,807,079.42"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"2,106,729.69","2,043,740.51","1,979,197.32","1,917,762.13"
在建工程,"323,500.00","5,321,010.38",,"2,793,416.00","38,054,682.77","49,430,688.49","61,499,773.24","82,029,671.46","127,800,132.08","121,848,073.62","132,040,457.60","183,308,254.66","198,532,142.16","251,988,226.12","253,165,981.91","264,245,090.68","268,999,354.49","81,905,049.69","55,879,793.24","55,578,825.85","55,980,910.98","54,127,832.36","59,563,275.52","58,680,504.52","58,997,044.92","60,175,630.64","61,413,647.90","79,375,018.69","28,468,249.63"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,,,,,,,,,,,"3,486,063.02","3,405,973.84","3,324,330.65","3,245,795.46"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"120,644,444.89","203,946,830.06","190,021,510.27","214,074,295.39","233,117,015.13","171,803,977.03","95,483,990.96","95,745,688.44","97,283,780.53","119,423,283.56","104,391,278.70","140,841,729.49","186,037,234.88","274,821,509.29","241,615,583.91","234,100,932.09","249,993,390.87","247,713,577.05","216,781,495.80","194,698,954.15","199,653,144.24","203,044,788.45","245,367,048.55","459,732,174.28","306,117,455.80","440,353,165.00","412,325,694.17","493,269,066.17","536,382,839.10"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"103,743,930.70","103,743,930.70","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","162,225,000.00","162,225,000.00","324,450,000.00","324,450,000.00","324,687,000.00","324,687,000.00","649,374,000.00","649,374,000.00","649,374,000.00","649,374,000.00","649,848,000.00","649,848,000.00","650,480,000.00","650,480,000.00","650,480,000.00","650,480,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"76,581,151.51","76,581,151.51","75,614,481.19","871,271,464.17","871,271,464.17","871,271,464.17","871,271,464.17","871,271,464.17","871,271,464.17","871,271,464.17","871,271,464.17","881,525,883.17","881,525,883.17","724,278,653.69","726,780,222.28","731,011,147.47","731,011,147.47","408,387,259.34","409,418,815.27","419,786,866.40","388,056,866.40","117,301,455.49","117,711,217.03","110,904,716.54","110,904,716.54","110,904,716.54","110,904,716.54"
无形资产,"9,060,618.48","9,279,242.37","10,043,692.48","133,984,864.99","136,332,274.07","135,490,837.10","135,060,843.20","135,846,520.71","134,981,035.02","144,042,244.68","143,130,057.44","142,362,960.20","141,595,772.96","140,828,585.72","140,061,398.48","139,294,211.24","138,527,024.00","149,326,125.92","148,499,209.49","162,477,571.24","161,292,070.78","162,230,451.84","189,240,639.15","188,371,588.69","187,320,355.91","200,149,296.63","201,412,598.80","199,962,746.86","197,625,203.00"
盈余公积,"8,205,236.28","16,684,556.68","6,986,426.88","6,986,426.88","7,083,093.91","16,124,827.13","16,124,827.13","16,124,827.13","16,124,827.13","23,420,516.41","23,420,516.41","23,420,516.41","23,420,516.41","33,304,306.01","33,304,306.01","33,304,306.01","33,304,306.01","47,851,900.00","47,851,900.00","47,851,900.00","47,851,900.00","61,703,013.95","63,768,083.39","63,560,619.60","63,560,619.60","72,429,483.12","72,429,483.12","72,429,483.12","72,429,483.12"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,629,991.54","2,629,991.54"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,"184,251,482.14","210,251,482.14","210,251,482.14","210,251,482.14"
未分配利润,"50,849,094.83","47,162,978.49","62,785,814.77","117,596,485.95","142,037,901.18","140,175,580.40","158,050,068.10","137,733,762.00","160,905,939.35","157,610,838.71","173,031,516.03","200,115,050.38","217,632,798.05","223,662,223.56","245,725,471.92","269,078,056.71","310,339,165.77","321,862,622.93","355,315,330.07","386,777,550.46","423,233,586.05","428,997,049.88","485,265,818.70","532,372,157.37","571,743,376.63","632,422,085.79","677,881,116.67","717,236,485.14","738,119,360.34"
长期待摊费用,"74,175.99","46,105.59",,,,,,,,,,,,,,,,,,,,,"2,614,244.25","2,190,566.44","1,820,365.61","1,507,309.38","1,130,238.24","2,826,478.56","3,491,935.37"
少数股东权益,,,,,,,,,,,,,,,,,,,,"14,919,451.57","14,919,519.08","14,901,040.65","55,559,436.48","14,920,831.64","14,827,951.02","31,629,080.42","51,649,843.36","63,521,031.71","64,111,894.80"
递延所得税资产,"43,380.40","81,808.02","111,120.90","122,886.81","140,850.33","244,998.88","244,998.88","281,313.93","296,482.68","452,347.37","459,436.86","325,859.27","336,823.38","398,604.99","624,726.09","730,498.65","755,404.17","524,527.01","506,815.90","549,100.14","597,406.18","2,540,663.56","3,257,183.35","3,121,250.18","3,137,599.59","4,375,209.37","4,011,152.32","3,432,606.92","2,754,414.74"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"66,178,775.47","69,391,776.25","100,811,500.81","227,227,677.63","262,187,438.23","273,195,034.34","283,498,486.07","304,001,761.27","347,133,813.77","367,092,766.99","372,769,215.36","425,731,696.22","438,165,211.21","506,971,138.85","504,826,288.74","514,009,218.16","516,548,718.87","534,842,699.23","699,383,705.27","720,840,242.54","733,710,564.77","736,541,120.75","1,010,154,684.38","1,026,085,606.53","1,031,330,454.21","1,023,519,625.95","1,069,634,378.77","1,097,930,687.55","1,109,049,120.46"
所有者权益(或股东权益)合计,"162,798,261.81","167,591,465.87","266,353,393.16","321,164,064.34","344,735,476.28","1,187,571,871.70","1,205,446,359.40","1,185,130,053.30","1,208,302,230.65","1,212,302,819.29","1,227,723,496.61","1,254,807,030.96","1,272,324,778.63","1,300,717,412.74","1,322,780,661.10","1,351,111,016.41","1,394,873,694.06","1,425,412,670.40","1,458,865,377.54","1,507,310,161.37","1,544,797,820.40","1,574,761,970.88","1,642,024,204.97","1,378,003,064.10","1,417,691,164.28","1,497,865,365.87","1,563,345,159.69","1,614,571,716.51","1,636,045,454.80"
资产总计,"283,442,706.70","371,538,295.93","456,374,903.43","535,238,359.73","577,852,491.41","1,359,375,848.73","1,300,930,350.36","1,280,875,741.74","1,305,586,011.18","1,331,726,102.85","1,332,114,775.31","1,395,648,760.45","1,458,362,013.51","1,575,538,922.03","1,564,396,245.01","1,585,211,948.50","1,644,867,084.93","1,673,126,247.45","1,675,646,873.34","1,702,009,115.52","1,744,450,964.64","1,777,806,759.33","1,887,391,253.52","1,837,735,238.38","1,723,808,620.08","1,938,218,530.87","1,975,670,853.86","2,107,840,782.68","2,172,428,293.90"
负债和所有者(或股东权益)合计,"283,442,706.70","371,538,295.93","456,374,903.43","535,238,359.73","577,852,491.41","1,359,375,848.73","1,300,930,350.36","1,280,875,741.74","1,305,586,011.18","1,331,726,102.85","1,332,114,775.31","1,395,648,760.45","1,458,362,013.51","1,575,538,922.03","1,564,396,245.01","1,585,211,948.50","1,644,867,084.93","1,673,126,247.45","1,675,646,873.34","1,702,009,115.52","1,744,450,964.64","1,777,806,759.33","1,887,391,253.52","1,837,735,238.38","1,723,808,620.08","1,938,218,530.87","1,975,670,853.86","2,107,840,782.68","2,172,428,293.90"
