科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"150,464,289.27","211,772,485.36","275,195,260.48","139,678,817.74","223,048,682.79","305,313,878.28","401,191,958.38","191,073,561.16","298,408,557.65","421,235,230.07","563,291,899.58","264,976,757.57","418,105,204.15","599,370,866.10","781,133,039.36","371,562,469.82","642,325,053.55","958,859,754.37","1,313,380,872.04","607,898,162.15","955,096,766.27","1,337,301,535.71","1,743,964,349.45","631,643,234.83","1,034,420,495.71","1,437,650,696.98","1,870,072,513.67","654,868,847.58","1,054,814,774.21","1,450,788,785.96","1,864,124,454.36","629,641,636.88","1,014,480,423.59","1,403,813,687.07","1,853,018,565.29","616,462,347.02","1,047,406,953.34","1,440,665,497.43","1,919,288,997.25","512,269,146.33"
取得借款收到的现金,"407,910,000.00","542,880,000.00","552,350,000.00","123,500,000.00","137,500,000.00","172,500,000.00","172,500,000.00",,,"15,000,000.00","15,000,000.00","6,000,000.00","106,000,000.00","164,667,999.73","169,667,999.73","212,825,570.48","452,637,629.43","601,333,518.25","976,333,605.25","157,101,160.22","789,093,944.05","1,014,893,944.05","1,085,893,944.05","57,000,000.00","568,784,848.29","1,066,644,081.14","1,137,233,081.14","20,000,000.00","1,138,101,069.63","5,652,947,414.68","6,851,551,922.21","1,149,249,638.10","1,866,085,576.16","2,131,759,742.15","2,406,465,077.17","362,216,626.52","1,414,780,857.32","2,376,534,126.76","2,964,904,208.23","342,318,718.81"
支付的各项税费,"15,628,359.15","35,911,468.82","92,117,753.58","19,601,174.72","45,621,219.56","66,008,050.77","89,955,974.01","29,050,689.73","57,183,185.12","84,592,187.74","115,041,832.40","44,781,655.69","93,016,967.73","126,632,006.52","170,100,704.97","53,991,015.29","119,603,353.99","164,164,137.44","224,041,308.82","85,119,080.14","159,584,850.07","213,742,001.92","280,962,401.83","85,872,497.64","134,984,159.70","175,264,485.37","246,483,368.31","81,538,900.87","148,714,197.70","226,995,028.29","285,076,579.34","73,522,661.34","148,264,284.69","224,377,041.09","309,407,507.03","107,750,652.06","191,232,607.28","242,834,170.31","318,512,674.47","97,617,037.67"
收到其他与筹资活动有关的现金,,,,,,,,,,,"3,443,178.00","923,022.00",,,"6,873,022.00","4,979,643.93","4,979,643.93","6,979,643.93","58,979,643.93","600,000.00","600,000.00","600,000.00","605,600,000.00",,"264,000.00","1,244,000.00","1,006,244,000.00",,"39,200,000.00","1,539,200,000.00","1,604,816,972.80","58,273,456.15","1,060,776,380.24","1,585,915,126.15","2,191,871,166.72","1,557,805,280.17","1,575,829,506.77","1,597,429,506.77","1,562,313,524.02","68,338,558.18"
支付其他与经营活动有关的现金,"220,541,872.65","325,505,705.59","381,559,435.53","91,892,835.86","224,017,481.70","347,277,030.78","475,351,762.77","123,756,599.13","247,339,720.25","448,084,663.32","559,071,969.77","171,293,378.65","350,315,601.04","586,986,434.52","682,394,353.98","184,831,079.50","427,095,740.91","765,924,389.34","1,139,000,124.08","300,882,871.12","736,119,744.08","1,076,240,062.35","1,402,081,573.36","354,982,384.90","788,745,300.46","1,062,672,909.72","1,465,924,338.31","337,331,833.20","633,374,978.62","956,512,171.25","1,249,136,191.53","346,325,487.65","661,737,737.53","1,338,922,938.52","1,346,215,982.01","357,316,667.94","655,556,099.82","986,599,914.96","1,237,556,855.95","319,867,481.35"
筹资活动现金流入小计,"494,338,500.00","542,880,000.00","552,350,000.00","123,950,000.00","2,183,880,000.00","2,218,880,000.00","2,270,343,500.00","7,200,000.00","7,200,000.00","22,200,000.00","25,643,178.00","6,923,022.00","127,025,000.00","188,992,999.73","258,681,421.73","226,305,214.41","502,452,615.52","757,998,694.00","1,385,216,560.96","169,076,180.08","1,309,416,234.23","1,605,234,000.79","2,440,341,247.07","77,000,000.00","607,048,848.29","2,106,788,081.14","4,373,557,040.78","27,310,000.00","1,194,371,069.63","7,248,317,414.68","8,520,138,895.01","1,212,823,094.25","2,950,722,404.16","3,761,714,868.30","5,719,025,777.57","1,972,676,906.69","3,691,288,364.09","4,749,181,633.53","5,343,815,732.25","410,714,276.99"
经营活动现金流出小计,"2,282,461,202.20","3,408,616,462.01","3,800,631,100.91","1,028,399,370.52","2,172,817,430.36","3,357,791,146.75","5,027,512,498.01","1,431,371,119.81","3,029,986,583.30","4,939,333,452.20","7,330,714,049.31","2,155,254,362.23","4,531,343,739.87","7,101,371,365.27","9,960,798,803.14","2,901,355,365.49","6,483,987,459.43","10,790,084,997.63","16,226,967,520.10","3,979,195,584.05","8,082,233,272.38","12,500,040,608.71","17,436,163,577.82","3,633,815,927.43","7,079,139,473.20","10,511,692,989.22","14,776,307,687.89","3,382,392,772.31","7,127,356,818.15","11,226,244,029.11","16,121,685,679.30","4,025,603,694.54","8,038,498,181.64","12,624,442,185.94","17,704,101,797.84","4,832,379,245.56","8,863,346,477.48","13,042,316,983.43","18,306,841,167.01","3,950,615,006.31"
偿还债务支付的现金,"285,849,400.00","493,680,000.00","607,590,000.01","63,827,200.00","476,440,000.00","506,440,000.00","513,460,000.00","2,000,000.00","2,000,000.00","27,000,000.00","30,000,000.00",,,"138,516,752.57","178,337,127.61","7,000,000.00","7,000,000.00","13,953,311.96","245,853,398.96","32,925,570.48","295,285,570.48","433,893,605.25","955,587,549.30","144,890,000.00","618,810,000.00","1,257,120,000.00","1,601,150,081.14","68,000,000.00","958,778,779.93","5,497,305,484.37","6,759,553,908.29","435,000,000.00","667,945,175.64","1,052,050,423.34","1,193,084,727.60","622,553,610.86","1,296,633,896.16","1,742,308,062.15","1,972,374,997.17","291,212,426.17"
经营活动产生的现金流量净额,"78,607,298.26","293,612,580.99","272,002,763.63","2,043,660.14","32,577,062.21","257,950,586.86","389,963,507.70","-103,213,507.60","10,930,449.91","384,507,605.31","665,414,906.71","-184,530,250.67","-223,156,329.30","33,812,919.46","694,869,902.23","-225,788,361.97","-353,560,166.50","-140,196,865.20","522,010,004.89","-620,839,120.45","-443,909,818.89","-19,652,880.33","847,419,737.58","-683,818,208.01","-341,717,597.64","455,973,102.62","1,299,482,364.51","-537,126,971.09","-211,306,399.19","-72,284,967.40","642,399,239.11","-588,239,353.88","-395,955,682.53","-57,626,762.19","715,022,801.00","-736,025,173.13","-597,252,236.43","292,299,102.07","1,067,467,486.86","-234,469,669.53"
分配股利、利润或偿还利息支付的现金,"106,641,541.07","95,874,375.01","69,532,935.84","5,452,104.70","10,819,685.92","62,931,268.61","95,348,283.22","429,515.12","60,881,368.92","98,107,286.55","112,419,133.79","482,097.80","101,681,712.44","121,335,930.66","138,697,658.16","315,677.78","148,271,417.69","158,909,163.81","168,452,572.23","11,924,069.36","193,807,027.60","230,380,527.41","251,774,054.77","13,874,632.10","230,939,339.89","254,890,537.82","297,775,775.34","10,081,798.32","272,546,736.99","321,447,166.37","337,041,276.54","10,453,689.91","346,496,754.43","376,945,261.17","395,499,204.88","69,503,596.62","492,463,667.86","544,379,866.12","795,574,440.63","194,375,363.56"
收回投资收到的现金,"958,500.00","110,000.00",,,,,"86,258,041.70",,"901,245.00","901,245.00","500,000.00",,,,,,,,,,"1,000,000.00","18,300,000.00","32,980,000.00",,"800,000.00","6,682,605.00",,,"52,394,000.00","52,874,100.00","52,874,000.00","50,000,000.00","4,900,000.00","5,200,000.00","183,868,000.00",,"5,488,600.00","339,744,600.00","381,750,000.00",
支付其他与筹资活动有关的现金,,"823,745.00","1,355,490.00","220,368.00","12,833,743.60","14,093,781.53","17,875,533.03","1,960,687.50",,,"923,022.00","4,485,000.00",,,"40,172,760.08",,,,"3,361,517.02",,"1,175,180.00","1,175,180.00","1,244,000.00","1,147,977.13","17,977.13","524,820.78","705,458,888.93","14,570,796.34","33,965,204.20","1,044,172,303.10","1,121,259,797.23","83,607,639.87","1,514,794,666.29","1,514,994,666.29","2,251,709,534.04","1,130,289,847.66","1,221,645,427.54","2,130,028,447.37","3,762,458,350.55","54,713,260.41"
取得投资收益收到的现金,"212,000.00","16,734.11","159,000.00",,"150,000.00","150,000.00","150,000.00","964,417.22","3,751,684.67","3,751,684.67","4,152,929.67",,"1,060,000.00","1,600,000.00","1,600,000.00","240,000.00","240,000.00","4,807,468.95","5,307,468.95","5,039,432.51","6,571,589.07","6,571,589.07","24,327,058.93","6,585,090.14","15,636,462.57","19,694,806.41","35,935,187.51","19,632,820.54","44,860,748.23","60,634,962.53","74,486,228.57","14,030,922.56","31,328,490.87","43,787,585.16","74,436,728.28","10,094,759.15","21,690,451.91","44,374,735.17","47,303,403.34","8,505,317.29"
筹资活动现金流出小计,"392,490,941.07","590,378,120.01","678,478,425.85","69,499,672.70","500,093,429.52","583,465,050.14","626,683,816.25","4,390,202.62","62,881,368.92","125,107,286.55","143,342,155.79","4,967,097.80","101,681,712.44","259,852,683.23","357,207,545.85","7,315,677.78","155,271,417.69","172,862,475.77","417,667,488.21","44,849,639.84","490,267,778.08","665,449,312.66","1,208,605,604.07","159,912,609.23","849,767,317.02","1,512,535,358.60","2,604,384,745.41","92,652,594.66","1,265,290,721.12","6,862,924,953.84","8,217,854,982.06","529,061,329.78","2,529,236,596.36","2,943,990,350.80","3,840,293,466.52","1,822,347,055.14","3,010,742,991.56","4,416,716,375.64","6,530,407,788.35","540,301,050.14"
处置固定资产、无形资产和其他长期资产收回的现金净额,"4,753,167.70","1,119,720.24","1,836,241.95","25,243.94","172,443.94","915,818.94","1,168,424.68","87,253.00","226,799.20","299,013.12","1,575,029.70","22,406.32","433,626.32","813,481.32","568,201.32","202,710.00","226,200.00","257,772.00","347,142.00","900,397.40","790,598.02","893,875.74","1,706,473.80","1,549,131.37","2,062,880.99","2,573,602.83","2,950,783.13","112,649.63","1,008,627.53","2,328,769.88","3,582,278.24","213,508.05","1,818,944.99","2,870,258.09","3,353,994.64","352,812.15","1,056,622.84","2,305,461.52","3,979,902.84","449,781.29"
筹资活动产生的现金流量净额,"101,847,558.93","-47,498,120.01","-126,128,425.85","54,450,327.30","1,683,786,570.48","1,635,414,949.86","1,643,659,683.75","2,809,797.38","-55,681,368.92","-102,907,286.55","-117,698,977.79","1,955,924.20","25,343,287.56","-70,859,683.50","-98,526,124.12","218,989,536.63","347,181,197.83","585,136,218.23","967,549,072.75","124,226,540.24","819,148,456.15","939,784,688.13","1,231,735,643.00","-82,912,609.23","-242,718,468.73","594,252,722.54","1,769,172,295.37","-65,342,594.66","-70,919,651.49","385,392,460.84","302,283,912.95","683,761,764.47","421,485,807.80","817,724,517.50","1,878,732,311.05","150,329,851.55","680,545,372.53","332,465,257.89","-1,186,592,056.10","-129,586,773.15"
处置子公司及其他营业单位收到的现金净额,,"512,950.05",,,,,,"3,900,000.00","-4,264,416.50","-4,264,416.50",,,,,,,,,,,,,,,,,"5,099,538.80",,,,,,"17,500,032.09","17,500,032.09","23,612,532.09",,,,"53,544,244.99",
四、汇率变动对现金的影响,"-107,989.04","-91,299.59","-12,346.16",-649.94,"-2,157.89","-2,220.81","-29,748.67","-4,702.62","-8,398.91","-17,835.24","-19,202.46","-39,954.52","-54,696.96","-30,396.94","-70,408.26","-5,600.46","-39,640.09","-54,282.11","-59,267.71","22,619.14","9,264.24","-14,335.06","-34,281.68","9,515.98","-1,002.59","73,789.03","101,822.03","-39,960.43","28,207.82","49,399.46","174,314.52","-16,945.60","-809,956.07","-1,628,598.61","-4,335,301.42","-2,159,387.31","-2,099,937.72","-1,962,378.04","-1,936,786.59","-35,652.51"
收到其他与投资活动有关的现金,,"500,000.00","8,000,000.00",,,,,,,,"6,616,654.39","500,000.00","500,000.00","1,674,876.07",,"50,000,000.00","50,000,000.00","50,000,000.00",,,"85,181,044.99","85,181,044.99","420,232,027.51","184,863,586.95","724,639,268.01","1,376,795,284.85","2,259,022,275.18","495,751,159.70","1,005,453,357.97","2,229,820,914.40","2,027,032,852.45","245,580,368.29","1,237,330,823.62","1,442,505,966.64","2,368,589,443.85","162,010,227.01","894,533,613.36","995,519,990.48","11,981,532.12","37,318,923.58"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,923,667.70","2,259,404.40","9,995,241.95","25,243.94","322,443.94","1,065,818.94","87,576,466.38","4,951,670.22","615,312.37","687,526.29","12,844,613.76","522,406.32","1,993,626.32","4,088,357.39","2,168,201.32","50,442,710.00","50,466,200.00","55,065,240.95","5,654,610.95","5,939,829.91","93,543,232.08","110,946,509.80","479,245,560.24","192,997,808.46","743,138,611.57","1,405,746,299.09","2,303,007,784.62","515,496,629.87","1,103,716,733.73","2,345,658,746.81","2,157,975,359.26","309,824,798.90","1,292,878,291.57","1,511,863,841.98","2,653,860,698.86","172,457,798.31","922,769,288.11","1,381,944,787.17","498,559,083.29","46,274,022.16"
五、现金及现金等价物净增加额,"23,294,484.54","130,732,195.13","23,109,138.91","11,729,129.71","1,575,158,345.96","1,682,867,141.35","1,746,708,108.98","-182,448,010.07","-258,177,530.93","-12,497,627.45","59,131,212.07","-329,934,509.83","-573,127,326.20","-723,376,672.16","-437,272,236.90","-185,373,044.30","-619,529,389.98","-610,671,924.58","-151,975,896.33","-786,896,609.61","-114,238,629.78","227,248,941.24","1,053,671,486.64","-1,464,152,733.69","-1,477,418,741.35","-1,386,638,039.34","-595,488,612.63","-1,084,350,916.42","-910,459,111.29","-804,467,887.39","-172,312,740.67","-229,418,847.29","272,825,390.58","-541,770,830.14","1,863,692,544.98","-1,938,465,199.01","-1,947,944,157.83","-1,626,031,477.06","-1,538,136,279.09","-562,343,660.02"
购建固定资产、无形资产和其他长期资产支付的现金,"143,706,886.90","112,205,459.96","127,773,211.75","44,789,451.73","141,525,572.78","211,561,993.50","297,076,318.44","80,091,267.45","204,198,825.38","269,632,937.26","448,403,116.49","146,197,271.36","370,813,717.02","630,793,338.77","909,474,801.91","224,358,611.58","506,818,264.30","927,231,519.53","1,442,901,387.41","284,336,478.45","578,696,562.22","771,671,660.55","984,568,643.48","248,916,856.36","405,689,374.71","640,678,565.92","1,148,448,407.56","219,637,584.73","457,346,739.62","701,253,573.73","890,655,756.45","221,453,775.08","464,332,150.40","669,764,076.75","1,065,774,762.07","404,911,789.93","740,064,443.04","896,902,458.82","986,975,217.08","125,330,798.50"
期初现金及现金等价物余额,"165,757,713.27","189,052,197.81","319,784,392.94","342,893,531.85","342,893,531.85","342,893,531.85","342,893,531.85","2,084,880,402.33","2,089,601,640.83","2,089,601,640.83","2,089,601,640.83","2,148,732,852.90","2,148,732,852.90","2,148,732,852.90","2,148,732,852.90","1,711,460,616.00","1,711,460,616.00","1,711,460,616.00","1,711,460,616.00","1,559,484,719.67","1,559,484,719.67","1,559,484,719.67","1,559,484,719.67","2,613,156,206.31","2,613,156,206.31","2,613,156,206.31","2,613,156,206.31","2,017,667,593.68","2,017,667,593.68","2,017,667,593.68","2,017,667,593.68","1,845,354,853.01","1,845,354,853.01","1,845,354,853.01","1,845,354,853.01","3,709,047,397.99","3,709,047,397.99","3,709,047,397.99","3,709,047,397.99","2,170,911,118.90"
投资支付的现金,"14,922,000.00","3,798,110.70","4,974,882.91",,,,"77,385,481.74","6,900,000.00","9,834,700.00","25,134,700.00","48,742,595.16","1,645,363.80","6,439,496.80","59,594,529.80","66,415,166.00","4,652,716.92","156,258,716.92","164,686,716.92","165,436,716.92","11,910,000.00","3,562,871.34","18,886,871.34","29,876,100.00","16,793,332.24","67,158,615.00","96,382,872.59","152,469,668.10","117,000,000.00","605,603,600.00","855,388,426.00","918,616,400.00","246,874,820.00","564,369,517.91","723,059,070.15","951,633,213.28","386,346,267.00","806,763,854.12","872,048,639.74","881,305,416.58","29,500,000.00"
期末现金及现金等价物余额,"189,052,197.81","319,784,392.94","342,893,531.85","354,622,661.56","1,918,051,877.81","2,025,760,673.20","2,089,601,640.83","1,902,432,392.26","1,831,424,109.90","2,077,104,013.38","2,148,732,852.90","1,818,798,343.07","1,575,605,526.70","1,425,356,180.74","1,711,460,616.00","1,526,087,571.70","1,091,931,226.02","1,100,788,691.42","1,559,484,719.67","772,588,110.06","1,445,246,089.89","1,786,733,660.91","2,613,156,206.31","1,149,003,472.62","1,135,737,464.96","1,226,518,166.97","2,017,667,593.68","933,316,677.26","1,107,208,482.39","1,213,199,706.29","1,845,354,853.01","1,615,936,005.72","2,118,180,243.59","1,303,584,022.87","3,709,047,397.99","1,770,582,198.98","1,761,103,240.16","2,083,015,920.93","2,170,911,118.90","1,608,567,458.88"
