科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"15,029,517.44","14,327,103.27","5,827,526.35","7,323,658.27","18,175,842.92","2,613,992.40","5,466,777.88","7,500,182.75","22,695,848.37","3,276,948.85","5,897,595.85","9,442,568.13","21,538,745.50","4,279,596.36","8,156,624.30","11,793,370.70","23,243,694.51","5,251,295.38","12,047,966.60","17,811,527.41","28,732,222.22","8,192,166.28","17,156,821.44","22,549,585.13","36,863,936.68","9,118,859.25","14,423,987.09","11,644,837.26","24,234,972.81","9,144,559.93","18,571,820.56","30,873,181.41","48,924,956.93","15,975,464.95","27,154,960.84","42,286,692.73","58,536,041.17","13,178,104.63","22,088,590.16","33,000,091.33","47,085,424.47","7,985,376.61"
取得借款收到的现金,"66,100,000.00","14,600,000.00",,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00",,,"20,000,000.00","35,000,000.00",,,,,"82,498,000.00","99,598,000.00","202,598,000.00","205,600,000.00","312,998,000.00","427,498,000.00","427,498,000.00","804,998,000.00",,"6,500,000.00","7,300,000.00","12,220,000.00","600,000.00"
支付的各项税费,"18,636,140.50","23,283,811.12","11,663,470.24","19,196,227.93","25,200,435.93","7,488,702.70","15,214,941.40","21,765,610.20","25,103,704.56","6,978,017.11","11,255,445.89","14,246,874.58","16,722,124.33","6,429,091.32","11,136,503.98","19,991,797.02","18,180,430.78","10,620,812.25","24,635,890.01","28,455,910.45","35,918,208.17","9,003,484.26","16,585,974.17","20,218,011.91","29,081,590.33","8,475,246.94","16,574,448.54","59,418,047.37","77,809,658.02","21,140,738.46","32,161,865.01","63,227,179.06","90,992,339.46","53,689,241.33","65,531,215.81","79,010,494.15","85,789,046.83","7,905,952.53","14,350,222.62","16,087,241.64","18,999,852.12","147,674.17"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000,000.00","13,000,000.00",,,,,"377,681,845.53",,,,"112,171,715.55",
支付其他与经营活动有关的现金,"43,905,185.18","16,710,052.05","8,567,338.02","12,659,552.59","15,316,001.82","7,710,029.67","12,420,911.73","21,239,741.73","16,220,921.39","9,009,663.92","11,913,008.20","17,366,161.46","20,621,801.90","7,302,081.92","13,861,470.90","22,252,361.96","23,940,744.82","12,726,762.71","18,584,513.52","25,231,130.96","28,463,266.88","11,339,462.55","13,908,135.27","26,335,374.46","16,971,428.55","15,951,726.48","17,626,200.03","42,703,142.94","319,153,036.80","48,995,455.95","84,227,857.36","125,017,011.35","161,621,847.17","146,938,849.50","169,526,076.65","199,535,337.19","259,342,467.82","146,752,321.88","384,928,447.62","416,877,814.47","91,956,511.62","10,951,390.96"
筹资活动现金流入小计,"66,100,000.00","14,600,000.00",,,"614,400,000.00",,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00",,,"20,000,000.00","35,000,000.00",,,,"50,000,000.00","82,498,000.00","112,598,000.00","215,598,000.00","213,123,979.39","312,998,000.00","427,498,000.00","427,498,000.00","1,182,679,845.53",,"6,500,000.00","7,300,000.00","124,391,715.55","600,000.00"
经营活动现金流出小计,"193,119,240.05","205,567,724.71","77,627,903.65","117,803,470.34","170,387,589.34","44,895,275.32","87,119,124.35","130,244,173.97","164,363,277.17","47,684,840.36","89,138,342.38","137,308,138.30","202,782,154.08","59,566,806.11","122,205,012.58","188,564,485.23","259,084,640.29","63,942,325.27","139,138,856.55","199,752,797.51","255,482,866.24","64,529,992.64","137,927,753.89","228,833,953.96","343,136,008.02","98,147,219.01","171,517,628.22","450,222,817.85","871,131,562.04","241,207,464.89","356,972,240.05","595,639,964.28","1,304,969,235.78","454,090,982.67","718,106,042.55","937,327,576.43","1,337,450,759.16","318,792,946.94","666,989,415.29","735,995,892.88","549,315,137.78","39,183,591.80"
偿还债务支付的现金,"83,800,000.00","34,600,000.00",,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00",,,"35,000,000.00","35,000,000.00",,"5,000,000.00",,,,"2,502,000.00","5,502,000.00","5,502,000.00","82,498,000.00","147,098,000.00","183,098,000.00","270,600,000.00","60,000,000.00","77,598,000.00","78,148,192.85","83,043,000.00","50,000.00"
经营活动产生的现金流量净额,"67,208,191.02","35,949,909.10","14,866,218.89","27,182,599.14","29,528,255.38","-10,985,065.46","1,502,927.58","-242,772.93","4,154,679.37","4,768,298.10","24,873,819.49","18,080,034.93","24,264,455.84","-4,090,734.07","4,728,199.63","-10,585,398.44","3,656,829.41","-3,668,798.22","-8,449,138.26","-13,702,266.77","-14,296,419.38","7,500,106.41","6,729,009.92","8,887,620.14","-2,917,952.41","-16,990,971.13","2,886,916.52","-34,069,988.41","30,069,913.03","-117,893,069.83","-115,647,942.56","-205,500,051.32","-161,968,528.03","-196,933,821.94","-318,624,138.40","-299,059,278.04","-523,282,959.16","67,498,542.35","54,449,765.84","54,753,437.21","224,566,882.89","-48,280.40"
分配股利、利润或偿还利息支付的现金,"30,700,770.10","262,159.34",,,,,"49,552,125.44","49,656,000.00","49,656,000.00",,,"24,828,000.00","24,828,000.00",,"49,656,000.00","49,656,000.00","49,656,000.00","289,979.16","33,288,695.56","34,486,502.13","33,995,311.10","315,000.00","16,712,200.00","16,800,533.33","17,050,533.33","299,999.99","595,833.32",,,"574,513.15","11,275,796.48","23,769,002.67","33,602,682.59","1,786,533.58","13,925,771.34","31,133,990.43","56,375,267.73","2,505,371.99","2,663,505.48","2,801,177.63","8,155,609.94",
收回投资收到的现金,"5,000,000.00",,"2,110,000.00","7,110,000.00","2,110,000.00","400,000.00","1,400,000.00","1,400,000.00","1,400,000.00",,,,,,,,,,,,,,,,"63,840,000.00",,,,,,"1,000,000.00","1,000,000.00",,,,,,,"23,000,000.00","23,000,000.00","23,000,000.00",
支付其他与筹资活动有关的现金,"154,500.00","120,000.00","10,000.00","10,000.00","6,555,560.00","920,000.00",,,,,,,,,,,,,,,,,,,,,,,"25,220,315.40",,"500,000.00","500,000.00","500,000.00",,"13,048,357.73","13,048,357.73","405,004,182.15",,,,"282,858,028.65",
取得投资收益收到的现金,"56,350.00",,,,"15,799.70",,,,,,,,,,,,,,,,,,"138,547.07","240,478.57","290,889.53","550,000.00","2,545,000.00",,,,,,,,,,,,,,,
筹资活动现金流出小计,"114,655,270.10","34,982,159.34","10,000.00","10,000.00","6,555,560.00","920,000.00","49,552,125.44","49,656,000.00","49,656,000.00",,,"24,828,000.00","24,828,000.00",,"49,656,000.00","49,656,000.00","49,656,000.00","289,979.16","63,288,695.56","64,486,502.13","63,995,311.10","315,000.00","16,712,200.00","51,800,533.33","52,050,533.33","299,999.99","5,595,833.32",,"25,220,315.40","574,513.15","14,277,796.48","29,771,002.67","39,604,682.59","84,284,533.58","174,072,129.07","227,280,348.16","731,979,449.88","62,505,371.99","80,261,505.48","80,949,370.48","374,056,638.59","50,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"185,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,10.00,,,,,,,
筹资活动产生的现金流量净额,"-48,555,270.10","-20,382,159.34","-10,000.00","-10,000.00","607,844,440.00","-920,000.00","-49,552,125.44","-49,656,000.00","-49,656,000.00",,,"-24,828,000.00","-24,828,000.00",,"-49,656,000.00","-49,656,000.00","-49,656,000.00","-289,979.16","-43,288,695.56","-44,486,502.13","-43,995,311.10","-315,000.00","-16,712,200.00","-31,800,533.33","-17,050,533.33","-299,999.99","-5,595,833.32",,"24,779,684.60","81,923,486.85","98,320,203.52","185,826,997.33","173,519,296.80","228,713,466.42","253,425,870.93","200,217,651.84","450,700,395.65","-62,505,371.99","-73,761,505.48","-73,649,370.48","-249,664,923.04","550,000.00"
处置子公司及其他营业单位收到的现金净额,"18,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315,201.28",,,"-43,982.19","288,913.30",,,"38,077.01","20,709.47",,"1,421.83","2,622.39","4,710.02",
收到其他与投资活动有关的现金,,,"15,799.70","156,114.70",,,,,,,,,,,,,,,,,,,"38,840,000.00","53,840,000.00",,,"40,000,000.00","50,000,000.00",,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"23,241,350.00",,"2,125,799.70","7,266,114.70","2,125,799.70","400,000.00","1,400,000.00","1,400,000.00","1,400,000.00",,,,,,,,,,,,,,"38,978,547.07","54,080,478.57","64,130,889.53","550,000.00","42,545,000.00","50,000,000.00",,,"1,000,000.00","1,000,000.00",,10.00,10.00,,,,"23,000,000.00","23,000,000.00","23,000,000.00",
五、现金及现金等价物净增加额,"19,587,888.77","-3,044,110.79","2,026,799.73","13,159,416.38","625,158,489.62","-18,276,717.11","-69,671,838.31","-92,496,111.39","-139,900,874.98","-31,446,647.28","-34,061,998.42","-90,130,495.33","-102,445,082.26","-21,445,566.98","-70,227,040.71","-90,831,478.78","-85,683,522.93","-117,354,883.98","-178,680,667.94","-188,532,559.27","-192,153,992.39","3,688,511.41","-53,654,476.01","-71,636,839.22","-63,776,600.81","-16,797,770.12","38,974,784.20","13,243,188.51","48,276,388.34","-56,540,439.98","-38,649,274.33","-50,664,147.33","-26,748,711.66","31,118,450.13","-67,479,838.51","-101,662,137.67","-76,221,434.11","-1,072,004.64","-2,527,406.25","-2,170,399.32","-4,441,608.65","501,719.60"
购建固定资产、无形资产和其他长期资产支付的现金,"4,306,382.15","16,501,860.55","5,955,218.86","10,279,297.46","12,940,005.46","6,771,651.65","23,022,640.45","43,997,338.46","95,799,554.35","15,214,945.38","37,935,817.91","62,382,530.26","80,881,538.10","17,354,832.91","25,299,240.34","30,590,080.34","39,684,352.34","6,820,106.60","8,942,834.12","12,343,790.37","16,534,595.14","3,496,595.00","3,809,833.00","3,964,404.60","4,099,004.60","56,799.00","861,299.00","2,686,823.08","6,888,410.57","570,857.00","1,421,057.00","4,479,111.15","8,641,643.73","661,204.35","2,281,581.04","2,858,588.48","3,659,580.07","65,175.00","217,088.44","277,088.44","2,348,278.52",
期初现金及现金等价物余额,"10,318,200.11","29,906,088.88","26,861,978.09","26,861,978.09","26,861,978.09","652,020,467.71","652,020,467.71","652,020,467.71","652,020,467.71","512,119,592.73","512,119,592.73","512,119,592.73","512,119,592.73","409,674,510.47","409,674,510.47","409,674,510.47","409,674,510.47","324,065,084.69","327,097,615.36","327,097,615.36","323,990,987.54","131,836,995.15","131,836,995.15","131,836,995.15","131,836,995.15","68,060,394.34","68,060,394.34","60,637,231.92","60,637,231.92","112,796,674.46","108,913,620.26","118,395,925.01","108,913,620.26","109,145,490.20","109,174,172.32","109,174,172.32","82,164,908.60","10,560,759.39","7,653,575.70","7,653,575.70","5,943,474.49","6,352,401.30"
投资支付的现金,,"2,110,000.00","9,000,000.00","11,000,000.00","1,400,000.00",,,,,"21,000,000.00","21,000,000.00","21,000,000.00","21,000,000.00",,,,,,,,,,,,"103,840,000.00",,,,,"20,000,000.00","20,900,478.29","27,468,000.00","29,946,750.00",,,,,"6,000,000.00",,,,
期末现金及现金等价物余额,"29,906,088.88","26,861,978.09","28,888,777.82","40,021,394.47","652,020,467.71","633,743,750.60","582,348,629.40","559,524,356.32","512,119,592.73","480,672,945.45","478,057,594.31","421,989,097.40","409,674,510.47","388,228,943.49","339,447,469.76","318,843,031.69","323,990,987.54","206,710,200.71","148,416,947.42","138,565,056.09","131,836,995.15","135,525,506.56","78,182,519.14","60,200,155.93","68,060,394.34","51,262,624.22","107,035,178.54","73,880,420.43","108,913,620.26","56,256,234.48","70,264,345.93","67,731,777.68","82,164,908.60","140,263,940.33","41,694,333.81","7,512,034.65","5,943,474.49","9,488,754.75","5,126,169.45","5,483,176.38","1,501,865.84","6,854,120.90"
