科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
偿还债务支付的现金,"1,000,000.00","181,000,000.00","49,000,000.00","48,000,000.00","48,000,000.00","165,600,000.00","19,900,000.00","129,500,000.00","139,400,000.00","275,400,000.00","166,000,000.00","606,000,000.00","826,000,000.00","946,000,000.00",,,"205,000,000.00","210,000,000.00","205,000,000.00","300,000,000.00","305,000,000.00","310,000,000.00","270,578,355.55","370,000,000.00","705,000,000.00","740,000,000.00","20,000,000.00","140,000,000.00","530,000,000.00","550,000,000.00","92,500,000.00","225,000,000.00","597,500,000.00","580,000,000.00","42,500,000.00"
经营活动产生的现金流量净额,"46,980,687.69","92,514,306.24","107,747,753.62","45,287,350.88","56,883,348.70","76,962,139.34","9,454,847.28","47,096,844.29","74,782,101.66","89,982,999.70","32,893,152.12","65,062,475.27","107,224,434.21","117,352,777.94","10,994,379.92","-31,526,115.43","68,186,199.09","39,338,564.00","19,214,237.10","54,981,687.42","108,959,977.86","40,557,325.82","2,699,429.76","6,144,193.70","-15,204,605.87","138,973,671.45","-10,489,038.18","16,255,987.85","12,000,056.19","212,631,765.38","25,478,543.13","121,652,207.28","228,979,435.02","213,484,373.76","-11,362,813.33"
分配股利、利润或偿还利息支付的现金,"21,068,730.00","16,868,905.00","15,650,989.63","10,829,446.44","17,742,397.06","26,171,012.77","4,294,264.60","13,793,063.60","19,661,996.25","26,259,246.81","6,257,621.11","18,078,741.27","26,986,090.70","35,083,207.39","7,852,533.37","12,691,302.28","29,417,381.59","37,447,728.88","9,502,916.34","27,642,905.97","37,011,284.44","46,415,600.75","7,769,886.80","23,198,117.72","45,547,246.88","38,638,000.42","9,632,091.32","21,806,294.36","31,211,989.49","41,155,235.99","10,285,788.17","21,033,739.80","33,214,438.11","42,812,108.09","9,692,893.15"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"550,000.00","100,000.00","5,400,000.00","58,891.56","1,939,691.56","3,003,666.00",,"3,870,000.00",,,,,,,,,,,,,,,,,,"652,500.00",,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"22,618,730.00","197,968,905.00","70,050,989.63","58,888,338.00","67,682,088.62","194,774,678.77","24,194,264.60","147,163,063.60","159,061,996.25","301,659,246.81","172,257,621.11","624,078,741.27","852,986,090.70","981,083,207.39","7,852,533.37","12,691,302.28","234,417,381.59","247,447,728.88","214,502,916.34","327,642,905.97","342,011,284.44","356,415,600.75","278,348,242.35","393,198,117.72","750,547,246.88","779,290,500.42","29,632,091.32","161,806,294.36","561,211,989.49","591,155,235.99","102,785,788.17","246,033,739.80","630,714,438.11","622,812,108.09","52,192,893.15"
处置固定资产、无形资产和其他长期资产收回的现金净额,"8,092,468.11","45,598.29","17,737.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动产生的现金流量净额,"27,381,270.00","-37,968,905.00","-20,050,989.63","108,711,662.00","642,217,911.38","455,475,321.23","-14,294,264.60","62,736,936.40","160,838,003.75","108,240,753.19","337,742,378.89","25,921,258.73","689,973,909.30","654,284,952.61","-7,852,533.37","-12,691,302.28","-34,417,381.59","42,552,271.12","35,497,083.66","2,357,094.03","67,988,715.56","56,584,399.25","-28,348,242.35","-43,198,117.72","-30,547,246.88","-59,290,500.42","170,367,908.68","118,193,705.64","78,788,010.51","165,844,764.01","-72,785,788.17","-153,033,739.80","-217,714,438.11","-239,812,108.09","27,807,106.85"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-1,306,521.51","-153,744.46","-169,189.65","-576,646.61","-541,267.19","-255,162.19",,"4,530.01","1,898.85","-27,406.41","1,783.50","4,348.76","4,983.45","-1,888,268.77","228,112.02","802,170.01","-677,821.32","-1,895,439.49","497,014.26","1,118,455.91","3,102,706.66","2,052,338.17","532,487.75","4,095,486.80","4,626,063.96","3,448,522.73","-2,118,037.45","-5,361,125.36","-7,579,463.27","-3,227,180.39","-1,438,543.82","-5,608,900.24","-812,156.15","301,600.86","-152,972.87"
收到其他与投资活动有关的现金,,,"1,970,000.00",,,"9,478,000.00",,,,"19,302,879.51",,,,"17,306,673.34",,,,"7,317,848.80",,"6,409,907.50","6,409,907.50","6,409,907.50",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"8,092,468.11","45,598.29","1,987,737.00",,,"9,478,000.00",,,,"19,302,879.51",,,,"17,306,673.34",,,,"7,317,848.80",,"6,409,907.50","6,409,907.50","6,409,907.50",,,,,,,,,,,,,
五、现金及现金等价物净增加额,"6,434,118.60","10,254,640.49","-34,393,394.84","6,954,387.47","538,398,528.19","312,202,430.65","-188,854,245.56","-143,775,870.38","-142,512,696.61","-237,048,571.65","361,728,454.35","29,196,388.68","710,841,333.89","447,672,769.06","-18,858,141.27","-112,635,486.38","-182,286,759.38","-285,289,953.26","9,378,610.45","11,266,101.59","127,239,440.93","35,389,412.04","-29,476,971.18","-52,636,716.40","-75,848,667.55","-117,570,152.77","66,289,853.37","-4,090,301.96","-51,658,150.58","-74,011,060.24","-69,774,949.65","-63,791,990.36","-40,574,186.24","-68,400,188.91","7,988,793.69"
购建固定资产、无形资产和其他长期资产支付的现金,"74,713,785.69","44,182,614.58","123,908,706.18","136,142,271.65","149,835,757.55","212,690,788.22","178,073,628.24","251,818,249.61","378,134,700.87","454,547,797.64","8,908,860.16","61,791,694.08","86,361,993.07","318,315,274.30","22,228,099.84","69,220,238.68","215,377,755.56","365,921,926.10","45,829,724.57","53,601,043.27","59,221,866.65","70,214,558.70","4,360,646.34","19,678,279.18","34,722,878.76","200,701,846.53","91,470,979.68","133,178,870.09","134,866,754.01","449,260,409.24","21,029,160.79","26,801,557.60","51,027,027.00","42,374,055.44","2,983,318.24"
期初现金及现金等价物余额,"33,059,033.62","39,493,152.22","49,747,792.71","15,354,397.87","15,354,397.87","15,354,397.87","327,556,828.52","327,556,828.52","327,556,828.52","327,556,828.52","90,508,256.87","94,908,256.87","94,908,256.87","90,508,256.87","538,181,025.93","559,249,117.69","559,249,117.69","538,181,025.93","259,238,816.67","259,238,816.67","259,238,816.67","252,891,072.67","292,956,734.71","292,956,734.71","292,956,734.71","288,280,484.71","170,710,331.94","170,710,331.94","170,710,331.94","170,710,331.94","96,699,271.70","96,699,271.70","96,699,271.70","96,699,271.70","28,299,082.79"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
期末现金及现金等价物余额,"39,493,152.22","49,747,792.71","15,354,397.87","22,308,785.34","553,752,926.06","327,556,828.52","138,702,582.96","183,780,958.14","185,044,131.91","90,508,256.87","452,236,711.22","124,104,645.55","805,749,590.76","538,181,025.93","519,322,884.66","446,613,631.31","376,962,358.31","252,891,072.67","268,617,427.12","270,504,918.26","386,478,257.60","288,280,484.71","263,479,763.53","240,320,018.31","217,108,067.16","170,710,331.94","237,000,185.31","166,620,029.98","119,052,181.36","96,699,271.70","26,924,322.05","32,907,281.34","56,125,085.46","28,299,082.79","36,287,876.48"
