科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"24,449,297.67","24,506,401.85","29,331,424.58","32,286,450.52","33,503,163.49","29,893,590.22","36,652,620.92","34,377,973.23","37,746,525.79","41,461,322.94","52,064,506.75","54,279,466.76","51,285,882.22","51,426,630.28","50,805,491.77"
其他应付款,"290,249.61","206,397.11","167,962.24","230,047.80","1,417,215.38","168,434.37","467,415.97","216,212.70","307,141.98","37,821,077.01","37,860,445.96","37,914,570.30","27,188,116.33","23,875,168.96","23,783,572.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,
其他流动资产,,,,,,,"70,000,000.00","186,000,000.00","150,000,000.00","240,709,583.71","239,621,557.84","174,070,998.72","237,727,235.21","132,841,032.94","290,347,542.05"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"96,983,577.39","100,679,724.56","104,276,750.56","95,400,247.52","113,152,045.80","138,185,897.86","356,862,124.36","373,498,206.15","435,665,408.08","465,227,622.37","477,116,457.48","434,621,186.32","464,300,076.24","492,814,894.64","499,709,702.25"
流动负债合计,"12,468,502.85","13,513,697.96","17,099,201.79","13,408,995.75","18,231,611.78","22,988,677.85","19,029,241.23","29,894,681.08","33,958,816.13","75,821,591.20","72,231,706.84","72,437,692.04","62,291,753.95","75,023,609.07","56,932,399.87"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,"698,285.54","698,285.54"
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,"122,712.19",,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"52,955,541.25","73,620,873.56","112,354,552.41","121,938,759.65","122,609,420.84","128,811,396.39","129,336,658.45","134,184,349.74","143,198,223.79","156,888,093.27","162,973,914.92","165,605,210.03","158,439,428.34","155,895,689.71","155,008,224.50"
递延所得税负债,,,,,,,,,,,,,,"2,919,759.40","2,919,759.40"
在建工程,"3,372,819.51","11,531,979.58","8,307,973.08","11,933,972.37","14,062,700.44","11,384,274.77","12,591,551.97","12,870,720.70","12,784,179.58","14,157,442.79","15,690,420.56","17,015,056.71","37,311,735.01","49,844,413.53","53,920,599.15"
其他非流动负债,,,,,,,,,,,,,"698,285.54",,
工程物资,"986,125.53","1,601,462.82","1,582,085.22","1,387,505.82","1,521,872.11","1,609,980.70","2,076,895.28","2,440,016.16","2,559,637.00","2,603,098.76","3,030,866.20","3,841,704.53",,,
非流动负债合计,,"1,820,244.19","3,869,787.09","4,163,759.08","5,072,768.35","5,112,658.71","4,945,282.58","4,777,913.43","4,610,536.26","4,443,167.18","4,275,791.05","4,760,861.95","5,274,463.60","9,956,105.02","9,852,726.64"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"12,468,502.85","15,333,942.15","20,968,988.88","17,572,754.83","23,304,380.13","28,101,336.56","23,974,523.81","34,672,594.51","38,569,352.39","80,264,758.38","76,507,497.89","77,198,553.99","67,566,217.55","84,979,714.09","66,785,126.51"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"30,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","61,079,300.00","61,079,300.00","61,079,300.00","79,403,090.00","79,627,990.00","79,507,090.00","79,507,090.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"50,302,335.56","35,418,322.79","35,418,322.79","35,418,322.79","35,418,322.79","35,418,322.79","232,945,571.56","232,945,571.56","270,180,290.56","272,346,390.56","274,512,390.56","258,354,600.56","265,007,284.56","262,736,694.56","263,908,494.56"
无形资产,"6,890,704.22","23,102,933.08","23,126,621.14","23,141,661.63","23,391,687.02","23,342,530.20","23,161,004.39","22,973,944.40","22,960,043.89","22,734,721.27","22,489,576.63","58,640,299.57","59,510,680.98","59,357,706.97","60,965,848.69"
盈余公积,"9,520,528.20","14,414,176.11","19,028,634.13","19,028,634.13","19,028,634.13","24,576,573.09","24,576,573.09","24,576,573.09","24,576,573.09","35,135,464.92","35,135,464.92","35,135,464.92","35,135,464.92","46,946,137.31","46,946,137.31"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"37,592,019.00","37,592,019.00","37,592,019.00","26,517,166.40","23,327,266.40","23,327,266.40"
商誉,,,,,,,,,,"1,126,048.66","1,126,048.66","1,126,048.66","1,126,048.66","1,126,048.66","1,126,048.66"
未分配利润,"79,084,753.87","112,027,585.03","138,707,707.21","146,114,812.17","158,128,560.18","174,689,157.89","189,834,429.49","201,705,347.66","231,337,043.66","252,578,166.27","278,829,503.70","270,907,074.30","299,167,315.07","311,020,910.96","338,792,992.11"
长期待摊费用,,,,,,,,,,"284,682.70","1,198,323.21","1,697,508.53","3,463,631.47","5,548,648.58","5,712,968.30"
少数股东权益,,,,,,,,,,"9,374,635.16","9,072,685.84","9,804,069.25","10,102,242.32","10,832,186.12","14,726,865.19"
递延所得税资产,"294,441.34","472,743.31","1,096,937.32","1,104,872.69","1,285,058.56","1,451,006.09","1,451,006.09","1,451,006.09","1,451,006.09","2,123,054.25","2,445,738.98","2,178,426.01","2,166,949.99","3,919,414.32","4,050,037.85"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"19,892,911.24","11,184,309.17","8,378,733.28","8,227,504.24","4,857,112.46","3,000,304.32","5,851,857.41","6,481,843.58","7,124,061.27","8,067,074.71","11,502,349.74","9,428,102.13","5,789,834.96","6,123,806.89","7,781,487.59"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"84,392,543.09","121,514,301.52","154,846,902.45","167,734,276.40","167,727,851.43","169,599,492.47","174,468,973.59","180,401,880.67","190,077,151.62","207,984,216.41","220,457,238.90","259,532,356.17","267,808,309.41","281,815,728.66","288,565,214.74"
所有者权益(或股东权益)合计,"168,907,617.63","206,860,083.93","238,154,664.13","245,561,769.09","257,575,517.10","279,684,053.77","507,356,574.14","519,227,492.31","587,173,207.31","592,947,080.40","621,066,198.49","616,954,988.50","664,542,168.10","689,650,909.21","721,489,790.48"
资产总计,"181,376,120.48","222,194,026.08","259,123,653.01","263,134,523.92","280,879,897.23","307,785,390.33","531,331,097.95","553,900,086.82","625,742,559.70","673,211,838.78","697,573,696.38","694,153,542.49","732,108,385.65","774,630,623.30","788,274,916.99"
负债和所有者(或股东权益)合计,"181,376,120.48","222,194,026.08","259,123,653.01","263,134,523.92","280,879,897.23","307,785,390.33","531,331,097.95","553,900,086.82","625,742,559.70","673,211,838.78","697,573,696.38","694,153,542.49","732,108,385.65","774,630,623.30","788,274,916.99"
