科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"15,922,150.97","17,786,439.24","24,072,422.50","13,563,052.03","20,908,965.48","33,266,487.79","12,260,258.99","22,611,836.01","32,556,287.83","45,666,050.66","19,061,492.38","31,650,176.21","45,571,630.43","64,513,232.76","53,647,891.14","66,347,985.42","91,869,947.96","124,684,636.49","49,029,628.37","83,002,689.91","113,462,507.79","142,548,279.49","54,523,248.75","86,314,516.48","123,728,279.84","165,426,856.42","87,661,036.81","138,385,407.28","187,294,223.16","235,938,314.04","85,846,598.70","131,693,743.07","186,714,773.49","247,854,080.89","89,749,333.58","141,924,010.00","196,640,652.52","252,379,016.62","94,495,793.62"
取得借款收到的现金,"389,200,000.00","654,600,000.00","479,900,000.00","257,000,000.00","511,880,640.00","623,753,485.89","67,000,000.00","344,200,000.00","609,200,000.00","1,100,623,921.63","420,414,572.02","945,539,109.39","1,287,339,109.39","2,083,749,215.06","554,000,000.00","1,208,923,600.00","1,757,708,181.29","2,655,503,765.40","436,200,000.00","1,345,900,000.00","1,715,600,000.00","3,011,700,000.00","289,000,000.00","975,700,000.00","1,574,000,000.00","2,195,570,000.00","739,000,000.00","1,317,000,000.00","2,078,700,000.00","2,852,772,959.39","595,900,000.00","1,558,600,000.00","2,477,997,761.70","3,629,237,074.27","653,638,000.00","1,523,133,750.00","2,339,823,750.00","3,538,068,000.00","732,350,000.00"
支付的各项税费,"12,979,243.46","31,016,826.69","30,792,639.75","27,300,207.87","35,878,416.71","45,637,304.27","17,079,215.01","31,529,950.40","44,463,598.30","52,246,890.24","18,245,804.13","46,009,311.19","61,596,298.04","83,974,387.25","23,809,916.31","53,895,035.47","84,233,791.27","121,477,770.78","27,921,008.54","70,171,187.01","103,385,580.17","154,630,946.22","32,458,510.15","71,285,562.16","105,875,775.20","160,460,398.58","51,291,883.31","108,907,819.10","158,632,855.53","201,350,202.49","61,977,248.66","113,863,335.42","164,508,584.03","225,349,986.45","67,132,336.37","115,017,879.20","158,984,520.24","203,738,037.36","46,905,848.54"
收到其他与筹资活动有关的现金,"76,740,210.33","63,513,809.00","5,600,000.00","24,492,000.00","24,492,000.00","24,492,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,500,000.00","176,190,000.00","176,190,000.00","176,190,000.00","176,190,000.00","134,606,000.00","284,606,000.00","284,606,000.00","1,469,716,951.00","20,594,903.70","78,339,700.00","158,081,138.57","2,627,440,158.84","93,167,752.53","1,298,796,153.44","70,395,769.63","3,006,922,043.87","315,332,295.15","1,798,526,835.38","329,876,089.20","4,662,110,092.74","106,813,592.52","1,268,875,396.31","1,434,126,669.30","6,174,083,701.00","302,882,064.89","456,213,896.03","1,668,282,112.11","5,250,454,332.11","218,473,082.94"
支付其他与经营活动有关的现金,"73,444,382.75","97,441,866.59","120,520,756.76","74,250,750.45","139,641,669.47","144,184,378.83","57,283,545.35","107,985,924.80","127,981,274.57","137,669,144.49","71,190,292.79","117,067,150.43","176,578,215.56","125,560,604.31","99,192,688.97","113,495,408.40","155,615,964.35","192,569,664.16","39,083,036.31","153,245,392.11","125,782,479.19","338,597,791.35","96,066,552.30","173,127,789.47","235,373,855.00","372,588,844.37","240,528,326.81","282,798,229.19","396,875,609.25","405,129,643.48","178,449,919.69","232,672,601.34","282,178,430.46","535,809,983.92","177,214,922.47","379,351,995.20","703,914,739.70","700,426,849.24","209,745,628.34"
筹资活动现金流入小计,"494,283,210.33","718,113,809.00","485,500,000.00","281,492,000.00","1,111,612,640.00","1,223,485,485.89","97,000,000.00","397,700,000.00","662,700,000.00","1,154,623,921.63","596,604,572.02","1,121,729,109.39","1,463,529,109.39","2,833,435,625.19","764,606,000.00","1,523,529,600.00","2,072,314,181.29","4,155,220,716.40","485,325,903.70","1,453,770,700.00","2,301,312,138.57","5,671,671,158.84","382,167,752.53","2,313,786,153.44","1,687,785,769.63","5,263,292,043.87","1,055,032,295.15","3,116,226,835.38","2,422,503,223.32","7,575,006,101.57","710,079,442.48","2,837,341,246.27","3,921,990,280.96","9,813,186,625.23","958,020,064.89","1,980,847,646.03","4,009,905,862.11","8,790,022,332.11","950,823,082.94"
经营活动现金流出小计,"734,090,497.48","1,007,148,470.00","1,038,785,209.55","575,068,928.33","986,399,361.14","1,345,204,823.70","568,171,347.55","954,542,828.14","1,606,399,226.11","2,060,662,125.79","656,881,337.71","1,022,837,338.75","1,493,798,358.35","2,274,689,699.98","843,454,638.11","1,715,751,237.32","3,084,410,402.52","4,045,143,826.32","891,921,964.38","2,148,123,559.37","3,472,815,874.68","4,832,755,584.90","1,159,955,519.13","2,885,982,829.38","3,682,169,673.70","5,143,547,644.35","1,348,907,681.28","2,764,320,760.17","4,408,225,668.44","6,587,724,691.81","1,452,205,463.84","3,214,591,925.80","5,258,724,397.09","8,342,709,784.21","1,750,622,960.04","3,972,606,759.29","5,987,422,465.55","10,492,149,607.17","1,671,368,064.71"
偿还债务支付的现金,"286,500,000.00","600,600,000.00","466,537,169.58","180,000,000.00","362,095,134.50","594,753,485.89","50,014,602.50","274,014,602.50","479,214,602.50","898,123,921.63","227,500,000.00","462,320,198.36","880,093,710.18","1,371,043,381.04","715,562,885.35","1,402,861,822.47","1,969,465,587.87","2,807,891,695.12","352,145,000.00","1,105,200,000.00","1,610,700,000.00","2,519,400,000.00","266,000,000.00","937,200,000.00","1,455,000,000.00","2,027,700,000.00","719,500,000.00","1,328,000,000.00","2,166,924,400.00","2,885,900,000.00","673,104,232.11","1,446,724,343.40","2,133,929,374.56","3,067,580,033.66","732,010,000.00","1,473,270,000.00","2,386,670,000.00","3,580,690,000.00","801,648,000.00"
经营活动产生的现金流量净额,"67,414,931.38","66,365,622.36","64,594,613.91","-76,844,565.15","-257,261,534.09","51,604,855.09","-429,808,115.19","-437,947,370.76","-506,980,296.30","-252,215,562.54","-255,662,603.23","-277,502,663.28","-296,664,751.53","-304,623,640.95","48,015,191.30","-54,611,614.03","58,386,676.65","-185,682,533.61","17,838,610.55","-157,900,497.09","-401,015,156.55","-287,335,805.84","41,433,187.79","-81,813,122.87","3,740,668.29","186,047,806.83","110,444,317.29","334,669,295.04","510,198,044.36","587,731,038.11","-98,029,222.31","-326,161,983.29","-321,472,781.00","72,467,515.54","124,612,027.94","190,623,507.31","145,245,901.65","329,296,159.39","176,057,147.42"
分配股利、利润或偿还利息支付的现金,"12,394,460.97","21,524,487.60","41,583,044.32","10,179,089.40","15,268,829.64","22,192,719.72","5,817,525.35","58,096,169.38","64,563,107.50","72,428,287.17","11,566,176.58","54,760,522.33","67,208,943.38","79,934,839.73","20,354,299.43","92,454,533.52","118,119,348.60","138,637,808.98","22,814,089.52","97,287,051.62","123,260,539.61","148,431,908.46","23,525,909.91","79,474,387.31","132,449,062.86","170,552,185.37","48,905,013.08","117,917,916.11","143,458,243.96","176,397,583.61","40,067,322.22","98,842,736.00","121,519,408.83","275,944,294.53","35,524,805.15","97,943,021.67","167,398,037.13","193,513,065.46","34,649,755.12"
收回投资收到的现金,"8,670,000.00","5,400,000.00",,"1,500,000.00","3,305,000.00","3,305,000.00",,,,,,,,,,,"50,000.00",,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,500,002.00",,,"329,300.60","78,339,214.94",,,,,,,,,
支付其他与筹资活动有关的现金,"83,013,809.00","61,200,000.00","28,628,300.00","26,697,865.10","186,465,665.10","39,919,699.17","37,577,150.00","88,864,800.00","29,961,048.28","177,944,025.00","48,521,130.00","345,295,509.02","310,190,194.02","236,856,000.00","283,922,000.00","170,404,000.00","304,525,783.90","1,331,831,032.00","216,739,942.69","121,668,649.09","152,557,115.61","2,427,302,270.59","196,642,835.13","1,269,326,512.34","207,267,771.00","2,994,722,751.23","440,683,684.96","1,929,772,950.70","471,916,516.26","4,592,336,280.67","77,321,043.28","1,184,130,585.48","1,426,948,007.28","6,630,942,550.45","299,829,060.32","544,216,334.13","1,587,815,792.66","5,216,222,018.94","347,690,324.89"
取得投资收益收到的现金,,,,,,,,,,,,,,,,"123,300.00","123,303.01","123,300.00",,"135,630.00","135,630.00","135,630.00",,"596,772.00","670,687.10","1,890,460.45",,"2,713,612.20","2,594,951.60","2,724,252.20","3,250,000.00","6,202,075.20","6,202,075.20","6,202,075.20",,"12,530,175.20","12,530,175.20","12,530,175.20",
筹资活动现金流出小计,"381,908,269.97","683,324,487.60","536,748,513.90","216,876,954.50","563,829,629.24","656,865,904.78","93,409,277.85","420,975,571.88","573,738,758.28","1,148,496,233.80","287,587,306.58","862,376,229.71","1,257,492,847.58","1,687,834,220.77","1,019,839,184.78","1,665,720,355.99","2,392,110,720.37","4,278,360,536.10","591,699,032.21","1,324,155,700.71","1,886,517,655.22","5,095,134,179.05","486,168,745.04","2,286,000,899.65","1,794,716,833.86","5,192,974,936.60","1,209,088,698.04","3,375,690,866.81","2,782,299,160.22","7,654,633,864.28","790,492,597.61","2,729,697,664.88","3,682,396,790.67","9,974,466,878.64","1,067,363,865.47","2,115,429,355.80","4,141,883,829.79","8,990,425,084.40","1,183,988,080.01"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,910,000.00",,"333,336.00",,,,,,,,,,"50,955.00","234,702.63","34,500.00","103,559.82","104,859.82","1,347,360.11","236,676.92","437,350.00","566,236.86","535,526.78","3,252,000.00","3,244,493.71","3,350,864.00","3,673,221.56","864,000.00","1,025,700.00","1,368,374.29","49,951,495.00","25,000.00","212,363.00","450,804.01","1,758,761.70","229,205.00","379,489.12","377,889.12","978,687.34","1,177,000.00"
筹资活动产生的现金流量净额,"112,374,940.36","34,789,321.40","-51,248,513.90","64,615,045.50","547,783,010.76","566,619,581.11","3,590,722.15","-23,275,571.88","88,961,241.72","6,127,687.83","309,017,265.44","259,352,879.68","206,036,261.81","1,145,601,404.42","-255,233,184.78","-142,190,755.99","-319,796,539.08","-123,139,819.70","-106,373,128.51","129,614,999.29","414,794,483.35","576,536,979.79","-104,000,992.51","27,785,253.79","-106,931,064.23","70,317,107.27","-154,056,402.89","-259,464,031.43","-359,795,936.90","-79,627,762.71","-80,413,155.13","107,643,581.39","239,593,490.29","-161,280,253.41","-109,343,800.58","-134,581,709.77","-131,977,967.68","-200,402,752.29","-233,164,997.07"
处置子公司及其他营业单位收到的现金净额,"4,925,278.18","331,459.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"814,109.32",,"-3,397,113.48","-3,397,113.48",,
四、汇率变动对现金的影响,,,,,,,482.68,540.43,-428.14,,"34,073.84","228,805.13","181,075.89","-3,414,824.23","-160,766.34","-4,739,904.20","-4,678,430.63","-2,131,261.92","-122,377.09","358,538.55","225,780.64","-410,844.07","183,178.02","12,776.34","1,017,732.05","1,178,552.08","-38,122.19","-79,423.79","-50,319.76","-84,466.45","-111,680.68","-114,163.40","-153,793.01","-781,940.98","-350,776.18","-251,044.54","41,827.97","-112,703.78","-164,975.30"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,"19,124,000.00","19,124,000.00","19,124,000.00",,"7,457,213.38","7,457,213.38","7,457,213.38",,"6,340,400.00","6,340,400.00","6,340,400.00",,"13,721,740.00","13,721,740.00","49,121,740.00","1,080,000.00","16,080,000.00","16,080,000.00","1,978,107.00",,"11,742,600.00","11,742,600.00","28,242,600.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"17,505,278.18","5,731,459.08","333,336.00","1,500,000.00","3,305,000.00","3,305,000.00",,,,,,,"50,955.00","234,702.63","34,500.00","19,350,859.82","19,402,162.83","20,594,660.11","236,676.92","8,030,193.38","8,159,080.24","8,128,370.16","8,252,000.00","15,181,665.71","15,361,951.10","17,404,084.01","864,000.00","17,461,052.20","18,014,366.49","180,136,702.14","4,355,000.00","22,494,438.20","22,732,879.21","10,753,053.22","229,205.00","21,255,150.84","21,253,550.84","41,751,462.54","1,177,000.00"
五、现金及现金等价物净增加额,"136,876,229.36","81,915,465.85","-74,410,404.15","-48,269,802.14","232,505,203.15","556,516,891.96","-439,773,596.81","-510,000,536.81","-487,063,167.67","-334,524,015.27","26,682,691.32","-67,118,874.41","-163,602,180.11","361,195,981.83","-374,622,200.32","-303,918,824.66","-394,247,841.67","-555,175,061.33","-112,513,009.92","-57,147,026.60","-36,320,824.72","123,423,450.17","-90,812,846.10","-116,940,481.14","-199,509,347.50","-61,450,093.35","-69,389,994.46","15,618,669.31","-85,079,168.44","48,700,031.87","-194,370,460.37","-237,670,287.38","-113,169,650.59","-262,226,091.11","-5,199,800.30","51,192,320.31","3,506,323.64","57,847,333.56","-63,115,800.07"
购建固定资产、无形资产和其他长期资产支付的现金,"44,348,920.56","24,970,936.99","77,995,513.89","37,540,282.49","61,320,823.52","65,012,544.24","13,556,686.45","48,778,134.60","69,043,684.95","88,436,140.56","26,706,044.73","49,197,895.94","73,205,721.28","176,565,229.75","69,138,340.50","93,587,810.26","119,172,111.44","236,476,506.21","24,092,791.79","37,250,260.73","58,485,012.40","82,534,305.82","30,680,219.40","68,107,054.11","70,638,514.71","112,105,866.88","19,933,566.67","47,416,362.71","70,686,482.63","129,900,391.98","20,050,902.25","29,267,801.52","41,605,087.32","83,384,465.48","18,346,456.48","24,349,565.40","27,552,971.01","67,531,468.82","7,019,975.12"
期初现金及现金等价物余额,"60,408,710.14","197,284,939.50","279,200,405.35","204,790,001.20","204,790,001.20","204,790,001.20","761,306,893.16","761,306,893.16","761,306,893.16","761,306,893.16","426,782,877.89","426,782,877.89","426,782,877.89","426,782,877.89","787,978,859.72","787,978,859.72","787,978,859.72","787,978,859.72","232,803,798.39","232,803,798.39","232,803,798.39","232,803,798.39","356,473,704.56","356,227,248.56","356,227,248.56","356,227,248.56","294,777,155.21","294,777,155.21","294,777,155.21","294,777,155.21","343,477,187.08","343,477,187.08","343,477,187.08","343,477,187.08","81,251,095.97","81,251,095.97","81,251,095.97","81,251,095.97","139,098,429.53"
投资支付的现金,"16,070,000.00",,,,,,,,,,,,,,"98,139,600.00","28,139,600.00","28,389,600.00","28,339,600.00",,,,"7,200,000.00","6,000,000.00","10,000,000.00","42,060,120.00","113,672,760.00","6,670,220.00","29,551,860.00","182,758,840.00","277,940,828.00","120,500.00","12,264,358.76","12,264,358.76","100,000,000.00",,"1,504,018.13","1,504,018.13","25,693,500.00",
期末现金及现金等价物余额,"197,284,939.50","279,200,405.35","204,790,001.20","156,520,199.06","437,295,204.35","761,306,893.16","321,533,296.35","251,306,356.35","274,243,725.49","426,782,877.89","453,465,569.21","359,664,003.48","263,180,697.78","787,978,859.72","413,356,659.40","484,060,035.06","393,731,018.05","232,803,798.39","120,290,788.47","175,656,771.79","196,482,973.67","356,227,248.56","265,660,858.46","239,286,767.42","156,717,901.06","294,777,155.21","225,387,160.75","310,395,824.52","209,697,986.77","343,477,187.08","149,106,726.71","105,806,899.70","230,307,536.49","81,251,095.97","76,051,295.67","132,443,416.28","84,757,419.61","139,098,429.53","75,982,629.46"
