科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期待摊费用,"116,239.31","87,179.48","981,398.59","915,683.70","821,502.96","756,345.06","691,187.16","626,029.26","572,809.36","507,033.46","215,145.74","204,132.29","193,118.84","476,301.55","348,663.56","519,160.12","432,336.24","512,867.21","3,429,955.37","3,264,682.46","3,255,913.67","3,208,898.39","2,902,059.81","2,665,026.99","2,640,883.96","2,664,046.41","2,682,178.45","3,366,533.56","3,047,434.61","3,588,879.34","3,266,410.15","3,361,795.90","3,431,660.37","5,215,006.29","6,048,973.23","6,289,062.36","10,388,453.53","11,253,039.93","23,462,703.90","20,797,847.80","18,436,272.70","19,653,518.64","19,294,062.77","21,513,572.28","20,115,106.11","18,290,413.74","18,563,655.95","19,802,241.28"
少数股东权益,,,,,,,"14,700,000.00","14,533,182.18","14,339,636.50","14,180,843.88","14,037,710.76","14,280,043.28","14,416,524.61","14,585,432.93","18,330,736.13","18,743,458.10","23,762,622.30","24,006,555.99","24,139,829.89","24,503,786.70","23,709,840.64","24,678,506.34","25,537,520.15","23,855,816.11","32,458,276.60","132,577,452.37","135,277,325.19","137,441,595.77","139,005,897.84","173,630,331.31","179,749,674.03","182,353,231.39","211,898,051.82","230,155,479.32","253,256,792.24","281,619,919.90","274,856,521.69","313,366,544.59","494,291,250.18","556,659,367.49","574,577,914.03","591,603,053.79","593,329,839.28","615,382,222.89","746,940,306.65","790,288,224.91","822,612,566.22","803,811,698.96"
递延所得税资产,"322,771.00","1,597,374.59","7,247,065.97","7,800,425.65","4,429,419.52","5,631,623.89","7,297,950.89","6,543,773.52","5,541,754.14","4,901,300.85","9,882,807.02","10,411,715.00","9,517,566.31","13,448,150.95","19,004,959.17","15,492,315.39","12,067,931.72","13,567,248.35","25,264,530.02","21,703,476.98","19,096,772.22","21,442,751.59","34,688,770.64","28,921,501.08","25,582,704.55","28,833,477.15","35,800,989.34","30,156,554.08","31,131,435.03","30,137,425.83","52,436,469.63","45,143,487.98","48,500,987.81","46,951,030.42","84,349,277.01","83,389,632.94","69,031,321.82","67,392,903.29","75,837,478.92","81,002,457.62","90,780,435.99","127,450,408.62","98,128,201.26","136,849,491.88","141,169,444.65","145,483,604.60","163,572,370.81","156,942,364.75"
外币报表折算价差,,,,,,,"-80,202.16","-78,685.35","-85,634.17","-90,719.27","-129,082.64","235,014.08","-230,022.99","-330,290.37","-626,888.12","-814,092.22","-1,001,491.20","-1,385,644.68","-939,775.32","-1,602,430.23","-1,417,213.08","-1,041,447.53","-1,237,162.55","-1,186,434.41","-2,171,511.66","-394,278.20","-429,967.17","-655,397.03","-882,987.39",,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,434,867.00","132,594,532.00","326,579,801.16","550,493,594.86","86,894,625.29","85,908,050.24","51,008,581.59","28,321,393.24","33,415,580.45","114,492,304.09","35,641,676.11","19,944,814.94","18,091,297.30","16,336,796.15"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"63,809,169.73","72,798,213.02","111,262,314.04","139,502,098.43","160,605,179.38","188,564,054.25","214,260,787.87","215,809,088.77","228,046,048.30","239,811,675.49","277,169,291.23","295,951,869.35","313,390,013.19","325,374,288.15","352,902,404.20","344,619,403.79","336,209,659.66","339,383,593.07","523,747,687.26","511,570,052.38","500,118,228.04","503,645,291.55","519,636,152.66","526,943,369.82","588,985,614.02","640,168,324.36","598,728,455.47","609,081,052.80","644,718,380.33","647,399,876.58","793,759,314.36","795,536,412.05","929,986,640.21","1,056,657,993.83","1,303,280,920.62","2,121,367,632.85","2,531,941,391.10","3,931,774,450.08","3,758,647,515.36","3,549,445,756.47","3,495,804,593.66","3,559,565,337.03","3,722,111,996.14","3,894,994,777.44","4,138,121,112.39","4,235,281,445.15","4,089,721,315.04","4,183,873,399.22"
所有者权益(或股东权益)合计,"315,439,500.00","936,069,172.81","1,027,048,579.06","1,110,130,937.03","1,153,664,190.77","1,202,192,503.06","1,344,705,376.24","1,439,154,388.71","1,473,002,137.16","1,532,461,080.29","1,674,904,530.66","1,778,819,406.78","1,758,427,898.87","1,824,226,699.81","2,026,182,095.01","2,143,760,020.89","2,185,624,722.25","2,256,555,704.12","2,461,021,724.52","2,593,492,950.77","2,671,582,020.43","2,754,688,956.15","2,993,779,372.58","3,128,719,150.04","3,090,666,746.01","3,295,797,598.04","3,620,686,011.46","3,779,831,757.76","3,799,945,796.83","3,953,622,992.44","4,327,033,183.10","4,500,064,254.50","4,167,168,322.47","4,319,398,674.38","4,763,210,362.21","8,170,804,053.70","8,048,011,813.29","8,550,869,079.20","8,869,847,791.32","9,423,350,219.36","9,184,630,413.99","9,098,353,310.51","9,484,239,125.18","9,488,311,157.71","9,320,874,770.25","9,413,351,517.69","9,509,602,006.74","9,764,517,028.77"
资产总计,"613,831,027.59","1,214,895,282.48","1,613,531,071.82","1,500,394,981.01","1,387,610,596.25","1,482,810,802.15","2,077,976,790.83","1,801,671,985.48","1,805,968,058.68","1,883,524,809.69","2,218,405,326.16","2,165,328,478.52","2,268,046,785.83","2,355,917,394.69","2,773,932,857.92","2,681,896,219.45","2,756,664,500.58","2,780,868,293.40","3,377,610,273.95","3,078,041,504.85","3,085,812,194.52","3,261,299,007.56","4,020,427,291.24","3,767,111,488.74","3,738,966,560.82","4,166,529,135.91","5,055,167,431.33","4,837,317,112.11","4,862,908,811.79","5,147,462,545.60","6,644,312,951.94","6,265,876,873.10","6,103,278,185.81","6,398,618,630.32","7,700,178,135.23","10,567,557,061.39","10,308,460,650.48","10,972,527,489.79","11,906,552,263.09","11,958,852,495.32","11,949,281,488.47","12,069,048,621.53","12,691,220,013.16","12,410,079,065.70","12,397,087,882.59","12,641,897,007.06","13,440,218,513.35","13,000,350,285.60"
负债和所有者(或股东权益)合计,"613,831,027.59","1,214,895,282.48","1,613,531,071.82","1,500,394,981.01","1,387,610,596.25","1,482,810,802.15","2,077,976,790.83","1,801,671,985.48","1,805,968,058.68","1,883,524,809.69","2,218,405,326.16","2,165,328,478.52","2,268,046,785.83","2,355,917,394.69","2,773,932,857.92","2,681,896,219.45","2,756,664,500.58","2,780,868,293.40","3,377,610,273.95","3,078,041,504.85","3,085,812,194.52","3,261,299,007.56","4,020,427,291.24","3,767,111,488.74","3,738,966,560.82","4,166,529,135.91","5,055,167,431.33","4,837,317,112.11","4,862,908,811.79","5,147,462,545.60","6,644,312,951.94","6,265,876,873.10","6,103,278,185.81","6,398,618,630.32","7,700,178,135.23","10,567,557,061.39","10,308,460,650.48","10,972,527,489.79","11,906,552,263.09","11,958,852,495.32","11,949,281,488.47","12,069,048,621.53","12,691,220,013.16","12,410,079,065.70","12,397,087,882.59","12,641,897,007.06","13,440,218,513.35","13,000,350,285.60"
