科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"27,831,188.90","56,901,547.44","58,453,990.92","47,386,457.06","64,488,005.32","95,284,088.90","31,427,083.50","66,210,255.14","92,365,576.48","131,312,645.58","43,581,031.79","80,578,199.70","114,992,010.35","148,784,663.47","43,543,156.51","83,062,076.93","122,905,608.08","167,440,313.93","49,643,689.54","96,279,431.60","141,811,578.86","191,493,320.35","62,311,433.62","124,326,092.81","172,565,572.14","218,991,018.78","62,588,446.28","121,934,848.93","174,263,637.25","237,654,647.95","91,191,258.51","163,441,723.82","245,625,619.50"
取得借款收到的现金,"184,320,000.00","326,000,000.00","502,580,000.00","366,490,000.00","474,990,000.00","483,990,000.00","112,000,000.00","242,000,000.00","287,000,000.00","331,000,000.00","30,000,000.00","140,000,000.00","215,000,000.00","320,000,000.00","134,268,000.00","323,000,000.00","561,800,000.00","811,800,000.00","167,400,000.00","408,250,000.00","596,582,150.00","857,683,550.00","250,800,254.00","547,035,712.00","901,000,314.00","1,255,789,606.28","59,000,000.00","143,000,000.00","384,902,784.00","554,760,782.00","277,000,000.00","831,901,944.44","1,720,142,369.44"
支付的各项税费,"16,599,307.01","56,683,442.45","51,681,253.96","32,281,488.48","53,758,047.15","68,472,115.97","16,476,173.29","30,268,043.50","37,020,045.24","50,493,761.31","14,423,728.78","30,555,894.25","41,900,906.13","43,326,893.26","18,579,994.18","35,520,071.99","43,226,072.36","50,094,179.04","15,330,242.90","34,091,800.77","37,649,167.39","41,937,773.95","16,646,056.60","24,313,432.98","32,591,739.42","46,995,961.64","21,443,371.80","45,426,311.62","62,991,143.30","81,348,832.12","27,953,778.53","45,516,521.05","62,011,355.56"
收到其他与筹资活动有关的现金,"288,007,046.41","196,673,616.55","38,300,000.00","21,750,000.00","21,750,000.00","21,750,000.00",,,,,,"37,350,000.00","37,350,000.00","37,350,000.00",,,,,"41,350,000.00","41,350,000.00","41,350,000.00","41,350,000.00","41,350,000.00","41,350,000.00","41,350,000.00","54,200,000.00",,,,"15,000,000.00",,,
支付其他与经营活动有关的现金,"43,956,318.21","70,010,721.75","51,439,410.19","37,377,888.97","64,307,778.27","56,997,972.67","19,709,943.68","31,496,262.67","52,289,210.64","79,685,369.41","17,417,525.39","31,453,247.59","42,935,486.56","48,929,525.36","13,881,203.30","28,745,655.98","49,166,879.00","67,784,103.59","23,156,746.11","41,743,367.37","64,236,974.80","95,059,538.99","27,212,187.24","46,152,115.43","69,342,544.26","97,958,055.53","23,728,222.35","62,765,679.96","77,209,733.49","105,396,480.72","43,622,919.73","74,804,104.90","110,113,495.54"
筹资活动现金流入小计,"538,327,046.41","522,673,616.55","540,880,000.00","388,240,000.00","1,277,809,000.00","1,286,809,000.00","112,000,000.00","242,000,000.00","287,000,000.00","331,000,000.00","30,000,000.00","177,350,000.00","252,350,000.00","357,350,000.00","134,268,000.00","323,000,000.00","561,800,000.00","811,800,000.00","242,797,000.00","483,647,000.00","671,979,150.00","933,080,550.00","299,211,854.00","595,447,312.00","949,411,914.00","2,496,414,810.28","59,000,000.00","143,000,000.00","384,902,784.00","569,760,782.00","277,000,000.00","831,901,944.44","1,720,142,369.44"
经营活动现金流出小计,"483,876,483.28","541,029,301.56","514,855,961.45","368,668,093.07","570,320,429.73","815,625,944.39","219,931,732.52","432,293,398.23","615,497,048.55","870,553,947.98","196,390,542.08","405,940,607.47","632,051,154.80","809,153,842.74","228,972,217.25","435,907,191.52","708,969,486.08","973,364,445.72","246,237,264.80","504,320,640.16","808,399,262.49","1,246,859,835.02","307,912,302.96","610,802,924.28","873,714,671.47","1,280,058,516.08","344,363,055.76","751,290,284.23","1,147,703,526.29","1,172,018,001.44","500,307,631.79","995,746,068.07","1,615,140,607.45"
偿还债务支付的现金,"43,260,000.00","211,860,000.00","372,540,000.00","422,100,000.00","780,200,000.00","840,030,000.00","20,000,000.00","79,000,000.00","151,699,539.82","198,000,000.00","38,000,000.00","142,000,000.00","237,000,000.00","337,000,000.00","75,000,000.00","155,000,000.00","325,180,000.00","566,000,000.00","228,000,000.00","428,000,000.00","596,900,000.00","826,900,000.00","114,207,750.00","460,445,160.00","830,109,862.00","1,148,061,182.00","447,954,100.00","469,134,714.26","559,134,714.26","696,979,194.26","64,661,178.29","119,661,178.29","407,161,178.29"
经营活动产生的现金流量净额,"-685,506.79","89,047,768.42","53,141,146.20","125,720,298.45","145,142,882.12","179,255,587.42","3,912,946.03","69,136,144.19","107,155,834.09","158,663,049.14","8,856,181.11","54,040,117.32","80,029,674.91","124,956,585.28","12,372,659.72","13,379,933.35","51,339,825.59","118,101,153.13","5,771,165.34","69,079,587.41","106,859,260.94","126,386,693.88","13,113,250.22","85,362,469.87","212,793,442.24","282,687,268.60","33,978,286.44","113,408,741.34","141,942,336.68","207,522,124.24","27,331,907.98","151,992,987.02","174,658,389.46"
分配股利、利润或偿还利息支付的现金,"17,830,841.47","17,988,947.46","20,688,866.55","10,581,218.70","16,349,657.65","17,225,748.75","1,080,478.04","36,983,551.15","39,862,766.24","44,539,227.92","2,313,771.70","69,461,216.96","71,774,159.75","74,943,884.47","2,584,885.96","23,060,115.09","28,585,272.96","34,665,413.40","6,180,739.50","37,943,710.21","44,674,143.96","52,219,878.70","6,935,651.17","45,281,172.03","52,804,788.90","62,158,817.83","3,362,921.13","45,909,166.17","49,210,602.65","53,179,249.75","4,526,676.52","67,491,883.37","77,999,536.24"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"765,000,000.00","257,000,000.00","777,000,000.00","1,121,000,000.00"
支付其他与筹资活动有关的现金,"184,888,594.90","258,408,912.30","130,905,918.02","18,382,504.85","35,578,262.51","48,850,173.32","4,893,977.73","11,133,966.46","11,478,252.59","17,761,782.65","5,572,476.98","6,042,711.69","6,042,711.69","10,129,104.04","4,945,272.36","9,798,817.28","14,769,966.30","18,526,608.24","4,386,263.17","14,892,676.58","24,592,763.40","32,380,282.31","8,593,344.11","18,183,432.54","28,097,154.56","46,790,230.10","9,448,971.44","25,303,430.06","30,966,730.73","63,706,700.78","425,718.46","60,425,718.46","109,909,304.95"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"444,570.00",,,,"748,400.00",,,,"1,519,890.00","18,000,000.00","18,000,000.00","23,749,555.47","38,218,896.01","3,417,731.89","9,353,355.56","20,889,963.78"
筹资活动现金流出小计,"245,979,436.37","488,257,859.76","524,134,784.57","451,063,723.55","832,127,920.16","906,105,922.07","25,974,455.77","127,117,517.61","203,040,558.65","260,301,010.57","45,886,248.68","217,503,928.65","314,816,871.44","422,072,988.51","82,530,158.32","187,858,932.37","368,535,239.26","619,192,021.64","238,567,002.67","480,836,386.79","666,166,907.36","911,500,161.01","129,736,745.28","523,909,764.57","911,011,805.46","1,257,010,229.93","460,765,992.57","540,347,310.49","639,312,047.64","813,865,144.79","69,613,573.27","247,578,780.12","595,070,019.48"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,721,583.00","1,455,515.88","582,205.32","1,592,671.45","1,689,171.45","2,459,472.34","91,194.50","528,970.75","592,063.50","1,118,805.89","74,228.00","877,228.00","920,965.40","1,289,799.67","1,374,000.00","2,034,000.00","2,956,874.22","3,748,735.85","18,000.00","29,965.38","72,965.38","268,734.70","60,842.00","791,342.00","1,251,342.00","2,720,983.69","15,000.00","951,320.72","1,792,058.32","2,956,280.47","1,657,000.00","2,194,982.99","2,479,590.99"
筹资活动产生的现金流量净额,"292,347,610.04","34,415,756.79","16,745,215.43","-62,823,723.55","445,681,079.84","380,703,077.93","86,025,544.23","114,882,482.39","83,959,441.35","70,698,989.43","-15,886,248.68","-40,153,928.65","-62,466,871.44","-64,722,988.51","51,737,841.68","135,141,067.63","193,264,760.74","192,607,978.36","4,229,997.33","2,810,613.21","5,812,242.64","21,580,388.99","169,475,108.72","71,537,547.43","38,400,108.54","1,239,404,580.35","-401,765,992.57","-397,347,310.49","-254,409,263.64","-244,104,362.79","207,386,426.73","584,323,164.32","1,125,072,349.96"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-336,381.96","-2,646,499.84","-99,667.16","-1,356,190.85","-747,913.33","-1,822,024.82","-208,029.40","-344,616.07","-1,015,414.85","-3,785,584.86","570,020.56","-1,253,664.59","427,860.01","-313,741.70","-322,035.95","-754,625.89","-906,952.35","-1,822,955.79","50,665.10","430,174.34","159,083.49","-176,027.81","1,706,029.78","3,010,801.48","4,222,934.79","3,197,960.34","56,076.78","3,957,150.04","4,685,956.03","5,233,870.69","-410,589.30","-2,005,605.94","-4,383,140.08"
收到其他与投资活动有关的现金,,,"1,400,000.00","1,700,000.00","1,700,000.00","1,700,000.00",,,,,,,,"15,200,000.00",,,,"2,300,000.00",,,,"1,000,000.00",,,,"33,950,000.00",,"347,502,801.36","577,313,467.96","44,320,000.00","1,180,000.00","1,180,000.00","1,180,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,721,583.00","1,455,515.88","1,982,205.32","3,292,671.45","3,389,171.45","4,159,472.34","91,194.50","528,970.75","592,063.50","1,118,805.89","74,228.00","877,228.00","920,965.40","16,489,799.67","1,374,000.00","2,034,000.00","2,956,874.22","6,493,305.85","18,000.00","29,965.38","72,965.38","2,017,134.70","60,842.00","791,342.00","1,251,342.00","38,190,873.69","18,015,000.00","366,454,122.08","602,855,081.75","850,495,176.48","263,254,731.89","789,728,338.55","1,145,549,554.77"
五、现金及现金等价物净增加额,"-2,399,079.49","2,283,778.14","-4,188,283.59","963,513.67","477,818,086.59","398,002,840.42","3,118,313.92","-5,770,374.06","-92,275,473.59","-157,537,405.21","-63,062,755.11","-96,761,172.69","-145,884,947.77","-150,380,275.30","-14,510,025.61","15,958,710.56","48,510,786.15","-31,141,581.57","-25,246,842.06","-11,140,527.39","-18,052,461.95","-30,384,505.45","125,617,279.06","24,307,889.06","44,096,142.68","1,259,430,460.72","-984,785,025.95","-1,094,621,274.71","-1,021,549,288.26","-1,082,280,019.16","-59,233,971.32","171,268,241.24","204,749,985.87"
购建固定资产、无形资产和其他长期资产支付的现金,"264,666,864.29","117,912,763.11","75,957,183.38","62,179,541.83","113,957,133.49","162,603,272.45","86,703,341.44","189,973,355.32","282,967,397.68","384,232,664.81","56,676,936.10","110,270,924.77","164,796,576.65","226,789,930.04","79,672,491.06","133,841,664.53","198,143,722.05","256,521,063.12","35,316,669.83","83,490,867.73","130,956,014.40","178,192,695.21","58,737,951.66","116,394,271.72","192,571,684.89","282,300,222.26","95,068,396.60","283,979,440.56","417,396,272.06","622,526,827.78","249,841,671.64","651,815,865.73","1,112,536,395.69"
期初现金及现金等价物余额,"6,406,108.14","4,007,028.65","6,290,806.79","2,102,523.20","2,102,523.20","2,102,523.20","400,105,363.62","400,105,363.62","400,105,363.62","400,105,363.62","242,567,958.41","242,567,958.41","242,567,958.41","242,567,958.41","92,187,683.11","92,187,683.11","92,187,683.11","92,187,683.11","61,046,101.54","61,046,101.54","61,046,101.54","61,046,101.54","30,661,596.09","30,661,596.09","30,661,596.09","30,661,596.09","1,290,092,056.81","1,290,092,056.81","1,290,092,056.81","1,290,092,056.81","207,812,037.65","207,812,037.65","207,812,037.65"
投资支付的现金,,,,,,,,,,,,,,,,,,"90,000,000.00",,,,"2,000,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00",,"12,000,000.00","12,000,000.00","1,278,000,000.00","306,954,776.98","700,954,776.98","1,123,610,772.55"
期末现金及现金等价物余额,"4,007,028.65","6,290,806.79","2,102,523.20","3,066,036.87","479,920,609.79","400,105,363.62","403,223,677.54","394,334,989.56","307,829,890.03","242,567,958.41","179,505,203.30","145,806,785.72","96,683,010.64","92,187,683.11","77,677,657.50","108,146,393.67","140,698,469.26","61,046,101.54","35,799,259.48","49,905,574.15","42,993,639.59","30,661,596.09","156,278,875.15","54,969,485.15","74,757,738.77","1,290,092,056.81","305,307,030.86","195,470,782.10","268,542,768.55","207,812,037.65","148,578,066.33","379,080,278.89","412,562,023.52"
