科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应付款,"3,098,329.21","3,415,788.03","2,802,154.61",,"4,624,786.00","1,841,417.49","2,610,836.22","2,421,507.44","2,721,788.73","2,845,164.00","3,322,512.91","3,561,221.01","4,148,910.21","4,400,277.71","2,858,956.72"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"1,843,935.64","1,843,935.64","1,843,935.64","1,843,935.64","1,843,935.64"
一年内到期的非流动负债,"30,000,000.00",,,,,,,,,,"166,666.68","166,666.68","166,666.68","166,666.68",
其他流动资产,,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00","100,000,000.00","100,874,089.62",,,,"227,136.00"
其他流动负债,"3,500,000.00","9,100,000.00","9,100,000.00",,"9,100,000.00","9,100,000.00","9,100,000.00","9,100,000.00","9,100,000.00","9,100,000.00","9,600,000.00","9,600,000.00","7,964,686.04","7,319,157.91","500,000.00"
流动资产合计,"328,360,338.35","364,710,104.05","365,854,487.28",,"541,637,679.71","559,806,403.62","617,487,428.11","616,039,413.73","615,235,140.86","626,943,631.14","677,171,646.30","674,258,299.66","652,388,166.03","689,451,830.28","688,370,001.97"
流动负债合计,"153,243,375.30","153,927,691.83","123,376,591.07",,"89,329,904.36","90,401,239.80","122,554,912.82","107,953,287.77","114,224,235.39","107,955,940.86","134,543,548.47","112,224,917.85","95,347,511.96","115,083,447.81","85,549,177.74"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"94,042,836.14","90,499,313.86","93,487,994.14",,"91,300,263.35","90,080,030.13","94,244,165.56","93,110,578.01","91,710,552.85","90,470,766.15","101,515,730.91","100,032,647.36","98,668,483.29","101,713,846.55","109,972,738.60"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,
其他非流动负债,"24,533,333.32","24,366,666.64","24,199,999.96",,"24,116,666.62","24,074,999.95",,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"24,533,333.32","24,366,666.64","24,199,999.96",,"24,116,666.62","24,074,999.95","24,033,333.28","23,991,666.61","23,949,999.94","23,908,333.27","23,699,999.92","23,658,333.25","23,616,666.58","23,373,979.50","29,472,734.18"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"177,776,708.62","178,294,358.47","147,576,591.03",,"113,446,570.98","114,476,239.75","146,588,246.10","131,944,954.38","138,174,235.33","131,864,274.13","158,243,548.39","135,883,251.10","118,964,178.54","138,457,427.31","115,021,911.92"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"105,000,000.00","105,000,000.00","105,000,000.00",,"140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","392,000,000.00","392,000,000.00","392,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"50,850,170.34","50,850,170.34","50,850,170.34",,"217,845,538.27","217,845,538.27","219,685,538.27","219,685,538.27","79,685,538.27","79,685,538.27","80,145,538.27","80,145,538.27","24,145,538.27","24,145,538.27","24,145,538.27"
无形资产,"701,155.85","592,346.93","400,275.89",,"400,666.69","347,572.51","294,478.33","241,384.15","188,289.97","144,640.25","289,274.83","266,507.31","247,514.02","232,580.56","404,223.17"
盈余公积,"10,005,752.52","15,500,906.92","20,932,853.04",,"20,932,853.04","20,932,853.04","27,062,487.39","27,062,487.39","27,062,487.39","27,062,487.39","33,739,228.54","33,739,228.54","33,739,228.54","33,739,228.54","40,824,664.50"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"83,525,197.38","122,481,587.02","160,869,102.08",,"166,073,267.34","181,611,302.01","205,535,811.19","216,605,566.76","209,311,314.80","228,046,508.26","252,341,999.01","264,598,686.00","202,831,553.33","222,612,440.96","245,613,078.11"
长期待摊费用,"944,025.77","11,751,832.55","20,152,309.16",,"19,109,827.38","18,588,586.49","18,067,345.60","17,546,104.71","17,024,863.82","16,503,622.93","14,158,532.31","13,697,548.40","13,236,564.49","12,775,580.58","12,314,596.67"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"3,109,472.75","4,573,425.36","5,333,650.02",,"5,849,792.50","6,043,340.32","5,810,571.43","5,392,972.28","6,213,540.19","6,687,879.64","6,743,703.68","6,111,701.18","7,139,770.85","6,780,797.11","6,543,632.39"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"2,968,093.92","2,968,093.92","3,861,188.10","5,908,267.94","4,591,426.18",,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"98,797,490.51","107,416,918.70","119,374,229.21",,"116,660,549.92","115,059,529.45","121,384,654.84","119,259,133.07","118,998,434.93","119,715,176.91","127,298,667.91","120,108,404.25","119,292,332.65","121,502,804.80","129,235,190.83"
所有者权益(或股东权益)合计,"249,381,120.24","293,832,664.28","337,652,125.46","335,073,100.00","544,851,658.65","560,389,693.32","592,283,836.85","603,353,592.42","596,059,340.46","614,794,533.92","646,226,765.82","658,483,452.81","652,716,320.14","672,497,207.77","702,583,280.88"
资产总计,"427,157,828.86","472,127,022.75","485,228,716.49","473,373,600.00","658,298,229.63","674,865,933.07","738,872,082.95","735,298,546.80","734,233,575.79","746,658,808.05","804,470,314.21","794,366,703.91","771,680,498.68","810,954,635.08","817,605,192.80"
负债和所有者(或股东权益)合计,"427,157,828.86","472,127,022.75","485,228,716.49","473,373,600.00","658,298,229.63","674,865,933.07","738,872,082.95","735,298,546.80","734,233,575.79","746,658,808.05","804,470,314.21","794,366,703.91","771,680,498.68","810,954,635.08","817,605,192.80"
