科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"31,048,069.57","35,756,041.91","21,604,473.24","30,013,502.56","34,529,708.39","11,074,922.86","21,370,566.84","31,398,687.36","43,289,272.35","12,207,426.57","24,407,975.60","37,322,563.43","52,009,831.80","15,921,352.71","32,093,119.35","50,211,191.16","112,722,139.82","43,776,486.39","78,912,782.85","116,279,079.46","157,625,070.67","47,397,163.51","86,899,435.00","133,262,631.76","178,577,016.82","58,500,140.82","107,808,099.49","165,664,842.55","236,126,027.39","81,666,604.12","160,663,484.94","233,351,346.12","305,673,794.30","89,827,872.69","183,357,684.11","259,801,330.41","354,053,784.05","96,416,176.78","183,725,434.80"
取得借款收到的现金,"264,500,000.00","462,900,000.00","343,900,000.00","343,900,000.00","373,900,000.00","60,000,000.00","457,000,000.00","679,241,777.35","826,605,751.67","185,643,765.60","561,291,975.55","832,401,144.52","1,112,195,280.00","105,311,074.58","326,591,847.26","539,322,631.34","1,303,415,559.55","174,999,677.10","505,317,475.31","846,129,913.45","1,278,613,189.39","200,151,380.68","585,895,700.68","1,048,007,934.05","1,254,189,179.62","316,454,375.29","575,345,249.29","1,087,345,249.29","1,218,662,695.71","31,000,000.00","269,333,106.05","349,333,106.05","414,333,106.05","285,000,000.00","1,032,812,954.11","1,187,174,787.04","1,803,011,577.79","697,007,902.74","1,127,419,567.59"
支付的各项税费,"27,480,562.68","53,780,160.16","26,258,389.55","62,694,724.58","78,387,691.51","9,226,444.91","24,617,384.35","40,889,100.92","50,594,753.55","17,184,865.72","45,101,024.90","58,435,237.91","77,566,450.51","39,358,124.13","57,054,543.88","73,764,891.24","130,918,752.10","34,242,423.38","92,929,858.13","127,779,983.93","160,074,168.86","41,172,628.23","91,286,427.76","122,136,258.18","160,665,737.78","38,064,122.04","75,522,647.82","144,075,906.10","183,807,591.52","60,725,571.80","109,552,180.05","168,998,157.19","190,302,090.97","60,350,464.94","117,955,498.31","167,058,674.70","199,750,183.25","72,442,183.24","124,159,968.99"
收到其他与筹资活动有关的现金,"152,765,867.34",,,,,,,,,,,,,,,,,,"32,162,400.00","45,662,400.00","91,803,095.70",,,"23,885,000.00","92,000.00","34,803,900.00","1,653,039.11","13,202,644.78","41,795,657.02","20,906,128.36","15,075,137.17","12,000,000.00","21,875,354.97","652,264.82","7,198,036.73","5,913,535.90","2,885,438.85","16,205,455.66","3,899,812.34"
支付其他与经营活动有关的现金,"94,376,344.63","199,364,899.07","28,286,903.28","11,997,623.12","147,178,473.39","44,520,919.74","133,344,334.37","140,623,190.21","178,333,440.92","52,199,776.81","87,048,808.66","146,188,688.04","180,061,552.59","72,971,205.11","133,925,921.74","175,298,022.13","283,425,644.91","110,574,602.78","222,640,982.47","254,386,639.62","213,191,211.43","158,814,543.08","210,659,780.67","263,295,968.39","291,634,494.95","139,743,950.80","178,132,313.81","273,759,452.40","298,677,123.85","149,959,882.62","239,358,422.06","334,737,559.84","374,588,898.40","185,521,287.98","276,656,369.87","405,770,349.31","494,909,973.10","181,206,442.28","356,584,477.28"
筹资活动现金流入小计,"417,265,867.34","462,900,000.00","343,900,000.00","918,900,000.00","933,650,000.00","60,000,000.00","457,000,000.00","679,241,777.35","832,605,751.67","185,643,765.60","561,291,975.55","1,240,685,784.52","1,533,107,280.00","105,311,074.58","326,591,847.26","539,322,631.34","1,303,415,559.55","174,999,677.10","537,479,875.31","891,792,313.45","1,393,078,045.09","200,151,380.68","585,895,700.68","1,378,822,934.05","1,562,552,279.62","351,258,275.29","576,998,288.40","1,103,547,894.07","1,616,458,352.73","151,906,128.36","284,408,243.22","361,333,106.05","436,208,461.02","285,652,264.82","1,900,989,348.30","2,054,066,680.40","2,668,675,374.10","713,213,358.40","1,132,519,379.93"
经营活动现金流出小计,"1,084,432,616.28","1,627,386,284.13","633,518,727.01","1,150,296,447.66","1,803,444,345.80","321,876,202.69","891,516,684.07","1,508,145,758.57","2,190,839,131.28","613,247,396.33","1,363,450,981.84","2,056,351,249.77","2,714,334,396.04","580,092,615.52","1,208,191,926.77","1,991,301,996.99","3,747,724,135.81","767,430,854.40","1,848,865,437.15","3,041,853,305.70","4,172,865,285.11","935,187,121.70","1,981,987,417.86","3,199,440,665.51","4,846,833,854.01","1,043,185,240.90","2,121,816,310.14","3,578,923,255.09","5,937,770,285.28","1,135,739,178.53","2,434,372,070.56","3,805,755,443.57","5,424,537,932.14","1,454,937,164.93","3,339,487,497.50","5,084,010,825.74","7,080,414,701.07","1,535,112,476.16","3,204,296,535.31"
偿还债务支付的现金,"155,000,000.00","358,353,240.80","320,457,230.40","524,320,430.40","563,800,304.80","110,461,040.00","270,908,392.80","421,791,845.28","594,566,155.20","173,729,193.83","473,813,527.17","692,463,527.17","1,127,195,280.00","80,004,075.94","250,004,075.94","412,874,075.93","1,208,270,215.93","291,240,000.00","617,897,108.83","901,242,243.04","1,372,327,909.22","273,719,049.92","571,284,099.92","1,130,551,567.19","1,470,062,030.97","420,091,717.09","714,006,640.17","1,084,055,811.51","1,481,504,263.66","169,000,000.00","169,000,000.00","419,000,000.00","637,333,106.05","61,000,000.00","215,015,192.60","457,602,893.98","851,356,768.97","665,775,719.29","998,942,117.92"
经营活动产生的现金流量净额,"60,583,748.40","22,391,164.09","-70,852,982.99","-160,951,498.04","-150,618,479.23","-60,371,617.92","-199,744,049.67","-181,794,001.34","3,108,566.35","-189,178,208.14","-288,444,777.76","-354,382,162.36","-111,328,270.86","-118,812,949.66","-223,124,873.40","-247,576,969.22","-14,835,952.66","-6,210,879.93","-182,279,266.60","-233,097,808.99","151,378,534.39","-130,910,188.03","-217,109,040.94","-255,047,423.85","247,936,206.96","-150,606,281.75","-156,806,561.99","-34,500,875.90","268,464,766.76","-225,818,888.86","-297,369,916.03","-84,313,384.73","280,206,930.88","-409,580,768.40","-923,076,822.59","-979,026,231.18","-940,404,275.35","-249,859,912.12","261,637,789.90"
分配股利、利润或偿还利息支付的现金,"15,123,701.95","32,152,413.38","42,100,796.45","47,002,098.37","50,813,813.35","2,445,043.19","26,412,821.60","32,423,808.36","44,328,272.17","5,294,791.81","12,411,687.33","20,922,808.29","29,629,304.10","46,100,402.37","53,480,568.13","60,168,540.27","99,327,952.49","30,285,674.22","74,046,446.37","86,076,037.81","108,312,765.32","10,681,531.78","71,212,646.43","82,871,143.29","97,983,143.62","8,430,153.94","42,265,739.84","92,229,428.25","92,303,191.93","3,533,402.59","100,669,748.68","134,893,267.10","139,256,666.61","2,358,484.57","9,147,734.00","145,782,229.65","163,077,591.20","14,181,087.69","30,117,059.94"
收回投资收到的现金,"4,603,942.88","2,121,524.72","1,829,507.50","1,829,507.50","1,690,000.00",,"2,016,410.00","2,056,150.00",,,,,,,,,"3,707,870.00",,,,"2,428,364.20",,,,,,"990,000.00","1,226,775.00","2,783,487.00","245,296.00","2,228,506.00","2,228,506.00","3,319,242.00",,,,,,"73,589.21"
支付其他与筹资活动有关的现金,"148,000,000.00","2,368,695.00","656,672.24","21,442,309.27","6,654,578.92",,"444,300.00","444,300.00","661,644.22",,"17,000.00","325,000.00","13,862,360.00","571,017.79","571,017.79","758,517.80","620,000.06","112,499.99","300,000.01","564,500.04","3,837,066.22","20,003,248.17","20,166,564.95","39,657,238.34","58,752,335.33","44,229,460.26","26,511,625.55","3,175,425.81","788,173.43","2,272,100.55","3,533,507.35","11,273,835.67","888,062.89","16,837,594.45","5,750,467.25","9,909,985.38","37,269,283.01","-4,454,331.84","128,053,155.99"
取得投资收益收到的现金,"50,000.00",,,,"2,466,750.00","4,426,353.40","381,500.00","1,961,792.53","2,360,200.01","10,292.05","641,157.29","-1,524,187.43","-66,023.03","2,016,780.68","2,016,780.68","2,016,780.68","1,192,580.68","552,400.00","2,935,483.50","3,380,983.50","1,503,232.15","172,850.00","178,000.00","201,800.00","368,072.47",,"410,784.11","581,984.11","3,948,445.59","2,139,409.60","4,463,625.23","5,888,308.61","8,163,339.85","1,285,991.64","2,404,708.02","4,906,341.78","11,010,945.11","2,143,646.63","6,163,455.65"
筹资活动现金流出小计,"318,123,701.95","392,874,349.18","363,214,699.09","592,764,838.04","621,268,697.07","112,906,083.19","297,765,514.40","454,659,953.64","639,556,071.59","179,023,985.64","486,242,214.50","713,711,335.46","1,170,686,944.10","126,675,496.10","304,055,661.86","473,801,134.00","1,308,218,168.48","321,638,174.21","692,243,555.21","987,882,780.89","1,484,477,740.76","304,403,829.87","662,663,311.30","1,253,079,948.82","1,626,797,509.92","472,751,331.29","782,784,005.56","1,179,460,665.57","1,574,595,629.02","174,805,503.14","273,203,256.03","565,167,102.77","777,477,835.55","80,196,079.02","229,913,393.85","613,295,109.01","1,051,703,643.18","675,502,475.14","1,157,112,333.85"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"141,065.00","770,114.60","770,114.60","1,230,114.60",,"210,000.00","311,550.00","287,205.12",,,,"869,225.00",,,,"194,500.00","246,000.00","246,000.00","295,000.00","240,650.00","16,360.00","161,749.63","161,749.63","483,789.28","14,082.00","14,082.00","34,082.00","54,282.10",,"121,000.00","145,436.29","200,213.66","293,699.20","293,699.20","505,061.70","9,461,445.40","1,190.00","1,915.00"
筹资活动产生的现金流量净额,"99,142,165.39","70,025,650.82","-19,314,699.09","326,135,161.96","312,381,302.93","-52,906,083.19","159,234,485.60","224,581,823.71","193,049,680.08","6,619,779.96","75,049,761.05","526,974,449.06","362,420,335.90","-21,364,421.52","22,536,185.40","65,521,497.34","-4,802,608.93","-146,638,497.11","-154,763,679.90","-96,090,467.44","-91,399,695.67","-104,252,449.19","-76,767,610.62","125,742,985.23","-64,245,230.30","-121,493,056.00","-205,785,717.16","-75,912,771.50","41,862,723.71","-22,899,374.78","11,204,987.19","-203,833,996.72","-341,269,374.53","205,456,185.80","1,671,075,954.45","1,440,771,571.39","1,616,971,730.92","37,710,883.26","-24,592,953.92"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-359,959.31","-458,054.61","-243,466.77","-265,182.58","-256,018.52","-57,558.17","-95,560.97","-110,443.98","-104,675.39","4,590.35","-13,685.58","-186,248.68","-216,347.01","57,791.22","-147,172.92","-149,510.38","-9,683.73","-132,957.91","-288,470.23","-284,926.80","-404,929.67","102,442.76","147,347.44","206,455.98","-246,308.01","455,281.64","230,632.35","2,192,013.04","6,890,487.60","-240,327.43","875,850.66","1,031,269.36","4,878,014.63","-12,914.90","-498,327.78","-1,001,250.06","-1,994,504.67","-240,577.60","2,196,303.96"
收到其他与投资活动有关的现金,,,,,,,"7,200,000.00","7,577,640.00",,,"34,000,000.00","73,514,750.00",,"4,026,240.00","4,026,240.00","4,026,240.00","5,888,130.87",,,"79,123.88",,,,,,"48,000.00",,"18,375.00","166,500,000.00","500,707,967.11","592,275,000.00","678,075,000.00","827,075,000.00","235,800,000.00","242,929,148.18","264,417,827.10","1,653,182,586.57","223,300,000.00","732,654,598.43"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,653,942.88","2,262,589.72","2,599,622.10","2,599,622.10","5,386,864.60","4,426,353.40","9,807,910.00","11,907,132.53","2,647,405.13","10,292.05","34,641,157.29","71,990,562.57","803,201.97","6,043,020.68","6,043,020.68","6,043,020.68","10,983,081.55","798,400.00","3,181,483.50","3,755,107.38","4,172,246.35","189,210.00","339,749.63","363,549.63","851,861.75","62,082.00","1,414,866.11","1,861,216.11","173,286,214.69","503,092,672.71","599,088,131.23","686,337,250.90","838,757,795.51","237,379,690.84","245,627,555.40","269,829,230.58","1,673,654,977.08","225,444,836.63","738,893,558.29"
五、现金及现金等价物净增加额,"60,815,789.09","43,694,174.93","-125,790,799.65","125,852,017.68","113,490,155.90","-115,610,672.38","-77,389,807.44","-6,900,078.16","91,919,078.53","-203,388,734.17","-236,293,416.09","120,563,586.79","188,575,514.19","-153,656,216.30","-224,541,255.55","-215,645,374.39","-95,074,171.77","-176,263,845.13","-370,713,449.03","-368,924,119.34","11,576,022.37","-316,953,367.63","-389,773,860.58","-238,489,439.06","63,778,922.02","-281,395,977.67","-372,641,522.98","-127,784,517.00","-10,859,188.31","-154,681,326.46","-168,186,377.96","-203,443,818.03","-123,862,109.62","-106,123,308.14","782,399,764.61","-26,933,486.09","335,113,649.79","-460,897,815.53","59,105,531.04"
购建固定资产、无形资产和其他长期资产支付的现金,"100,204,108.27","44,826,355.29","37,979,272.90","41,666,085.76","53,403,513.88","6,701,766.50","46,592,592.40","61,484,589.08","106,781,897.64","10,845,188.39","22,487,121.09","41,581,463.03","59,395,535.81","18,347,287.02","28,602,315.31","38,251,042.81","76,759,008.00","24,079,910.18","36,563,515.80","43,205,659.29","49,741,768.83","82,082,383.17","96,373,528.56","106,837,828.52","117,637,608.38","9,814,003.56","11,680,742.29","12,824,681.75","61,363,607.07","11,223,747.39","18,892,671.01","62,122,196.84","170,469,538.11","51,865,501.48","95,228,594.87","163,730,950.64","248,604,568.69","91,388,984.85","154,924,949.38"
期初现金及现金等价物余额,"94,619,950.20","155,435,739.29","199,129,914.22","199,129,914.22","199,129,914.22","312,620,070.12","312,620,070.12","312,620,070.12","312,620,070.12","404,539,199.46","404,539,148.65","404,539,148.65","404,539,148.65","586,854,662.84","593,114,662.84","591,854,662.84","717,278,654.63","622,204,482.86","622,204,482.86","622,204,482.86","622,204,482.86","633,780,505.23","633,780,505.23","633,780,505.23","633,780,505.23","697,559,427.25","697,559,427.25","697,559,427.25","697,559,427.25","686,700,238.94","686,700,238.94","686,700,238.94","686,700,238.94","562,838,129.32","562,838,129.32","562,838,129.32","562,838,129.32","897,951,779.11","897,951,779.11"
投资支付的现金,"3,000,000.00","5,700,819.80",,,,,,,,,,,"3,707,870.00",,"13,730.00",,,,,,"2,428,364.20",,,"2,880,000.00","2,880,000.00",,,"8,583,947.00","10,224,774.00","11,983,693.60","11,842,760.00","11,842,760.00","18,765,938.00",,"2,000,000.00","21,530,000.00","24,618,785.00","4,800,000.00","3,500,000.00"
期末现金及现金等价物余额,"155,435,739.29","199,129,914.22","73,339,114.57","324,981,931.90","312,620,070.12","197,009,397.74","235,230,262.68","305,719,991.96","404,539,148.65","201,150,465.29","168,245,732.56","525,102,735.44","593,114,662.84","433,198,446.54","368,573,407.29","376,209,288.45","622,204,482.86","445,940,637.73","251,491,033.83","253,280,363.52","633,780,505.23","316,827,137.60","244,006,644.65","395,291,066.17","697,559,427.25","416,163,449.58","324,917,904.27","569,774,910.25","686,700,238.94","532,018,912.48","518,513,860.98","483,256,420.91","562,838,129.32","456,714,821.18","1,345,237,893.93","535,904,643.23","897,951,779.11","437,053,963.58","957,057,310.15"
