科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,"5,600.00",,,,"2,112,000.00",,,,,,,,"47,506.62",,,,,"839,229.31"
筹资活动现金流出小计,"3,762,866.25","28,467,667.50","13,167,380.90","6,135,168.05","47,053,918.61","47,073,918.61","47,073,918.61",,"14,970,000.00","14,970,000.00","15,295,030.00","6,436,916.66","73,614,794.46","100,743,661.12","176,705,786.71","2,332,555.55","201,576,025.71","212,065,309.77","283,529,944.49","4,679,104.85","235,143,002.85","400,193,606.69","342,910,912.79","22,474,823.51","116,111,537.92","275,962,262.50","362,089,728.86","47,489,941.88","261,805,995.32","509,086,144.25","899,086,242.27","186,453,978.26","286,665,012.30","592,166,980.86","885,564,260.26","88,805,507.41"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,200.00,,,"49,000.00","49,000.00",,,,"10,000.00",,,,"4,000.00",,,,,,,,,,,,"2,000.00",,,,,"669,725.98","669,725.98","669,725.98","669,725.98",
筹资活动产生的现金流量净额,"-3,762,866.25","-18,467,667.50","-3,167,380.90","-6,135,168.05","339,866,081.39","339,846,081.39","342,334,752.29",,"-14,970,000.00","-14,970,000.00","-15,295,030.00","48,576,402.97","85,385,205.54","58,678,121.97","10,294,213.29","32,048,453.75","67,037,294.88","47,404,270.55","140,168,914.17","-4,250,076.65","-19,670,077.20","201,094,511.54","228,069,264.21","23,865,176.49","127,682,974.43","171,784,119.75","195,940,271.14","53,660,058.12","78,616,837.72","155,974,688.79","118,721,331.97","-81,934,039.12","-119,605,335.29","-167,166,980.86","-135,518,185.85","-50,205,507.41"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,"3,939,941.08","234,558.02","4,029,826.00","4,262,588.53","7,446,764.29","72,379.29","407,991.80","72,379.29","925,843.95",,"48,360.28","48,360.28",,,,,,"-879,252.21",,,,,,,"7,940,000.00",,,,"4,220,134.27",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,200.00,,,"49,000.00","3,988,941.08","234,558.02","4,029,826.00","4,262,588.53","7,456,764.29","72,379.29","413,448.56","77,836.05","929,843.95",,"48,360.28","48,360.28","6,205,600.00",,,,"2,112,000.00","-879,252.21",,,"12,010,000.00","1,000,000.00","2,000,000.00","3,000,000.00","129,959,611.76","669,725.98","669,725.98","669,725.98","49,939,860.25","839,229.31"
五、现金及现金等价物净增加额,"-12,656,837.41","24,413,065.87","17,351,475.32","1,186,512.17","334,947,036.51","331,281,265.74","333,379,460.39","287,584.39","-15,748,264.21","-32,815,986.70","-64,015,535.04","8,402,792.52","-15,786,132.84","-52,564,861.41","-111,304,979.28","-31,951,937.29","-64,987,084.67","-88,813,274.27","-61,951,122.56","-72,751,402.56","-100,707,489.33","114,450,118.70","107,860,803.62","-97,348,861.44","-63,530,552.51","-70,208,033.78","-64,592,318.07","19,442,406.72","-107,172,580.56","-104,264,500.30","26,508,076.08","-149,129,958.95","-171,126,222.63","-192,362,411.67","-196,474,230.50","-20,657,054.32"
购建固定资产、无形资产和其他长期资产支付的现金,"26,036,465.50","6,743,297.43","22,728,666.13","1,862,954.60","7,475,946.60","12,691,342.51","17,302,513.77","3,268,021.06","25,076,462.98","40,866,305.30","51,573,507.03","2,597,401.00","22,802,243.14","41,190,728.47","77,852,174.49","7,949,946.95","24,966,589.28","40,293,917.88","75,741,150.21","5,349,073.61","9,087,576.62","13,065,773.54","83,583,685.66","7,803,903.43","9,611,636.56","10,839,526.56","18,673,831.84","3,155,457.00","5,147,375.00","5,985,881.25","25,119,487.38","1,969,027.40","3,848,075.83","8,601,705.83","19,209,160.67","2,576,744.57"
期初现金及现金等价物余额,"48,427,026.14","35,770,188.73","60,183,254.60",,"80,023,400.82","80,023,400.82","77,534,729.92","410,914,190.31","410,914,190.31","410,914,190.31","410,914,190.31","346,898,655.27","346,898,655.27","346,898,655.27","346,898,655.27","235,593,675.99","235,593,675.99","235,593,675.99","235,593,675.99","173,642,553.43","173,642,553.43","173,642,553.43","173,642,553.43","281,503,357.05","281,503,357.05","281,503,357.05","281,503,357.05","216,911,038.98","216,911,038.98","216,911,038.98","216,911,038.98","243,419,115.06","243,419,115.06","243,419,115.06","243,419,115.06","46,944,884.56"
投资支付的现金,,,,,,,,,,,,,,,,,,,"6,200,000.00","6,000,000.00","12,200,000.00","18,600,000.00","28,100,000.00","-5,000,000.00",,,"204,340,000.00","90,719,900.00","196,859,900.00","211,209,900.00","149,789,900.00","1,400,000.00","13,390,000.00","22,390,000.00","22,390,000.00","1,000,000.00"
期末现金及现金等价物余额,"35,770,188.73","60,183,254.60","77,534,729.92",,"414,970,437.33","411,304,666.56","410,914,190.31","411,201,774.70","395,165,926.10","378,098,203.61","346,898,655.27","355,301,447.79","331,112,522.43","294,333,793.86","235,593,675.99","203,641,738.70","170,606,591.32","146,780,401.72","173,642,553.43","100,891,150.87","72,935,064.10","288,092,672.13","281,503,357.05","184,154,495.61","217,972,804.54","211,295,323.27","216,911,038.98","236,353,445.70","109,738,458.42","112,646,538.68","243,419,115.06","94,289,156.11","72,292,892.43","51,056,703.39","46,944,884.56","26,287,830.24"
