科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"10,803,303.75","12,675,661.86","14,640,604.43","7,454,499.16","12,288,730.65","18,065,425.32","5,817,183.80","11,481,071.51","19,540,613.73","23,880,741.51","6,613,202.33","13,074,433.77","19,345,193.85","30,846,431.38","7,591,363.02","17,006,364.38","27,388,962.01","38,521,616.77","11,430,831.17","21,960,613.39","32,389,234.84","71,364,676.28","20,765,808.09","39,254,620.94","57,738,378.06","78,256,643.61","22,269,712.55","47,140,303.58","67,134,183.30","87,167,922.26","23,620,206.01","48,003,669.21","72,754,272.30","104,665,486.82","22,984,026.12","49,979,279.41","76,130,098.26","83,820,385.67","16,876,424.75"
取得借款收到的现金,"141,947,519.00","225,430,831.63","324,300,000.00","57,500,000.00","157,300,000.00","176,800,000.00","8,000,000.00","2,300,000.00","5,300,000.00","20,000,000.00","18,000,000.00","18,000,000.00","45,000,000.00","121,000,000.00","34,000,000.00","69,000,000.00","160,965,838.45","220,000,000.00","15,940,000.00","65,000,000.00","123,960,000.00","98,990,864.17","20,000,000.00","155,000,000.00","217,000,000.00","465,500,000.00",,,"9,000,000.00","424,281,348.77",,"6,197,186.37","6,197,186.37","6,197,186.37",,"35,000,000.00","35,000,000.00","49,999,746.97",
支付的各项税费,"9,521,170.13","11,005,162.26","8,385,942.91","13,499,576.88","19,802,011.64","23,707,643.96","3,600,117.89","5,287,920.93","9,034,227.32","7,410,545.02","861,621.63","7,484,727.39","10,739,971.37","6,090,558.27","766,897.74","6,639,442.53","7,437,319.23","8,687,215.49","1,844,123.41","3,432,438.01","5,218,318.88","127,050,495.26","52,173,246.55","83,386,262.74","120,140,021.05","186,552,781.68","39,678,497.02","96,725,085.29","140,618,330.00","206,760,470.53","40,752,864.78","68,662,553.42","98,510,725.57","165,549,238.44","21,549,285.92","53,784,032.34","77,110,883.49","69,996,557.70","5,027,740.54"
收到其他与筹资活动有关的现金,,,,,,,"162,596.07",,,,,,,,,,,,,,,,,,,"19,000,000.00",,"248,564,108.07","248,564,108.07","248,564,108.07",,,,"7,078,281.82",,"36,000,000.00","36,000,000.00","36,000,000.00",
支付其他与经营活动有关的现金,"6,868,697.17","11,113,015.27","16,474,474.53","9,129,204.34","14,034,048.71","21,280,694.92","4,798,233.80","4,376,034.89","6,251,568.40","29,614,677.03","3,478,106.29","8,581,591.22","18,190,764.11","20,261,211.44","17,038,483.90","29,662,725.53","58,844,880.09","16,717,416.66","26,541,907.14","16,658,573.09","168,463,607.14","138,501,061.44","31,088,397.00","140,520,139.95","253,745,335.60","175,504,681.81","102,032,401.55","154,187,318.33","179,127,475.95","623,815,888.10","140,942,859.67","163,543,861.50","284,603,536.25","334,646,769.00","90,855,352.32","70,458,167.70","119,738,955.39","167,697,465.54","55,664,148.72"
筹资活动现金流入小计,"166,994,227.00","225,430,831.63","324,300,000.00","57,500,000.00","157,300,000.00","577,358,000.00","8,162,596.07","2,300,000.00","5,300,000.00","20,000,000.00","18,000,000.00","20,450,000.00","47,450,000.00","123,450,000.00","34,000,000.00","69,000,000.00","160,965,838.45","220,400,000.00","15,940,000.00","65,000,000.00","123,960,000.00","98,990,864.17","20,000,000.00","155,000,000.00","217,000,000.00","484,500,000.00",,"248,564,108.07","257,564,108.07","672,845,456.84",,"6,197,186.37","6,197,186.37","13,275,468.19",,"71,000,000.00","71,000,000.00","85,999,746.97",
经营活动现金流出小计,"92,828,364.01","120,631,125.33","152,678,623.60","77,623,212.10","134,458,850.72","185,234,413.31","66,467,103.93","116,490,603.23","166,187,933.95","225,021,340.52","44,681,875.60","79,569,344.35","113,519,630.38","213,257,678.93","39,555,561.12","83,476,024.73","146,050,495.10","240,360,498.49","55,851,765.33","149,878,744.54","327,767,195.01","1,808,775,322.10","513,935,557.16","887,466,124.46","1,440,588,048.63","1,875,960,853.56","727,496,572.93","1,168,151,574.88","1,893,204,212.81","2,893,414,143.68","1,147,069,920.62","1,504,476,565.60","2,140,156,736.70","2,739,201,116.22","607,160,547.79","868,932,334.08","1,326,460,957.68","1,577,071,381.16","373,562,613.84"
偿还债务支付的现金,"88,700,000.00","143,000,000.00","334,678,350.63","90,300,000.00","190,100,000.00","289,900,000.00","5,700,000.00",,,"20,700,000.00",,"8,000,000.00","24,905,358.34","66,000,000.00",,"42,000,000.00","114,000,000.00","153,000,000.00","940,000.00","75,000,000.00","144,340,000.00","65,010,000.00","30,000,000.00","139,990,864.17","264,990,864.17","358,990,864.17","176,500,000.00","176,500,000.00","185,500,000.00","185,500,000.00",,,,"75,802,735.43",,"39,197,186.37","39,197,186.37","74,197,186.37","6,000,000.00"
经营活动产生的现金流量净额,"57,050,094.77","26,888,931.80","59,299,005.81","47,280,157.28","51,304,646.23","52,915,431.47","-23,694,154.18","-19,756,316.82","-20,587,299.39","-21,515,686.09","-18,335,260.32","-31,442,943.15","-39,220,182.12","-28,785,365.52","-6,524,390.24","-20,224,964.30","-31,473,192.16","19,908,864.91","-6,413,683.35","-2,043,823.35","-53,158,725.37","-54,150,109.25","-86,153,954.73","-121,392,730.14","3,360,958.69","-24,118,918.46","205,251,872.78","-154,895,603.29","-131,751,217.16","43,730,751.09","-507,871,036.71","-555,322,482.97","-521,181,748.63","-532,754,255.19","54,060,799.39","-23,449,509.42","-9,322,385.30","-31,157,467.38","-2,090,767.96"
分配股利、利润或偿还利息支付的现金,"3,282,270.88","9,316,368.66","11,529,381.61","3,999,605.50","5,476,342.20","7,003,397.38",,"21,883,765.36","22,076,248.48","22,443,839.53",,"714,237.55","12,600,613.50","14,606,782.54",,"3,816,314.42","8,105,652.16","11,186,816.46",,"4,919,875.41","8,412,149.96","4,805,649.57","1,016,800.00","1,752,695.52","43,263,248.20","46,976,100.42","2,823,196.58","2,823,196.58","27,842,451.53","115,878,022.75","1,751,517.30","3,588,923.62","5,456,522.63","7,100,403.44","1,286,731.73","4,012,820.25","3,562,820.25","9,206,218.20","332,000.00"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","150,000,000.00","150,000,000.00","150,500,000.00",,,,,
支付其他与筹资活动有关的现金,,"33,000,000.00","6,500,000.00",,,,"262,945.80",,,,"279,565.34",,,,"1,926,634.21",,,,"2,705,308.54",,,,,,,,,"4,000,001.00","4,000,001.00","4,000,001.00",,,"1,000,000.00",,,,,"30,000,000.00",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,767,785.61","328,767.12","535,753.42","535,753.42","543,571.23",,,"1,156.10",,
筹资活动现金流出小计,"91,982,270.88","185,316,368.66","352,707,732.24","94,299,605.50","195,576,342.20","296,903,397.38","5,962,945.80","21,883,765.36","22,076,248.48","43,143,839.53","279,565.34","8,714,237.55","37,505,971.84","80,606,782.54","1,926,634.21","45,816,314.42","122,105,652.16","164,186,816.46","3,645,308.54","79,919,875.41","152,752,149.96","69,815,649.57","31,016,800.00","141,743,559.69","308,254,112.37","405,966,964.59","179,323,196.58","183,323,197.58","217,342,452.53","305,378,023.75","1,751,517.30","3,588,923.62","6,456,522.63","82,903,138.87","1,286,731.73","43,210,006.62","42,760,006.62","113,403,404.57","6,332,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,"18,189.06","18,189.06","18,189.06",,"178,066.24",,"105,107.88",,,,,,,,300.00,,,,,,"80,000.00","80,000.00","80,000.00",,,,,,,,,,,"3,820.00","79,907,960.74",
筹资活动产生的现金流量净额,"75,011,956.12","40,114,462.97","-28,407,732.24","-36,799,605.50","-38,276,342.20","280,454,602.62","2,199,650.27","-19,583,765.36","-16,776,248.48","-23,143,839.53","17,720,434.66","11,735,762.45","9,944,028.16","42,843,217.46","32,073,365.79","23,183,685.58","38,860,186.29","56,213,183.54","12,294,691.46","-14,919,875.41","-28,792,149.96","29,175,214.60","-11,016,800.00","13,256,440.31","-91,254,112.37","78,533,035.41","-179,323,196.58","65,240,910.49","40,221,655.54","367,467,433.09","-1,751,517.30","2,608,262.75","-259,336.26","-69,627,670.68","-1,286,731.73","27,789,993.38","28,239,993.38","-27,403,657.60","-6,332,000.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,"-3,778.26","-10,541.70","-21,038.70","-42,086.66",,,,"-111,706.53",,-809.04,468.11,"-2,642.01",,"-6,797.43","-6,929.22","-153,221.54","1,464.18","16,642.07","-1,205.05",,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00",,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,"18,189.06","18,189.06","18,189.06",,"178,066.24",,"105,107.88",,,,,,,,300.00,,,,"60,000,000.00",,"80,000.00","80,000.00","80,000.00",,,,"50,767,785.61","100,328,767.12","150,535,753.42","150,535,753.42","151,043,571.23",,,"4,976.10","79,907,960.74",
五、现金及现金等价物净增加额,"34,576,617.48","-879,936.68","16,340,601.34","-3,681,579.82","-2,287,871.50","298,467,034.82","-29,250,309.17","-80,087,204.34","-106,315,319.24","-148,344,928.89","-25,260,678.53","-55,757,964.98","-76,309,566.35","-91,269,762.78","19,582,945.18","-7,745,508.95","-13,183,142.88","-284,178.47","5,316,324.32","-25,242,868.45","-91,745,203.94","2,515,546.76","-103,790,984.03","-114,975,509.64","-100,922,695.29","39,497,289.72","25,419,774.20","-90,589,037.12","-92,951,939.94","456,855,166.49","-564,638,774.89","-568,037,933.63","-536,929,823.53","-618,380,256.32","9,745,098.73","4,258,597.03","18,802,141.25","21,135,970.83","-8,422,767.96"
购建固定资产、无形资产和其他长期资产支付的现金,"97,485,433.41","67,883,331.45","14,546,893.97","14,169,778.96","15,313,325.89","34,879,101.67","7,755,805.26","40,925,188.40","68,951,771.37","103,678,804.62","22,095,852.87","36,049,975.24","46,878,036.50","78,880,571.95","5,966,030.37","10,697,432.80","20,404,292.67","76,253,305.38","566,147.97","8,295,811.76","9,793,123.56","803,290.10","6,620,229.30","6,919,219.81","7,289,541.61","9,176,827.23","508,902.00","934,344.32","1,422,378.32","1,410,803.30","1,344,988.00","1,359,466.83","1,524,492.06","2,541,901.68","27,938.93","81,886.93","120,442.93","210,864.93",
期初现金及现金等价物余额,"23,652,662.30","58,229,279.78","57,349,343.10","73,689,944.44","73,689,944.44","73,689,944.44","372,156,979.26","372,156,979.26","372,156,979.26","372,156,979.26","231,028,821.35","231,028,821.35","231,028,821.35","223,812,050.37","134,618,828.82","132,542,287.59","132,542,287.59","132,542,287.59","132,258,109.12","132,258,109.12","132,258,109.12","180,773,038.41","183,288,585.17","183,288,585.17","183,288,585.17","183,288,585.17","222,785,874.89","222,785,874.89","222,785,874.89","222,785,874.89","679,641,041.38","679,521,054.28","679,718,166.78","664,613,937.29","76,671,852.33","46,233,680.97","46,639,600.77","46,233,680.97","103,241,650.13"
投资支付的现金,,,,,,,,,,,"2,550,000.00",,,,,,,,,,,"21,602,634.40",,,"5,820,000.00",,,,,"3,700,000.00","154,000,000.00","164,500,000.00","164,500,000.00","164,500,000.00",,,,,
期末现金及现金等价物余额,"58,229,279.78","57,349,343.10","73,689,944.44","70,008,364.62","71,402,172.94","372,156,979.26","342,906,670.09","292,069,774.92","265,841,660.02","223,812,050.37","205,768,142.82","175,270,856.37","154,719,255.00","132,542,287.59","154,201,774.00","124,796,778.64","119,359,144.71","132,258,109.12","137,574,433.44","107,015,240.67","40,512,905.18","183,288,585.17","79,497,601.14","68,313,075.53","82,365,889.88","222,785,874.89","248,205,649.09","132,196,837.77","129,833,934.95","679,641,041.38","115,002,266.49","111,483,120.65","142,788,343.25","46,233,680.97","86,416,951.06","50,492,278.00","65,441,742.02","67,369,651.80","94,818,882.17"
