科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动产生的现金流量净额,"55,978,496.92","39,461,347.02","47,687,143.38","-40,697,653.47","-60,971,132.03","-151,344,180.90","-67,639,919.40","12,241,637.27","34,990,476.67","41,642,840.83","43,050,784.46","10,279,061.26","23,567,140.72","2,290,477.13","71,362,593.27","-93,514,054.90","-87,545,112.96","-97,308,231.63","-49,751,648.77","7,643,409.57"
分配股利、利润或偿还利息支付的现金,"6,613,448.13","15,752,439.34","23,091,976.92","2,147,716.53","2,442,082.29","2,059,105.60","27,805,359.39","2,148,866.14","2,330,497.80","2,390,109.80","2,751,616.33","1,803,633.23","20,813,098.17","22,764,342.15","25,062,745.14","2,204,022.47","42,068,167.39","47,436,011.33","56,147,356.20","4,726,952.78"
收回投资收到的现金,,,,,,,,,,"1,253,380.40","2,890,180.40",,"10,000,000.00","10,000,000.00","10,000,000.00",,,,,
支付其他与筹资活动有关的现金,"115,620.00",,"34,272,354.94","8,495,337.29","39,707,403.78","37,025,055.99","38,495,337.29",,,,"2,517,786.40","3,776,054.03","12,313,509.17","9,499,029.76","11,298,090.09","3,143,998.14","19,425,010.14","22,477,335.48","25,396,400.42","18,771,787.34"
取得投资收益收到的现金,,,,,,,,,,,,,,"2,472,151.75",,,,,,
筹资活动现金流出小计,"181,730,262.95","180,544,983.20","258,826,331.86","229,614,107.93","291,264,798.58","299,036,472.50","424,411,881.84","31,675,106.14","31,856,737.80","48,334,251.20","71,996,502.13","34,348,713.76","94,489,674.15","188,816,308.28","268,312,503.53","24,759,150.76","215,124,553.12","352,371,762.14","658,433,796.64","190,112,398.62"
处置固定资产、无形资产和其他长期资产收回的现金净额,"44,024.66","32,810.00","161,871.00","35,700.00","80,049.02","83,049.02","450,461.32",,"44,134.61","336,894.22","336,894.22","58,720.00","91,585.04","187,150.00","194,410.00",,,40.00,"127,440.00","32,200.00"
筹资活动产生的现金流量净额,"-13,883,251.75","3,392,937.94","28,078,474.01","251,803,915.38","185,900,784.92","213,798,493.90","166,909,782.40","-8,722.00","-1,794,427.02","28,566,061.33","56,131,357.21","45,487,613.03","366,795,940.50","272,469,306.37","309,835,614.57","145,943,275.26","289,951,527.90","435,156,925.53","538,357,824.27","-29,717,393.26"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,"2,472,151.75",,"2,471,985.45",,,,,
四、汇率变动对现金的影响,"-10,075.23","44,511.56","7,014.70","2,732.51","39,316.45","-1,027,730.61","-965,180.28","-110,740.06","21,455.12","-42,596.64","110,070.54","-113,656.34","-227,525.88","-1,100,053.64","-1,183,325.66","-668,107.30","-652,946.88","-175,244.91","-124,648.40","-101,693.74"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"44,024.66","32,810.00","161,871.00","35,700.00","80,049.02","83,049.02","450,461.32",,"44,134.61","1,590,274.62","3,227,074.62","58,720.00","12,563,736.79","12,659,301.75","12,666,395.45",,,40.00,"127,440.00","32,200.00"
五、现金及现金等价物净增加额,"8,284,684.00","-8,915,273.63","17,927,591.06","165,060,111.77","95,368,430.28","15,070,171.92","43,234,589.69","2,007,836.96","-6,662,421.11","-22,353,264.91","-34,453,459.81","-8,046,242.58","275,531,043.01","53,425,663.37","77,924,012.05","-67,763,262.40","-41,700,183.56","-15,509,440.17","87,091,213.38","-82,237,921.74"
购建固定资产、无形资产和其他长期资产支付的现金,"32,037,016.50","49,397,702.90","50,968,603.12","16,084,582.65","22,393,433.53","36,929,653.09","47,810,640.79","10,114,338.25","39,924,060.49","90,040,583.05","132,176,766.24","62,757,980.53","116,159,370.70","212,669,689.82","313,112,200.18","119,524,375.46","243,453,651.62","353,182,929.16","401,517,753.72","60,094,444.31"
期初现金及现金等价物余额,"57,796,406.93","66,081,090.93","57,165,817.30","75,093,408.36","75,093,408.36","75,093,408.36","75,093,408.36","118,327,998.05","118,327,998.05","118,327,998.05","118,327,998.05","83,874,538.24","83,874,538.24","105,348,857.97","83,874,538.24","161,798,550.29","161,798,550.29","161,798,550.29","161,798,550.29","248,889,763.67"
投资支付的现金,,,,,,,,,,"4,065,554.00","4,790,580.40","1,000,000.00","11,008,878.42","20,223,678.42","1,000,000.00",,,,,
期末现金及现金等价物余额,"66,081,090.93","57,165,817.30","75,093,408.36","240,153,520.13","170,461,838.64","90,163,580.28","118,327,998.05","120,335,835.01","111,665,576.94","95,974,733.14","83,874,538.24","75,828,295.66","359,405,581.25","158,774,521.34","161,798,550.29","94,035,287.89","120,098,366.73","146,289,110.12","248,889,763.67","166,651,841.93"
