科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
长期待摊费用,"70,667,790.00","125,497,954.00","127,816,592.00","170,049,270.00","157,935,907.00","170,977,116.27","252,831,315.00","265,508,501.86","212,365,964.00","210,205,864.00","198,895,961.00","237,961,121.00","233,683,125.00","270,131,870.28","314,598,454.00","292,070,992.27","262,272,454.00","286,211,740.99","280,848,857.00","327,297,746.00","348,649,582.00","382,311,415.89","365,710,698.00","435,557,092.00","433,892,061.00","460,690,731.00","434,087,098.00","451,991,013.00"
少数股东权益,"11,078,542,031.00","11,724,016,806.00","11,020,217,709.00","10,633,590,834.00","10,805,465,826.00","9,879,570,799.87","9,855,188,181.00","9,645,311,796.35","9,495,580,268.00","9,703,937,289.00","9,419,996,471.00","9,749,062,424.00","10,041,047,911.00","10,204,015,148.58","11,508,765,976.00","12,213,090,586.59","15,120,456,867.00","15,365,867,603.35","22,246,357,167.00","23,300,808,521.00","22,325,308,401.00","23,382,645,692.42","23,954,489,639.00","24,934,551,513.00","27,290,921,041.00","28,750,151,605.00","26,900,418,884.00","28,418,621,339.00"
递延所得税资产,"1,205,807,382.00","1,389,496,516.00","1,746,795,877.00","1,954,254,517.00","2,222,260,287.00","2,644,771,875.77","2,253,557,618.00","2,326,967,060.98","2,588,147,470.00","2,561,890,342.00","2,665,537,289.00","2,650,088,068.00","2,647,892,853.00","2,997,477,127.92","2,846,949,150.00","3,181,138,511.48","2,881,475,754.00","3,510,327,766.13","3,366,554,144.00","3,423,113,376.00","4,116,905,350.00","4,153,022,274.19","4,493,086,779.00","4,638,729,365.00","4,637,393,319.00","4,631,286,783.00","4,644,194,652.00","3,224,880,105.00"
外币报表折算价差,"23,262,914.00","64,856,478.00","38,024,229.00","67,897,132.00","611,665.00","31,785,258.03","51,715,144.00","81,966,873.69","72,256,980.00","-46,936,286.00","14,963,227.00","-44,455,584.00","-60,946,610.00","5,818,360.92","-1,970,893.00",,,,,,,,,,,,,
其他非流动资产,"822,599,460.00","1,270,192,582.00","727,978,015.00","1,628,279,867.00","1,606,992,938.00","1,520,687,442.19","1,521,586,278.00","1,286,516,864.06","1,510,746,198.00","1,367,959,199.00","4,715,303,292.00","1,332,593,458.00","1,398,819,686.00","2,277,665,018.50","1,934,684,451.00","1,331,316,777.49","1,612,191,433.00","2,089,980,500.66","1,849,758,588.00","1,700,098,546.00","1,139,828,316.00","1,035,536,858.49","924,794,502.00","980,673,896.00","1,190,594,541.00","1,173,909,020.00","3,321,942,628.00","3,583,796,867.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"74,837,920,240.00","103,533,613,684.00","120,478,186,323.00","126,374,129,509.00","136,445,571,851.00","140,350,485,675.88","142,572,991,187.00","147,918,108,155.38","163,480,816,415.00","165,341,608,607.00","173,788,065,451.00","178,404,042,326.00","199,216,196,968.00","207,632,499,395.99","233,489,267,602.00","248,537,348,723.20","275,778,485,654.00","287,593,730,362.30","308,695,038,843.00","321,860,553,240.00","339,078,579,899.00","344,973,558,813.40","346,429,723,633.00","361,609,416,673.00","364,316,408,203.00","376,002,477,727.00","388,224,646,185.00","413,337,625,028.00"
所有者权益(或股东权益)合计,"56,420,819,405.00","70,449,265,288.00","75,021,673,976.00","77,779,315,147.00","82,035,684,304.00","88,686,880,603.26","88,724,724,992.00","90,156,127,302.00","97,176,809,381.00","98,895,616,408.00","98,504,201,215.00","101,511,644,106.00","105,547,339,122.00","106,667,629,232.23","109,110,397,707.00","114,475,999,748.26","132,196,536,711.00","134,705,600,969.94","145,263,254,300.00","158,172,874,493.00","169,562,822,747.00","171,376,624,779.37","173,619,003,119.00","180,978,302,028.00","186,957,316,260.00","192,723,464,368.00","195,119,608,493.00","201,915,392,913.00"
资产总计,"221,823,406,190.00","267,938,105,463.00","311,067,043,071.00","345,741,567,445.00","359,567,922,079.00","371,311,768,713.63","401,220,211,235.00","418,389,351,769.77","433,979,036,031.00","435,898,021,791.00","474,252,798,004.00","485,685,860,506.00","517,991,918,129.00","537,509,797,721.39","588,485,964,816.00","609,051,877,309.22","630,387,888,523.00","639,604,961,741.36","695,520,464,482.00","727,062,338,793.00","731,050,811,283.00","750,834,048,055.25","758,943,977,473.00","792,721,200,335.00","801,463,079,787.00","816,503,848,997.00","857,948,483,078.00","883,704,733,819.00"
负债和所有者(或股东权益)合计,"221,823,406,190.00","267,938,105,463.00","311,067,043,071.00","345,741,567,445.00","359,567,922,079.00","371,311,768,713.63","401,220,211,235.00","418,389,351,769.77","433,979,036,031.00","435,898,021,791.00","474,252,798,004.00","485,685,860,506.00","517,991,918,129.00","537,509,797,721.39","588,485,964,816.00","609,051,877,309.22","630,387,888,523.00","639,604,961,741.36","695,520,464,482.00","727,062,338,793.00","731,050,811,283.00","750,834,048,055.25","758,943,977,473.00","792,721,200,335.00","801,463,079,787.00","816,503,848,997.00","857,948,483,078.00","883,704,733,819.00"
