科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"1,064,700,564.97","1,206,008,851.48","1,272,537,742.89","671,072,159.82","1,001,675,340.66","1,454,169,013.97","376,432,922.94","742,401,161.77","1,144,301,972.98","1,636,344,155.17","425,818,452.46","826,730,147.91","1,267,590,933.37","1,704,396,076.23","435,738,134.99","809,019,314.80","1,251,172,739.55","1,766,942,120.94","462,000,170.54","886,241,166.53","1,359,249,678.22","1,874,227,343.42","532,925,825.50","1,030,588,444.33","1,577,019,249.35","2,016,684,742.54","553,818,985.02","1,033,916,169.11","1,577,753,512.24","2,007,942,759.58","537,479,747.09","990,220,667.46","1,540,748,241.21","2,086,099,026.06","575,312,357.67","1,067,992,120.74"
取得借款收到的现金,"520,707,000.00","367,194,959.00","438,869,617.60","274,702,860.67","341,651,029.08","368,651,029.08","116,800,000.00","277,959,300.00","581,959,375.93","613,395,741.57","207,500,000.00","474,747,484.31","1,069,709,689.26","1,121,652,889.51","197,493,657.06","718,022,917.96","1,261,570,257.59","1,700,007,887.26","547,102,116.62","824,191,778.76","2,298,052,684.82","2,838,240,990.93","259,749,565.62","508,436,020.72","723,436,020.72","1,204,604,660.10","85,420,000.00","438,978,933.63","661,060,000.00","610,767,207.32","548,000,000.00","657,620,225.00","707,620,225.00","598,859,457.56","30,000,000.00","152,000,000.00"
支付的各项税费,"249,428,053.23","331,964,001.21","423,633,305.46","182,455,989.99","238,944,072.18","351,282,459.79","77,408,141.59","192,947,158.97","266,851,608.86","361,823,878.53","91,549,087.66","227,155,027.39","319,302,156.99","413,644,798.57","108,659,686.05","261,512,919.85","359,750,783.49","467,592,060.51","137,270,196.22","396,435,551.84","492,808,119.78","552,999,369.45","158,706,026.98","369,090,827.19","460,585,488.34","545,333,861.47","114,751,506.70","233,055,788.19","350,222,699.78","456,748,810.73","184,106,629.25","551,086,816.50","689,828,047.07","758,224,868.05","150,888,510.00","279,540,501.75"
收到其他与筹资活动有关的现金,,"1,500,000.00",177.48,"19,728,014.51","84,126,781.53","14,239,086.00","1,263,249.72",,,"54,140,000.00",,,,"58,200,374.89",,"15,960,987.93","15,960,987.93","251,687,823.12",,"268,915,321.07","268,915,321.07","548,279,764.88",,"201,774,461.00","228,895,951.89","257,071,082.62",,"209,722,339.53","271,856,986.10","170,603,948.91","123,341,444.01","130,626,089.55","141,511,597.01","103,013,992.65","32,503,554.03","29,100,817.12"
支付其他与经营活动有关的现金,"695,572,330.69","632,591,861.98","709,242,708.52","449,493,234.56","587,332,620.37","755,998,213.33","697,524,843.73","465,354,136.99","1,021,295,252.03","3,957,037,357.95","583,036,519.32","572,847,091.79","1,118,161,756.40","1,247,677,251.81","685,874,510.01","1,325,099,930.02","2,075,267,770.19","1,341,695,107.64","804,140,081.81","1,314,204,780.61","1,906,326,634.24","1,699,458,005.47","596,499,248.04","991,201,260.87","1,977,771,518.03","1,644,942,392.50","1,079,606,546.59","1,097,822,381.20","1,600,055,474.20","1,933,983,307.58","853,752,045.40","877,231,832.51","973,322,692.72","2,292,748,438.38","434,981,893.98","831,644,457.13"
筹资活动现金流入小计,"540,707,000.00","390,514,959.00","479,102,295.08","294,430,875.18","4,353,792,810.61","4,396,666,029.08","118,063,249.72","277,959,300.00","582,597,375.93","674,173,741.57","208,500,000.00","517,491,084.31","1,080,009,689.26","1,254,301,864.40","197,493,657.06","785,816,968.29","1,329,364,307.92","2,023,836,422.09","547,102,116.62","1,142,107,099.83","2,619,568,005.89","3,445,892,540.81","259,749,565.62","710,210,481.72","5,416,331,972.61","5,925,675,742.72","85,420,000.00","652,701,273.16","940,916,986.10","789,371,156.23","671,341,444.01","5,105,560,525.85","5,166,446,033.31","5,019,187,661.51","62,503,554.03","231,100,817.12"
经营活动现金流出小计,"7,792,433,957.27","9,451,472,446.48","10,626,929,835.66","7,799,397,565.78","11,411,416,152.42","14,825,551,167.06","4,560,095,462.13","9,328,350,605.35","14,793,317,965.56","20,003,470,178.55","5,677,050,690.36","13,349,840,491.29","18,908,524,483.66","25,193,415,022.34","7,810,533,816.17","16,241,148,001.02","23,320,014,811.51","24,392,034,798.99","7,573,785,179.70","13,227,401,088.57","15,838,828,270.03","22,479,987,674.38","4,981,234,257.47","11,996,418,165.20","16,284,013,563.47","22,658,388,324.90","6,606,275,730.92","12,958,800,234.30","19,558,060,581.99","28,431,230,591.37","7,220,761,087.29","14,723,342,375.06","21,474,662,274.03","30,909,004,892.86","6,081,708,004.57","13,255,544,036.88"
偿还债务支付的现金,"515,223,454.50","427,041,928.40","433,473,574.66","214,479,672.78","297,660,516.78","364,602,212.75","127,259,300.00","257,259,300.00","491,177,733.34","597,269,204.00","193,133,452.22","422,382,112.76","605,265,555.50","861,383,840.45","244,965,413.50","493,117,483.13","842,138,025.28","1,473,860,363.00","462,877,357.64","731,919,724.69","1,731,354,724.69","1,739,050,024.69","78,000,000.00","735,413,376.30","1,825,990,764.54","2,494,883,746.38","42,902,589.28","290,218,056.80","634,021,630.09","551,604,240.00","541,909,541.23","637,273,321.88","723,306,921.88","737,713,094.43","17,000,000.00","163,000,000.00"
经营活动产生的现金流量净额,"230,863,388.10","865,693,316.38","539,595,819.16","25,381,546.45","-155,054,739.58","280,217,388.95","-238,732,280.14","22,467,522.55","-523,977,626.81","-3,271,508,374.61","359,850,748.06","426,389,179.87","428,450,969.42","332,947,199.19","-279,179,497.39","-227,227,865.94","-714,647,750.20","1,204,391,589.02","-264,702,107.75","-394,982,315.61","-643,586,757.37","374,392,187.21","76,870,924.07","-642,440,866.78","-957,330,572.89","505,534,143.74","-1,031,060,312.06","-893,206,453.62","-870,314,672.15","1,125,792,909.63","-1,002,866,429.12","-1,605,699,881.06","-1,707,022,836.64","-2,664,121,383.53","-269,821,175.64","-56,233,467.11"
分配股利、利润或偿还利息支付的现金,"27,732,255.64","38,541,294.08","51,152,226.50","223,943,119.95","245,792,101.52","232,545,385.76","6,481,416.52","15,715,798.94","21,614,032.67","122,420,796.53","18,253,233.77","29,067,977.90","113,925,653.31","169,164,413.70","18,977,020.16","51,758,009.07","173,624,217.04","218,058,392.79","25,643,102.53","63,307,189.81","259,728,133.46","241,782,288.90","33,510,961.08","85,182,745.95","296,896,701.93","260,190,454.11",,"74,253,354.34","351,330,695.00","215,824,738.12",,"40,429,714.62","310,441,574.24","398,493,487.66","2,080,226.66","6,155,306.97"
收回投资收到的现金,"5,431,886.35","8,599,457.25","9,000,000.00","7,714,439.25","7,824,518.75","7,490,939.25","1,000,000.00","1,000,000.00","3,700,000.00","333,700,000.00","17,333,134.26","40,000,000.00","489,999,680.00","845,269,419.59","1,000,000.00","51,000,000.00","254,000,000.00","253,020,000.00","300,000,000.00","300,000,000.00","600,000,000.00","676,507,227.72",,,,"1,710,773.10",,,,,,,,,,"2,445,100.00"
支付其他与筹资活动有关的现金,"119,659.21","6,946,795.71","97,253.54","26,782,526.92","112,320,556.89","11,606,463.17","31,967,530.22",,,"122,100.00","33,020.00",,,"74,312,970.02",,,,"217,228,240.11",,"157,280,948.98","157,280,948.98","472,454,414.13",,"213,327,878.77","245,055,583.45","396,721,898.99",,"176,928,539.71","227,159,997.49","115,407,072.58","102,743,214.02","102,626,117.49","119,730,470.41","86,369,211.60","26,315,105.69","95,990,000.00"
取得投资收益收到的现金,"4,948,457.39","24,568,201.73","8,630,532.65","4,832,804.46","6,465,560.64","7,618,068.09","1,410,309.91","1,483,849.10","1,740,992.37","3,309,018.43","731,643.84","1,920,641.12","19,960,749.91","22,748,446.32",,"810,205.47","9,920,620.24","11,194,363.83","3,414,238.35","5,401,622.70","14,327,516.66","17,357,230.68","494,684.84","8,583,131.16","8,583,131.16","5,862,380.30",,"564,541.11","4,268,569.57","5,518,068.46",,"2,216,370.45","6,060,719.54","6,060,719.27",,"1,901,663.35"
筹资活动现金流出小计,"543,075,369.35","472,530,018.19","484,723,054.70","465,205,319.65","655,773,175.19","608,754,061.68","165,708,246.74","272,975,098.94","512,791,766.01","719,812,100.53","211,419,705.99","451,450,090.66","719,191,208.81","1,104,861,224.17","263,942,433.66","544,875,492.20","1,015,762,242.32","1,909,146,995.90","488,520,460.17","952,507,863.48","2,148,363,807.13","2,453,286,727.72","111,510,961.08","1,033,924,001.02","2,367,943,049.92","3,151,796,099.48","42,902,589.28","541,399,950.85","1,212,512,322.58","882,836,050.70","644,652,755.25","780,329,153.99","1,153,478,966.53","1,222,575,793.69","45,395,332.35","265,145,306.97"
处置固定资产、无形资产和其他长期资产收回的现金净额,"45,262,514.70","20,438,306.16","35,659,121.55","1,648,056.48","2,106,904.68","45,404,717.76","3,329,059.10","8,858,652.10","66,911,353.05","89,560,138.05","205,501.00","6,153,530.00","7,421,483.10","33,441,233.02","35,814,680.00","52,120,161.40","53,518,687.40","266,904,868.38","618,450.00","1,234,130.76","2,118,156.00","32,849,971.76","90,163,014.00","110,550,985.46","110,802,016.46","223,401,212.82","20,087,116.30","20,275,766.60","73,432,789.60","996,611,820.05","305,061,450.00","1,164,638,816.00","1,166,294,428.00","1,311,405,798.43","11,525,520.50","12,815,353.50"
筹资活动产生的现金流量净额,"-2,368,369.35","-82,015,059.19","-5,620,759.62","-170,774,444.47","3,698,019,635.42","3,787,911,967.40","-47,644,997.02","4,984,201.06","69,805,609.92","-45,638,358.96","-2,919,705.99","66,040,993.65","360,818,480.45","149,440,640.23","-66,448,776.60","240,941,476.09","313,602,065.60","114,689,426.19","58,581,656.45","189,599,236.35","471,204,198.76","992,605,813.09","148,238,604.54","-323,713,519.30","3,048,388,922.69","2,773,879,643.24","42,517,410.72","111,301,322.31","-271,595,336.48","-93,464,894.47","26,688,688.76","4,325,231,371.86","4,012,967,066.78","3,796,611,867.82","17,108,221.68","-34,044,489.85"
处置子公司及其他营业单位收到的现金净额,,"95,000.00",,,,,,,,,,,,,,,,"964,216.36",,,,,,,,,,,,,,,,"2,779,632.44",,
四、汇率变动对现金的影响,"-2,606.52","-6,618.22","2,813.09",314.77,"-24,129.16","-162,621.99",,"-32,358.58",-16.00,"-193,293.91",,"7,731.15","7,731.15","45,268.60",,"-54,777.00","-2,695.96","-401,100.19",,"1,416,411.84","-3,035,169.91","-3,957,579.00","-3,956,144.96","-1,625,461.25","-494,687.19","374,218.24","572,387.72","763,318.31","1,525,315.98","2,204,444.83","-630,280.94","48,701,608.38","246,442.59","-180,669.30","249,598.78","-965,712.69"
收到其他与投资活动有关的现金,"275,053.12","244,003.00","1,466,633.36","8,325,940.51","7,331,118.52","44,860,093.30","350,000.00",,,,"37,776,217.55",,,"4,806,701,756.23",,"1,830,292,015.90","1,830,292,015.90","1,125,177,429.83","232,697,047.75","1,206,420,154.89","1,815,129,848.75","2,112,992,835.20",,"386,919,789.09","452,234,887.08","666,207,202.53","530,419,277.77","570,449,405.25","2,654,083,893.55","2,453,629,502.90","2,110,541,079.80","1,921,066,353.36","3,815,487,705.42","5,689,412,719.61","481,159,646.68","1,142,233,890.63"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"55,917,911.56","53,944,968.14","54,756,287.56","22,521,240.70","23,728,102.59","105,373,818.40","6,089,369.01","11,342,501.20","72,352,345.42","426,569,156.48","56,046,496.65","48,074,171.12","517,381,913.01","5,708,160,855.16","36,814,680.00","1,934,222,382.77","2,147,731,323.54","1,657,260,878.40","536,729,736.10","1,513,055,908.35","2,431,575,521.41","2,839,707,265.36","90,657,698.84","506,053,905.71","571,620,034.70","897,181,568.75","550,506,394.07","591,289,712.96","2,731,785,252.72","3,455,759,391.41","2,415,602,529.80","3,087,921,539.81","4,987,842,852.96","7,009,658,869.75","492,685,167.18","1,159,396,007.48"
五、现金及现金等价物净增加额,"-70,617,091.85","464,502,010.66","303,738,973.49","-269,608,221.65","3,370,880,603.81","3,925,046,065.87","-432,368,558.83","-579,121,070.48","-1,087,178,342.92","-3,963,295,810.29","-352,362,641.48","-474,649,221.19","-247,689,049.43","689,042,631.95","-791,412,956.66","-646,049,474.59","-1,210,928,180.44","356,540,679.94","-487,252,348.12","-780,611,713.99","-630,151,638.68","1,327,770,216.20","-976,473,663.58","-1,977,570,146.74","-953,171,122.09","-718,088,980.22","-712,695,662.81","-1,356,331,414.91","-1,630,422,247.84","-224,414,925.61","638,375,195.76","-95,370,954.27","352,295,970.66","-314,190,223.46","-231,704,099.87","-21,389,923.40"
购建固定资产、无形资产和其他长期资产支付的现金,"318,637,360.92","342,774,461.60","281,623,402.42","121,261,495.45","160,151,259.17","206,445,657.39","57,061,321.09","439,749,016.71","455,275,906.31","712,524,939.29","131,699,367.28","579,161,296.98","719,334,902.70","833,173,242.52","232,599,362.67","453,509,835.86","817,190,268.77","1,489,596,398.96","458,807,716.21","848,955,955.86","1,045,639,105.57","1,741,896,526.33","328,284,746.07","534,258,221.03","1,131,394,290.26","2,374,656,745.53","264,812,265.49","620,412,997.39","914,094,187.44","1,264,521,585.31","798,721,680.55","1,510,343,630.43","1,740,293,837.10","1,388,141,689.27","170,610,391.27","345,542,261.23"
期初现金及现金等价物余额,"1,028,574,556.53","957,957,464.68","1,422,459,475.34","1,726,198,448.83","1,726,198,448.83","1,726,198,448.83","5,714,134,514.70","5,714,428,824.88","5,764,428,824.88","5,701,538,824.88","1,738,243,014.59","1,779,767,581.17","1,779,767,581.17","1,779,767,581.17","2,468,810,213.12","2,468,810,213.12","2,468,810,213.12","2,468,810,213.12","2,825,350,893.06","2,825,350,893.06","2,825,350,893.06","2,825,350,893.06","4,153,128,346.03","4,153,121,109.26","4,153,121,109.26","4,153,121,109.26","3,435,032,129.04","3,435,032,129.04","3,435,032,129.04","3,435,032,129.04","3,210,617,203.43","3,210,617,203.43","3,210,617,203.43","3,210,617,203.43","2,898,945,754.97","2,896,426,979.97"
投资支付的现金,"15,886,000.00","12,330,712.00",,"7,558,668.00","13,432,729.50","27,081,779.50","50,000,000.00",,"4,400,000.00","360,000,000.00","535,995,534.26","436,000,000.00","835,013,240.76","877,862,400.00","250,000,000.00","257,213,233.05","257,213,233.05","552,625,000.00","302,625,000.00","302,625,000.00","306,250,000.00","379,132,227.72",,"17,037,625.00","17,037,625.00",,,,,"18,755,000.00",,"35,143,381.62","38,143,381.62","43,650,830.00",,
期末现金及现金等价物余额,"957,957,464.68","1,422,459,475.34","1,726,198,448.83","1,456,590,227.18","5,097,079,052.64","5,651,244,514.70","5,281,765,955.87","5,135,307,754.40","4,677,250,481.96","1,738,243,014.59","1,385,880,373.11","1,305,118,359.98","1,532,078,531.74","2,468,810,213.12","1,677,397,256.46","1,822,760,738.53","1,257,882,032.68","2,825,350,893.06","2,338,098,544.94","2,044,739,179.07","2,195,199,254.38","4,153,121,109.26","3,176,654,682.45","2,175,550,962.52","3,199,949,987.17","3,435,032,129.04","2,722,336,466.23","2,078,700,714.13","1,804,609,881.20","3,210,617,203.43","3,848,992,399.19","3,115,246,249.16","3,562,913,174.09","2,896,426,979.97","2,667,241,655.10","2,875,037,056.57"
