科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期待摊费用,"5,129,075.91","585,439.62","1,263,534.93","4,442,067.20","5,689,842.75","5,367,128.75","13,941,780.43","13,725,132.09","15,387,926.39","15,699,032.23","22,553,646.69","29,282,374.39","37,114,705.61","50,660,303.55","63,221,396.39","21,588,804.67","21,153,504.49","20,738,992.91","24,539,939.88","29,060,010.57","32,357,041.32","36,891,541.00","43,300,111.61","46,314,294.06","52,034,759.74","48,905,152.15","50,828,671.27","50,302,379.41","51,048,270.35","53,830,177.55","54,841,673.25","53,973,546.06","61,795,353.42","77,420,020.62","82,761,057.60","69,496,089.44","89,858,025.11","89,102,827.76"
少数股东权益,"25,292,624.43","35,943,485.19","41,498,416.43","65,164,111.72","120,953,441.58","145,121,684.84","120,870,694.43","137,338,001.01","192,951,628.96","180,373,715.10","250,721,522.37","279,030,114.20","249,277,444.25","245,100,566.75","261,918,755.45","268,111,315.91","239,750,484.14","263,742,304.00","313,562,245.92","348,802,142.45","286,632,200.97","285,747,872.82","353,212,875.99","401,218,583.51","490,550,896.74","536,399,704.01","581,753,365.12","681,493,120.07","732,331,376.73","1,044,151,238.84","1,202,234,995.21","1,084,599,428.79","1,237,125,210.73","1,434,662,338.06","1,566,348,432.33","1,743,542,908.39","1,914,898,583.87","2,131,638,932.13"
递延所得税资产,"1,648,798.53","3,454,545.86","6,529,746.10","7,545,700.33","7,558,428.66","9,816,712.90","8,792,355.09","24,748,152.02","9,444,007.92","12,119,794.16","12,058,317.55","13,529,513.48","9,677,347.23","13,544,535.48","17,339,009.34","19,002,170.08","15,146,536.50","21,652,568.49","28,492,956.60","38,905,291.17","24,524,261.58","34,307,766.59","38,230,320.82","40,838,706.77","38,032,109.47","52,587,475.03","52,966,445.97","90,166,266.87","97,395,413.20","142,260,375.15","126,477,424.11","170,875,534.48","144,636,381.36","192,431,706.29","161,343,718.20","166,335,002.35","157,077,697.54","200,803,387.00"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,799,149.93","8,581,681.68","10,941,542.59","12,054,067.49"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"750,283,776.08","1,079,074,370.52","1,372,751,498.26","1,474,564,749.29","1,657,030,079.47","1,732,956,598.74","1,842,341,810.83","1,953,558,625.83","2,071,879,533.69","2,334,920,161.32","2,505,416,005.06","2,660,166,883.54","2,909,976,393.48","3,080,400,758.13","3,187,343,700.97","3,225,081,443.50","3,448,307,659.85","3,515,365,119.52","3,796,827,643.93","4,099,634,384.90","4,251,032,838.85","4,424,640,987.67","4,935,550,514.90","5,191,766,374.55","5,363,469,057.90","5,528,388,057.16","5,783,961,874.21","6,220,304,869.14","6,564,808,272.94","6,779,131,468.75","7,218,937,340.54","7,618,939,954.59","8,575,251,390.63","8,795,199,838.58","9,001,652,594.88","9,362,083,017.44","9,617,599,541.09","9,653,410,916.64"
所有者权益(或股东权益)合计,"1,280,709,355.64","1,477,211,494.09","1,672,737,696.30","1,811,670,258.53","3,998,793,237.88","4,094,849,644.27","3,982,327,417.42","4,033,201,453.30","4,303,580,223.89","4,414,471,740.47","4,558,100,428.29","4,636,167,082.40","4,835,894,093.90","4,932,393,646.48","5,038,319,715.69","5,128,921,093.02","5,339,275,682.45","7,504,751,601.74","7,497,981,246.87","7,906,942,310.46","8,087,178,862.70","8,223,402,540.97","8,507,532,402.13","9,682,757,879.44","9,845,641,778.18","11,262,029,299.43","11,274,000,155.71","11,558,827,348.27","12,010,366,740.89","13,454,842,840.42","14,242,665,099.71","15,320,919,103.96","19,537,560,855.32","19,926,845,199.30","20,335,537,111.50","19,622,715,628.10","20,382,002,092.88","19,852,641,280.63"
资产总计,"4,423,871,155.42","5,718,885,572.55","7,167,746,910.84","7,255,104,917.48","8,119,036,156.80","9,364,205,164.10","9,949,055,796.32","10,577,966,335.82","11,838,746,946.18","13,382,309,015.74","13,555,968,846.94","14,310,039,030.69","14,803,969,305.02","15,858,614,419.80","16,675,013,156.31","17,603,014,377.65","18,596,185,609.73","20,589,398,663.92","22,214,321,383.12","23,188,912,411.88","24,125,035,110.15","26,829,506,366.98","28,205,573,042.18","30,873,853,223.02","32,584,966,129.64","36,769,235,334.94","36,883,687,495.09","37,599,926,850.94","38,728,541,814.26","42,886,571,496.15","44,696,464,559.31","47,571,113,336.84","52,048,353,548.93","60,146,406,069.34","57,588,735,392.38","60,878,767,006.88","66,674,253,350.59","64,962,150,702.23"
负债和所有者(或股东权益)合计,"4,423,871,155.42","5,718,885,572.55","7,167,746,910.84","7,255,104,917.48","8,119,036,156.80","9,364,205,164.10","9,949,055,796.32","10,577,966,335.82","11,838,746,946.18","13,382,309,015.74","13,555,968,846.94","14,310,039,030.69","14,803,969,305.02","15,858,614,419.80","16,675,013,156.31","17,603,014,377.65","18,596,185,609.73","20,589,398,663.92","22,214,321,383.12","23,188,912,411.88","24,125,035,110.15","26,829,506,366.98","28,205,573,042.18","30,873,853,223.02","32,584,966,129.64","36,769,235,334.94","36,883,687,495.09","37,599,926,850.94","38,728,541,814.26","42,886,571,496.15","44,696,464,559.31","47,571,113,336.84","52,048,353,548.93","60,146,406,069.34","57,588,735,392.38","60,878,767,006.88","66,674,253,350.59","64,962,150,702.23"
