科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
递延所得税负债,,,"332,754.15",,"613,532.62",,"940,065.40","871,216.74","922,072.43","827,037.31","920,383.82","865,417.92","797,045.85","811,510.74","752,916.89","762,261.14","800,842.06","849,100.51","890,264.76","15,965,992.82"
在建工程,"8,621,485.00","63,133,917.29","69,661,697.60",,"135,472,969.15",,"191,039,093.02","203,102,844.69","199,674,999.84","212,111,667.12","239,373,352.96","250,364,411.50","223,187,014.15","231,319,399.32","12,129,379.76","30,058,237.16","8,019,359.90","1,743,109.70","1,511,278.29","1,955,626.14"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"3,110,531.93",,"5,008,106.20",,"4,561,517.26","3,965,153.14","3,805,047.43","3,340,773.86","3,064,881.93","2,640,677.59","2,203,067.08","1,912,795.13","2,267,723.80","3,756,130.24","1,708,291.55","1,744,553.46","1,116,274.09","19,154,480.79"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"86,962,118.26","153,821,002.80","173,029,783.45","178,972,072.79","190,827,890.25","186,016,522.93","255,832,544.27","199,405,701.10","193,414,180.09","164,245,441.89","193,886,141.48","157,683,792.72","141,677,309.32","155,967,256.79","198,373,061.75","176,250,986.55","158,036,340.29","155,816,194.90","170,585,486.56","549,576,432.27"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00",,"120,000,000.00",,"160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","194,738,751.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"107,470,882.47","107,470,882.47","107,470,882.47",,"107,470,882.47",,"1,341,744,882.47","1,341,744,882.47","1,341,744,882.47","1,341,744,882.47","1,341,725,451.39","1,342,736,404.88","1,343,228,889.40","1,343,980,608.42","1,344,732,327.42","1,345,484,046.43","1,346,235,765.42","1,345,518,174.58","1,357,465,433.77","2,394,969,814.12"
无形资产,"11,739,103.59","14,595,760.86","18,014,476.88",,"34,382,646.13",,"35,126,228.92","34,670,030.72","34,220,889.58","35,128,735.65","38,527,578.22","37,929,720.73","37,308,820.28","36,787,252.22","36,266,921.69","30,481,629.37","60,275,667.80","63,027,883.37","63,283,010.66","111,936,014.76"
盈余公积,"15,503,719.33","29,515,103.91","46,701,890.44",,"46,701,890.44",,"66,159,871.16","66,159,871.16","66,159,871.16","66,159,871.16","95,964,038.69","95,964,038.69","95,964,038.69","95,964,038.69","95,964,038.69","95,964,038.69","95,964,038.69","95,964,038.69","95,964,038.69","95,964,038.69"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"27,590,175.20","186,730,455.14"
商誉,,,,,,,,,,,,,,,,,,,,"2,225,938,189.24"
未分配利润,"135,053,707.31","273,956,228.49","495,225,021.81",,"587,540,741.96",,"720,337,739.33","767,579,872.15","765,853,104.30","800,201,729.48","850,411,181.79","892,119,819.62","888,909,176.13","913,834,240.94","944,072,009.22","1,001,199,587.48","993,832,454.47","1,029,150,735.99","1,081,902,844.25","1,778,554,921.37"
长期待摊费用,"562,383.62","1,216,689.32","937,225.28",,"797,493.26",,"1,743,844.57","1,617,778.54","485,725.85","438,430.04","389,971.73","342,385.29","294,798.86","247,212.43","209,157.91","190,167.23","171,176.55","152,185.88","133,711.87","293,421.19"
少数股东权益,,,,,,,,,,,"21,991,024.39","22,069,374.87","20,940,153.33","20,724,171.11","20,589,220.14","25,548,089.73","30,105,213.35","32,232,780.63","28,106,462.14","40,491,850.96"
递延所得税资产,"3,000,307.37","4,601,646.91","4,239,986.11",,"4,446,388.00",,"5,751,098.66","4,751,288.53","6,747,839.31","9,440,220.30","7,375,723.00","8,180,938.37","9,435,951.68","10,090,536.44","10,940,796.63","9,417,035.91","9,872,025.12","9,712,262.01","12,721,964.75","15,752,883.05"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"6,200,000.00","30,540,000.00","130,000,000.00","130,000,000.00","130,581,400.00","581,400.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"73,376,587.89","134,013,681.63","145,663,143.89",,"226,155,268.38",,"284,170,732.84","292,519,238.80","352,449,535.13","368,043,570.48","427,270,743.89","435,076,471.91","457,046,734.92","473,861,726.92","486,480,180.79","519,241,987.41","1,518,019,103.18","1,524,801,250.79","1,540,538,645.29","2,882,062,250.83"
所有者权益(或股东权益)合计,"378,028,309.11","530,942,214.87","769,397,794.72","785,278,253.18","861,713,514.87","908,343,921.24","2,288,242,492.96","2,335,484,625.78","2,333,757,857.93","2,368,106,483.11","2,470,091,696.26","2,512,889,638.06","2,509,042,257.55","2,534,503,059.16","2,565,357,595.47","2,628,195,762.33","2,626,137,471.93","2,662,865,729.89","2,695,848,603.65","4,317,988,921.00"
资产总计,"464,990,427.37","684,763,217.67","942,427,578.17","964,250,325.97","1,052,541,405.12","1,094,360,444.17","2,544,075,037.23","2,534,890,326.88","2,527,172,038.02","2,532,351,925.00","2,663,977,837.74","2,670,573,430.78","2,650,719,566.87","2,690,470,315.95","2,763,730,657.22","2,804,446,748.88","2,784,173,812.22","2,818,681,924.79","2,866,434,090.21","4,867,565,353.27"
负债和所有者(或股东权益)合计,"464,990,427.37","684,763,217.67","942,427,578.17","964,250,325.97","1,052,541,405.12","1,094,360,444.17","2,544,075,037.23","2,534,890,326.88","2,527,172,038.02","2,532,351,925.00","2,663,977,837.74","2,670,573,430.78","2,650,719,566.87","2,690,470,315.95","2,763,730,657.22","2,804,446,748.88","2,784,173,812.22","2,818,681,924.79","2,866,434,090.21","4,867,565,353.27"
