科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
筹资活动现金流入小计,"25,090,682.50","135,000.00","20,000,000.00","20,000,000.00","920,230,000.00","10,000,000.00","10,000,000.00","10,500,000.00","11,000,000.00","6,510,000.00","7,210,000.00","7,210,000.00","7,210,000.00","1,250,000.00","1,250,000.00","18,400,000.00","18,400,000.00","47,275,620.00","52,175,620.00","74,225,620.00","103,025,620.00","8,385,450.00","65,748,013.84","92,647,816.71","97,264,353.30","20,232,772.47","26,479,565.29","50,646,971.39","237,866,957.73","5,471,232.38","329,239,376.81","330,042,976.81","436,116,430.79","19,667,989.74","342,902,013.70","1,728,276,969.82","3,453,340,369.21","19,276,466.30"
经营活动现金流出小计,"232,970,457.52","319,026,842.80","190,556,221.71","305,793,028.80","443,739,055.78","114,772,046.56","295,344,338.55","477,052,325.48","642,274,569.09","201,586,212.32","517,030,667.14","817,948,928.29","1,075,995,733.47","301,438,871.15","634,081,773.81","1,001,066,604.20","1,343,639,210.00","354,607,071.49","724,579,668.28","1,166,435,007.90","1,592,537,568.32","442,752,960.19","891,042,024.05","1,443,207,806.78","1,966,533,538.95","566,255,199.85","1,227,417,924.90","1,998,950,610.58","2,671,477,946.59","774,020,023.56","1,597,393,517.47","2,508,460,707.46","3,388,861,158.52","1,046,507,697.98","2,143,653,773.02","3,618,536,202.45","4,787,614,241.59","1,342,906,200.76"
偿还债务支付的现金,"24,534,967.12",,,,"20,000,000.00",,,,,,,,,,,,,,,,"64,000,000.00",,,,,,,,,,,,"1,836,182.79","369,417.41",,"172,384,045.58","190,573,194.57","39,592,902.48"
经营活动产生的现金流量净额,"92,187,299.68","121,174,149.93","71,018,213.19","138,838,661.78","169,137,874.31","56,567,239.66","65,236,864.08","150,121,710.17","239,966,170.72","57,271,653.20","80,944,262.93","168,054,104.46","257,108,449.97","51,693,263.40","110,792,401.89","222,200,810.64","301,818,986.69","65,505,018.83","171,553,958.53","341,202,409.03","412,651,458.69","90,793,737.92","186,972,197.90","414,978,348.85","453,683,706.13","121,609,046.22","213,083,899.64","439,971,502.05","522,168,231.46","136,004,171.00","320,431,790.13","541,981,426.60","675,098,166.04","159,027,657.84","418,510,290.92","759,349,653.90","1,330,404,512.30","294,833,290.93"
分配股利、利润或偿还利息支付的现金,"3,721,990.79","3,674,371.51","483,800.00","997,600.00","4,618,665.20",,"44,294,415.74","46,725,000.40","53,354,065.21","200,000.00","40,250,000.00","40,250,000.00","43,917,200.00","13,663,231.23","81,280,172.09","81,280,172.09","70,290,268.84",,"42,482,198.48","44,605,638.48","50,209,654.92","2,506,500.00","66,678,564.64","67,808,964.64","69,965,426.52","7,608,200.00","105,824,542.70","105,824,542.70","105,344,542.70","11,163,100.00","10,507,100.00","307,440,060.10","312,058,591.82","8,150,000.00","210,532,899.77","212,364,122.49","220,224,155.79","29,771,251.61"
收回投资收到的现金,"15,820,000.00",,,,,,,,,,,,,,,,,,,,,,,,"357,985,272.15","160,000,000.00","290,000,000.00","390,000,000.00","562,000,000.00","89,000,000.00","139,000,000.00","248,000,000.00","376,500,000.00","58,500,000.00","58,500,000.00","58,500,000.00","62,439,732.60","20,000,000.00"
支付其他与筹资活动有关的现金,,,"3,000,000.00","3,000,000.00","13,675,700.00",,,,"6,400,000.00",,,,"12,800,000.00",,,,"9,600,000.00",,,,,,"520,800.00","520,800.00",,,,,"66,000,000.00",,"1,414,770.60","2,147,107.13",,,"61,500,000.00","75,591,008.48","70,284,518.94",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,"4,800,000.00","4,800,000.00",,"2,596,760.40","4,147,802.19","9,800,370.81","10,219,205.88","4,012,324.12","7,774,516.53","8,207,331.33","21,188,870.75","9,754,961.36","8,711,034.66","9,162,671.56","39,965,086.15","15,157,857.60"
筹资活动现金流出小计,"28,256,957.91","3,674,371.51","3,483,800.00","3,997,600.00","38,294,365.20",,"44,294,415.74","46,725,000.40","59,754,065.21","200,000.00","40,250,000.00","40,250,000.00","56,717,200.00","13,663,231.23","81,280,172.09","81,280,172.09","79,890,268.84",,"42,482,198.48","44,605,638.48","114,209,654.92","2,506,500.00","67,199,364.64","68,329,764.64","69,965,426.52","7,608,200.00","105,824,542.70","105,824,542.70","171,344,542.70","11,163,100.00","11,921,870.60","309,587,167.23","313,894,774.61","8,519,417.41","272,032,899.77","460,339,176.55","481,081,869.30","69,364,154.09"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"2,507.00","6,370.00","6,370.00","218,800.00",,"32,692.00","416,301.28","420,496.14","462,060.00","462,060.00","467,900.00","1,346,424.16","175,898.00","184,048.00","192,533.70","206,886.85",481.50,"326,239.95","326,239.95","65,136.42","12,728.86","923,504.00","923,121.94","84,300.10","10,233.88","202,390.58","201,990.58","95,797.27",,"5,243,728.30","1,153,305.04","571,208.18","296,000.00","303,693.09","603,693.09","2,593,675.86",150.00
筹资活动产生的现金流量净额,"-3,166,275.41","-3,539,371.51","16,516,200.00","16,002,400.00","881,935,634.80","10,000,000.00","-34,294,415.74","-36,225,000.40","-48,754,065.21","6,310,000.00","-33,040,000.00","-33,040,000.00","-49,507,200.00","-12,413,231.23","-80,030,172.09","-62,880,172.09","-61,490,268.84","47,275,620.00","9,693,421.52","29,619,981.52","-11,184,034.92","5,878,950.00","-1,451,350.80","24,318,052.07","27,298,926.78","12,624,572.47","-79,344,977.41","-55,177,571.31","66,522,415.03","-5,691,867.62","317,317,506.21","20,455,809.58","122,221,656.18","11,148,572.33","70,869,113.93","1,267,937,793.27","2,972,258,499.91","-50,087,687.79"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184,574.44","242,156.58","1,029,932.21","-144,523.46","547,815.93","4,943,947.35","-8,176,861.04","-4,638,342.59"
收到其他与投资活动有关的现金,"1,733,099.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"17,553,099.43","2,507.00","6,370.00","6,370.00","218,800.00",,"32,692.00","416,301.28","420,496.14","462,060.00","462,060.00","467,900.00","1,346,424.16","175,898.00","184,048.00","192,533.70","206,886.85",481.50,"326,239.95","326,239.95","65,136.42","12,728.86","5,723,504.00","5,723,121.94","358,069,572.25","162,606,994.28","294,350,192.77","400,002,361.39","572,315,003.15","93,012,324.12","152,018,244.83","257,360,636.37","398,260,078.93","68,550,961.36","67,514,727.75","68,266,364.65","104,998,494.61","35,158,007.60"
五、现金及现金等价物净增加额,"564,473.18","-11,346,174.13","38,907,213.50","61,266,868.01","893,669,516.91","9,530,746.76","-113,473,048.12","-74,603,248.61","-153,962,719.27","-35,195,222.02","-150,212,270.98","-112,068,646.77","-150,941,421.13","-98,197,682.40","-175,681,084.12","-95,932,619.06","-89,057,384.13","66,709,318.88","-5,673,699.28","106,282,363.88","91,956,641.80","-47,751,971.22","-94,189,165.91","9,797,478.98","100,695,756.87","-126,326,265.40","-141,663,734.20","-23,151,458.44","-65,587,960.38","-176,801,947.08","81,249,625.47","-147,517,527.01","55,128,837.85","-144,823,937.99","-181,922,562.92","-30,398,771.50","1,590,484,262.27","-271,469,728.15"
购建固定资产、无形资产和其他长期资产支付的现金,"95,937,650.52","90,795,558.43","48,633,569.69","93,580,563.77","147,622,792.20","43,541,392.90","129,121,886.33","171,631,436.31","246,303,081.06","75,644,735.22","114,629,097.52","155,435,416.97","260,754,861.00","69,242,963.22","133,274,502.57","182,092,931.96","226,166,152.72","37,121,992.93","94,579,294.76","142,198,242.10","194,714,757.89","21,022,767.00","85,433,517.01","165,222,043.88","176,656,448.29","30,526,878.37","81,153,205.32","151,086,050.36","260,802,226.56","44,526,574.58","152,346,431.14","202,779,704.71","314,582,272.78","40,547,397.59","108,436,658.83","194,005,350.67","605,551,230.46","146,028,763.68"
期初现金及现金等价物余额,"38,823,053.74","39,387,526.92","28,041,352.79","28,041,352.79","28,041,352.79","921,710,869.70","921,710,869.70","921,710,869.70","921,710,869.70","774,148,150.43","767,748,150.43","767,748,150.43","767,748,150.43","616,806,729.30","616,806,729.30","616,806,729.30","616,806,729.30","527,749,345.17","527,749,345.17","527,749,345.17","527,749,345.17","619,705,986.97","619,705,986.97","619,705,986.97","619,705,986.97","720,401,743.84","720,401,743.84","720,401,743.84","720,401,743.84","654,813,783.46","654,813,783.46","654,813,783.46","654,813,783.46","709,942,621.31","709,942,621.31","709,942,621.31","710,360,269.25","2,300,844,531.52"
投资支付的现金,"7,180,000.00","28,920,000.00",,,"10,000,000.00","13,495,100.00","15,326,302.13","17,284,823.35",,,,,,,,,,,,,,"123,000,000.00","200,000,000.00","270,000,000.00","561,700,000.00","392,640,000.00","442,640,000.00","592,520,000.00","755,801,250.00","355,600,000.00","556,356,059.00","764,777,851.43","826,898,722.73","98,367,600.00","178,860,100.00","234,050,056.54","315,836,638.48","162,618,285.29"
期末现金及现金等价物余额,"39,387,526.92","28,041,352.79","66,948,566.29","89,308,220.80","921,710,869.70","931,241,616.46","808,237,821.58","847,107,621.09","767,748,150.43","738,952,928.41","617,535,879.45","655,679,503.66","616,806,729.30","518,609,046.90","441,125,645.18","520,874,110.24","527,749,345.17","594,458,664.05","522,075,645.89","634,031,709.05","619,705,986.97","571,954,015.75","525,516,821.06","629,503,465.95","720,401,743.84","594,075,478.44","578,738,009.64","697,250,285.40","654,813,783.46","478,011,836.38","736,063,408.93","507,296,256.45","709,942,621.31","565,118,683.32","528,020,058.39","679,543,849.81","2,300,844,531.52","2,029,374,803.37"
