科目,2013-12-31,2014-12-31,2015-06-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,"74,401.71","16,581.20",,"227,082.04","227,082.04",,,,
非流动负债合计,,,,"2,983,724.19","12,761,423.37",,"11,573,111.72","17,492,680.21","21,068,517.72","48,286,936.68","46,768,490.87","44,776,262.15","148,041,301.88","143,002,464.98","137,889,236.35","136,012,836.26"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"56,373,888.24","67,615,136.92","102,185,854.38","129,644,503.73","183,818,462.35","241,326,416.14","237,384,024.51","230,067,031.07","309,040,173.13","374,156,568.68","397,340,053.70","382,213,269.74","711,444,118.54","754,814,865.34","795,298,890.01","780,673,168.68"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"6,397,778.00","54,347,827.00","54,347,827.00","54,347,827.00","54,347,827.00",,"54,347,827.00","72,467,827.00","72,467,827.00","130,442,088.00","130,442,088.00","130,442,088.00","130,442,088.00","130,442,088.00","130,442,088.00","130,442,088.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"64,101,685.44","140,374,217.89","141,780,765.29","140,655,527.37","140,796,182.11",,"140,968,684.20","423,760,800.10","427,385,780.89","369,463,270.19","369,515,020.49","369,566,770.79","369,618,521.09","369,670,271.39","369,722,021.69","367,288,185.06"
无形资产,"244,277.21","21,713,936.27","26,197,232.65","26,023,497.11","26,456,470.97",,"26,303,077.27","26,131,116.88","25,959,156.49","25,989,697.04","25,884,103.65","25,701,066.55","42,488,692.74","42,306,281.95","63,809,164.55","63,544,834.17"
盈余公积,"6,456,402.91","7,908,979.41","7,908,979.41","14,189,780.47","14,189,780.47",,"21,762,563.86","21,762,563.86","21,762,563.86","21,762,563.86","34,760,947.52","34,760,947.52","34,760,947.52","34,760,947.52","52,133,139.66","52,133,139.66"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"114,203,969.22","114,203,969.22","114,203,969.22","114,203,969.22"
未分配利润,"46,103,496.91","43,666,371.16","51,732,902.44","89,727,627.85","109,683,622.89",,"119,783,294.90","141,080,971.66","159,972,015.25","208,964,159.98","230,313,223.00","264,000,989.07","280,950,190.06","333,080,017.29","358,678,997.27","397,268,674.72"
长期待摊费用,"57,580.80","3,661,115.92","3,450,540.76","3,239,965.60","3,029,390.44",,"2,818,815.28","2,713,527.70","2,608,240.12","2,504,263.24","2,402,901.76","2,301,540.29","2,828,745.11","10,702,530.03","10,222,458.33","9,765,739.54"
少数股东权益,,,,,,,,,,"-415,266.53","2,292,191.61","2,101,617.94","1,872,192.01","2,338,377.96","1,681,181.48","1,100,815.53"
递延所得税资产,"192,344.44","535,159.89","791,247.61","1,812,883.14","2,173,709.75",,"2,837,115.73","2,837,113.13","3,100,711.17","3,267,802.36","4,866,729.88","5,270,717.41","6,044,895.71","6,403,564.25","6,534,906.44","6,695,738.70"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"9,331,313.44",,"6,254,566.01","4,426,600.56","2,695,475.38","999,167.10","141,509.43",
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"8,773,732.74","37,059,606.56","42,547,876.79","68,673,297.37","81,682,003.03",,"102,452,511.03","117,610,773.51","138,470,469.81","154,551,843.64","251,269,659.65","301,455,367.14","374,399,611.22","414,607,435.22","435,271,536.96","433,707,339.20"
所有者权益(或股东权益)合计,"123,059,363.26","246,297,395.46","255,770,474.14","298,920,762.69","319,017,412.47","306,186,305.14","336,862,369.96","659,072,162.62","681,588,187.00","730,216,815.50","767,323,470.62","800,872,413.32","817,666,661.40","870,336,379.42","912,699,886.64","948,265,262.93"
资产总计,"179,433,251.50","313,912,532.38","357,956,328.52","428,565,266.42","502,835,874.82","547,512,721.28","574,246,394.47","889,139,193.69","990,628,360.13","1,104,373,384.18","1,164,663,524.32","1,183,085,683.06","1,529,110,779.94","1,625,151,244.76","1,707,998,776.65","1,728,938,431.61"
负债和所有者(或股东权益)合计,"179,433,251.50","313,912,532.38","357,956,328.52","428,565,266.42","502,835,874.82",,"574,246,394.47","889,139,193.69","990,628,360.13","1,104,373,384.18","1,164,663,524.32","1,183,085,683.06","1,529,110,779.94","1,625,151,244.76","1,707,998,776.65","1,728,938,431.61"
