科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"15,434,735.44","22,721,818.05","28,927,097.70","23,034,514.68","35,874,698.33","50,332,947.99","11,790,725.16","27,187,278.18","53,742,527.31","64,583,480.48","15,507,499.55","36,473,826.35","56,565,228.93","75,220,527.01","19,114,413.24","43,398,916.57","68,031,176.60","91,844,175.49","18,072,975.03","42,421,366.87","77,625,847.27","109,132,064.53","24,316,773.66","63,352,716.39","91,947,810.26","113,106,524.55","24,585,440.06","58,166,023.28","89,244,721.24","116,619,306.71","21,792,100.20","52,665,518.68","82,079,020.11"
取得借款收到的现金,"25,000,000.00","48,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
支付的各项税费,"6,314,197.83","24,132,324.71","24,669,384.02","9,831,792.23","18,439,010.34","19,971,010.11","4,981,608.34","20,639,841.65","31,690,857.01","33,219,433.34","10,335,472.96","22,382,540.36","33,524,639.84","38,273,294.06","5,168,112.84","20,144,719.29","30,673,181.54","35,055,525.22","4,503,021.09","21,489,175.53","31,272,975.72","42,718,068.02","9,963,042.29","25,575,172.50","36,800,817.75","35,679,495.07","9,852,472.08","19,423,021.10","22,728,192.81","26,718,834.57","7,380,740.45","21,793,217.57","26,239,164.96"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"15,818,323.45","24,310,462.01","21,148,708.11","11,420,982.38","18,532,252.20","21,355,474.07","9,941,714.05","19,020,364.25","17,191,913.33","33,789,493.00","12,224,660.68","23,630,589.45","30,305,476.67","30,739,909.98","8,050,153.88","17,949,889.48","31,043,034.39","38,528,033.90","10,092,232.08","26,771,623.45","35,506,188.32","37,762,798.80","16,632,721.72","24,801,695.09","52,805,944.52","53,088,054.62","21,600,321.44","45,165,934.01","84,565,808.88","68,901,541.90","27,513,106.41","18,653,493.04","26,492,262.20"
筹资活动现金流入小计,"25,000,000.00","64,787,500.00","41,923,000.00","28,000,000.00","707,858,900.00","707,858,900.00",,,,,,,,,,,,,,,"9,548,640.00","9,548,640.00",,,,,,,,,,,
经营活动现金流出小计,"218,354,041.33","315,432,127.00","286,374,031.47","191,176,231.70","329,119,425.69","444,201,294.30","119,284,836.84","249,267,512.43","415,826,379.28","572,082,754.94","154,519,186.47","302,628,023.73","454,311,565.23","572,484,025.33","164,324,083.86","302,669,457.74","478,344,606.22","637,856,738.18","130,480,354.77","277,951,894.11","469,917,987.54","641,637,804.37","205,619,390.62","349,374,818.51","486,734,865.54","576,105,202.52","135,375,519.23","286,150,020.89","437,265,742.59","520,825,046.21","170,450,616.73","274,661,124.58","432,046,364.24"
偿还债务支付的现金,"30,000,000.00","25,000,000.00","48,000,000.00","28,000,000.00","28,000,000.00","56,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"14,588,315.58","12,797,885.96","80,559,442.81","31,155,633.62","-222,519.93","49,248,438.70","-41,441,327.03","-8,933,651.30","2,931,507.45","24,793,144.04","-38,803,863.69","-19,385,308.36","1,229,334.79","48,112,730.16","-17,657,479.40","12,424,424.42","4,136,524.75","18,798,164.65","6,556,634.92","8,368,400.08","-17,589,128.30","32,645,185.37","-100,646,428.28","-107,537,817.16","-106,062,400.16","-29,903,962.55","-5,132,016.64","-27,106,824.47","6,410,089.24","77,522,246.58","-7,117,564.93","31,008,005.83","33,038,659.31"
分配股利、利润或偿还利息支付的现金,"1,781,992.16","2,890,712.68","1,625,937.67","676,494.00","669,060.00","1,242,782.33",,"10,416,929.26","8,767,886.26","10,104,000.00",,"71,986,408.20","75,780,000.00","75,780,000.00",,"15,156,000.00","15,156,000.00","15,156,000.00",,"7,578,000.00","7,578,000.00","7,578,000.00",,"7,682,700.00","7,682,700.00","7,682,700.00",,"6,142,636.32","6,142,636.32","6,142,636.32",,,"4,594,817.17"
收回投资收到的现金,,,,,,,,,,,,,,"7,840,000.00",,,,,,,,,,,,"237,370,000.00",,,"676,000,000.00","169,000,000.00",,,
支付其他与筹资活动有关的现金,,"22,331,232.70",,,"1,851,923.79","8,007,100.00",,,,,,,,,,,,,,,,,,,,"396,880.00",,"1,789,568.00","1,789,568.00","1,789,568.00",,"2,077,607.84","2,077,607.84"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,"249,500.00",,,,,,,,,"1,695,068.12","1,495,765.75","2,972,779.45","3,776,571.23","6,325,721.91","2,025,972.60","4,173,189.04","5,666,175.34"
筹资活动现金流出小计,"31,781,992.16","50,221,945.38","49,625,937.67","28,676,494.00","30,520,983.79","65,249,882.33",,"10,416,929.26","8,767,886.26","10,104,000.00",,"71,986,408.20","75,780,000.00","75,780,000.00",,"15,156,000.00","15,156,000.00","15,156,000.00",,"7,578,000.00","7,578,000.00","7,578,000.00",,"7,682,700.00","7,682,700.00","8,079,580.00",,"7,932,204.32","7,932,204.32","7,932,204.32",,"2,077,607.84","6,672,425.01"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"300,000.00","550,000.00","402,400.00","21,400.00","413,384.61",,"88,700.00","90,650.00","711,902.00",,,,"316,800.80","52,700.00","52,700.00",,"321,239.16","32,000.00","132,000.00","116,000.00","116,186.45",,"1,793,163.83","1,955,615.24","1,122,829.99","15,000.00","57,000.00","57,480.58","534,473.66","3,566.31","3,566.31","3,566.31"
筹资活动产生的现金流量净额,"-6,781,992.16","14,565,554.62","-7,702,937.67","-676,494.00","677,337,916.21","642,609,017.67",,"-10,416,929.26","-8,767,886.26","-10,104,000.00",,"-71,986,408.20","-75,780,000.00","-75,780,000.00",,"-15,156,000.00","-15,156,000.00","-15,156,000.00",,"-7,578,000.00","1,970,640.00","1,970,640.00",,"-7,682,700.00","-7,682,700.00","-8,079,580.00",,"-7,932,204.32","-7,932,204.32","-7,932,204.32",,"-2,077,607.84","-6,672,425.01"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"7,840,000.00","7,840,000.00","7,840,000.00",,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-502,111.27","-781,556.08","-59,752.42","-216,479.40","-287,169.58",,"-26,367.39","-26,894.90","-1,061,264.85","-84,293.92","-18,540.19","133,568.12","356,724.56","9,400.74","-899,591.02","-2,178,405.33","-2,927,110.13","-213,707.38","418,739.97","403,411.02","-473,811.61","132,327.91","714,661.97","1,756,453.83","3,315,556.42","4,133,026.96","-793,038.49","1,757,685.78","2,593,865.92","6,646,068.65","-1,010,240.45","-3,772,366.09","-6,606,645.86"
收到其他与投资活动有关的现金,,,,,,,,,,"246,310,013.40",,"53,387,000.00","89,800,000.00","330,271,147.66","35,035,803.47","95,668,849.72","359,390,766.04","429,935,881.39",,"20,000,000.00","20,000,000.00","256,488,390.01",,,"235,000,000.00","235,459,166.67","169,000,000.00","507,000,000.00",,"10,000,000.00",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"300,000.00","550,000.00","402,400.00","21,400.00","413,384.61",,"88,700.00","90,650.00","247,021,915.40","7,840,000.00","61,227,000.00","97,640,000.00","338,427,948.46","35,088,503.47","95,721,549.72","359,640,266.04","430,257,120.55","32,000.00","20,132,000.00","20,116,000.00","256,604,576.46",,"1,793,163.83","236,955,615.24","475,647,064.78","170,510,765.75","510,029,779.45","679,834,051.81","185,860,195.57","2,029,538.91","4,176,755.35","5,669,741.65"
五、现金及现金等价物净增加额,"-7,797,136.75","16,419,466.38","15,031,149.43","16,224,214.50","654,577,019.74","424,495,937.15","-50,110,148.48","-49,653,139.04","-58,914,173.60","-134,827,620.78","-44,931,878.26","-54,665,853.54","-9,308,204.66","-140,664,364.59","-36,822,791.85","68,558,172.68","43,764,615.04","142,122,605.89","-6,666,778.36","-13,395,588.60","-47,603,419.77","230,207,796.61","-118,599,819.05","-391,103,151.28","-440,968,851.09","-369,435,735.82","-8,125,801.16","-36,414,924.97","46,290,023.33","9,979,352.47","-6,695,223.20","-11,750,146.56","-15,824,322.34"
购建固定资产、无形资产和其他长期资产支付的现金,"15,101,348.90","8,840,239.12","58,315,603.29","14,440,845.72","22,272,606.96","27,774,903.83","8,642,454.06","28,329,121.58","52,107,179.94","78,654,386.30","13,949,474.38","24,654,705.10","32,754,264.01","37,434,443.95","13,354,224.90","22,253,396.13","34,849,065.62","46,381,061.59","13,674,153.25","21,721,399.70","38,527,119.86","48,044,933.13","8,668,052.74","13,264,251.78","15,994,922.59","21,862,285.01","3,711,511.78","6,163,361.41","6,615,779.32","13,116,954.01","596,956.73","1,084,933.81","1,253,652.43"
期初现金及现金等价物余额,"21,772,779.82","13,975,643.07","30,395,109.45","45,426,258.88","45,426,258.88","45,426,258.88","709,922,196.03","709,922,196.03","709,922,196.03","469,922,196.03","335,094,575.25","335,094,575.25","335,094,575.25","335,094,575.25","194,430,210.66","194,430,210.66","194,430,210.66","194,430,210.66","336,552,816.55","336,552,816.55","336,552,816.55","336,552,816.55","566,760,613.16","566,760,613.16","566,760,613.16","566,760,613.16","197,324,877.34","197,324,877.34","197,324,877.34","197,324,877.34","207,304,229.81","207,304,229.81","207,304,229.81"
投资支付的现金,,,,,,,,"2,035,242.00",,,,,,,,,,,,"13,000,000.00","13,100,000.00","13,100,000.00",,"21,168,000.00","137,500,000.00","544,370,000.00","169,000,000.00","507,000,000.00","628,000,000.00","239,000,000.00",,"40,000,000.00","40,000,000.00"
期末现金及现金等价物余额,"13,975,643.07","30,395,109.45","45,426,258.88","61,650,473.38","700,003,278.62","469,922,196.03","659,812,047.55","660,269,056.99","651,008,022.43","335,094,575.25","290,162,696.99","280,428,721.71","325,786,370.59","194,430,210.66","157,607,418.81","262,988,383.34","238,194,825.70","336,552,816.55","329,886,038.19","323,157,227.95","288,949,396.78","566,760,613.16","448,160,794.11","175,657,461.88","125,791,762.07","197,324,877.34","189,199,076.18","160,909,952.37","243,614,900.67","207,304,229.81","200,609,006.61","195,554,083.25","191,479,907.47"
