科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"17,832,525.32","28,002,258.05","40,366,783.34","37,287,934.49","57,682,830.77","77,872,269.51","40,780,076.38","67,913,876.14","113,446,146.10","152,749,813.69","67,009,167.38","116,495,681.32","173,090,192.36","217,374,248.76","95,427,562.68","149,040,254.86","217,946,746.47","268,155,063.15","137,216,368.28","212,000,863.66","313,299,986.29","382,121,525.78","162,324,862.18","252,457,481.77","375,768,973.47","469,164,541.07","134,258,360.41","322,968,684.53","476,171,280.39","595,148,458.39","179,362,077.35","460,188,013.75","700,497,847.48","872,206,904.46","261,273,626.58","652,620,842.71","929,806,744.31","1,211,288,185.84","318,573,219.69"
取得借款收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","5,000,000.00","23,000,000.00","37,328,605.09","138,112,606.27","5,939,907.01","673,652,450.90","873,805,783.05","886,932,543.42",,"309,696,863.89","507,483,514.20","701,493,150.98","306,940,787.76"
支付的各项税费,"12,278,692.24","22,150,136.51","33,846,455.65","27,742,355.22","53,334,117.49","80,917,476.64","36,262,520.19","81,630,963.12","133,373,191.28","164,989,698.80","30,882,147.31","83,894,475.86","139,359,072.86","184,547,575.16","26,869,830.18","74,603,870.41","142,469,532.29","221,288,110.44","75,428,718.49","147,976,196.14","210,740,035.71","288,522,618.68","89,384,296.21","165,297,238.03","261,133,883.52","351,769,307.26","107,713,365.01","208,716,344.85","292,302,604.94","409,969,995.28","120,985,356.27","230,680,021.44","363,417,987.42","525,701,119.42","135,856,149.99","280,382,316.00","388,726,465.38","503,525,544.03","131,829,303.75"
收到其他与筹资活动有关的现金,,,,,,,,,,,"1,951,137.50","1,951,137.50","1,951,137.50","13,681,137.50","6,900,000.00","6,900,000.00","7,180,000.00","11,827,000.00",,,"17,010,000.00","16,710,000.00","4,000,000.00","33,605,901.60","125,739,817.54","133,201,317.54","48,576,958.33","55,946,958.33","131,693,983.03","548,632,408.58","790,000.00","790,000.00","933,736.26","2,213,736.26","2,991,752.00","4,546,220.13",,,
支付其他与经营活动有关的现金,"10,710,054.52","15,296,596.00","18,128,807.77","17,397,239.96","30,549,055.49","41,022,920.80","16,867,183.68","37,008,840.04","80,600,787.46","121,440,622.45","29,762,310.66","61,701,149.90","99,620,441.55","143,544,909.28","34,317,859.92","77,696,893.85","126,305,250.49","158,770,896.95","54,241,772.78","99,873,610.98","159,109,655.61","229,071,002.11","53,444,065.55","105,285,870.45","258,609,286.01","328,456,023.66","83,938,462.85","160,027,466.26","300,058,355.32","424,048,330.22","110,418,532.45","222,779,227.82","339,895,724.16","469,768,024.64","132,580,286.11","277,691,814.55","583,391,933.63","656,762,380.17","197,587,764.52"
筹资活动现金流入小计,"398,600.00","380,000.00",,,"1,865,070,360.00","1,865,070,360.00",,,"500,000.00","1,375,000.00","6,451,137.50","6,451,137.50","6,451,137.50","18,181,137.50","11,400,000.00","26,525,000.00","29,386,270.39","32,952,000.00","4,500,000.00","65,923,235.95","91,501,969.07","93,480,581.66","5,600,980.18","202,562,808.60","309,939,669.55","338,257,549.27","55,570,550.53","80,940,550.53","243,650,042.29","1,270,679,719.39","128,221,218.49","795,933,762.38","996,230,830.79","1,013,637,591.16","2,991,752.00","314,243,084.02","507,483,514.20","701,493,150.98","306,940,787.76"
经营活动现金流出小计,"70,565,726.00","80,609,742.40","114,941,723.94","108,959,312.48","200,341,652.82","268,703,997.15","135,681,604.47","284,395,864.92","473,600,340.09","619,157,032.72","146,523,041.93","293,016,471.07","480,352,808.09","641,489,418.88","185,664,450.76","346,023,715.25","556,919,420.50","789,494,075.55","317,741,450.87","549,312,718.29","810,627,333.00","1,131,083,255.10","523,784,792.32","965,895,205.70","1,572,648,247.87","2,057,852,681.56","593,344,211.53","1,236,614,188.88","1,903,181,140.24","2,502,065,465.31","731,755,986.56","1,560,829,118.62","2,403,345,255.67","3,279,147,945.59","995,509,126.35","2,257,722,674.86","3,590,002,314.43","4,744,298,782.43","1,288,876,735.87"
偿还债务支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00",,"6,000,000.00","24,000,000.00","47,383,333.20","22,080,216.70","118,137,156.70","479,444,769.86","795,946,092.74","86,050,000.00","219,258,817.35","232,645,908.61","245,850,388.93","179,875,901.09"
经营活动产生的现金流量净额,"36,095,083.06","47,355,767.04","86,401,204.37","52,939,072.61","92,135,850.94","147,344,151.85","-24,731,277.46","-12,761,579.72","-58,785,602.87","6,105,368.80","173,883.37","113,947,601.42","178,555,414.48","263,325,386.97","73,027,204.11","231,335,930.78","334,764,042.51","452,183,777.73","-45,030,033.35","71,786,324.26","176,192,569.18","524,225,122.88","74,533,894.13","284,558,066.65","383,172,393.46","801,807,468.95","10,002,618.79","-18,924,557.19","193,836,437.79","420,348,137.24","4,565,160.00","235,952,320.86","304,205,804.39","491,678,218.04","-94,486,215.33","-134,894,691.22","185,804,020.29","471,289,817.62","21,492,247.42"
分配股利、利润或偿还利息支付的现金,"8,000,000.00","2,000,000.00","27,540,000.00",,,,,"129,990,000.00","129,990,000.00","129,990,000.00",,"131,952,000.00","132,540,000.00","132,540,000.00",,"236,410,732.73","237,096,148.64","237,037,751.81","3,706,375.65","399,572,780.50","400,782,458.80","400,831,967.78",,"406,673,976.89","411,351,076.89","411,460,316.31","180,104.15","413,379,822.03","414,559,867.60","414,752,640.50","309,888.72","488,032,168.00","495,456,384.01","500,109,889.51","1,594,227.94","530,800,632.82","535,382,847.62","542,460,881.15","6,793,143.61"
收回投资收到的现金,"25,620,084.04","1,250,215.22",,,,"70,386,766.96",,,"230,000.00","1,397,639.10",,,,,,,,,,,,"584,667,951.01","360,307,972.73","1,314,610,526.66","2,187,345,099.75","2,819,730,557.59","800,568,669.66","1,560,212,731.25","2,281,421,517.64","3,826,164,953.49","1,008,635,593.25","3,732,653,947.71","5,331,480,865.78","6,968,078,250.58","209,160,147.69","2,141,458,497.29","2,742,808,468.78","3,651,022,780.90","1,122,547,967.83"
支付其他与筹资活动有关的现金,,"1,420,000.00","330,000.00","203,000.00","1,762,000.00","6,309,500.00",,,,"1,951,137.50",,"266,806.36","266,806.36","266,806.36",,"181,870.21","181,870.21","182,583.53",,"756,615.39","756,615.39","756,615.39",,"390,727.34","390,727.34","60,564,880.34","60,731,424.00","61,896,305.49","62,902,697.29","113,541,846.07",,"109,675,647.15","371,356,297.78","479,806,650.07","285,397.16","3,023,561.37","11,731,458.03","16,519,743.96","1,940,501.93"
取得投资收益收到的现金,"400,000.00",,,,,,,,"1,167,639.10",,,,,,,,,,,,,,,,,,,,,,,,,,,"908,219.67","4,786,373.90","7,200,480.97",
筹资活动现金流出小计,"8,000,000.00","3,420,000.00","27,870,000.00","203,000.00","1,762,000.00","6,309,500.00",,"129,990,000.00","129,990,000.00","131,941,137.50",,"132,218,806.36","132,806,806.36","132,806,806.36",,"236,592,602.94","237,278,018.85","237,220,335.34","3,706,375.65","400,329,395.89","401,539,074.19","401,588,583.17",,"407,064,704.23","431,741,804.23","492,025,196.65","60,911,528.15","481,276,127.52","501,462,564.89","575,677,819.77","22,390,105.42","715,844,971.85","1,346,257,451.65","1,775,862,632.32","87,929,625.10","753,083,011.54","779,760,214.26","804,831,014.04","188,609,546.63"
处置固定资产、无形资产和其他长期资产收回的现金净额,"5,982.00",,"8,579.50","185,110.28","54,061.00","202,793.27",,"2,116.00","10,065.00","27,660.00","30,000.00","120,824.00","181,801.00","201,801.00","5,700.00","145,187.39","147,374.99","184,701.91",,"605,867.52","680,391.44","746,617.29",,"56,883.68","81,883.68","114,522.69","4,440.77","125,590.30","162,986.85","478,432.31","7,408,787.00","7,459,878.96","7,504,248.59","7,601,206.09","283,325.46","3,213,265.43","3,388,703.69","3,461,623.59","114,269.13"
筹资活动产生的现金流量净额,"-7,601,400.00","-3,040,000.00","-27,870,000.00","-203,000.00","1,863,308,360.00","1,858,760,860.00",,"-129,990,000.00","-129,490,000.00","-130,566,137.50","6,451,137.50","-125,767,668.86","-126,355,668.86","-114,625,668.86","11,400,000.00","-210,067,602.94","-207,891,748.46","-204,268,335.34","793,624.35","-334,406,159.94","-310,037,105.12","-308,108,001.51","5,600,980.18","-204,501,895.63","-121,802,134.68","-153,767,647.38","-5,340,977.62","-400,335,576.99","-257,812,522.60","695,001,899.62","105,831,113.07","80,088,790.53","-350,026,620.86","-762,225,041.16","-84,937,873.10","-438,839,927.52","-272,276,700.06","-103,337,863.06","118,331,241.13"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,"-506,749.45","-726,979.74","-1,138.98","205,550.67","379,665.21","57,795.74","-179,539.23","-365,937.47","-482,246.00","-559,064.95","22,230.25","4,781.46","-65,874.47","19,555.98","-386,898.67","67,615.49","567,515.24","989,935.27","-83,369.71","568,396.22","806,375.81","1,578,984.57","-123,528.89","-613,253.98","-1,316,529.03","-2,311,500.73","-2,312,252.99","1,221,202.56","4,259,613.47","1,575,424.65","-487,150.33"
收到其他与投资活动有关的现金,,,,,,,"73,506,843.21","457,299,361.40","588,908,617.66","2,242,613,345.79","160,669,203.08","423,002,230.93","459,504,038.49","1,785,824,510.00","80,741,602.67","521,572,722.77","634,921,029.91","926,572,602.24","315,086,559.74","956,781,409.49","1,289,292,133.07","1,348,975,029.97","238,093,682.00","651,601,753.89","949,700,351.72","1,824,529,563.54","284,593,592.91","608,401,456.75","900,017,365.00","1,448,719,131.58","168,125,988.30","979,567,035.90","1,298,387,104.15","2,353,448,373.83","1,209,633,143.14","2,791,444,161.27","2,901,193,943.90","3,280,840,363.88","21,000,297.99"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"26,026,066.04","1,250,215.22","8,579.50","185,110.28","54,061.00","70,589,560.23","73,506,843.21","457,301,477.40","590,316,321.76","2,244,038,644.89","160,699,203.08","423,123,054.93","459,685,839.49","1,786,026,311.00","80,747,302.67","521,717,910.16","635,068,404.90","926,757,304.15","315,086,559.74","957,387,277.01","1,289,972,524.51","1,934,389,598.27","598,401,654.73","1,966,269,164.23","3,137,127,335.15","4,644,374,643.82","1,085,166,703.34","2,168,739,778.30","3,181,601,869.49","5,275,362,517.38","1,184,170,368.55","4,719,680,862.57","6,637,372,218.52","9,329,127,830.50","1,419,076,616.29","4,937,024,143.66","5,652,177,490.27","6,942,525,249.34","1,143,662,534.95"
五、现金及现金等价物净增加额,"25,496,955.75","28,029,273.87","47,300,019.22","40,118,114.23","1,932,922,773.61","37,132,788.73","-49,248,392.91","-40,646,977.78","-60,134,741.69","28,831,994.72","31,131,411.39","54,950,092.00","-39,709,345.80","-105,492,650.18","52,705,113.64","74,658,451.53","89,562,395.95","66,805,370.54","51,506,963.12","-6,850,931.16","-62,090,310.52","136,565,686.00","-149,602,703.07","-20,630,352.42","-175,537,677.77","-126,958,652.50","81,346,521.71","18,821,268.02","12,337,295.83","716,698,330.43","-713,713,112.35","-686,365,087.48","-736,222,747.01","-642,544,570.08","-35,381,698.95","505,316,206.62","341,011,654.76","520,706,087.52","212,599,383.41"
购建固定资产、无形资产和其他长期资产支付的现金,"3,038,360.62","16,716,452.25","11,239,764.65","12,803,068.66","22,575,498.33","48,197,802.85","25,626,335.61","72,193,028.86","147,235,794.85","166,422,694.99","10,856,098.58","19,932,842.97","29,535,003.67","37,992,747.51","11,181,715.53","24,000,071.40","37,546,213.01","71,021,664.12","21,291,124.54","61,315,247.72","88,065,006.79","127,579,090.03","27,108,101.85","116,263,868.51","165,238,157.88","207,612,322.59","47,707,570.78","95,567,226.17","119,192,264.47","136,781,048.04","26,372,340.20","69,942,495.20","129,549,182.98","167,331,265.24","68,927,475.34","108,489,765.11","159,112,989.27","283,949,419.75","79,154,489.76"
期初现金及现金等价物余额,"23,895,645.02","49,392,600.77","77,421,874.64","124,721,893.86","124,721,893.86","124,721,893.86","161,854,682.59","161,854,682.59","161,854,682.59","161,854,682.59","190,686,677.31","190,686,677.31","190,686,677.31","190,686,677.31","85,194,027.13","85,194,027.13","85,194,027.13","85,194,027.13","151,999,397.67","151,999,397.67","151,999,397.67","151,999,397.67","288,565,083.67","288,565,083.67","288,565,083.67","288,565,083.67","161,606,431.17","161,606,431.17","161,606,431.17","161,606,431.17","878,304,761.60","878,304,761.60","878,304,761.60","878,304,761.60","235,760,191.52","235,760,191.52","235,760,191.52","235,760,191.52","756,466,279.04"
投资支付的现金,"25,597,000.00","820,256.14",,,,"70,000,000.00",,,,,,,,,,,"66,000,000.00",,,"5,159,544.80","5,159,544.80","987,249,544.84","566,150,000.00","1,580,460,000.00","2,647,600,000.00","3,633,590,000.00","736,170,000.00","1,228,367,063.00","2,258,975,319.00","4,469,539,309.00","1,295,745,451.00","4,332,007,923.35","5,526,901,984.84","5,895,636,984.84","423,670,000.00","2,693,792,021.01","3,972,927,045.20","5,243,368,232.08","941,245,000.00"
期末现金及现金等价物余额,"49,392,600.77","77,421,874.64","124,721,893.86","164,840,008.09","2,057,644,667.47","161,854,682.59","112,606,289.68","121,207,704.81","101,719,940.90","190,686,677.31","221,818,088.70","245,636,769.31","150,977,331.51","85,194,027.13","137,899,140.77","159,852,478.66","174,756,423.08","151,999,397.67","203,506,360.79","145,148,466.51","89,909,087.15","288,565,083.67","138,962,380.60","267,934,731.25","113,027,405.90","161,606,431.17","242,952,952.88","180,427,699.19","173,943,727.00","878,304,761.60","164,591,649.25","191,939,674.12","142,082,014.59","235,760,191.52","200,378,492.57","741,076,398.14","576,771,846.28","756,466,279.04","969,065,662.45"
