科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
预计负债,,,,,,,,,,,,,,,,
固定资产,"2,417,044,022.44","2,584,077,496.28","2,837,727,011.50","2,834,882,107.25","2,851,250,618.42","2,863,434,042.07","3,185,535,228.00","3,131,874,043.90","3,139,695,894.74","3,168,214,328.58","3,382,065,105.28","3,405,648,085.88","3,431,859,920.83","3,444,339,227.04","3,589,904,982.92","3,543,062,162.79"
递延所得税负债,,,,,,,,,,,,,,,,
在建工程,"242,516,822.70","248,891,123.36","342,735,615.31","464,753,567.82","396,092,894.69","451,745,965.32","341,169,892.72","471,951,869.31","604,020,911.97","688,642,473.12","713,534,700.24","726,445,250.66","884,938,497.06","967,246,893.33","956,976,265.74","1,045,664,605.44"
其他非流动负债,,,,,,"175,834,446.08",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"543,055,687.03","389,956,273.07","517,500,668.89","566,475,472.48","854,465,534.10","732,459,408.75","411,885,323.71","397,753,484.70","434,007,613.84","682,776,656.43","968,514,983.42","1,222,395,543.72","1,466,016,716.99","1,684,246,606.12","1,917,433,862.13","1,886,520,139.58"
固定资产清理,,,,,,"224,367.41",,"10,199.35","2,392.59","27,402.03",,"29,271.40","144,050.02",,,
负债合计,"2,106,988,104.90","2,528,377,724.78","3,271,493,573.79","3,358,052,362.97","3,411,549,081.71","3,410,130,064.46","3,305,899,029.72","3,052,315,631.55","3,104,188,109.15","3,162,018,340.24","3,726,734,939.15","3,842,498,631.23","4,407,536,196.91","4,413,013,700.77","4,760,080,220.84","4,367,398,060.35"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"1,371,026,239.00","1,371,026,239.00","1,371,026,239.00","1,371,026,239.00","1,371,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00","1,671,026,239.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"25,303,630.00","25,303,630.00","25,303,630.00","25,303,630.00","25,303,630.00","1,100,465,894.15","1,086,250,561.54","1,086,250,561.54","1,086,250,561.54","1,086,250,561.54","1,086,250,561.54","1,086,250,561.54","1,086,250,561.54","1,086,250,561.54","1,086,250,561.54","1,086,250,561.54"
无形资产,"37,896,478.21","34,193,733.52","36,495,571.25","35,877,222.73","257,445,887.42","263,007,802.45","261,056,822.94","295,734,062.92","294,784,509.92","291,567,440.61","291,683,673.84","290,396,169.52","289,322,413.59","290,229,092.08","311,994,691.05","313,969,898.82"
盈余公积,"100,129,556.88","136,292,862.00","171,488,512.00","171,488,512.00","171,488,512.00","171,488,512.00","202,233,043.60","202,233,043.60","202,233,043.60","202,233,043.60","221,517,516.74","221,517,516.74","221,517,516.74","221,517,516.74","234,062,360.60","234,062,360.60"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,"788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49","788,723.49"
未分配利润,"749,306,941.18","880,679,090.40","439,292,154.08","551,510,780.86","597,649,040.57","717,101,814.71","492,393,018.42","557,601,469.73","616,389,862.02","669,070,047.98","674,850,222.48","721,339,547.37","673,735,836.88","733,725,779.29","703,007,521.18","710,498,462.02"
长期待摊费用,"214,176,402.05","359,425,734.86","494,015,436.58","516,241,235.86","541,949,877.48","551,962,156.58","587,561,524.69","595,845,388.08","600,757,424.39","613,418,223.43","659,791,871.21","666,199,513.90","660,692,021.06","633,787,607.68","632,606,954.49","618,211,511.69"
少数股东权益,"1,326,108.19","1,117,804.50","720,303.49","614,903.29","440,511.89","301,288.47","91,174.14","-52,224.27","-116,806.55","-134,650.84","1,111,817.16","1,116,393.22","1,109,983.14","1,032,518.97","961,994.71","951,286.52"
递延所得税资产,"2,195.09","4,139.27","10,787.93","20,506.36","10,412.93","10,412.93","126,369.09","10,412.93","297,878.96","297,878.96","408,668.04","346,618.94","410,808.51","410,808.51","604,221.63","619,899.21"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"200,309.20",,,,,,,,,,,,,,"167,178,195.48","2,234,169.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"3,052,090,854.94","3,411,904,172.58","3,963,733,480.70","4,119,964,000.77","4,283,022,074.70","4,403,223,116.41","4,678,007,771.38","4,809,544,436.33","4,964,996,641.87","5,098,583,540.07","5,400,885,621.86","5,583,285,879.68","5,780,656,757.68","5,824,667,793.09","6,266,231,223.22","6,148,404,005.29"
所有者权益(或股东权益)合计,"2,247,092,475.25","2,414,419,625.90","2,007,830,838.57","2,119,944,065.15","2,165,907,933.46","3,660,383,748.32","3,451,994,036.70","3,517,059,089.60","3,575,782,899.61","3,628,445,241.28","3,654,756,356.92","3,701,250,257.87","3,653,640,137.30","3,713,552,615.54","3,695,308,677.03","3,702,788,909.68"
资产总计,"4,354,080,580.15","4,942,797,350.68","5,279,324,412.36","5,477,996,428.12","5,577,457,015.17","7,070,513,812.78","6,757,893,066.42","6,569,374,721.15","6,679,971,008.76","6,790,463,581.52","7,381,491,296.07","7,543,748,889.10","8,061,176,334.21","8,126,566,316.31","8,455,388,897.87","8,070,186,970.03"
负债和所有者(或股东权益)合计,"4,354,080,580.15","4,942,797,350.68","5,279,324,412.36","5,477,996,428.12","5,577,457,015.17","7,070,513,812.78","6,757,893,066.42","6,569,374,721.15","6,679,971,008.76","6,790,463,581.52","7,381,491,296.07","7,543,748,889.10","8,061,176,334.21","8,126,566,316.31","8,455,388,897.87","8,070,186,970.03"
