科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
盈余公积,"20,530,466.53","31,880,866.99","40,203,434.65","40,203,434.65","40,203,434.65","41,578,259.08","41,578,259.08","41,578,259.08","41,578,259.08","44,902,447.23","44,902,447.23","44,902,447.23","44,902,447.23","53,434,743.27","53,434,743.27","53,434,743.27","53,434,743.27","64,605,781.56","64,605,781.56","64,605,781.56"
开发支出,,,,,,,,,,,,,,,,,,,"756,049.95",
减:库存股,,,,,,,,,,,,"109,125,990.00","109,125,990.00","109,125,990.00","109,125,990.00","86,930,888.00","86,930,888.00","86,930,888.00","86,930,888.00","55,992,892.32"
商誉,,,,,,,,,,,,,"54,702,824.95","50,359,216.61","252,915,289.96","252,847,935.63","252,847,935.63","378,015,336.66","378,015,336.66","525,627,640.60"
未分配利润,"185,226,634.68","316,931,665.20","448,287,054.12","466,704,106.48","492,941,607.66","562,464,872.35","540,771,549.12","577,972,974.79","590,222,895.83","649,366,887.88","637,550,194.39","670,535,266.67","708,499,688.80","781,155,952.87","784,499,305.15","830,607,621.60","893,974,325.32","945,384,521.04","976,328,505.64","1,077,382,345.39"
长期待摊费用,"17,500.00",,,,,,,,"143,750.01","137,500.02","170,081.92","226,786.48","106,309.55",,"2,554,694.82","3,314,242.54","3,219,095.17","1,675,925.68","3,423,354.13","7,682,558.70"
少数股东权益,"18,370,174.79","19,664,018.63","17,564,785.94","19,039,679.29","32,220,870.69","33,432,238.10","33,111,803.17","40,458,021.79","40,128,682.81","40,539,722.85","39,881,041.93","39,798,848.14","125,305,823.24","145,566,869.37","209,006,815.90","222,359,581.50","231,751,035.42","288,968,364.29","298,772,712.64","439,003,785.31"
递延所得税资产,"3,257,005.75","3,822,472.28","5,387,606.78","5,650,154.76","4,152,876.47","5,632,283.00","5,632,283.00","5,427,771.98","5,339,035.82","5,339,627.09","5,339,627.09","6,908,942.74","7,025,246.22","7,485,907.40","7,064,453.00","5,960,372.15","6,074,470.97","16,752,136.06","18,408,505.98","17,154,439.53"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,"10,526,400.00","31,579,200.00","31,579,200.00","31,579,200.00","47,694,956.00","3,745,534.22","3,745,534.22","3,745,534.22","3,745,534.22","25,956,796.26","12,436,796.26","6,545,534.22","6,545,534.22","42,366,177.05","32,463,597.77","39,554,791.31"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"246,270,556.51","481,858,447.86","830,523,495.50","1,021,893,428.06","1,156,405,518.55","1,322,026,374.65","1,309,339,251.30","1,387,839,976.39","1,475,282,365.00","1,633,891,107.09","1,664,897,759.15","1,792,320,861.21","2,102,208,098.61","2,183,449,437.40","2,590,234,913.08","2,747,131,928.22","3,055,743,314.80","3,456,963,283.20","3,624,073,080.29","4,157,936,701.48"
所有者权益(或股东权益)合计,"643,323,660.51","789,772,935.33","928,251,659.22","948,143,604.93","987,596,253.57","1,758,460,557.54","1,736,446,799.38","1,780,994,443.67","1,792,915,025.73","1,855,794,245.97","1,843,318,871.56","1,879,287,650.05","2,006,300,347.28","2,116,025,200.85","2,185,062,040.85","2,265,018,068.92","2,340,888,034.42","2,476,355,160.54","2,518,444,796.86","2,793,377,883.42"
资产总计,"928,818,122.52","1,220,819,838.99","1,574,839,401.47","1,756,956,567.46","1,978,872,519.25","3,002,397,078.99","2,474,778,917.50","2,931,355,017.85","3,102,438,995.49","3,273,451,820.93","3,455,249,161.57","3,798,381,432.06","4,087,966,044.26","4,431,832,280.80","4,914,009,876.48","5,020,348,764.30","5,457,364,104.25","5,961,534,495.86","6,433,634,151.13","7,278,207,222.89"
负债和所有者(或股东权益)合计,"928,818,122.52","1,220,819,838.99","1,574,839,401.47","1,756,956,567.46","1,978,872,519.25","3,002,397,078.99","2,474,778,917.50","2,931,355,017.85","3,102,438,995.49","3,273,451,820.93","3,455,249,161.57","3,798,381,432.06","4,087,966,044.26","4,431,832,280.80","4,914,009,876.48","5,020,348,764.30","5,457,364,104.25","5,961,534,495.86","6,433,634,151.13","7,278,207,222.89"
